,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
489,RIFAINA,3543600,3640,157,153,0,310,4.313186813186813,4.203296703296704,2021-02-21
489,RIFAINA,3543600,3640,157,68,0,225,4.313186813186813,1.868131868131868,2021-02-22
489,RIFAINA,3543600,3640,157,68,0,225,4.313186813186813,1.868131868131868,2021-02-23
489,RIFAINA,3543600,3640,157,100,0,257,4.313186813186813,2.7472527472527477,2021-02-24
489,RIFAINA,3543600,3640,157,102,0,259,4.313186813186813,2.8021978021978025,2021-02-25
489,RIFAINA,3543600,3640,157,102,0,259,4.313186813186813,2.8021978021978025,2021-02-26
489,RIFAINA,3543600,3640,157,102,0,259,4.313186813186813,2.8021978021978025,2021-02-27
489,RIFAINA,3543600,3640,157,102,0,259,4.313186813186813,2.8021978021978025,2021-02-28
489,RIFAINA,3543600,3640,159,102,0,261,4.368131868131868,2.8021978021978025,2021-03-01
489,RIFAINA,3543600,3640,160,34,0,194,4.395604395604396,0.934065934065934,2021-03-02
489,RIFAINA,3543600,3640,172,34,0,206,4.725274725274725,0.934065934065934,2021-03-03
489,RIFAINA,3543600,3640,175,35,0,210,4.807692307692308,0.9615384615384616,2021-03-04
489,RIFAINA,3543600,3640,184,40,0,224,5.054945054945055,1.098901098901099,2021-03-05
489,RIFAINA,3543600,3640,185,41,0,226,5.082417582417582,1.1263736263736264,2021-03-06
489,RIFAINA,3543600,3640,185,41,0,226,5.082417582417582,1.1263736263736264,2021-03-07
489,RIFAINA,3543600,3640,198,41,0,239,5.43956043956044,1.1263736263736264,2021-03-08
489,RIFAINA,3543600,3640,217,41,0,258,5.961538461538462,1.1263736263736264,2021-03-09
489,RIFAINA,3543600,3640,217,56,0,273,5.961538461538462,1.5384615384615383,2021-03-10
489,RIFAINA,3543600,3640,218,59,0,277,5.989010989010989,1.6208791208791211,2021-03-11
489,RIFAINA,3543600,3640,238,59,0,297,6.538461538461539,1.6208791208791211,2021-03-12
489,RIFAINA,3543600,3640,238,59,0,297,6.538461538461539,1.6208791208791211,2021-03-13
489,RIFAINA,3543600,3640,238,59,0,297,6.538461538461539,1.6208791208791211,2021-03-14
489,RIFAINA,3543600,3640,238,59,0,297,6.538461538461539,1.6208791208791211,2021-03-15
489,RIFAINA,3543600,3640,249,59,0,308,6.840659340659341,1.6208791208791211,2021-03-16
489,RIFAINA,3543600,3640,249,59,0,308,6.840659340659341,1.6208791208791211,2021-03-17
489,RIFAINA,3543600,3640,256,59,0,315,7.032967032967033,1.6208791208791211,2021-03-18
