,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
31,ARAÇATUBA,3502804,198129,11941,4403,0,16344,22359,73.0980813095398,6.026881476209944,2.2222895184450535
32,ARAÇOIABA DA SERRA,3502903,34776,1084,272,0,1356,1935,70.07751937984497,3.1170922475270304,0.7821486082355648
33,ARAMINA,3503000,5655,173,40,0,213,416,51.20192307692307,3.0592396109637487,0.707338638373121
34,ARANDU,3503109,6365,325,45,0,370,463,79.91360691144709,5.106048703849176,0.7069913589945012
35,ARAPEÍ,3503158,2460,134,42,0,176,240,73.33333333333333,5.4471544715447155,1.707317073170732
36,ARARAQUARA,3503208,238339,15994,3672,0,19666,26033,75.54258057081397,6.710609677811856,1.5406626695589056
37,ARARAS,3503307,135506,6621,1694,0,8315,12196,68.17809117743523,4.886130503446342,1.2501291455728896
38,ARCO-ÍRIS,3503356,1773,270,190,0,460,527,87.28652751423151,15.228426395939088,10.716300056401579
39,AREALVA,3503406,8613,418,103,0,521,733,71.07776261937244,4.853128991060025,1.1958667131080924
40,AREIAS,3503505,3896,166,51,0,217,387,56.07235142118863,4.260780287474333,1.3090349075975358
41,AREIÓPOLIS,3503604,11158,301,97,0,398,690,57.68115942028985,2.697616060225847,0.8693314214016848
42,ARIRANHA,3503703,9761,564,240,0,804,815,98.65030674846625,5.778096506505481,2.4587644708533962
43,ARTUR NOGUEIRA,3503802,55340,2048,642,0,2690,3451,77.94842074760939,3.7007589447054574,1.1601011926273943
44,ARUJÁ,3503901,91157,2259,614,0,2873,3843,74.75930262815508,2.478142106475641,0.6735631931722194
45,ASPÁSIA,3503950,1818,102,27,0,129,188,68.61702127659575,5.6105610561056105,1.4851485148514851
46,ASSIS,3504008,105087,6919,2111,0,9030,12627,71.51342361606082,6.584068438531883,2.008811746457697
47,ATIBAIA,3504107,144088,8437,3082,0,11519,14950,77.05016722408027,5.855449447559825,2.138970629060019
48,AURIFLAMA,3504206,15253,791,193,0,984,1457,67.53603294440632,5.185865075722808,1.265324854127057
49,AVAÍ,3504305,5436,624,381,0,1005,1242,80.91787439613528,11.479028697571744,7.008830022075055
50,AVANHANDAVA,3504404,13859,399,154,0,553,641,86.27145085803433,2.878995598528032,1.1111912836423983
51,AVARÉ,3504503,91232,5219,2141,0,7360,9421,78.1233414711814,5.720580498070852,2.3467642932304456
52,BADY BASSITT,3504602,17761,924,308,0,1232,1581,77.92536369386465,5.202409774224424,1.7341365914081415
53,BALBINOS,3504701,5934,167,53,0,220,230,95.65217391304348,2.814290529154028,0.8931580721267273
54,BÁLSAMO,3504800,9139,649,233,0,882,833,105.88235294117648,7.101433417222891,2.549513075828865
55,BANANAL,3504909,10993,616,190,0,806,1108,72.74368231046931,5.603565905576276,1.7283726007459292
56,BARÃO DE ANTONINA,3505005,3498,230,112,0,342,444,77.02702702702703,6.575185820468839,3.201829616923957
57,BARBOSA,3505104,7468,342,150,0,492,527,93.35863377609108,4.579539367970006,2.0085698982324587
58,BARIRI,3505203,35558,2328,540,0,2868,3265,87.84073506891271,6.54704989032004,1.5186455931154732
59,BARRA BONITA,3505302,36126,2254,747,0,3001,3313,90.5825535768186,6.239273653324475,2.0677628300946687
60,BARRA DO CHAPÉU,3505351,5760,170,34,0,204,333,61.261261261261254,2.951388888888889,0.5902777777777778
61,BARRA DO TURVO,3505401,7632,602,208,0,810,1688,47.985781990521325,7.887840670859539,2.7253668763102725
62,BARRETOS,3505500,122833,9689,3399,0,13088,17642,74.18660015871217,7.887945421832895,2.767171688389928
63,BARRINHA,3505609,33180,1047,320,0,1367,1908,71.64570230607966,3.155515370705244,0.9644364074743821
64,BARUERI,3505708,276982,11868,4414,0,16282,21681,75.09801208431345,4.284754966026673,1.5936053606371532
65,BASTOS,3505807,20953,849,249,0,1098,1518,72.33201581027669,4.051925738557725,1.188373979859686
66,BATATAIS,3505906,62980,3037,654,0,3691,5697,64.78848516763207,4.82216576691013,1.0384248967926326
67,BAURU,3506003,379297,29316,10714,0,40030,49334,81.14079539465683,7.7290355578873555,2.824699378059937
68,BEBEDOURO,3506102,77555,3952,588,0,4540,8815,51.50311968235961,5.0957385081555024,0.7581716201405454
69,BENTO DE ABREU,3506201,3005,128,37,0,165,184,89.67391304347827,4.259567387687188,1.2312811980033278
70,BERNARDINO DE CAMPOS,3506300,11158,756,229,0,985,1262,78.05071315372425,6.775407779171895,2.0523391288761426
71,BERTIOGA,3506359,64723,2103,834,0,2937,4176,70.33045977011494,3.249231339709222,1.2885682060473092
72,BILAC,3506409,8117,554,165,0,719,901,79.80022197558269,6.825181717383269,2.0327707281015153
73,BIRIGUI,3506508,124883,4293,926,0,5219,9001,57.98244639484502,3.437617610083038,0.7414940384199611
74,BIRITIBA MIRIM,3506607,32936,901,273,0,1174,1022,114.87279843444227,2.735608452756862,0.8288802526111246
75,BOA ESPERANÇA DO SUL,3506706,15018,522,169,0,691,878,78.70159453302962,3.4758290051937673,1.12531628712212
76,BOCAINA,3506805,12452,582,152,0,734,828,88.64734299516908,4.673947960167042,1.220687439768712
77,BOFETE,3506904,11921,303,124,0,427,696,61.35057471264368,2.541733076084221,1.0401811928529487
78,BOITUVA,3507001,62170,1882,554,0,2436,3433,70.95834547043403,3.027183529033296,0.8911050345825962
79,BOM JESUS DOS PERDÕES,3507100,25985,890,192,0,1082,1354,79.91137370753324,3.425052915143352,0.7388878198960939
80,BOM SUCESSO DE ITARARÉ,3507159,3984,126,31,0,157,209,75.11961722488039,3.1626506024096384,0.7781124497991967
81,BORÁ,3507209,838,72,37,0,109,128,85.15625,8.591885441527445,4.41527446300716
82,BORACÉIA,3507308,4868,211,52,0,263,414,63.52657004830918,4.33442892358258,1.0682004930156122
83,BORBOREMA,3507407,16164,830,242,0,1072,1358,78.93961708394698,5.134867607027963,1.4971541697599604
84,BOREBI,3507456,2683,97,39,0,136,236,57.6271186440678,3.6153559448378685,1.4535967200894522
85,BOTUCATU,3507506,148130,13013,4568,0,17581,20154,87.23330356256822,8.784851144265172,3.08377776277594
86,BRAGANÇA PAULISTA,3507605,170533,8773,2523,0,11296,16384,68.9453125,5.144458843742853,1.4794790451115032
87,BRAÚNA,3507704,5741,327,154,0,481,623,77.20706260032102,5.695871799338095,2.6824595018289497
88,BREJO ALEGRE,3507753,2889,158,46,0,204,306,66.66666666666666,5.46902042229145,1.5922464520595363
89,BRODOWSKI,3507803,25277,1094,315,0,1409,2316,60.83765112262521,4.328045258535427,1.2461921905289393
90,BROTAS,3507902,24636,866,214,0,1080,1686,64.05693950177937,3.5151810358824482,0.8686475077122909
91,BURI,3508009,19965,506,137,0,643,1182,54.39932318104906,2.5344352617079893,0.6862008514901077
92,BURITAMA,3508108,17281,730,333,0,1063,1237,85.93371059013742,4.2242925756611305,1.9269718187604885
93,BURITIZAL,3508207,4514,297,87,0,384,478,80.3347280334728,6.579530350022153,1.9273371732388127
94,CABRÁLIA PAULISTA,3508306,4243,224,76,0,300,378,79.36507936507937,5.2792835258072115,1.791185481970304
95,CABREÚVA,3508405,50429,1437,191,0,1628,2315,70.32397408207343,2.8495508536754643,0.3787503222352218
96,CAÇAPAVA,3508504,95018,3542,1244,0,4786,8311,57.586331368066425,3.727714748784441,1.3092256204087647
97,CACHOEIRA PAULISTA,3508603,33581,1609,470,0,2079,2992,69.48529411764706,4.791399898752271,1.3996009648313035
98,CACONDE,3508702,19009,749,194,0,943,1705,55.307917888563054,3.940238834236414,1.0205692040612342
99,CAFELÂNDIA,3508801,17843,766,116,0,882,1656,53.2608695652174,4.293000056044387,0.6501148909936669
100,CAIABU,3508900,4193,214,38,0,252,354,71.1864406779661,5.103744335797758,0.9062723586930598
101,CAIEIRAS,3509007,102775,3340,1260,0,4600,6208,74.0979381443299,3.249817562636828,1.2259790805156896
102,CAIUÁ,3509106,5946,274,107,0,381,529,72.0226843100189,4.608139926000673,1.7995290951900438
103,CAJAMAR,3509205,77934,1907,539,0,2446,3973,61.56556758117292,2.4469422844971387,0.6916108502065851
104,CAJATI,3509254,28494,844,202,0,1046,1501,69.68687541638907,2.9620270934231767,0.7089211763880116
105,CAJOBI,3509304,10596,559,213,0,772,901,85.68257491675915,5.275575688939222,2.0101925254813136
106,CAJURU,3509403,26393,1397,244,0,1641,2783,58.965145526410346,5.293070132232032,0.9244875535179782
107,CAMPINA DO MONTE ALEGRE,3509452,6057,250,30,0,280,378,74.07407407407408,4.127455836222552,0.49529470034670625
108,CAMPINAS,3509502,1213792,66973,29953,0,96926,136015,71.26125794949087,5.517666947879044,2.4677209933827213
109,CAMPO LIMPO PAULISTA,3509601,85541,2099,810,0,2909,4848,60.004125412541256,2.453794087045978,0.9469143451678143
110,CAMPOS DO JORDÃO,3509700,52405,2103,704,0,2807,3634,77.24270776004403,4.012975861081958,1.343383264955634
111,CAMPOS NOVOS PAULISTA,3509809,4997,215,82,0,297,325,91.38461538461539,4.302581548929357,1.640984590754453
112,CANANÉIA,3509908,12541,591,228,0,819,1006,81.41153081510934,4.712542859421099,1.8180368391675306
113,CANAS,3509957,5204,158,39,0,197,280,70.35714285714286,3.036126056879324,0.749423520368947
114,CÂNDIDO MOTA,3510005,31346,1397,305,0,1702,2455,69.32790224032587,4.456708989982773,0.9730109104829963
115,CÂNDIDO RODRIGUES,3510104,2799,187,33,0,220,277,79.42238267148014,6.680957484816005,1.1789924973204717
116,CANITAR,3510153,5292,165,55,0,220,261,84.2911877394636,3.1179138321995463,1.0393046107331823
117,CAPÃO BONITO,3510203,47118,1670,585,0,2255,2565,87.91423001949317,3.544293051487754,1.2415637336049916
118,CAPELA DO ALTO,3510302,20985,416,149,0,565,909,62.15621562156216,1.9823683583512033,0.7100309745055993
119,CAPIVARI,3510401,56379,2357,596,0,2953,4128,71.5358527131783,4.180634633462814,1.05713120133383
120,CARAGUATATUBA,3510500,123389,5300,1236,0,6536,8226,79.45538536348164,4.2953585813970445,1.0017100389824052
121,CARAPICUÍBA,3510609,403183,9991,2066,0,12057,20975,57.48271752085816,2.478031067778155,0.5124223987618526
122,CARDOSO,3510708,12349,498,152,0,650,1103,58.93019038984587,4.032715199611305,1.230868896266904
123,CASA BRANCA,3510807,30520,1618,602,0,2220,3833,57.918079833028955,5.301441677588467,1.9724770642201837
124,CÁSSIA DOS COQUEIROS,3510906,2505,168,23,0,191,755,25.29801324503311,6.706586826347305,0.9181636726546906
125,CASTILHO,3511003,21267,955,379,0,1334,2131,62.59971844204599,4.490525226877322,1.7821037287816806
126,CATANDUVA,3511102,122497,10796,4710,0,15506,16721,92.73368817654446,8.813277059846364,3.844992122256055
127,CATIGUÁ,3511201,7855,407,42,0,449,490,91.63265306122449,5.181413112667091,0.5346912794398472
128,CEDRAL,3511300,9346,772,379,0,1151,1337,86.08825729244577,8.260218275197946,4.055210785362722
129,CERQUEIRA CÉSAR,3511409,20191,997,345,0,1342,1595,84.13793103448276,4.937843593680353,1.7086820860779555
130,CERQUILHO,3511508,49802,1494,313,0,1807,2890,62.52595155709343,2.9998795229107267,0.6284888157102124
131,CESÁRIO LANGE,3511607,18375,620,260,0,880,937,93.91675560298826,3.3741496598639453,1.4149659863945578
132,CHARQUEADA,3511706,17367,566,141,0,707,1143,61.85476815398076,3.2590545287038633,0.8118846087407152
133,CLEMENTINA,3511904,8757,224,74,0,298,465,64.08602150537635,2.5579536370903275,0.8450382551101976
134,COLINA,3512001,18535,723,222,0,945,1515,62.37623762376238,3.900728351766927,1.1977340167251147
135,COLÔMBIA,3512100,6216,323,108,0,431,579,74.43868739205527,5.196267696267697,1.7374517374517375
136,CONCHAL,3512209,28273,868,247,0,1115,1689,66.0153937240971,3.07006684822976,0.8736250132635376
137,CONCHAS,3512308,18019,846,187,0,1033,1649,62.64402668283808,4.695044120095455,1.037793440257506
138,CORDEIRÓPOLIS,3512407,24826,1024,113,0,1137,2080,54.66346153846153,4.124707967453476,0.45516796906469026
139,COROADOS,3512506,6129,200,49,0,249,299,83.27759197324414,3.26317506934247,0.7994778919889052
140,CORONEL MACEDO,3512605,4635,248,111,0,359,412,87.13592233009709,5.35059331175836,2.394822006472492
141,CORUMBATAÍ,3512704,4064,157,66,0,223,340,65.58823529411765,3.8631889763779528,1.6240157480314958
142,COSMÓPOLIS,3512803,73474,1882,450,0,2332,3444,67.71196283391406,2.5614503089528267,0.6124615510248523
143,COSMORAMA,3512902,7298,478,151,0,629,637,98.74411302982732,6.549739654699918,2.0690600164428607
144,COTIA,3513009,253608,6917,1343,0,8260,15952,51.78034102306921,2.727437620264345,0.529557427210498
145,CRAVINHOS,3513108,35579,809,195,0,1004,2728,36.80351906158358,2.2738132044183366,0.5480761123134433
146,CRISTAIS PAULISTA,3513207,8718,353,82,0,435,642,67.7570093457944,4.049093828859831,0.9405827024546916
147,CRUZÁLIA,3513306,2046,130,43,0,173,186,93.01075268817203,6.35386119257087,2.101661779081134
148,CRUZEIRO,3513405,82571,3504,977,0,4481,5891,76.06518417925649,4.243620641629628,1.1832241343813203
149,CUBATÃO,3513504,131626,5020,885,0,5905,8502,69.45424605975064,3.8138361721848266,0.672359564219835
150,CUNHA,3513603,21459,989,232,0,1221,1537,79.44046844502277,4.608788853161844,1.0811314599934758
151,DESCALVADO,3513702,33910,2137,721,0,2858,2985,95.74539363484087,6.3019758183426715,2.1262164553229135
152,DIADEMA,3513801,426757,13384,3813,0,17197,26386,65.17471386341242,3.136211005326216,0.8934827079579245
153,DIRCE REIS,3513850,1799,120,29,0,149,186,80.10752688172043,6.670372429127293,1.6120066703724294
154,DIVINOLÂNDIA,3513900,11086,956,381,0,1337,1517,88.13447593935399,8.623489085332853,3.4367670936316075
155,DOBRADA,3514007,9010,254,57,0,311,450,69.11111111111111,2.819089900110988,0.632630410654828
156,DOIS CÓRREGOS,3514106,27512,1191,410,0,1601,2159,74.15470125057897,4.329020063972084,1.490258796161675
157,DOLCINÓPOLIS,3514205,2112,144,33,0,177,200,88.5,6.8181818181818175,1.5625
158,DOURADO,3514304,8878,505,101,0,606,818,74.08312958435208,5.688218067132237,1.1376436134264474
159,DRACENA,3514403,47043,4200,1385,0,5585,6617,84.40380837237419,8.92800204068618,2.944114958654848
160,DUARTINA,3514502,12433,859,233,0,1092,1218,89.65517241379311,6.909032413737634,1.8740448805598005
161,DUMONT,3514601,10023,332,98,0,430,1365,31.5018315018315,3.3123815224982542,0.9777511723037015
162,ECHAPORÃ,3514700,6064,355,141,0,496,808,61.386138613861384,5.8542216358839045,2.3251978891820584
163,ELDORADO,3514809,15544,1663,905,0,2568,3061,83.89415223783078,10.698661863098302,5.822182192485847
164,ELIAS FAUSTO,3514908,17936,527,174,0,701,1081,64.84736355226643,2.9382247992863513,0.9701159678858161
165,ELISIÁRIO,3514924,3697,199,41,0,240,281,85.40925266903915,5.38274276440357,1.1090073032188261
166,EMBAÚBA,3514957,2449,138,40,0,178,200,89.0,5.634953042057983,1.6333197223356473
167,EMBU DAS ARTES,3515004,276535,6492,1631,0,8123,11420,71.12959719789842,2.3476232664942955,0.5897987596506772
168,EMBU-GUAÇU,3515103,69901,2703,504,0,3207,4728,67.82994923857868,3.8668974692779785,0.7210197279008884
169,EMILIANÓPOLIS,3515129,3227,179,72,0,251,257,97.66536964980544,5.54694762937713,2.2311744654477845
170,ENGENHEIRO COELHO,3515152,21249,509,164,0,673,1099,61.23748862602366,2.3954068426749497,0.771801025930632
171,ESPÍRITO SANTO DO PINHAL,3515186,44471,3028,991,0,4019,4793,83.85145003129564,6.808931663331159,2.2284185199343396
172,ESPÍRITO SANTO DO TURVO,3515194,4878,146,52,0,198,253,78.26086956521739,2.993029930299303,1.066010660106601
173,ESTRELA D'OESTE,3515202,8419,643,205,0,848,883,96.03624009060022,7.637486637367859,2.434968523577622
174,ESTRELA DO NORTE,3515301,2770,98,31,0,129,189,68.25396825396825,3.537906137184116,1.1191335740072201
175,EUCLIDES DA CUNHA PAULISTA,3515350,9325,425,96,0,521,626,83.22683706070288,4.557640750670242,1.029490616621984
176,FARTURA,3515400,16070,844,302,0,1146,1606,71.3574097135741,5.2520224019912884,1.8792781580584939
177,FERNANDÓPOLIS,3515509,69402,6179,1537,0,7716,9052,85.24083075563411,8.903201636840437,2.2146335840465694
178,FERNANDO PRESTES,3515608,5794,357,128,0,485,678,71.53392330383481,6.161546427338626,2.2091819123230927
179,FERNÃO,3515657,1727,129,51,0,180,204,88.23529411764706,7.469600463231036,2.9530978575564566
180,FERRAZ DE VASCONCELOS,3515707,196500,5073,2570,0,7643,9215,82.94085729788388,2.5816793893129772,1.3078880407124682
181,FLORA RICA,3515806,1430,183,68,0,251,255,98.4313725490196,12.797202797202797,4.755244755244755
182,FLOREAL,3515905,2900,198,62,0,260,353,73.65439093484419,6.827586206896552,2.1379310344827585
183,FLÓRIDA PAULISTA,3516002,14790,588,212,0,800,1010,79.20792079207921,3.975659229208925,1.4334009465855306
184,FLORÍNEA,3516101,2653,180,79,0,259,313,82.74760383386581,6.784771956275915,2.977761025254429
185,FRANCA,3516200,355901,13010,4058,0,17068,25824,66.09355638166046,3.655510942649782,1.140204719851869
186,FRANCISCO MORATO,3516309,177633,4150,1527,0,5677,8132,69.81062469257256,2.3362776060754475,0.8596375673439056
187,FRANCO DA ROCHA,3516408,156492,5682,2273,0,7955,11587,68.65452662466556,3.6308565294072537,1.4524704138230708
188,GABRIEL MONTEIRO,3516507,2776,98,27,0,125,237,52.742616033755276,3.5302593659942363,0.9726224783861672
189,GÁLIA,3516606,6482,409,177,0,586,760,77.10526315789473,6.3097809318111695,2.730638691761802
190,GARÇA,3516705,44409,2572,809,0,3381,4412,76.63191296464188,5.791618816005765,1.8217028079893716
191,GASTÃO VIDIGAL,3516804,4860,196,75,0,271,289,93.77162629757785,4.032921810699588,1.5432098765432098
192,GAVIÃO PEIXOTO,3516853,4815,232,96,0,328,333,98.49849849849849,4.818276220145378,1.9937694704049844
193,GENERAL SALGADO,3516903,10862,866,354,0,1220,1253,97.36632083000798,7.972749033327196,3.2590683115448353
194,GETULINA,3517000,11447,359,105,0,464,1046,44.35946462715105,3.1361928889665416,0.9172709006726654
195,GLICÉRIO,3517109,4829,184,80,0,264,363,72.72727272727273,3.8103126941395735,1.656657693104162
196,GUAIÇARA,3517208,12294,465,107,0,572,672,85.11904761904762,3.7823328452903855,0.8703432568732716
197,GUAIMBÊ,3517307,5785,320,126,0,446,543,82.13627992633518,5.531547104580812,2.1780466724286947
198,GUAÍRA,3517406,41040,1813,586,0,2399,2729,87.9076584829608,4.417641325536063,1.4278752436647173
199,GUAPIAÇU,3517505,21775,825,226,0,1051,1514,69.41875825627477,3.788748564867968,1.0378874856486797
200,GUAPIARA,3517604,17025,585,121,0,706,1235,57.165991902834016,3.4361233480176208,0.71071953010279
201,GUARÁ,3517703,21308,1089,400,0,1489,1803,82.58458125346645,5.110756523371504,1.8772292096865026
202,GUARAÇAÍ,3517802,8290,550,168,0,718,815,88.09815950920246,6.634499396863691,2.0265379975874547
203,GUARACI,3517901,11287,488,175,0,663,1020,65.0,4.323558075662266,1.5504562771329848
204,GUARANI D'OESTE,3518008,1998,115,49,0,164,172,95.34883720930233,5.7557557557557555,2.4524524524524525
205,GUARANTÃ,3518107,6675,303,78,0,381,512,74.4140625,4.53932584269663,1.1685393258426966
206,GUARARAPES,3518206,33100,1530,488,0,2018,2475,81.53535353535354,4.622356495468278,1.4743202416918428
207,GUARAREMA,3518305,30136,1275,512,0,1787,1743,102.52438324727481,4.230820281391027,1.6989646933899656
208,GUARATINGUETÁ,3518404,122505,6297,1321,0,7618,10798,70.5501018707168,5.140198359250643,1.07832333374148
209,GUAREÍ,3518503,18887,506,208,0,714,850,84.0,2.6790914385556204,1.10128659924816
210,GUARIBA,3518602,40487,1006,363,0,1369,2225,61.52808988764045,2.4847481907772866,0.896584088719836
211,GUARUJÁ,3518701,322750,11554,2482,0,14036,25281,55.519955697954984,3.579860573199071,0.7690162664601085
212,GUARULHOS,3518800,1392121,42408,11839,0,54247,71352,76.02730126695818,3.0462869247716253,0.8504289497823824
213,GUATAPARÁ,3518859,7709,310,94,0,404,535,75.51401869158877,4.021273835776365,1.2193540018160591
214,GUZOLÂNDIA,3518909,5307,218,61,0,279,273,102.19780219780219,4.107782174486528,1.1494252873563218
215,HERCULÂNDIA,3519006,9588,385,126,0,511,791,64.60176991150442,4.01543596161869,1.3141426783479349
216,HOLAMBRA,3519055,15272,490,181,0,671,924,72.61904761904762,3.20848611838659,1.1851754845468832
217,HORTOLÂNDIA,3519071,234259,6637,1968,0,8605,16306,52.77198577210843,2.8331889062960225,0.840095791410362
218,IACANGA,3519105,11858,575,214,0,789,935,84.38502673796792,4.8490470568392645,1.8046888176758307
219,IACRI,3519204,6295,301,117,0,418,555,75.31531531531532,4.781572676727562,1.858617950754567
220,IARAS,3519253,9517,258,101,0,359,404,88.86138613861387,2.710938320899443,1.06125880004203
221,IBATÉ,3519303,35472,1073,329,0,1402,1648,85.07281553398059,3.0249210645015787,0.9274921064501578
222,IBIRÁ,3519402,12518,429,230,0,659,1078,61.13172541743971,3.427065026362039,1.8373542099376898
223,IBIRAREMA,3519501,7841,376,129,0,505,694,72.76657060518733,4.795306721081494,1.6451983165412576
224,IBITINGA,3519600,60600,2969,1062,0,4031,4929,81.78129438019882,4.899339933993399,1.7524752475247527
225,IBIÚNA,3519709,79479,2393,1181,0,3574,7093,50.38770618920062,3.010858214119453,1.4859271002403152
226,ICÉM,3519808,8304,373,141,0,514,716,71.7877094972067,4.491811175337187,1.6979768786127165
227,IEPÊ,3519907,8194,540,173,0,713,779,91.52759948652118,6.590187942396876,2.111300951916036
228,IGARAÇU DO TIETÊ,3520004,24749,769,156,0,925,1251,73.94084732214229,3.1071962503535495,0.6303284981211362
229,IGARAPAVA,3520103,30614,1326,457,0,1783,2421,73.64725320115654,4.331351669170967,1.4927810805513817
230,IGARATÁ,3520202,9583,450,110,0,560,805,69.56521739130434,4.695815506626317,1.1478660127308777
231,IGUAPE,3520301,30989,1199,412,0,1611,2429,66.32358995471387,3.8691148472038464,1.3295040175546162
232,ILHABELA,3520400,35591,1506,454,0,1960,2039,96.12555174104953,4.231406816329971,1.2756033828776938
233,ILHA COMPRIDA,3520426,11362,444,77,0,521,617,84.44084278768233,3.907762717831368,0.6776975884527372
234,ILHA SOLTEIRA,3520442,26788,1521,504,0,2025,2594,78.06476484194295,5.677915484545318,1.8814394505002239
235,INDAIATUBA,3520509,256223,9835,2943,0,12778,18622,68.6177639351305,3.83845322238831,1.1486088290278391
236,INDIANA,3520608,4879,244,118,0,362,461,78.52494577006507,5.001024800163968,2.418528386964542
237,INDIAPORÃ,3520707,3886,265,105,0,370,509,72.69155206286837,6.819351518270715,2.7020072053525475
238,INÚBIA PAULISTA,3520806,4019,226,107,0,333,362,91.9889502762431,5.623289375466534,2.6623538193580494
239,IPAUSSU,3520905,15069,634,196,0,830,1148,72.29965156794425,4.2073130267436465,1.3006835224633353
240,IPERÓ,3521002,37964,777,194,0,971,1219,79.65545529122231,2.046675798124539,0.5110104309345695
241,IPEÚNA,3521101,7687,244,75,0,319,414,77.05314009661835,3.17419019123195,0.9756732145180174
242,IPIGUÁ,3521150,5476,240,71,0,311,311,100.0,4.382761139517896,1.2965668371073777
243,IPORANGA,3521200,4199,454,140,0,594,948,62.65822784810127,10.812098118599668,3.3341271731364612
244,IPUÃ,3521309,16604,637,183,0,820,1117,73.41092211280214,3.836424957841484,1.1021440616718863
245,IRACEMÁPOLIS,3521408,24614,852,357,0,1209,1753,68.96748431260697,3.4614447062647278,1.4503940846672625
246,IRAPUÃ,3521507,8048,347,120,0,467,543,86.0036832412523,4.311630218687873,1.4910536779324055
247,IRAPURU,3521606,8325,346,122,0,468,597,78.39195979899498,4.156156156156157,1.4654654654654655
248,ITABERÁ,3521705,17480,596,133,0,729,1401,52.03426124197003,3.4096109839816933,0.7608695652173914
249,ITAÍ,3521804,27382,972,352,0,1324,1577,83.9568801521877,3.5497772259148346,1.2855160324300636
