,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,2972,1242,0,4214,4335,97.2087658592849,8.464583748682749,3.5373529663068553
1,ADOLFO,3500204,3554,249,92,0,341,421,80.9976247030879,7.006190208216094,2.5886325267304446
2,AGUAÍ,3500303,36648,1220,372,0,1592,2378,66.94701429772918,3.3289674743505784,1.015062213490504
3,ÁGUAS DA PRATA,3500402,8221,356,130,0,486,874,55.60640732265446,4.330373433888822,1.5813161415886143
4,ÁGUAS DE LINDÓIA,3500501,18808,683,184,0,867,1688,51.362559241706165,3.63143343258188,0.9783071033602722
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,356,114,0,470,550,85.45454545454545,5.8274676706498605,1.8660991979047308
6,ÁGUAS DE SÃO PEDRO,3500600,3521,419,76,0,495,644,76.86335403726709,11.900028401022437,2.158477705197387
7,AGUDOS,3500709,37401,2847,1029,0,3876,5490,70.60109289617486,7.6120959332638165,2.7512633352049414
8,ALAMBARI,3500758,6129,242,65,0,307,394,77.91878172588832,3.948441833904389,1.060531897536303
9,ALFREDO MARCONDES,3500808,4184,353,135,0,488,546,89.37728937728939,8.436902485659656,3.2265774378585084
10,ALTAIR,3500907,4186,240,100,0,340,340,100.0,5.733397037744864,2.388915432393693
11,ALTINÓPOLIS,3501004,16203,928,365,0,1293,1756,73.63325740318906,5.727334444238721,2.2526692587792385
12,ALTO ALEGRE,3501103,4088,261,66,0,327,550,59.45454545454546,6.38454011741683,1.6144814090019568
13,ALUMÍNIO,3501152,18767,590,184,0,774,942,82.16560509554141,3.1438162732455908,0.9804443970799808
14,ÁLVARES FLORENCE,3501202,3647,250,90,0,340,464,73.27586206896551,6.854949273375377,2.4677817384151357
15,ÁLVARES MACHADO,3501301,24998,1334,268,0,1602,1791,89.44723618090453,5.336426914153132,1.072085766861349
