,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
23,ANDRADINA,3502101,57202,3975,566,0,4541,7285,62.333562113932736,6.949057725254362,0.989475892451313
24,ANGATUBA,3502200,25479,1030,210,0,1240,1877,66.0628662759723,4.042544840849327,0.8242081714352997
25,ANHEMBI,3502309,6819,293,86,0,379,500,75.8,4.296817715207508,1.261181991494354
26,ANHUMAS,3502408,4144,302,127,0,429,416,103.125,7.287644787644787,3.0646718146718146
27,APARECIDA,3502507,36185,1733,687,0,2420,3248,74.50738916256158,4.789277324858367,1.8985767583252728
28,APARECIDA D'OESTE,3502606,4158,410,174,0,584,646,90.40247678018576,9.86050986050986,4.184704184704184
29,APIAÍ,3502705,24226,1072,395,0,1467,1634,89.7796817625459,4.424997936101708,1.6304796499628498
30,ARAÇARIGUAMA,3502754,22860,663,202,0,865,1044,82.8544061302682,2.900262467191601,0.8836395450568678
31,ARAÇATUBA,3502804,198129,15359,6977,0,22336,25699,86.9138876999105,7.752020148489115,3.5214431002023936
32,ARAÇOIABA DA SERRA,3502903,34776,1271,315,0,1586,2345,67.63326226012794,3.6548194156889804,0.9057971014492754
33,ARAMINA,3503000,5655,295,104,0,399,446,89.46188340807176,5.216622458001768,1.839080459770115
34,ARANDU,3503109,6365,353,74,0,427,497,85.91549295774648,5.545954438334642,1.1626080125687352
35,ARAPEÍ,3503158,2460,138,52,0,190,294,64.62585034013605,5.609756097560976,2.113821138211382
36,ARARAQUARA,3503208,238339,18174,7798,0,25972,30186,86.03988603988604,7.6252732452515115,3.271810320593776
37,ARARAS,3503307,135506,8425,3204,0,11629,13136,88.52771010962242,6.217436866264225,2.3644709459359734
38,ARCO-ÍRIS,3503356,1773,301,204,0,505,579,87.21934369602764,16.97687535250987,11.505922165820643
39,AREALVA,3503406,8613,602,144,0,746,933,79.95712754555198,6.9894345756414715,1.671891327063741
40,AREIAS,3503505,3896,166,51,0,217,460,47.17391304347826,4.260780287474333,1.3090349075975358
41,AREIÓPOLIS,3503604,11158,330,141,0,471,740,63.64864864864865,2.9575192686861445,1.2636673238931708
42,ARIRANHA,3503703,9761,654,311,0,965,957,100.83594566353187,6.700133183075504,3.1861489601475257
43,ARTUR NOGUEIRA,3503802,55340,2368,895,0,3263,3642,89.59362987369576,4.279002529815685,1.6172750271051681
44,ARUJÁ,3503901,91157,2954,1210,0,4164,4706,88.48278793030174,3.2405629847406123,1.327380234101605
45,ASPÁSIA,3503950,1818,127,62,0,189,238,79.41176470588235,6.985698569856985,3.4103410341034106
46,ASSIS,3504008,105087,7964,3653,0,11617,13457,86.32681875603775,7.578482590615394,3.476167366087147
47,ATIBAIA,3504107,144088,10213,4407,0,14620,15980,91.48936170212765,7.088029537504859,3.0585475542723892
48,AURIFLAMA,3504206,15253,1027,280,0,1307,1747,74.81396680022895,6.733101684914443,1.8357044515832952
49,AVAÍ,3504305,5436,645,479,0,1124,1326,84.76621417797888,11.865342163355407,8.811626195732156
50,AVANHANDAVA,3504404,13859,550,190,0,740,764,96.8586387434555,3.9685402987228517,1.3709502850133488
51,AVARÉ,3504503,91232,6364,2547,0,8911,10063,88.55212163370764,6.9756225885654155,2.79178358470712
52,BADY BASSITT,3504602,17761,1059,544,0,1603,1792,89.453125,5.962502111367604,3.062890603006587
53,BALBINOS,3504701,5934,167,53,0,220,270,81.48148148148148,2.814290529154028,0.8931580721267273
54,BÁLSAMO,3504800,9139,709,309,0,1018,1013,100.49358341559724,7.7579603895393365,3.3811139074296968
55,BANANAL,3504909,10993,759,299,0,1058,1328,79.66867469879519,6.904393705085054,2.719912671700173
56,BARÃO DE ANTONINA,3505005,3498,254,125,0,379,474,79.957805907173,7.261292166952544,3.57347055460263
57,BARBOSA,3505104,7468,353,193,0,546,630,86.66666666666667,4.726834493840386,2.584359935725763
58,BARIRI,3505203,35558,2422,798,0,3220,3940,81.7258883248731,6.81140671578829,2.2442207098261995
59,BARRA BONITA,3505302,36126,2677,1119,0,3796,3936,96.44308943089432,7.41017549687206,3.0974921109450255
60,BARRA DO CHAPÉU,3505351,5760,215,55,0,270,376,71.80851063829788,3.732638888888889,0.9548611111111112
61,BARRA DO TURVO,3505401,7632,663,450,0,1113,1788,62.248322147651,8.687106918238992,5.89622641509434
62,BARRETOS,3505500,122833,10662,5240,0,15902,21044,75.5654818475575,8.68007782924784,4.26595458875058
63,BARRINHA,3505609,33180,1192,444,0,1636,2008,81.47410358565737,3.5925256178420732,1.3381555153707052
64,BARUERI,3505708,276982,14311,5890,0,20201,24412,82.75028674422416,5.1667617390299725,2.12649197420771
65,BASTOS,3505807,20953,1269,483,0,1752,1858,94.29494079655544,6.056411969646351,2.305159165751921
66,BATATAIS,3505906,62980,3256,1126,0,4382,6227,70.37096515175847,5.169895204826929,1.7878691648142269
67,BAURU,3506003,379297,33092,15378,0,48470,55388,87.50992994872536,8.724561491390652,4.0543426391455775
68,BEBEDOURO,3506102,77555,4894,1144,0,6038,8815,68.49688031764039,6.310360389401071,1.4750821997292245
69,BENTO DE ABREU,3506201,3005,157,57,0,214,234,91.45299145299145,5.224625623960066,1.896838602329451
70,BERNARDINO DE CAMPOS,3506300,11158,907,395,0,1302,1382,94.21128798842258,8.128696899085858,3.5400609428212944
71,BERTIOGA,3506359,64723,2670,1098,0,3768,4556,82.70412642669008,4.1252723143241194,1.6964603000478966
72,BILAC,3506409,8117,721,231,0,952,1071,88.88888888888889,8.882592090673894,2.8458790193421213
73,BIRIGUI,3506508,124883,5353,1401,0,6754,10762,62.75785170042742,4.286412081708479,1.1218500516483427
74,BIRITIBA MIRIM,3506607,32936,1135,405,0,1540,1404,109.68660968660969,3.446077240709254,1.22965751760991
75,BOA ESPERANÇA DO SUL,3506706,15018,631,212,0,843,1042,80.90211132437621,4.201624717006259,1.4116393660940205
76,BOCAINA,3506805,12452,695,207,0,902,1018,88.60510805500982,5.581432701574044,1.662383552842917
77,BOFETE,3506904,11921,532,125,0,657,756,86.90476190476191,4.462712859659425,1.048569750859827
78,BOITUVA,3507001,62170,2047,760,0,2807,3996,70.24524524524524,3.2925848479974262,1.2224545600772077
79,BOM JESUS DOS PERDÕES,3507100,25985,991,201,0,1192,1474,80.86838534599728,3.813738695401193,0.7735231864537233
80,BOM SUCESSO DE ITARARÉ,3507159,3984,166,60,0,226,230,98.26086956521739,4.166666666666666,1.5060240963855422
81,BORÁ,3507209,838,94,38,0,132,132,100.0,11.217183770883054,4.534606205250596
82,BORACÉIA,3507308,4868,299,75,0,374,494,75.7085020242915,6.14215283483977,1.5406737880032868
83,BORBOREMA,3507407,16164,1040,261,0,1301,1650,78.84848484848484,6.4340509774808226,1.6146993318485525
84,BOREBI,3507456,2683,118,40,0,158,268,58.95522388059702,4.39806187103988,1.4908684308609765
85,BOTUCATU,3507506,148130,14188,5576,0,19764,21299,92.79308887741209,9.578073313980964,3.7642611219874436
86,BRAGANÇA PAULISTA,3507605,170533,10872,3503,0,14375,17508,82.10532328078592,6.375305659315206,2.054147877536899
87,BRAÚNA,3507704,5741,464,190,0,654,738,88.6178861788618,8.082215641874239,3.309527956801951
88,BREJO ALEGRE,3507753,2889,208,46,0,254,356,71.34831460674157,7.199723087573555,1.5922464520595363
89,BRODOWSKI,3507803,25277,1428,455,0,1883,2456,76.66938110749186,5.6494045970645255,1.8000553863195792
90,BROTAS,3507902,24636,1308,408,0,1716,2066,83.05905130687319,5.309303458353629,1.6561130053580126
91,BURI,3508009,19965,749,161,0,910,1272,71.54088050314465,3.7515652391685452,0.8064112196343601
92,BURITAMA,3508108,17281,1004,369,0,1373,1497,91.71676686706746,5.809848967073665,2.135293096464325
93,BURITIZAL,3508207,4514,354,159,0,513,518,99.03474903474904,7.842268498006202,3.522374833850243
94,CABRÁLIA PAULISTA,3508306,4243,272,78,0,350,438,79.90867579908677,6.4105585670516145,1.8383219420221542
95,CABREÚVA,3508405,50429,1574,344,0,1918,2465,77.80933062880324,3.121219932975074,0.6821471772194571
96,CAÇAPAVA,3508504,95018,4213,1667,0,5880,8862,66.35071090047393,4.433896735355406,1.7544044286345744
97,CACHOEIRA PAULISTA,3508603,33581,2022,689,0,2711,3524,76.92962542565267,6.021262023167863,2.0517554569548255
98,CACONDE,3508702,19009,1081,215,0,1296,1856,69.82758620689656,5.686779946341207,1.1310431900678626
99,CAFELÂNDIA,3508801,17843,804,128,0,932,2016,46.230158730158735,4.505968727231967,0.7173681555792187
100,CAIABU,3508900,4193,246,88,0,334,444,75.22522522522522,5.866921058907703,2.0987359885523493
101,CAIEIRAS,3509007,102775,3959,1601,0,5560,6528,85.17156862745098,3.8521041109219167,1.5577718316711262
102,CAIUÁ,3509106,5946,345,107,0,452,610,74.09836065573771,5.802219979818365,1.7995290951900438
103,CAJAMAR,3509205,77934,2566,555,0,3121,4177,74.71869762987791,3.2925295763081586,0.7121410424205097
104,CAJATI,3509254,28494,1196,291,0,1487,1841,80.77131993481802,4.1973748859409,1.0212676352916403
105,CAJOBI,3509304,10596,732,321,0,1053,1081,97.40980573543015,6.908267270668176,3.029445073612684
106,CAJURU,3509403,26393,1625,518,0,2143,2958,72.447599729547,6.156935551093093,1.9626416095176753
107,CAMPINA DO MONTE ALEGRE,3509452,6057,373,60,0,433,468,92.52136752136752,6.1581641076440485,0.9905894006934125
108,CAMPINAS,3509502,1213792,86734,36588,0,123322,144050,85.61055189170426,7.145705359732145,3.014355013050012
109,CAMPO LIMPO PAULISTA,3509601,85541,2578,1315,0,3893,5168,75.32894736842105,3.0137594837563273,1.5372745233279947
110,CAMPOS DO JORDÃO,3509700,52405,2444,1238,0,3682,4098,89.84870668618838,4.663677130044843,2.3623700028623222
111,CAMPOS NOVOS PAULISTA,3509809,4997,256,82,0,338,406,83.2512315270936,5.1230738443065835,1.640984590754453
112,CANANÉIA,3509908,12541,695,272,0,967,1198,80.7178631051753,5.541822821146639,2.1688860537437207
113,CANAS,3509957,5204,172,69,0,241,332,72.59036144578313,3.3051498847040737,1.325903151421983
114,CÂNDIDO MOTA,3510005,31346,1746,656,0,2402,2710,88.63468634686346,5.5700886875518405,2.092771007465067
115,CÂNDIDO RODRIGUES,3510104,2799,236,75,0,311,340,91.47058823529412,8.431582708110039,2.679528403001072
116,CANITAR,3510153,5292,195,66,0,261,274,95.25547445255475,3.6848072562358274,1.2471655328798186
117,CAPÃO BONITO,3510203,47118,2194,688,0,2882,3199,90.09065332916536,4.656394583810858,1.4601638439662123
118,CAPELA DO ALTO,3510302,20985,685,218,0,903,1109,81.42470694319206,3.264236359304265,1.0388372647128903
119,CAPIVARI,3510401,56379,2752,1023,0,3775,4452,84.79335130278527,4.88125011085688,1.8145054009471613
120,CARAGUATATUBA,3510500,123389,6819,1702,0,8521,8231,103.52326570283077,5.526424559725745,1.379377416139202
121,CARAPICUÍBA,3510609,403183,12400,2605,0,15005,24935,60.17645879286144,3.0755264978930166,0.6461085908880086
122,CARDOSO,3510708,12349,786,166,0,952,1363,69.8459280997799,6.364887845169649,1.3442383998704348
123,CASA BRANCA,3510807,30520,2146,949,0,3095,4134,74.86695694242864,7.031454783748361,3.1094364351245085
124,CÁSSIA DOS COQUEIROS,3510906,2505,211,74,0,285,786,36.25954198473282,8.423153692614772,2.9540918163672654
125,CASTILHO,3511003,21267,1179,477,0,1656,2441,67.84104875051209,5.543800253914515,2.242911553110453
126,CATANDUVA,3511102,122497,11889,5675,0,17564,19032,92.28667507356032,9.705543809236145,4.632766516731022
127,CATIGUÁ,3511201,7855,518,43,0,561,613,91.51712887438825,6.594525779758116,0.547422024188415
128,CEDRAL,3511300,9346,880,431,0,1311,1542,85.01945525291829,9.415792852557244,4.611598544832014
129,CERQUEIRA CÉSAR,3511409,20191,1160,410,0,1570,1728,90.85648148148148,5.745133970580952,2.03060769649844
130,CERQUILHO,3511508,49802,1500,458,0,1958,3480,56.264367816091955,3.011927231838079,0.9196417814545601
131,CESÁRIO LANGE,3511607,18375,777,269,0,1046,1137,91.99648197009674,4.228571428571429,1.4639455782312925
132,CHARQUEADA,3511706,17367,707,240,0,947,1233,76.80454176804542,4.070939137444579,1.3819312489203661
133,CLEMENTINA,3511904,8757,404,125,0,529,580,91.20689655172414,4.613452095466484,1.427429484983442
134,COLINA,3512001,18535,805,292,0,1097,1805,60.77562326869806,4.343134610196925,1.575397895872673
135,COLÔMBIA,3512100,6216,380,160,0,540,649,83.20493066255779,6.113256113256113,2.574002574002574
136,CONCHAL,3512209,28273,1178,465,0,1643,1809,90.8236594803759,4.166519294026102,1.644678668694514
137,CONCHAS,3512308,18019,1098,226,0,1324,1809,73.18960751796573,6.09356790054942,1.2542316443753816
138,CORDEIRÓPOLIS,3512407,24826,1271,172,0,1443,2250,64.13333333333333,5.119632643196648,0.692822041408201
139,COROADOS,3512506,6129,288,100,0,388,382,101.57068062827226,4.698972099853157,1.631587534671235
140,CORONEL MACEDO,3512605,4635,305,133,0,438,442,99.09502262443439,6.580366774541532,2.8694714131607335
141,CORUMBATAÍ,3512704,4064,216,76,0,292,362,80.66298342541437,5.31496062992126,1.8700787401574805
142,COSMÓPOLIS,3512803,73474,2297,686,0,2983,3708,80.44768069039914,3.1262759615646356,0.9336636088956638
143,COSMORAMA,3512902,7298,566,154,0,720,811,88.77928483353884,7.755549465607016,2.110167169087421
144,COTIA,3513009,253608,7615,2859,0,10474,18514,56.57340391055418,3.002665531055803,1.1273303681271885
145,CRAVINHOS,3513108,35579,1477,550,0,2027,2958,68.52603110209601,4.151325219933106,1.5458557013968914
146,CRISTAIS PAULISTA,3513207,8718,443,178,0,621,692,89.73988439306359,5.081440697407662,2.041752695572379
147,CRUZÁLIA,3513306,2046,152,43,0,195,196,99.48979591836735,7.429130009775172,2.101661779081134
148,CRUZEIRO,3513405,82571,4273,1606,0,5879,7042,83.4848054529963,5.1749403543617,1.9449927940802463
149,CUBATÃO,3513504,131626,5582,1404,0,6986,9514,73.42863149043515,4.2408034886724515,1.0666585628979077
150,CUNHA,3513603,21459,1248,301,0,1549,1899,81.56924697209057,5.815741646861457,1.4026748683536046
151,DESCALVADO,3513702,33910,2639,1069,0,3708,3595,103.1432545201669,7.782365084046004,3.1524624004718373
152,DIADEMA,3513801,426757,15484,4042,0,19526,30466,64.09111796757041,3.628294322061501,0.9471432220209627
153,DIRCE REIS,3513850,1799,151,45,0,196,229,85.58951965065502,8.393551973318509,2.501389660922735
154,DIVINOLÂNDIA,3513900,11086,1043,474,0,1517,1617,93.81570810142239,9.408262673642431,4.275662998376331
155,DOBRADA,3514007,9010,335,102,0,437,563,77.61989342806395,3.718091009988901,1.1320754716981132
156,DOIS CÓRREGOS,3514106,27512,1599,641,0,2240,2642,84.78425435276306,5.812009305030532,2.3298924105844723
157,DOLCINÓPOLIS,3514205,2112,180,48,0,228,250,91.2,8.522727272727272,2.272727272727273
158,DOURADO,3514304,8878,583,212,0,795,1008,78.86904761904762,6.566794323045731,2.387925208380266
159,DRACENA,3514403,47043,4601,1892,0,6493,7587,85.5805983919863,9.780413664094551,4.021852347851965
160,DUARTINA,3514502,12433,1040,438,0,1478,1498,98.6648865153538,8.36483551837851,3.5228826510094104
161,DUMONT,3514601,10023,430,149,0,579,1425,40.63157894736842,4.290132694801955,1.4865808640127705
162,ECHAPORÃ,3514700,6064,442,162,0,604,948,63.71308016877637,7.288918205804749,2.671503957783641
163,ELDORADO,3514809,15544,1751,1114,0,2865,3281,87.32093873818958,11.26479670612455,7.166752444673186
164,ELIAS FAUSTO,3514908,17936,653,234,0,887,1154,76.86308492201039,3.640722569134701,1.3046387154326493
165,ELISIÁRIO,3514924,3697,228,87,0,315,341,92.37536656891496,6.167162564241277,2.3532593995131186
166,EMBAÚBA,3514957,2449,181,58,0,239,250,95.6,7.390771743568804,2.3683135973866882
167,EMBU DAS ARTES,3515004,276535,8453,2270,0,10723,11950,89.73221757322176,3.056755926012982,0.82087258394055
168,EMBU-GUAÇU,3515103,69901,3312,932,0,4244,6788,62.52209781968179,4.738129640491552,1.333314258737357
169,EMILIANÓPOLIS,3515129,3227,242,97,0,339,318,106.60377358490567,7.4992252866439415,3.0058878215060427
170,ENGENHEIRO COELHO,3515152,21249,752,332,0,1084,1140,95.08771929824562,3.538990070120947,1.5624264671278647
171,ESPÍRITO SANTO DO PINHAL,3515186,44471,3389,1513,0,4902,5136,95.44392523364486,7.6206966337613276,3.4022171752377957
172,ESPÍRITO SANTO DO TURVO,3515194,4878,173,76,0,249,274,90.87591240875912,3.5465354653546535,1.5580155801558015
173,ESTRELA D'OESTE,3515202,8419,720,297,0,1017,1043,97.5071907957814,8.552084570614086,3.527734885378311
174,ESTRELA DO NORTE,3515301,2770,172,52,0,224,239,93.72384937238493,6.209386281588448,1.8772563176895307
175,EUCLIDES DA CUNHA PAULISTA,3515350,9325,470,195,0,665,736,90.35326086956522,5.040214477211796,2.091152815013405
176,FARTURA,3515400,16070,1117,346,0,1463,1730,84.5664739884393,6.950840074673305,2.1530802738021158
177,FERNANDÓPOLIS,3515509,69402,7149,2652,0,9801,10454,93.75358714367707,10.30085588311576,3.821215526930059
178,FERNANDO PRESTES,3515608,5794,524,200,0,724,818,88.50855745721272,9.043838453572661,3.451846738004832
179,FERNÃO,3515657,1727,151,51,0,202,236,85.59322033898306,8.743485813549508,2.9530978575564566
180,FERRAZ DE VASCONCELOS,3515707,196500,5855,2904,0,8759,10450,83.81818181818181,2.979643765903308,1.4778625954198474
181,FLORA RICA,3515806,1430,231,69,0,300,315,95.23809523809523,16.153846153846153,4.825174825174825
182,FLOREAL,3515905,2900,333,90,0,423,434,97.46543778801843,11.482758620689655,3.103448275862069
183,FLÓRIDA PAULISTA,3516002,14790,830,340,0,1170,1240,94.35483870967742,5.611899932386748,2.2988505747126435
184,FLORÍNEA,3516101,2653,221,114,0,335,328,102.1341463414634,8.330192235205427,4.297022238974746
185,FRANCA,3516200,355901,15314,6265,0,21579,27638,78.07728489760476,4.302881981225116,1.7603209881399604
186,FRANCISCO MORATO,3516309,177633,4685,2146,0,6831,9042,75.54744525547446,2.637460381798427,1.2081088536476892
187,FRANCO DA ROCHA,3516408,156492,6950,3100,0,10050,11997,83.77094273568392,4.441121590880045,1.9809319326227541
188,GABRIEL MONTEIRO,3516507,2776,164,48,0,212,287,73.86759581881533,5.9077809798270895,1.729106628242075
189,GÁLIA,3516606,6482,528,304,0,832,924,90.04329004329004,8.14563406356063,4.689910521443999
190,GARÇA,3516705,44409,2959,1263,0,4222,5304,79.60030165912518,6.663063793375216,2.8440181044382893
191,GASTÃO VIDIGAL,3516804,4860,265,83,0,348,359,96.93593314763231,5.4526748971193415,1.7078189300411522
192,GAVIÃO PEIXOTO,3516853,4815,281,102,0,383,387,98.96640826873386,5.835929387331257,2.1183800623052957
193,GENERAL SALGADO,3516903,10862,919,402,0,1321,1444,91.4819944598338,8.460688639292947,3.700975879211932
194,GETULINA,3517000,11447,478,132,0,610,1220,50.0,4.175766576395562,1.1531405608456364
195,GLICÉRIO,3517109,4829,240,90,0,330,443,74.4920993227991,4.969973079312487,1.8637399047421825
196,GUAIÇARA,3517208,12294,534,144,0,678,836,81.10047846889952,4.343582235236701,1.171303074670571
197,GUAIMBÊ,3517307,5785,398,164,0,562,648,86.72839506172839,6.879861711322385,2.8349178910976667
198,GUAÍRA,3517406,41040,2183,873,0,3056,3249,94.05971068020929,5.319200779727096,2.1271929824561404
199,GUAPIAÇU,3517505,21775,973,302,0,1275,1774,71.87147688838782,4.468427095292768,1.38691159586682
200,GUAPIARA,3517604,17025,758,194,0,952,1358,70.10309278350515,4.452276064610866,1.1395007342143906
201,GUARÁ,3517703,21308,1252,551,0,1803,1933,93.27470253491981,5.875727426318753,2.5858832363431574
202,GUARAÇAÍ,3517802,8290,682,261,0,943,1006,93.7375745526839,8.226779252110978,3.1483715319662244
203,GUARACI,3517901,11287,706,281,0,987,1020,96.76470588235294,6.254983609462212,2.4895897935678213
204,GUARANI D'OESTE,3518008,1998,153,54,0,207,222,93.24324324324324,7.657657657657657,2.7027027027027026
205,GUARANTÃ,3518107,6675,379,159,0,538,622,86.49517684887459,5.677902621722847,2.3820224719101124
206,GUARARAPES,3518206,33100,2023,737,0,2760,3065,90.0489396411093,6.111782477341389,2.226586102719033
207,GUARAREMA,3518305,30136,1512,687,0,2199,2208,99.59239130434783,5.017255110167242,2.2796655163259887
208,GUARATINGUETÁ,3518404,122505,7666,2940,0,10606,12658,83.7889082003476,6.257703767193176,2.3999020448144974
209,GUAREÍ,3518503,18887,659,239,0,898,1010,88.91089108910892,3.48917244665643,1.2654206597130302
210,GUARIBA,3518602,40487,1523,643,0,2166,2400,90.25,3.7617012868328104,1.5881641020574506
211,GUARUJÁ,3518701,322750,13621,3063,0,16684,28272,59.01245048104131,4.220294345468629,0.9490317583268784
212,GUARULHOS,3518800,1392121,47687,24945,0,72632,83564,86.91781149777415,3.4254924679679424,1.791870103245336
213,GUATAPARÁ,3518859,7709,375,125,0,500,595,84.03361344537815,4.864444156181087,1.6214813853936958
214,GUZOLÂNDIA,3518909,5307,243,67,0,310,344,90.11627906976744,4.5788581119276435,1.2624835123421896
215,HERCULÂNDIA,3519006,9588,536,161,0,697,954,73.06079664570231,5.590321234876929,1.6791823112223614
216,HOLAMBRA,3519055,15272,653,296,0,949,994,95.4728370221328,4.27579884756417,1.9381875327396543
217,HORTOLÂNDIA,3519071,234259,7752,2190,0,9942,16976,58.565032987747415,3.30915781250667,0.9348626947097016
218,IACANGA,3519105,11858,665,238,0,903,1108,81.49819494584838,5.6080283353010625,2.0070838252656436
219,IACRI,3519204,6295,395,165,0,560,685,81.75182481751825,6.274821286735505,2.6211278792692614
220,IARAS,3519253,9517,299,107,0,406,424,95.75471698113208,3.1417463486392774,1.1243038772722498
221,IBATÉ,3519303,35472,1377,344,0,1721,1948,88.347022587269,3.8819350473612992,0.9697789806044204
222,IBIRÁ,3519402,12518,672,252,0,924,1328,69.57831325301204,5.3682696916440324,2.013101134366512
223,IBIRAREMA,3519501,7841,472,209,0,681,784,86.86224489795919,6.0196403519959185,2.6654763423032777
224,IBITINGA,3519600,60600,3667,1366,0,5033,5759,87.39364472998784,6.051155115511551,2.254125412541254
225,IBIÚNA,3519709,79479,3014,1189,0,4203,7926,53.028009084027246,3.7921966808842584,1.495992652147108
226,ICÉM,3519808,8304,473,212,0,685,810,84.5679012345679,5.696050096339113,2.5529865125240847
227,IEPÊ,3519907,8194,649,274,0,923,959,96.24608967674662,7.92042958262143,3.3439101781791556
228,IGARAÇU DO TIETÊ,3520004,24749,935,252,0,1187,1541,77.02790395846853,3.7779304214311686,1.018222958503374
229,IGARAPAVA,3520103,30614,1622,705,0,2327,2621,88.78290728729492,5.298229568171425,2.302867968903116
230,IGARATÁ,3520202,9583,602,211,0,813,858,94.75524475524476,6.281957633308985,2.201815715329229
231,IGUAPE,3520301,30989,1583,629,0,2212,2961,74.70449172576832,5.108264222788732,2.029752492820033
232,ILHABELA,3520400,35591,1737,868,0,2605,2039,127.75870524767043,4.880447304093732,2.4388188025062516
233,ILHA COMPRIDA,3520426,11362,555,173,0,728,747,97.45649263721553,4.8847033972892095,1.5226192571730328
234,ILHA SOLTEIRA,3520442,26788,1906,801,0,2707,2986,90.65639651707971,7.115126175899657,2.9901448409735703
235,INDAIATUBA,3520509,256223,12461,4792,0,17253,19734,87.42778960170264,4.8633416984423725,1.8702458405373446
236,INDIANA,3520608,4879,274,146,0,420,561,74.8663101604278,5.615904898544784,2.9924164787866365
237,INDIAPORÃ,3520707,3886,338,148,0,486,600,81.0,8.697889861039629,3.808543489449305
238,INÚBIA PAULISTA,3520806,4019,295,121,0,416,442,94.11764705882352,7.340134361781538,3.0106991789002238
239,IPAUSSU,3520905,15069,784,307,0,1091,1248,87.4198717948718,5.202734089853341,2.0372951091645097
240,IPERÓ,3521002,37964,1032,368,0,1400,1479,94.65855307640297,2.718364766621009,0.9693393741439259
241,IPEÚNA,3521101,7687,257,114,0,371,447,82.99776286353467,3.3433068817484064,1.4830232860673864
242,IPIGUÁ,3521150,5476,291,109,0,400,402,99.50248756218906,5.314097881665449,1.9905040175310447
243,IPORANGA,3521200,4199,490,221,0,711,1012,70.25691699604744,11.669445105977614,5.263157894736842
244,IPUÃ,3521309,16604,754,286,0,1040,1178,88.28522920203736,4.541074439894001,1.7224765116839316
245,IRACEMÁPOLIS,3521408,24614,1071,483,0,1554,1854,83.81877022653723,4.351182254001787,1.9622978792557082
246,IRAPUÃ,3521507,8048,462,209,0,671,673,99.70282317979198,5.740556660039761,2.5969184890656063
247,IRAPURU,3521606,8325,535,172,0,707,747,94.64524765729585,6.426426426426427,2.0660660660660657
248,ITABERÁ,3521705,17480,860,177,0,1037,1511,68.6300463269358,4.919908466819222,1.0125858123569795
249,ITAÍ,3521804,27382,1184,384,0,1568,1717,91.32207338380897,4.324008472719305,1.402381126287342
