,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,5649,1879,0,7528,8165,92.19840783833435,16.08897496511065,5.351599213921563
1,ADOLFO,3500204,3554,552,167,0,719,743,96.76985195154778,15.531795160382666,4.69893078221722
2,AGUAÍ,3500303,36648,2973,917,0,3890,4538,85.72058175407669,8.112311722331368,2.502182929491377
3,ÁGUAS DA PRATA,3500402,8221,1167,266,0,1433,1794,79.8773690078038,14.195353363337793,3.2356161050967036
4,ÁGUAS DE LINDÓIA,3500501,18808,1920,418,0,2338,3259,71.73979748389077,10.208421948107189,2.222458528285836
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,718,178,0,896,1043,85.90604026845638,11.753151088557866,2.9137338353249302
6,ÁGUAS DE SÃO PEDRO,3500600,3521,813,232,0,1045,1126,92.8063943161634,23.09003124112468,6.589037205339392
7,AGUDOS,3500709,37401,4578,1526,0,6104,7790,78.35686777920411,12.240314430095452,4.080104810031817
8,ALAMBARI,3500758,6129,476,120,0,596,744,80.10752688172043,7.7663566650350795,1.957905041605482
9,ALFREDO MARCONDES,3500808,4184,757,207,0,964,1096,87.95620437956204,18.092734225621417,4.947418738049713
10,ALTAIR,3500907,4186,435,175,0,610,612,99.67320261437908,10.391782130912567,4.1806020066889635
11,ALTINÓPOLIS,3501004,16203,1580,472,0,2052,3118,65.81141757536882,9.751280627044375,2.9130407949145223
12,ALTO ALEGRE,3501103,4088,649,216,0,865,1000,86.5,15.875733855185912,5.283757338551859
13,ALUMÍNIO,3501152,18767,1166,283,0,1449,1854,78.15533980582524,6.213033516278574,1.507966110726275
14,ÁLVARES FLORENCE,3501202,3647,672,114,0,786,894,87.91946308724832,18.426103646833013,3.1258568686591723
15,ÁLVARES MACHADO,3501301,24998,2678,620,0,3298,4031,81.81592656908956,10.712857028562285,2.48019841587327
16,ÁLVARO DE CARVALHO,3501400,5274,378,92,0,470,590,79.66101694915254,7.167235494880546,1.7444065225635192
17,ALVINLÂNDIA,3501509,3237,375,87,0,462,482,95.850622406639,11.584800741427248,2.6876737720111215
18,AMERICANA,3501608,242018,19114,6967,0,26081,38580,67.60238465526179,7.8977596707682896,2.8787115007974613
