,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,4694,0,0,4694,6635,70.74604370761115,13.369029648828,0.0
1,ADOLFO,3500204,3554,356,0,0,356,583,61.06346483704974,10.016882386043894,0.0
2,AGUAÍ,3500303,36648,2283,0,0,2283,3518,64.89482660602614,6.229535036018337,0.0
3,ÁGUAS DA PRATA,3500402,8221,956,0,0,956,1424,67.13483146067416,11.628755625836273,0.0
4,ÁGUAS DE LINDÓIA,3500501,18808,1411,0,0,1411,2569,54.92409497859089,7.502126754572521,0.0
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,558,0,0,558,813,68.63468634686348,9.134064495007365,0.0
6,ÁGUAS DE SÃO PEDRO,3500600,3521,563,0,0,563,926,60.79913606911447,15.989775631922749,0.0
7,AGUDOS,3500709,37401,3761,0,0,3761,6730,55.88410104011887,10.055880858800567,0.0
8,ALAMBARI,3500758,6129,340,0,0,340,584,58.21917808219178,5.547397617882199,0.0
9,ALFREDO MARCONDES,3500808,4184,575,0,0,575,886,64.89841986455983,13.74282982791587,0.0
10,ALTAIR,3500907,4186,298,0,0,298,492,60.56910569105691,7.118967988533206,0.0
11,ALTINÓPOLIS,3501004,16203,1223,0,0,1223,2498,48.95916733386709,7.547984941060297,0.0
12,ALTO ALEGRE,3501103,4088,518,0,0,518,800,64.75,12.67123287671233,0.0
13,ALUMÍNIO,3501152,18767,833,0,0,833,1424,58.49719101123596,4.43864229765013,0.0
14,ÁLVARES FLORENCE,3501202,3647,422,0,0,422,684,61.69590643274854,11.571154373457636,0.0
15,ÁLVARES MACHADO,3501301,24998,2066,0,0,2066,3121,66.1967318167254,8.264661172893833,0.0
16,ÁLVARO DE CARVALHO,3501400,5274,279,0,0,279,470,59.361702127659576,5.290102389078498,0.0
17,ALVINLÂNDIA,3501509,3237,276,0,0,276,382,72.25130890052355,8.526413345690456,0.0
18,AMERICANA,3501608,242018,15740,0,0,15740,30830,51.05416801816413,6.503648488955367,0.0
19,AMÉRICO BRASILIENSE,3501707,41032,2781,0,0,2781,4555,61.05378704720088,6.7776369662702285,0.0
20,AMÉRICO DE CAMPOS,3501806,5981,572,0,0,572,934,61.24197002141327,9.563618124059522,0.0
21,AMPARO,3501905,72677,6018,0,0,6018,10496,57.33612804878049,8.28047387756787,0.0
22,ANALÂNDIA,3502002,5056,394,0,0,394,568,69.36619718309859,7.792721518987341,0.0
23,ANDRADINA,3502101,57202,4991,0,0,4991,9415,53.01115241635688,8.72521939792315,0.0
24,ANGATUBA,3502200,25479,1306,0,0,1306,2597,50.28879476318829,5.125789866164292,0.0
25,ANHEMBI,3502309,6819,362,0,0,362,660,54.848484848484844,5.30869628977856,0.0
26,ANHUMAS,3502408,4144,428,0,0,428,546,78.3882783882784,10.328185328185329,0.0
27,APARECIDA,3502507,36185,2360,0,0,2360,4318,54.65493283927745,6.522039519137763,0.0
28,APARECIDA D'OESTE,3502606,4158,583,0,0,583,836,69.73684210526315,14.02116402116402,0.0
29,APIAÍ,3502705,24226,1596,0,0,1596,2394,66.66666666666666,6.587963345166351,0.0
30,ARAÇARIGUAMA,3502754,22860,1037,0,0,1037,1434,72.31520223152023,4.536307961504812,0.0
31,ARAÇATUBA,3502804,198129,18073,0,0,18073,32559,55.508461562087284,9.12183476421927,0.0
32,ARAÇOIABA DA SERRA,3502903,34776,2067,0,0,2067,3375,61.24444444444445,5.9437543133195305,0.0
33,ARAMINA,3503000,5655,421,0,0,421,666,63.213213213213216,7.4447391688771,0.0
34,ARANDU,3503109,6365,423,0,0,423,697,60.68866571018652,6.64571877454831,0.0
35,ARAPEÍ,3503158,2460,205,0,0,205,364,56.31868131868132,8.333333333333332,0.0
36,ARARAQUARA,3503208,238339,25312,0,0,25312,38136,66.37298091042585,10.620167072950712,0.0
37,ARARAS,3503307,135506,10990,0,0,10990,17296,63.54070305272895,8.110341977477011,0.0
38,ARCO-ÍRIS,3503356,1773,323,0,0,323,659,49.013657056145675,18.217710095882687,0.0
39,AREALVA,3503406,8613,749,0,0,749,1323,56.613756613756614,8.696156972019041,0.0
40,AREIAS,3503505,3896,263,0,0,263,570,46.14035087719298,6.750513347022586,0.0
41,AREIÓPOLIS,3503604,11158,461,0,0,461,950,48.526315789473685,4.131564796558523,0.0
42,ARIRANHA,3503703,9761,833,0,0,833,1217,68.44700082169268,8.533961684253663,0.0
43,ARTUR NOGUEIRA,3503802,55340,3178,0,0,3178,5062,62.781509284867646,5.742681604625949,0.0
44,ARUJÁ,3503901,91157,3796,0,0,3796,7196,52.75152862701501,4.16424410632206,0.0
45,ASPÁSIA,3503950,1818,206,0,0,206,308,66.88311688311688,11.331133113311331,0.0
46,ASSIS,3504008,105087,10808,0,0,10808,16997,63.587691945637474,10.284811632266598,0.0
47,ATIBAIA,3504107,144088,13202,0,0,13202,20780,63.53224254090472,9.162456276719782,0.0
48,AURIFLAMA,3504206,15253,1331,0,0,1331,2327,57.19810915341642,8.726152232347735,0.0
49,AVAÍ,3504305,5436,683,0,0,683,1456,46.90934065934066,12.56438557763061,0.0
50,AVANHANDAVA,3504404,13859,705,0,0,705,1014,69.5266272189349,5.08694711018111,0.0
51,AVARÉ,3504503,91232,7697,0,0,7697,12913,59.60659800201348,8.436732725359523,0.0
52,BADY BASSITT,3504602,17761,1249,0,0,1249,2292,54.493891797556714,7.032261696976522,0.0
53,BALBINOS,3504701,5934,228,0,0,228,300,76.0,3.842264914054601,0.0
54,BÁLSAMO,3504800,9139,865,0,0,865,1373,63.00072833211945,9.464930517562097,0.0
55,BANANAL,3504909,10993,1089,0,0,1089,1698,64.13427561837456,9.906304011643774,0.0
56,BARÃO DE ANTONINA,3505005,3498,334,0,0,334,584,57.1917808219178,9.548313321898227,0.0
57,BARBOSA,3505104,7468,527,0,0,527,860,61.27906976744186,7.056775575790038,0.0
58,BARIRI,3505203,35558,3123,0,0,3123,5120,60.99609375,8.782833680184488,0.0
59,BARRA BONITA,3505302,36126,3355,0,0,3355,5256,63.831811263318116,9.286940153905775,0.0
60,BARRA DO CHAPÉU,3505351,5760,278,0,0,278,536,51.865671641791046,4.826388888888889,0.0
61,BARRA DO TURVO,3505401,7632,935,0,0,935,2378,39.31875525651808,12.25104821802935,0.0
62,BARRETOS,3505500,122833,13513,0,0,13513,24974,54.10827260350764,11.001115335455456,0.0
63,BARRINHA,3505609,33180,1633,0,0,1633,2568,63.59034267912772,4.921639541892707,0.0
64,BARUERI,3505708,276982,18993,0,0,18993,24412,77.80190070457152,6.857124289665033,0.0
65,BASTOS,3505807,20953,1608,0,0,1608,2528,63.60759493670886,7.674318713310743,0.0
66,BATATAIS,3505906,62980,3464,0,0,3464,8307,41.69977127723607,5.500158780565259,0.0
67,BAURU,3506003,379297,42383,0,0,42383,67678,62.62448653920033,11.174093124912668,0.0
68,BEBEDOURO,3506102,77555,6291,0,0,6291,11625,54.116129032258065,8.111662690993489,0.0
69,BENTO DE ABREU,3506201,3005,206,0,0,206,304,67.76315789473685,6.855241264559068,0.0
70,BERNARDINO DE CAMPOS,3506300,11158,1326,0,0,1326,1842,71.9869706840391,11.883850152357054,0.0
71,BERTIOGA,3506359,64723,2895,0,0,2895,5696,50.8251404494382,4.472907621710983,0.0
72,BILAC,3506409,8117,927,0,0,927,1371,67.6148796498906,11.420475545152149,0.0
73,BIRIGUI,3506508,124883,8156,0,0,8156,14712,55.43773790103317,6.5309129345066985,0.0
74,BIRITIBA MIRIM,3506607,32936,1826,0,0,1826,13884,13.151829443964274,5.544085499149866,0.0
75,BOA ESPERANÇA DO SUL,3506706,15018,854,0,0,854,1372,62.244897959183675,5.686509521907045,0.0
76,BOCAINA,3506805,12452,926,0,0,926,1328,69.7289156626506,7.436556376485705,0.0
77,BOFETE,3506904,11921,620,0,0,620,1176,52.721088435374156,5.200905964264743,0.0
78,BOITUVA,3507001,62170,3005,0,0,3005,5356,56.105302464525764,4.83352099083159,0.0
79,BOM JESUS DOS PERDÕES,3507100,25985,1269,0,0,1269,2094,60.60171919770774,4.883586684625746,0.0
80,BOM SUCESSO DE ITARARÉ,3507159,3984,194,0,0,194,300,64.66666666666666,4.8694779116465865,0.0
81,BORÁ,3507209,838,104,0,0,104,162,64.19753086419753,12.410501193317423,0.0
82,BORACÉIA,3507308,4868,421,0,0,421,654,64.37308868501529,8.648315529991784,0.0
83,BORBOREMA,3507407,16164,1199,0,0,1199,2170,55.253456221198164,7.417718386537986,0.0
84,BOREBI,3507456,2683,178,0,0,178,328,54.268292682926834,6.6343645173313455,0.0
85,BOTUCATU,3507506,148130,18321,0,0,18321,26749,68.49228008523683,12.368190103287652,0.0
86,BRAGANÇA PAULISTA,3507605,170533,13757,0,0,13757,22838,60.23732375864787,8.067060334363436,0.0
87,BRAÚNA,3507704,5741,566,0,0,566,938,60.3411513859275,9.858909597631074,0.0
88,BREJO ALEGRE,3507753,2889,288,0,0,288,456,63.1578947368421,9.968847352024921,0.0
89,BRODOWSKI,3507803,25277,1887,0,0,1887,3186,59.227871939736346,7.46528464612098,0.0
90,BROTAS,3507902,24636,1546,0,0,1546,2776,55.69164265129684,6.275369378145802,0.0
91,BURI,3508009,19965,932,0,0,932,1782,52.30078563411896,4.66816929626847,0.0
92,BURITAMA,3508108,17281,1220,0,0,1220,2097,58.178350023843585,7.059776633296684,0.0
93,BURITIZAL,3508207,4514,404,0,0,404,688,58.720930232558146,8.949933540097474,0.0
94,CABRÁLIA PAULISTA,3508306,4243,321,0,0,321,558,57.52688172043011,7.565401838321942,0.0
95,CABREÚVA,3508405,50429,1857,0,0,1857,3485,53.28550932568149,3.6824049653968944,0.0
