,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,10409,5711,0,16120,16797,95.96951836637496,29.645979892341433,16.26555780239811
1,ADOLFO,3500204,3554,1135,586,0,1721,1667,103.23935212957409,31.9358469330332,16.488463702870003
2,AGUAÍ,3500303,36648,6333,3386,0,9719,10589,91.78392671640381,17.280615586116568,9.239249072254967
3,ÁGUAS DA PRATA,3500402,8221,2383,1111,0,3494,3812,91.6579223504722,28.986741272351296,13.514171025422698
4,ÁGUAS DE LINDÓIA,3500501,18808,4632,2349,0,6981,7394,94.41439004598323,24.62781794980859,12.489366227137388
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1187,772,0,1959,2273,86.18565772107347,19.430348665902766,12.637092813881159
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1394,715,0,2109,2118,99.57507082152975,39.59102527690997,20.306731042317523
7,AGUDOS,3500709,37401,8319,5118,0,13437,15003,89.56208758248351,22.24272078286677,13.684126092885219
8,ALAMBARI,3500758,6129,1261,452,0,1713,1828,93.7089715536105,20.574318812204275,7.374775656713983
9,ALFREDO MARCONDES,3500808,4184,1309,769,0,2078,2192,94.7992700729927,31.28585086042065,18.379541108986615
10,ALTAIR,3500907,4186,749,436,0,1185,1270,93.30708661417323,17.892976588628763,10.415671285236503
11,ALTINÓPOLIS,3501004,16203,4098,2245,0,6343,6773,93.65126236527388,25.291612664321423,13.855458865642165
12,ALTO ALEGRE,3501103,4088,1184,676,0,1860,1984,93.75,28.962818003913892,16.53620352250489
13,ALUMÍNIO,3501152,18767,2801,1486,0,4287,4679,91.6221414832229,14.92513454467949,7.918154206852454
14,ÁLVARES FLORENCE,3501202,3647,1134,585,0,1719,1872,91.82692307692307,31.09404990403071,16.04058129969838
15,ÁLVARES MACHADO,3501301,24998,5417,2746,0,8163,9031,90.38866127782083,21.669733578686294,10.984878790303226
16,ÁLVARO DE CARVALHO,3501400,5274,763,450,0,1213,1382,87.77134587554269,14.467197572999622,8.532423208191126
17,ALVINLÂNDIA,3501509,3237,688,335,0,1023,1069,95.69691300280635,21.25424776027186,10.349088662341673
18,AMERICANA,3501608,242018,51725,26345,0,78070,87070,89.6634891466636,21.37237726119545,10.885553967060302
19,AMÉRICO BRASILIENSE,3501707,41032,6595,3840,0,10435,11341,92.01128648267348,16.07282121271203,9.358549424839149
20,AMÉRICO DE CAMPOS,3501806,5981,1504,820,0,2324,2627,88.46593071945185,25.146296605918746,13.710081926099315
21,AMPARO,3501905,72677,16386,9149,0,25535,28490,89.62793962793963,22.546335154175324,12.588576853750155
22,ANALÂNDIA,3502002,5056,1050,590,0,1640,1736,94.47004608294931,20.76740506329114,11.669303797468354
23,ANDRADINA,3502101,57202,13678,8318,0,21996,23954,91.82599983301327,23.91175133736583,14.541449599664347
24,ANGATUBA,3502200,25479,4820,2106,0,6926,7868,88.02745297407219,18.917539934848307,8.265630519251149
25,ANHEMBI,3502309,6819,1318,540,0,1858,2019,92.02575532441803,19.328347264994868,7.9190497140343155
26,ANHUMAS,3502408,4144,999,516,0,1515,1500,101.0,24.107142857142858,12.451737451737452
27,APARECIDA,3502507,36185,7707,3874,0,11581,12682,91.3184040372181,21.29888075169269,10.706093685228685
28,APARECIDA D'OESTE,3502606,4158,1391,750,0,2141,2143,99.9066728884741,33.453583453583455,18.037518037518037
29,APIAÍ,3502705,24226,4626,2484,0,7110,7903,89.9658357585727,19.095186989185173,10.253446710146125
30,ARAÇARIGUAMA,3502754,22860,2573,1547,0,4120,4949,83.24914124065468,11.255468066491689,6.767279090113735
31,ARAÇATUBA,3502804,198129,49097,26218,0,75315,82342,91.46608049355129,24.78031989259523,13.232792776423441
32,ARAÇOIABA DA SERRA,3502903,34776,5691,2982,0,8673,10889,79.64918725319129,16.364734299516908,8.57487922705314
33,ARAMINA,3503000,5655,1251,620,0,1871,1980,94.4949494949495,22.122015915119363,10.963748894783377
34,ARANDU,3503109,6365,1358,662,0,2020,2153,93.82257315373896,21.33542812254517,10.40062843676355
35,ARAPEÍ,3503158,2460,565,334,0,899,940,95.63829787234043,22.96747967479675,13.577235772357724
36,ARARAQUARA,3503208,238339,56688,31550,0,88238,95174,92.71229537478723,23.784609316981275,13.237447501248223
37,ARARAS,3503307,135506,28821,15857,0,44678,47905,93.26375117419894,21.269168892890352,11.702064853216832
38,ARCO-ÍRIS,3503356,1773,687,466,0,1153,1191,96.8094038623006,38.74788494077834,26.28313592780598
39,AREALVA,3503406,8613,2219,1206,0,3425,3778,90.65643197458974,25.76338093579473,14.00208986415883
40,AREIAS,3503505,3896,776,451,0,1227,1368,89.69298245614034,19.917864476386036,11.575975359342916
41,AREIÓPOLIS,3503604,11158,1518,790,0,2308,2805,82.28163992869875,13.604588635956263,7.080121885642589
42,ARIRANHA,3503703,9761,1975,1062,0,3037,3182,95.44311753614079,20.23358262473107,10.880032783526278
43,ARTUR NOGUEIRA,3503802,55340,9163,4774,0,13937,15100,92.29801324503312,16.557643657390674,8.62667148536321
44,ARUJÁ,3503901,91157,15092,6952,0,22044,24433,90.22224041255679,16.5560516471582,7.626402799565585
45,ASPÁSIA,3503950,1818,565,284,0,849,860,98.72093023255813,31.07810781078108,15.62156215621562
46,ASSIS,3504008,105087,24057,13203,0,37260,42527,87.61492698756085,22.892460532701474,12.563875645893402
47,ATIBAIA,3504107,144088,30273,16383,0,46656,54536,85.55082881032713,21.010077175059685,11.370134917550386
48,AURIFLAMA,3504206,15253,3468,1845,0,5313,6213,85.51424432641235,22.736510850324525,12.095981118468497
49,AVAÍ,3504305,5436,1331,929,0,2260,2542,88.90637293469709,24.48491537895511,17.089771891096394
50,AVANHANDAVA,3504404,13859,1979,1026,0,3005,3119,96.344982366143,14.279529547586407,7.403131539072083
51,AVARÉ,3504503,91232,20324,10640,0,30964,33992,91.09202165215345,22.277271132935812,11.662574535250789
52,BADY BASSITT,3504602,17761,3972,2033,0,6005,6223,96.49686646312068,22.363605652834863,11.446427566015426
53,BALBINOS,3504701,5934,427,182,0,609,642,94.85981308411215,7.19582069430401,3.067071115604988
54,BÁLSAMO,3504800,9139,2363,1263,0,3626,3675,98.66666666666667,25.8562205930627,13.819892767261187
55,BANANAL,3504909,10993,2447,1420,0,3867,4270,90.56206088992974,22.259619758027835,12.917311016101154
56,BARÃO DE ANTONINA,3505005,3498,854,496,0,1350,1439,93.81514940931203,24.41395082904517,14.179531160663236
57,BARBOSA,3505104,7468,1403,802,0,2205,2428,90.8154859967051,18.786823781467596,10.739153722549545
58,BARIRI,3505203,35558,7634,4270,0,11904,13044,91.26034958601656,21.469148996006524,12.008549412227909
59,BARRA BONITA,3505302,36126,8787,4809,0,13596,14361,94.6730729057865,24.32320212589271,13.311742235509053
60,BARRA DO CHAPÉU,3505351,5760,947,458,0,1405,1796,78.2293986636971,16.44097222222222,7.951388888888888
61,BARRA DO TURVO,3505401,7632,2040,1337,0,3377,3979,84.87057049509927,26.729559748427672,17.518343815513624
62,BARRETOS,3505500,122833,28689,16685,0,45374,54631,83.05540810162728,23.356101373409427,13.5834832658976
63,BARRINHA,3505609,33180,4216,2193,0,6409,7348,87.22101252041372,12.706449668474985,6.609403254972874
64,BARUERI,3505708,276982,45774,24610,0,70384,80444,87.49440604644224,16.525983637925933,8.885053902419651
65,BASTOS,3505807,20953,4926,2270,0,7196,7355,97.83820530251529,23.509759938910896,10.83377082040758
66,BATATAIS,3505906,62980,13702,7005,0,20707,23986,86.32952555657467,21.756113051762462,11.122578596379803
67,BAURU,3506003,379297,87847,48452,0,136299,161179,84.5637458974184,23.160478464105967,12.77415850903118
68,BEBEDOURO,3506102,77555,17716,9620,0,27336,32939,82.98976896687816,22.843143575527044,12.404100315904842
69,BENTO DE ABREU,3506201,3005,540,310,0,850,903,94.13067552602436,17.970049916805326,10.316139767054908
70,BERNARDINO DE CAMPOS,3506300,11158,3026,1617,0,4643,4702,98.74521480221182,27.119555475891737,14.491844416562108
71,BERTIOGA,3506359,64723,10050,4819,0,14869,16280,91.33292383292383,15.527710396613259,7.445575761321323
72,BILAC,3506409,8117,2090,1108,0,3198,3380,94.61538461538461,25.748429222619194,13.650363434766538
73,BIRIGUI,3506508,124883,21465,11953,0,33418,42867,77.95740313061329,17.18808805041519,9.571358791829152
74,BIRITIBA MIRIM,3506607,32936,5514,2707,0,8221,8787,93.55866621144872,16.741559387903813,8.218970123876609
75,BOA ESPERANÇA DO SUL,3506706,15018,2465,1266,0,3731,4067,91.73838209982789,16.413636968970568,8.42988413903316
76,BOCAINA,3506805,12452,2468,1208,0,3676,3708,99.13700107874865,19.820109219402507,9.701252810793447
