,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,9173,5585,0,14758,15722,93.86846457193741,26.125715587707553,15.906695907265531
1,ADOLFO,3500204,3554,1016,577,0,1593,1562,101.98463508322664,28.58750703432752,16.23522791221159
2,AGUAÍ,3500303,36648,5583,3117,0,8700,9809,88.69405647874402,15.23411918795023,8.505239030779306
3,ÁGUAS DA PRATA,3500402,8221,2130,1061,0,3191,3582,89.08431044109436,25.909256781413454,12.905972509427077
4,ÁGUAS DE LINDÓIA,3500501,18808,3751,2138,0,5889,6894,85.42210617928635,19.94364100382816,11.367503190131858
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1104,703,0,1807,2118,85.31633616619453,18.071697495498444,11.507611720412505
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1239,663,0,1902,2008,94.7211155378486,35.188866799204774,18.829877875603522
7,AGUDOS,3500709,37401,7800,4553,0,12353,14118,87.4982292109364,20.855057351407716,12.173471297558889
8,ALAMBARI,3500758,6129,1060,426,0,1486,1698,87.51472320376914,17.294827867515092,6.950562897699461
9,ALFREDO MARCONDES,3500808,4184,1231,734,0,1965,2072,94.83590733590734,29.421606118546844,17.54302103250478
10,ALTAIR,3500907,4186,676,421,0,1097,1180,92.96610169491527,16.149068322981368,10.057333970377448
11,ALTINÓPOLIS,3501004,16203,3542,2118,0,5660,6393,88.53433442828094,21.860149355057708,13.071653397518979
12,ALTO ALEGRE,3501103,4088,1141,656,0,1797,1869,96.14767255216692,27.910958904109588,16.046966731898237
13,ALUMÍNIO,3501152,18767,2378,1284,0,3662,4294,85.28178854215184,12.671178131827144,6.841796770927693
14,ÁLVARES FLORENCE,3501202,3647,1002,556,0,1558,1757,88.67387592487194,27.47463668768851,15.24540718398684
15,ÁLVARES MACHADO,3501301,24998,4854,2589,0,7443,8426,88.33372893425113,19.417553404272343,10.356828546283703
16,ÁLVARO DE CARVALHO,3501400,5274,636,427,0,1063,1287,82.59518259518259,12.059158134243459,8.096321577550246
17,ALVINLÂNDIA,3501509,3237,638,325,0,963,994,96.88128772635814,19.70960766141489,10.040160642570282
18,AMERICANA,3501608,242018,42843,24433,0,67276,80925,83.13376583256101,17.702402300655322,10.095530084539167
19,AMÉRICO BRASILIENSE,3501707,41032,5606,3549,0,9155,10556,86.72792724516863,13.66250731136674,8.64934685123806
20,AMÉRICO DE CAMPOS,3501806,5981,1321,774,0,2095,2462,85.09341998375305,22.086607590703895,12.940979769269353
21,AMPARO,3501905,72677,13669,8359,0,22028,26580,82.87434161023326,18.80787594424646,11.501575464039519
22,ANALÂNDIA,3502002,5056,876,519,0,1395,1626,85.79335793357934,17.325949367088608,10.265031645569621
23,ANDRADINA,3502101,57202,11954,7563,0,19517,22439,86.97802932394492,20.897870703821546,13.221565679521696
24,ANGATUBA,3502200,25479,4498,1963,0,6461,7228,89.38848920863309,17.65375407198085,7.704384002511873
25,ANHEMBI,3502309,6819,1100,501,0,1601,1859,86.12157073695535,16.13139756562546,7.3471183457985045
26,ANHUMAS,3502408,4144,847,479,0,1326,1395,95.05376344086022,20.43918918918919,11.55888030888031
27,APARECIDA,3502507,36185,6338,3525,0,9863,11787,83.6769322134555,17.5155451153793,9.741605637695178
28,APARECIDA D'OESTE,3502606,4158,1309,738,0,2047,2023,101.18635689569946,31.48148148148148,17.74891774891775
29,APIAÍ,3502705,24226,4147,2442,0,6589,7263,90.72008811785763,17.117972426318833,10.080079253694379
30,ARAÇARIGUAMA,3502754,22860,2156,1368,0,3524,4489,78.50300735130318,9.431321084864392,5.984251968503937
31,ARAÇATUBA,3502804,198129,42516,25110,0,67626,76932,87.90360318203089,21.458746574201655,12.673561164695728
32,ARAÇOIABA DA SERRA,3502903,34776,4825,2792,0,7617,10064,75.6856120826709,13.874511157119853,8.028525419829768
