,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,11257,6589,0,17846,20049,89.01192079405456,32.06117740878927,18.766198627210844
1,ADOLFO,3500204,3554,1297,656,0,1953,2087,93.57930043124102,36.49409116488464,18.458075407990997
2,AGUAÍ,3500303,36648,7529,3923,0,11452,12789,89.54570333880679,20.544095175725825,10.704540493342066
3,ÁGUAS DA PRATA,3500402,8221,2662,1240,0,3902,4477,87.15657806566898,32.38048899160686,15.083323196691401
4,ÁGUAS DE LINDÓIA,3500501,18808,5130,2623,0,7753,9564,81.06440819740695,27.275627392598896,13.946193109315185
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1367,852,0,2219,2719,81.61088635527769,22.376821083647076,13.946636110656407
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1624,921,0,2545,2563,99.29769801014436,46.12326043737575,26.157341664299917
7,AGUDOS,3500709,37401,9040,5608,0,14648,17053,85.89690963466839,24.170476725221253,14.994251490601856
8,ALAMBARI,3500758,6129,1444,740,0,2184,2275,96.0,23.560124000652635,12.073747756567139
9,ALFREDO MARCONDES,3500808,4184,1421,940,0,2361,2507,94.17630634224172,33.96271510516252,22.466539196940726
10,ALTAIR,3500907,4186,941,486,0,1427,1480,96.41891891891892,22.479694218824655,11.610129001433348
11,ALTINÓPOLIS,3501004,16203,4450,2495,0,6945,7783,89.23294359501477,27.46404986730852,15.398383015490957
12,ALTO ALEGRE,3501103,4088,1252,746,0,1998,2284,87.47810858143608,30.626223091976517,18.24853228962818
13,ALUMÍNIO,3501152,18767,3325,1737,0,5062,5616,90.13532763532763,17.71726967549422,9.255608248521341
14,ÁLVARES FLORENCE,3501202,3647,1254,740,0,1994,2223,89.69860548807918,34.38442555525089,20.290649849191116
