,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,3445,1480,0,4925,5145,95.72400388726919,9.811739910569338,4.215203212668395
1,ADOLFO,3500204,3554,308,133,0,441,443,99.54853273137697,8.666291502532358,3.7422622397298824
2,AGUAÍ,3500303,36648,1517,572,0,2089,2848,73.3497191011236,4.139380048024449,1.5607945863348616
3,ÁGUAS DA PRATA,3500402,8221,560,214,0,774,1174,65.92844974446336,6.8118233791509555,2.603089648461258
4,ÁGUAS DE LINDÓIA,3500501,18808,882,357,0,1239,2099,59.028108623153884,4.68949383241174,1.8981284559761804
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,420,147,0,567,663,85.52036199095022,6.875102308070061,2.406285807824521
6,ÁGUAS DE SÃO PEDRO,3500600,3521,482,182,0,664,786,84.47837150127226,13.689292814541323,5.168986083499006
7,AGUDOS,3500709,37401,2945,1143,0,4088,5700,71.71929824561404,7.874121012807144,3.0560680195716694
8,ALAMBARI,3500758,6129,265,83,0,348,484,71.900826446281,4.323706966878773,1.354217653777125
9,ALFREDO MARCONDES,3500808,4184,409,205,0,614,656,93.59756097560977,9.775334608030594,4.89961759082218
10,ALTAIR,3500907,4186,269,122,0,391,392,99.74489795918367,6.426182513139035,2.9144768275203057
11,ALTINÓPOLIS,3501004,16203,991,376,0,1367,2088,65.46934865900383,6.116151330000617,2.3205579213725853
12,ALTO ALEGRE,3501103,4088,361,76,0,437,590,74.0677966101695,8.830724070450097,1.8590998043052838
13,ALUMÍNIO,3501152,18767,636,204,0,840,1154,72.790294627383,3.3889273725155857,1.0870144402408484
14,ÁLVARES FLORENCE,3501202,3647,356,102,0,458,504,90.87301587301587,9.761447765286537,2.796819303537154
15,ÁLVARES MACHADO,3501301,24998,1430,443,0,1873,2221,84.33138226024313,5.720457636610929,1.7721417713417071
16,ÁLVARO DE CARVALHO,3501400,5274,194,62,0,256,340,75.29411764705883,3.678422449753508,1.1755783086841107
17,ALVINLÂNDIA,3501509,3237,197,86,0,283,272,104.04411764705883,6.085881989496447,2.6567809700339824
18,AMERICANA,3501608,242018,13117,4560,0,17677,25760,68.6218944099379,5.419844804931865,1.8841573767240452
19,AMÉRICO BRASILIENSE,3501707,41032,2207,784,0,2991,3745,79.86648865153538,5.378728797036459,1.91070384090466
20,AMÉRICO DE CAMPOS,3501806,5981,450,140,0,590,664,88.85542168674698,7.523825447249624,2.340745694699883
21,AMPARO,3501905,72677,5038,1567,0,6605,8796,75.09095043201455,6.932041773876192,2.156115414780467
22,ANALÂNDIA,3502002,5056,267,96,0,363,448,81.02678571428571,5.280854430379747,1.89873417721519
23,ANDRADINA,3502101,57202,4299,637,0,4936,7285,67.75566231983528,7.515471487010944,1.1135974266634034
24,ANGATUBA,3502200,25479,1030,210,0,1240,2107,58.85144755576649,4.042544840849327,0.8242081714352997
