,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,9934,5693,0,15627,16797,93.0344704411502,28.293127509897182,16.21429181737917
1,ADOLFO,3500204,3554,1098,585,0,1683,1667,100.95980803839232,30.894766460326395,16.460326392796848
2,AGUAÍ,3500303,36648,6053,3357,0,9410,10589,88.86580413636793,16.516590264134468,9.160117878192535
3,ÁGUAS DA PRATA,3500402,8221,2296,1111,0,3407,3812,89.37565582371458,27.928475854518915,13.514171025422698
4,ÁGUAS DE LINDÓIA,3500501,18808,4425,2347,0,6772,7394,91.58777387070597,23.527222458528286,12.478732454274777
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1148,764,0,1912,2273,84.11790585129785,18.79194630872483,12.506138484203632
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1360,715,0,2075,2118,97.96978281397544,38.6253905140585,20.306731042317523
7,AGUDOS,3500709,37401,8098,5012,0,13110,15003,87.38252349530093,21.65182749124355,13.400711210930188
8,ALAMBARI,3500758,6129,1191,450,0,1641,1828,89.77024070021882,19.43220753793441,7.342143906020558
9,ALFREDO MARCONDES,3500808,4184,1261,741,0,2002,2192,91.33211678832117,30.138623326959845,17.71032504780115
10,ALTAIR,3500907,4186,714,436,0,1150,1270,90.5511811023622,17.05685618729097,10.415671285236503
11,ALTINÓPOLIS,3501004,16203,3832,2235,0,6067,6773,89.57625867414734,23.649941368882306,13.793741899648213
12,ALTO ALEGRE,3501103,4088,1166,673,0,1839,1984,92.69153225806451,28.522504892367905,16.462818003913895
13,ALUMÍNIO,3501152,18767,2644,1470,0,4114,4679,87.92477025005343,14.088559705866679,7.83289817232376
14,ÁLVARES FLORENCE,3501202,3647,1133,574,0,1707,1872,91.18589743589743,31.06663010693721,15.738963531669867
15,ÁLVARES MACHADO,3501301,24998,5138,2712,0,7850,9031,86.92282139297973,20.553644291543325,10.848867909432755
16,ÁLVARO DE CARVALHO,3501400,5274,726,428,0,1154,1382,83.50217076700434,13.765642775881684,8.115282518012894
17,ALVINLÂNDIA,3501509,3237,651,335,0,986,1069,92.23573433115061,20.111214087117702,10.349088662341673
18,AMERICANA,3501608,242018,49244,25861,0,75105,87070,86.25818307109222,20.347246898990985,10.68556884198696
19,AMÉRICO BRASILIENSE,3501707,41032,6310,3646,0,9956,11341,87.78767304470504,15.378241372587247,8.88574770910509
20,AMÉRICO DE CAMPOS,3501806,5981,1504,820,0,2324,2627,88.46593071945185,25.146296605918746,13.710081926099315
21,AMPARO,3501905,72677,15904,8978,0,24882,28490,87.33590733590734,21.883126711339212,12.353289211167219
22,ANALÂNDIA,3502002,5056,975,589,0,1564,1736,90.09216589861751,19.28401898734177,11.649525316455696
23,ANDRADINA,3502101,57202,13128,8135,0,21263,23954,88.7659681055356,22.950246494877803,14.22153071570924
24,ANGATUBA,3502200,25479,4673,2082,0,6755,7868,85.8540925266904,18.3405942148436,8.171435299658542
