,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,19333,6898,66,26297,27113,96.99037362150997,55.06251602062032,19.834239981772093
1,ADOLFO,3500204,3554,2285,882,34,3201,2845,112.51318101933217,64.29375351716375,25.77377602701182
2,AGUAÍ,3500303,36648,14576,4196,29,18801,18491,101.67649126602132,39.77297533289675,11.528596376337044
3,ÁGUAS DA PRATA,3500402,8221,4098,1530,67,5695,5810,98.02065404475043,49.84795037100109,19.425860600900133
4,ÁGUAS DE LINDÓIA,3500501,18808,9514,2970,120,12604,13751,91.65878845174896,50.58485750744364,16.429179072735007
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,2895,921,42,3858,4225,91.31360946745562,47.389098052054344,15.763627434932067
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2185,979,22,3186,3175,100.34645669291338,62.05623402442488,28.429423459244536
7,AGUDOS,3500709,37401,17575,5968,225,23768,23236,102.28955069719402,46.99072217320393,16.558380791957433
8,ALAMBARI,3500758,6129,2566,770,47,3383,3311,102.17456961643008,41.86653613966389,13.33007015826399
9,ALFREDO MARCONDES,3500808,4184,2519,964,23,3506,3158,111.01963267891071,60.20554493307839,23.58986615678776
10,ALTAIR,3500907,4186,1565,543,30,2138,2231,95.83146571044374,37.3865265169613,13.688485427615863
11,ALTINÓPOLIS,3501004,16203,7970,2540,106,10616,10485,101.24940391034811,49.18842189717954,16.33030920199963
12,ALTO ALEGRE,3501103,4088,2159,864,30,3053,3019,101.12620072871812,52.81311154598826,21.868884540117417
13,ALUMÍNIO,3501152,18767,6676,1790,164,8630,8842,97.60235240895724,35.573080407097564,10.411893216816754
14,ÁLVARES FLORENCE,3501202,3647,2219,786,33,3038,3352,90.63245823389022,60.84452975047985,22.456813819577732
15,ÁLVARES MACHADO,3501301,24998,11350,3461,193,15004,14600,102.76712328767124,45.403632290583246,14.617169373549885
16,ÁLVARO DE CARVALHO,3501400,5274,2133,942,11,3086,2575,119.84466019417476,40.44368600682594,18.06977626090254
17,ALVINLÂNDIA,3501509,3237,1404,471,24,1899,1912,99.32008368200836,43.373493975903614,15.291936978683967
18,AMERICANA,3501608,242018,110995,33523,1935,146453,147497,99.29218899367444,45.86229123453627,14.650976373658159
19,AMÉRICO BRASILIENSE,3501707,41032,14703,4329,185,19217,20438,94.02583423035522,35.83300838370052,11.001169818678106
20,AMÉRICO DE CAMPOS,3501806,5981,2857,1053,20,3930,4064,96.70275590551181,47.76793178398261,17.940143788664102
21,AMPARO,3501905,72677,35634,11277,509,47420,46194,102.65402433216435,49.03064243158083,16.216959973581737
22,ANALÂNDIA,3502002,5056,2166,662,17,2845,2812,101.17354196301565,42.84018987341772,13.429588607594937
23,ANDRADINA,3502101,57202,29203,10179,421,39803,38249,104.06285131637429,51.05241075486872,18.530820600678297
24,ANGATUBA,3502200,25479,11680,3153,201,15034,14317,105.00803240902424,45.8416735350681,13.163781938066643
25,ANHEMBI,3502309,6819,2832,859,45,3736,3840,97.29166666666667,41.531016278046636,13.257075817568559
26,ANHUMAS,3502408,4144,1905,663,18,2586,2457,105.25030525030526,45.97007722007722,16.433397683397683
27,APARECIDA,3502507,36185,16207,4852,289,21348,20779,102.73834159487944,44.78927732485837,14.207544562664086
28,APARECIDA D'OESTE,3502606,4158,2585,879,36,3500,3189,109.75227343994982,62.16931216931217,22.005772005772005
29,APIAÍ,3502705,24226,10866,3060,144,14070,13974,100.68699012451697,44.852637662016015,13.225460249318912
30,ARAÇARIGUAMA,3502754,22860,7017,1795,161,8973,10140,88.49112426035502,30.695538057742784,8.556430446194225
31,ARAÇATUBA,3502804,198129,93956,32742,1017,127715,130517,97.85315322908127,47.42162934249908,17.038898899202035
32,ARAÇOIABA DA SERRA,3502903,34776,13361,3625,259,17245,19557,88.17814593240271,38.42017483321831,11.168622038187255
33,ARAMINA,3503000,5655,2505,802,40,3347,3313,101.02626018714156,44.297082228116714,14.8894783377542
34,ARANDU,3503109,6365,3077,882,56,4015,3794,105.82498682129678,48.34249803613511,14.736842105263156
35,ARAPEÍ,3503158,2460,1199,405,0,1604,1521,105.45693622616699,48.739837398373986,16.463414634146343
36,ARARAQUARA,3503208,238339,110674,38923,318,149915,150782,99.42499767876802,46.43553929486991,16.464363784357573
37,ARARAS,3503307,135506,64952,19254,875,85081,78539,108.32961967939494,47.93293285906159,14.854692781131462
38,ARCO-ÍRIS,3503356,1773,1151,559,5,1715,1658,103.437876960193,64.91821771009589,31.810490693739425
39,AREALVA,3503406,8613,4341,1562,42,5945,6021,98.73775120411892,50.40055729710902,18.623011726460003
40,AREIAS,3503505,3896,1742,570,35,2347,2294,102.31037489102006,44.71252566735113,15.528747433264886
41,AREIÓPOLIS,3503604,11158,4096,1009,100,5205,5208,99.94239631336406,36.70908765011651,9.93905717870586
42,ARIRANHA,3503703,9761,4153,1338,78,5569,5825,95.60515021459227,42.546870197725646,14.506710378035038
43,ARTUR NOGUEIRA,3503802,55340,21235,5906,438,27579,27020,102.06883789785344,38.37188290567401,11.463679074810264
44,ARUJÁ,3503901,91157,33144,8268,5,41417,45388,91.25099145148498,36.35924832980462,9.075550972497998
45,ASPÁSIA,3503950,1818,1150,354,10,1514,1364,110.99706744868034,63.25632563256326,20.022002200220022
46,ASSIS,3504008,105087,49165,16875,205,66245,66595,99.47443501764397,46.78504477242665,16.253199729747735
47,ATIBAIA,3504107,144088,59023,20536,705,80264,89674,89.50643441800298,40.96316140136583,14.741685636555438
48,AURIFLAMA,3504206,15253,6887,2409,103,9399,9879,95.14120862435469,45.151773421621975,16.46889136563299
49,AVAÍ,3504305,5436,2638,1173,0,3811,3706,102.83324338909875,48.52832965415747,21.578366445916114
50,AVANHANDAVA,3504404,13859,4902,1383,70,6355,5950,106.80672268907563,35.3705173533444,10.484161916444187
51,AVARÉ,3504503,91232,42734,14028,651,57413,55757,102.97003066879495,46.84102069449316,16.089749210803227
52,BADY BASSITT,3504602,17761,9031,2615,141,11787,11386,103.52186896188303,50.84736219807443,15.517144304937785
53,BALBINOS,3504701,5934,2214,680,11,2905,2335,124.41113490364026,37.31041456016178,11.644759015840917
54,BÁLSAMO,3504800,9139,4431,1574,70,6075,5767,105.34073174960984,48.484516905569535,17.98883904147062
55,BANANAL,3504909,10993,4697,1844,87,6628,7139,92.8421347527665,42.7271900300191,17.56572364231784
56,BARÃO DE ANTONINA,3505005,3498,1854,629,20,2503,2359,106.10428147520136,53.00171526586621,18.553459119496853
57,BARBOSA,3505104,7468,3095,943,55,4093,4115,99.46537059538274,41.443492233529724,13.363685056239957
58,BARIRI,3505203,35558,15070,5226,240,20536,20426,100.53852932536962,42.38146127453737,15.372068170313291
59,BARRA BONITA,3505302,36126,17903,5820,324,24047,23171,103.78058780372017,49.55710568565576,17.0071416708188
60,BARRA DO CHAPÉU,3505351,5760,2361,595,0,2956,3167,93.33754341648248,40.989583333333336,10.32986111111111
61,BARRA DO TURVO,3505401,7632,2827,1587,0,4414,5693,77.53381345512032,37.041404612159326,20.794025157232703
62,BARRETOS,3505500,122833,61317,20529,69,81915,84096,97.40653538812786,49.918995709622,16.76910927845123
63,BARRINHA,3505609,33180,10728,2612,263,13603,14441,94.19707776469774,32.33273056057866,8.664858348402653
64,BARUERI,3505708,276982,110714,28756,1753,141223,146925,96.11910838863366,39.97155049786629,11.014795185246696
65,BASTOS,3505807,20953,10660,3190,168,14018,12780,109.6870109546166,50.875769579535145,16.02634467618002
66,BATATAIS,3505906,62980,28333,9213,432,37978,38523,98.5852607533162,44.987297554779296,15.314385519212447
67,BAURU,3506003,379297,182952,61220,217,244389,251324,97.24061370979294,48.23449697730275,16.19759713364461
68,BEBEDOURO,3506102,77555,35015,12492,478,47985,51742,92.73897414093,45.14860421636258,16.723615498678356
69,BENTO DE ABREU,3506201,3005,1275,363,21,1659,1657,100.12070006035003,42.42928452579035,12.778702163061565
70,BERNARDINO DE CAMPOS,3506300,11158,5582,2253,83,7918,7249,109.22885915298662,50.02688653880624,20.93565155045707
71,BERTIOGA,3506359,64723,24048,5952,187,30187,32028,94.25190458348945,37.15526165350803,9.485036231324258
72,BILAC,3506409,8117,4079,1474,48,5601,5528,101.3205499276411,50.252556363188376,18.75076998891216
73,BIRIGUI,3506508,124883,50784,15560,0,66344,72811,91.11810028704454,40.66526268587398,12.459662243860253
74,BIRITIBA MIRIM,3506607,32936,12931,3314,80,16325,16245,100.49245921822099,39.260991012873454,10.304833616711198
75,BOA ESPERANÇA DO SUL,3506706,15018,5908,1687,128,7723,7565,102.08856576338401,39.33945931548808,12.08549740311626
76,BOCAINA,3506805,12452,5071,1492,99,6662,6466,103.03124033405507,40.724381625441694,12.777063925473819
77,BOFETE,3506904,11921,4569,1482,0,6051,6917,87.4801214399306,38.3273215334284,12.431842966194111
78,BOITUVA,3507001,62170,21063,6086,462,27611,30750,89.79186991869919,33.879684735402925,10.532411130770468
79,BOM JESUS DOS PERDÕES,3507100,25985,9159,2454,170,11783,12576,93.69433842239185,35.247258033480854,10.09813353857995
80,BOM SUCESSO DE ITARARÉ,3507159,3984,1362,376,31,1769,1840,96.14130434782608,34.18674698795181,10.21586345381526
81,BORÁ,3507209,838,592,192,0,784,898,87.30512249443207,70.64439140811456,22.911694510739856
82,BORACÉIA,3507308,4868,2125,724,30,2879,2838,101.44467935165609,43.65242399342646,15.488907148726378
83,BORBOREMA,3507407,16164,7657,2278,122,10057,10432,96.40529141104295,47.37070032170255,14.847809948032664
84,BOREBI,3507456,2683,1086,367,20,1473,1492,98.7265415549598,40.47707789787551,14.424152068579948
85,BOTUCATU,3507506,148130,122274,25327,0,147601,72915,202.42885551669752,82.54506177006682,17.097819482886653
