,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,19467,6900,66,26433,29636,89.19219867728438,55.444162797983545,19.839936202329756
1,ADOLFO,3500204,3554,2321,913,34,3268,3064,106.65796344647521,65.30669667979741,26.64603263927969
2,AGUAÍ,3500303,36648,14886,4203,127,19216,21169,90.77424535877935,40.6188605108055,11.815105872080332
3,ÁGUAS DA PRATA,3500402,8221,4127,1531,67,5725,6389,89.60713726717796,50.20070551027855,19.438024571220048
4,ÁGUAS DE LINDÓIA,3500501,18808,9520,2970,120,12610,15124,83.377413382703,50.61675882603147,16.429179072735007
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,2953,921,42,3916,4663,83.98027021230968,48.3385169422164,15.763627434932067
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2185,1004,22,3211,3404,94.33019976498237,62.05623402442488,29.139449020164726
7,AGUDOS,3500709,37401,17575,5973,473,24021,25787,93.15158800946213,46.99072217320393,17.234833293227453
8,ALAMBARI,3500758,6129,2566,772,47,3385,3782,89.50290851401374,41.86653613966389,13.362701908957417
9,ALFREDO MARCONDES,3500808,4184,2525,964,23,3512,3452,101.73812282734647,60.348948374760994,23.58986615678776
10,ALTAIR,3500907,4186,1629,543,30,2202,2555,86.1839530332681,38.91543239369326,13.688485427615863
11,ALTINÓPOLIS,3501004,16203,7970,2540,106,10616,11683,90.86707181374646,49.18842189717954,16.33030920199963
12,ALTO ALEGRE,3501103,4088,2162,887,30,3079,3311,92.99305345816974,52.88649706457925,22.43150684931507
13,ALUMÍNIO,3501152,18767,6807,1837,164,8808,10235,86.05764533463606,36.271114189801246,10.66233281824479
14,ÁLVARES FLORENCE,3501202,3647,2245,799,33,3077,3607,85.30634876628778,61.55744447491088,22.813271181793255
15,ÁLVARES MACHADO,3501301,24998,11506,3461,211,15178,16337,92.90567423639591,46.02768221457716,14.689175134010721
16,ÁLVARO DE CARVALHO,3501400,5274,2148,942,29,3119,2935,106.26916524701875,40.72810011376564,18.411073189230187
17,ALVINLÂNDIA,3501509,3237,1404,488,24,1916,2122,90.29217719132893,43.373493975903614,15.817114612295335
18,AMERICANA,3501608,242018,112203,33998,1935,148136,166002,89.23747906651727,46.361427662405276,14.847242767066913
19,AMÉRICO BRASILIENSE,3501707,41032,14949,4331,185,19465,23449,83.00993645784467,36.43254045622928,11.00604406317021
20,AMÉRICO DE CAMPOS,3501806,5981,2925,1054,25,4004,4507,88.83958287108942,48.90486540712256,18.040461461294097
21,AMPARO,3501905,72677,35746,11456,532,47734,51272,93.09954751131222,49.18474895771702,16.49490210107737
22,ANALÂNDIA,3502002,5056,2225,662,17,2904,3153,92.10275927687917,44.00712025316456,13.429588607594937
23,ANDRADINA,3502101,57202,29780,10193,471,40444,42611,94.9144587078454,52.06111674416979,18.64270480053145
24,ANGATUBA,3502200,25479,11774,3153,201,15128,15747,96.06909252556044,46.2106048118058,13.163781938066643
25,ANHEMBI,3502309,6819,2848,865,45,3758,4295,87.49708963911526,41.76565478809209,13.345065258835605
26,ANHUMAS,3502408,4144,1911,663,18,2592,2760,93.91304347826087,46.11486486486486,16.433397683397683
27,APARECIDA,3502507,36185,16210,4852,289,21351,23354,91.42331078187891,44.79756805306066,14.207544562664086
28,APARECIDA D'OESTE,3502606,4158,2586,879,36,3501,3445,101.6255442670537,62.19336219336219,22.005772005772005
29,APIAÍ,3502705,24226,10923,3141,158,14222,15564,91.3775379079928,45.08792206720053,13.617600924626435
