,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
15,ÁLVARES MACHADO,3501301,24998,13809,4421,601,18831,17453,107.89549074657651,55.24041923353869,20.089607168573487
16,ÁLVARO DE CARVALHO,3501400,5274,2784,1092,107,3983,3253,122.44082385490316,52.7872582480091,22.73416761471369
17,ALVINLÂNDIA,3501509,3237,1858,675,58,2591,2264,114.44346289752649,57.398826073524866,22.644423849243125
18,AMERICANA,3501608,242018,139068,45941,6159,191168,177632,107.62024860385515,57.46184168119727,21.52732441388657
19,AMÉRICO BRASILIENSE,3501707,41032,18589,5428,959,24976,24993,99.93198095466731,45.303665431858064,15.565899785533244
20,AMÉRICO DE CAMPOS,3501806,5981,3502,1325,125,4952,4811,102.93078362086885,58.55208159170707,24.243437552248785
21,AMPARO,3501905,72677,43479,14897,1763,60139,54966,109.41127242295236,59.82497901674533,22.923345762758508
22,ANALÂNDIA,3502002,5056,2619,846,105,3570,3371,105.90329279145654,51.7998417721519,18.809335443037973
23,ANDRADINA,3502101,57202,33528,12763,1315,47606,44575,106.79977565900167,58.61333519806999,24.611027586448024
24,ANGATUBA,3502200,25479,13557,3888,478,17923,16583,108.08056443345595,53.20852466737313,17.135680364221514
25,ANHEMBI,3502309,6819,3436,1225,139,4800,4527,106.03048376408218,50.3886200322628,20.00293298137557
26,ANHUMAS,3502408,4144,2354,879,83,3316,2934,113.01976823449216,56.8050193050193,23.214285714285715
27,APARECIDA,3502507,36185,19524,6260,913,26697,24762,107.81439302156531,53.95605914052785,19.8231311316844
28,APARECIDA D'OESTE,3502606,4158,2913,1215,78,4206,3661,114.88664299371756,70.05772005772006,31.096681096681095
29,APIAÍ,3502705,24226,12876,4165,513,17554,16548,106.07928450568045,53.149508792206724,19.309832411458764
30,ARAÇARIGUAMA,3502754,22860,10662,2241,591,13494,12701,106.24360286591607,46.64041994750656,12.388451443569554
31,ARAÇATUBA,3502804,198129,112593,41591,4811,158995,155260,102.40564214865387,56.82812712929455,23.420094988618526
32,ARAÇOIABA DA SERRA,3502903,34776,19878,5487,578,25943,24025,107.98335067637876,57.16011042097998,17.44018863584081
33,ARAMINA,3503000,5655,3078,1077,134,4289,4060,105.64039408866994,54.42970822281167,21.41467727674624
34,ARANDU,3503109,6365,3746,1256,150,5152,4557,113.05683563748079,58.85310290652003,22.08955223880597
35,ARAPEÍ,3503158,2460,1444,527,24,1995,1800,110.83333333333334,58.69918699186992,22.398373983739837
36,ARARAQUARA,3503208,238339,140140,47114,5763,193017,180543,106.90915737525133,58.79860199128133,22.185626355736996
37,ARARAS,3503307,135506,78212,26646,3800,108658,94234,115.30657724388224,57.71847741059436,22.46837778400956
38,ARCO-ÍRIS,3503356,1773,1313,575,30,1918,1815,105.67493112947659,74.05527354765934,34.12295544275239
39,AREALVA,3503406,8613,5183,1945,194,7322,7062,103.68167657887284,60.17647741785673,24.83455242075932
40,AREIAS,3503505,3896,2179,734,60,2973,2655,111.9774011299435,55.92915811088296,20.37987679671458
41,AREIÓPOLIS,3503604,11158,5023,1545,311,6879,6463,106.43663933157977,45.017028141243955,16.633805341459045
42,ARIRANHA,3503703,9761,4925,1784,259,6968,6873,101.38222028226393,50.45589591230407,20.930232558139537
43,ARTUR NOGUEIRA,3503802,55340,27125,8077,1507,36709,33732,108.82544764615203,49.01517889410915,17.318395374051317
44,ARUJÁ,3503901,91157,41904,12090,2189,56183,56824,98.87195551175559,45.96904242131707,15.664183770856873
45,ASPÁSIA,3503950,1818,1298,457,15,1770,1504,117.68617021276594,71.3971397139714,25.962596259625965
46,ASSIS,3504008,105087,63030,21284,2137,86451,78933,109.52453346509066,59.978874646721295,22.28724770904108
47,ATIBAIA,3504107,144088,78837,25838,3336,108011,108503,99.54655631641522,54.71448003997557,20.247348842374105
48,AURIFLAMA,3504206,15253,8410,3070,354,11834,11726,100.92103018932288,55.136694420769686,22.448043007932867
49,AVAÍ,3504305,5436,2942,1275,25,4242,4072,104.17485265225935,54.120676968359085,23.914643119941132
50,AVANHANDAVA,3504404,13859,6577,1867,225,8669,7327,118.315818206633,47.45652644490945,15.094884190778554
51,AVARÉ,3504503,91232,52464,18098,2123,72685,66325,109.58914436486995,57.50613819712381,22.164372150122762
52,BADY BASSITT,3504602,17761,10753,3916,400,15069,13451,112.02884543900082,60.542762231856315,24.300433534147853
53,BALBINOS,3504701,5934,4347,778,52,5177,3667,141.17807472047997,73.25581395348837,13.987192450286484
54,BÁLSAMO,3504800,9139,5422,2117,200,7739,6888,112.3548199767712,59.32815406499618,25.35288324762009
55,BANANAL,3504909,10993,5973,2360,262,8595,8394,102.39456754824874,54.33457654871282,23.851541890293824
56,BARÃO DE ANTONINA,3505005,3498,2177,861,45,3083,2665,115.68480300187618,62.23556317895941,25.900514579759864
57,BARBOSA,3505104,7468,3745,1209,115,5069,4781,106.02384438402008,50.147295125870386,17.7289769683985
58,BARIRI,3505203,35558,19200,6874,831,26905,24601,109.36547294825414,53.996287755216834,21.66882276843467
59,BARRA BONITA,3505302,36126,21566,7721,983,30270,27708,109.24642702468601,59.6966173946742,24.093450700326635
60,BARRA DO CHAPÉU,3505351,5760,2797,864,115,3776,3755,100.55925432756325,48.55902777777778,16.99652777777778
61,BARRA DO TURVO,3505401,7632,4223,1766,41,6030,6507,92.66943291839557,55.33280922431866,23.67662473794549
62,BARRETOS,3505500,122833,73127,24339,2553,100019,97831,102.23650989972504,59.53367580373352,21.89313946577874
63,BARRINHA,3505609,33180,14910,3525,876,19311,18203,106.08690875130473,44.936708860759495,13.264014466546111
64,BARUERI,3505708,276982,132454,45118,5765,183337,180659,101.48235072706038,47.82043598500986,18.370507830833773
65,BASTOS,3505807,20953,12786,4377,481,17644,15070,117.08029197080292,61.02228797785521,23.185224072925116
66,BATATAIS,3505906,62980,33601,13612,1049,48262,46114,104.65802142516371,53.351857732613524,23.278818672594475
67,BAURU,3506003,379297,217013,78099,8061,303173,291186,104.11661274923931,57.21453109304846,22.715708270827346
68,BEBEDOURO,3506102,77555,43949,16786,1633,62368,61099,102.07695706967381,56.66817097543678,23.749597060150858
69,BENTO DE ABREU,3506201,3005,1514,450,57,2021,1999,101.10055027513758,50.38269550748752,16.87188019966722
70,BERNARDINO DE CAMPOS,3506300,11158,6744,2748,204,9696,8402,115.40109497738634,60.440939236422295,26.456354185337872
71,BERTIOGA,3506359,64723,33361,9877,1810,45048,38969,115.59957915265981,51.54427328770298,18.056950388579022
72,BILAC,3506409,8117,4631,1850,199,6680,6549,102.00030539013589,57.05309843538253,25.24331649624245
73,BIRIGUI,3506508,124883,63484,19078,1849,84411,89016,94.82677271501753,50.8347813553486,16.7572848185902
74,BIRITIBA MIRIM,3506607,32936,15658,4929,850,21437,19801,108.26220897934449,47.540684964780176,17.54615010930289
75,BOA ESPERANÇA DO SUL,3506706,15018,7287,2318,310,9915,9154,108.31330565872844,48.52177387135438,17.499001198561725
76,BOCAINA,3506805,12452,6687,2226,313,9226,7892,116.90319310694375,53.70221651140379,20.390298747189206
77,BOFETE,3506904,11921,5932,2010,292,8234,8434,97.62864595684135,49.760926096803956,19.31046053183458
78,BOITUVA,3507001,62170,30043,7795,1045,38883,38790,100.23975251353441,48.32395045842046,14.219076725108573
79,BOM JESUS DOS PERDÕES,3507100,25985,12251,3439,690,16380,15863,103.25915652776902,47.146430633057534,15.889936501827979
80,BOM SUCESSO DE ITARARÉ,3507159,3984,1750,494,78,2322,2252,103.10834813499112,43.92570281124498,14.357429718875503
81,BORÁ,3507209,838,651,221,10,882,960,91.875,77.68496420047732,27.565632458233893
82,BORACÉIA,3507308,4868,2650,920,103,3673,3322,110.56592414208308,54.43714050944946,21.014790468364833
83,BORBOREMA,3507407,16164,9130,3331,402,12863,12241,105.08128420880647,56.4835436773076,23.09453105666914
84,BOREBI,3507456,2683,1398,428,50,1876,1791,104.74595198213288,52.10585165859113,17.81587774878867
85,BOTUCATU,3507506,148130,123705,30443,0,154148,79315,194.3491142911177,83.51110511037602,20.551542563964087
86,BRAGANÇA PAULISTA,3507605,170533,100364,32727,4649,137740,123766,111.29066140943394,58.85312520157389,21.917165592583252
87,BRAÚNA,3507704,5741,2988,1280,140,4408,4390,100.41002277904327,52.04668176275911,24.73436683504616
88,BREJO ALEGRE,3507753,2889,1559,672,72,2303,2140,107.61682242990653,53.963309103496016,25.752855659397717
89,BRODOWSKI,3507803,25277,13793,3970,652,18415,17468,105.42134188229906,54.567393282430665,18.28539779245955
90,BROTAS,3507902,24636,13556,4342,613,18511,16567,111.73417033862498,55.025166423120645,20.11284299399253
91,BURI,3508009,19965,10037,2868,468,13373,12065,110.84127641939494,50.27297771099424,16.70924117205109
92,BURITAMA,3508108,17281,10533,3612,441,14586,12546,116.26016260162602,60.95133383484752,23.453503848156934
93,BURITIZAL,3508207,4514,2438,913,97,3448,3460,99.65317919075144,54.009747452370405,22.374833850243686
94,CABRÁLIA PAULISTA,3508306,4243,2307,782,102,3191,3090,103.26860841423948,54.3719066698091,20.834315342917748
95,CABREÚVA,3508405,50429,25806,6307,1161,33274,29324,113.47019506206519,51.17293620734101,14.808939300799143
96,CAÇAPAVA,3508504,95018,49571,15513,2277,67361,66820,100.80963783298414,52.170115136079474,18.72276831758193
97,CACHOEIRA PAULISTA,3508603,33581,16139,5344,363,21846,25727,84.91468107435767,48.05991483279236,16.99472916232393
98,CACONDE,3508702,19009,9793,3736,388,13917,14256,97.62205387205387,51.51770214109106,21.6949865853017
99,CAFELÂNDIA,3508801,17843,9470,3453,407,13330,12817,104.00249668409145,53.07403463543127,21.633133441685814
100,CAIABU,3508900,4193,2330,842,58,3230,3133,103.09607405043089,55.56880515144288,21.464345337467208
101,CAIEIRAS,3509007,102775,47215,14433,2793,64441,62931,102.39945336956349,45.940160544879596,16.76088542933593
102,CAIUÁ,3509106,5946,3718,1407,62,5187,4261,121.73198779629195,62.52943155062227,24.70568449377733
103,CAJAMAR,3509205,77934,39440,9381,2323,51144,44142,115.8624439309501,50.606923807324144,15.017835604485846
104,CAJATI,3509254,28494,15010,4453,495,19958,19776,100.92030744336569,52.677756720713134,17.365059310732082
105,CAJOBI,3509304,10596,5745,2076,273,8094,7736,104.62771458117889,54.21857304643262,22.168742921857305
106,CAJURU,3509403,26393,12887,4550,579,18016,18102,99.52491437410231,48.82734058273027,19.43318304095783
107,CAMPINA DO MONTE ALEGRE,3509452,6057,3483,1135,127,4745,4440,106.86936936936937,57.503714710252595,20.835397061251445
108,CAMPINAS,3509502,1213792,638714,210278,22330,871322,874381,99.65015250788844,52.621371701247,19.16374469431336
109,CAMPO LIMPO PAULISTA,3509601,85541,42365,10250,2259,54874,55319,99.19557475731665,49.52595831238821,14.623396967536035
110,CAMPOS DO JORDÃO,3509700,52405,26494,7762,1283,35539,34780,102.18228867165038,50.556244633145695,17.259803453868905
111,CAMPOS NOVOS PAULISTA,3509809,4997,2693,943,111,3747,3384,110.72695035460993,53.89233540124074,21.092655593356014
112,CANANÉIA,3509908,12541,7403,2317,152,9872,9565,103.20961840041821,59.03038035244398,19.687425245195758
113,CANAS,3509957,5204,2341,775,109,3225,3035,106.26029654036245,44.984627209838585,16.986933128362796
114,CÂNDIDO MOTA,3510005,31346,18402,6052,645,25099,22515,111.47679324894514,58.70605499904295,21.364767434441394
115,CÂNDIDO RODRIGUES,3510104,2799,1807,849,56,2712,2401,112.95293627655143,64.55877098963916,32.332976062879595
116,CANITAR,3510153,5292,2708,779,141,3628,3072,118.09895833333333,51.17157974300831,17.384731670445955
117,CAPÃO BONITO,3510203,47118,24278,7564,1012,32854,30364,108.20050059280729,51.52595611019143,18.201112101532324
118,CAPELA DO ALTO,3510302,20985,11384,2876,554,14814,12610,117.47819191118161,54.24827257564927,16.34500833928997
119,CAPIVARI,3510401,56379,28509,7844,1470,37823,35617,106.19367156133308,50.56670036715798,16.52033558594512
120,CARAGUATATUBA,3510500,123389,66336,19920,2669,88925,88977,99.9415579307012,53.76168053878385,18.30714245192035
121,CARAPICUÍBA,3510609,403183,183998,60725,10652,255375,246411,103.63782461010263,45.6363487547838,17.703375390331438
122,CARDOSO,3510708,12349,6789,2517,267,9573,10100,94.78217821782178,54.9761114260264,22.544335573730667
123,CASA BRANCA,3510807,30520,18251,5370,736,24357,23646,103.00685105303222,59.80013106159895,20.006553079947576
124,CÁSSIA DOS COQUEIROS,3510906,2505,1629,646,52,2327,2148,108.33333333333333,65.02994011976048,27.864271457085827
125,CASTILHO,3511003,21267,11885,3931,550,16366,15745,103.9441092410289,55.88470400150468,21.07020266140029
126,CATANDUVA,3511102,122497,71826,30391,2861,105078,99082,106.05155325891687,58.63490534462068,27.145154575214086
127,CATIGUÁ,3511201,7855,4418,1408,188,6014,5009,120.06388500698742,56.2444302991725,20.318268618714193
128,CEDRAL,3511300,9346,5993,2180,213,8386,7703,108.86667532130339,64.12368927883585,25.604536700192597
129,CERQUEIRA CÉSAR,3511409,20191,11377,4038,401,15816,13598,116.3112222385645,56.346887226982325,21.985042840869696
130,CERQUILHO,3511508,49802,26807,7814,1336,35957,31972,112.46403102714875,53.82715553592226,18.37275611421228
131,CESÁRIO LANGE,3511607,18375,9890,2800,501,13191,11546,114.2473583925169,53.823129251700685,17.964625850340134
132,CHARQUEADA,3511706,17367,8969,2534,330,11833,10843,109.13031448861017,51.643922381528185,16.491046237116368
133,CLEMENTINA,3511904,8757,4058,1360,272,5690,4863,117.00596339707998,46.34007080050245,18.63651935594382
134,COLINA,3512001,18535,10424,3423,466,14313,13177,108.62108218866207,56.23954680334502,20.981926085783652
135,COLÔMBIA,3512100,6216,3709,1186,160,5055,4454,113.49348899865291,59.668597168597174,21.653796653796654
136,CONCHAL,3512209,28273,14345,4781,725,19851,17262,114.99826207855406,50.73745269338238,19.474410214692465
137,CONCHAS,3512308,18019,9619,3486,369,13474,12420,108.48631239935588,53.38254065153449,21.394084022420778
138,CORDEIRÓPOLIS,3512407,24826,12892,4222,668,17782,17577,101.16629686522161,51.92942882461935,19.697091758640138
139,COROADOS,3512506,6129,3275,1187,143,4605,4045,113.84425216316441,53.43449176048295,21.700114211127428
140,CORONEL MACEDO,3512605,4635,2782,1152,102,4036,3495,115.47925608011444,60.02157497303129,27.055016181229774
141,CORUMBATAÍ,3512704,4064,2275,820,88,3183,2794,113.92269148174661,55.979330708661415,22.34251968503937
142,COSMÓPOLIS,3512803,73474,31549,8688,1061,41298,41714,99.0027328954308,42.93899882951793,13.26863924653619
143,COSMORAMA,3512902,7298,4871,2069,176,7116,6434,110.59993783027666,66.74431351055084,30.761852562345847
144,COTIA,3513009,253608,116023,34401,5731,156155,155523,100.40637076188088,45.7489511371881,15.824421942525472
145,CRAVINHOS,3513108,35579,17843,5222,449,23514,23554,99.83017746454954,50.150369600044975,15.939177604766858
146,CRISTAIS PAULISTA,3513207,8718,4752,1367,216,6335,5926,106.9017887276409,54.50791465932553,18.157834365680202
147,CRUZÁLIA,3513306,2046,1436,598,32,2066,1761,117.31970471323112,70.18572825024438,30.791788856304986
148,CRUZEIRO,3513405,82571,42115,11478,1745,55338,58793,94.12345007058663,51.004589989221394,16.014096958980755
149,CUBATÃO,3513504,131626,59889,15684,3255,78828,79623,99.00154477977469,45.49936942549344,14.38849467430447
150,CUNHA,3513603,21459,12759,4366,487,17612,16477,106.88838987679796,59.45757025024465,22.615219721329048
151,DESCALVADO,3513702,33910,20260,7666,867,28793,23506,122.49212966902067,59.746387496313766,25.163668534355647
152,DIADEMA,3513801,426757,211685,54088,10072,275845,259687,106.22210584280307,49.60316995386133,15.034316953207563
153,DIRCE REIS,3513850,1799,1127,441,18,1586,1498,105.87449933244326,62.64591439688716,25.514174541411894
154,DIVINOLÂNDIA,3513900,11086,7527,2948,228,10703,9325,114.77747989276139,67.89644596788743,28.64874616633592
155,DOBRADA,3514007,9010,4276,1234,298,5808,5017,115.76639425951765,47.458379578246394,17.00332963374029
156,DOIS CÓRREGOS,3514106,27512,13702,4788,676,19166,17662,108.51545691314688,49.80372201221285,19.86042454201803
157,DOLCINÓPOLIS,3514205,2112,1475,574,54,2103,1872,112.33974358974359,69.83901515151516,29.734848484848484
158,DOURADO,3514304,8878,5409,1848,200,7457,6772,110.11518015357353,60.92588420815499,23.068258616805586
159,DRACENA,3514403,47043,29288,11157,861,41306,38512,107.2548815953469,62.25793423038497,25.546840124992027
160,DUARTINA,3514502,12433,7823,3110,291,11224,9564,117.35675449602677,62.92125794257218,27.3546207673128
161,DUMONT,3514601,10023,5495,1400,286,7181,5954,120.60799462546188,54.82390501845755,16.82131098473511
162,ECHAPORÃ,3514700,6064,3680,1337,125,5142,4920,104.51219512195122,60.68601583113457,24.109498680738785
163,ELDORADO,3514809,15544,7935,3814,99,11848,11765,100.70548236294093,51.04863612969635,25.173700463201236
164,ELIAS FAUSTO,3514908,17936,9099,2738,529,12366,11235,110.06675567423233,50.73037466547725,18.214763603925064
165,ELISIÁRIO,3514924,3697,1950,716,100,2766,2574,107.45920745920745,52.74546929943197,22.071950229916148
166,EMBAÚBA,3514957,2449,1430,546,60,2036,1946,104.62487153134634,58.391180073499385,24.744793793385057
167,EMBU DAS ARTES,3515004,276535,121153,28006,5859,155018,144905,106.9790552430903,43.81109082033016,12.246189451606487
168,EMBU-GUAÇU,3515103,69901,29973,8541,1219,39733,50287,79.01246843120488,42.879214889629615,13.962604254588632
169,EMILIANÓPOLIS,3515129,3227,2004,836,66,2906,2408,120.68106312292359,62.101022621629994,27.951657886581966
170,ENGENHEIRO COELHO,3515152,21249,9443,2840,637,12920,10919,118.32585401593552,44.43973834062779,16.36312297049273
171,ESPÍRITO SANTO DO PINHAL,3515186,44471,25017,8799,1003,34819,33005,105.49613694894713,56.25463785388231,22.04133030514268
172,ESPÍRITO SANTO DO TURVO,3515194,4878,2399,689,104,3192,2698,118.30985915492957,49.179991799918,16.256662566625664
173,ESTRELA D'OESTE,3515202,8419,5284,1950,206,7440,6596,112.79563371740448,62.762798432117826,25.608742130894406
174,ESTRELA DO NORTE,3515301,2770,1666,560,48,2274,1853,122.7199136535348,60.144404332129966,21.949458483754512
175,EUCLIDES DA CUNHA PAULISTA,3515350,9325,4513,1366,165,6044,6211,97.31122202543874,48.396782841823054,16.41823056300268
176,FARTURA,3515400,16070,8897,3328,253,12478,12607,98.97675894344412,55.36403235843186,22.283758556316116
177,FERNANDÓPOLIS,3515509,69402,43807,17508,1464,62779,58153,107.95487765033617,63.12065934699288,27.336388000345814
178,FERNANDO PRESTES,3515608,5794,3572,1410,124,5106,4774,106.95433598659405,61.649982740766305,26.47566448049707
179,FERNÃO,3515657,1727,1052,408,30,1490,1370,108.75912408759123,60.9148812970469,25.361899247249564
180,FERRAZ DE VASCONCELOS,3515707,196500,78621,19337,5260,103218,111264,92.76855047454701,40.01068702290077,12.517557251908398
181,FLORA RICA,3515806,1430,1084,552,19,1655,1393,118.80832735104092,75.8041958041958,39.930069930069926
182,FLOREAL,3515905,2900,1987,891,50,2928,2658,110.15801354401806,68.51724137931035,32.44827586206897
183,FLÓRIDA PAULISTA,3516002,14790,7922,2350,275,10547,9814,107.46892194823721,53.5632183908046,17.748478701825558
184,FLORÍNEA,3516101,2653,1878,905,26,2809,2204,127.45009074410163,70.78778741047871,35.09234828496042
185,FRANCA,3516200,355901,183515,58190,8437,250142,239805,104.31058568420175,51.56349659034395,18.72065546317656
186,FRANCISCO MORATO,3516309,177633,78406,20805,4494,103705,94872,109.31043932877984,44.1393209595064,14.242286061711507
187,FRANCO DA ROCHA,3516408,156492,77520,24828,1961,104309,92146,113.19970481626984,49.53607852158577,17.118446949364824
188,GABRIEL MONTEIRO,3516507,2776,1789,633,62,2484,2300,108.0,64.44524495677233,25.03602305475504
189,GÁLIA,3516606,6482,4257,1622,135,6014,5291,113.66471366471367,65.67417463745757,27.10583153347732
190,GARÇA,3516705,44409,23803,8684,963,33450,34064,98.19751056834194,53.5994955977392,21.72307415163593
191,GASTÃO VIDIGAL,3516804,4860,2138,781,151,3070,3120,98.3974358974359,43.991769547325106,19.17695473251029
192,GAVIÃO PEIXOTO,3516853,4815,2697,868,127,3692,3107,118.82845188284519,56.01246105919003,20.66458982346833
193,GENERAL SALGADO,3516903,10862,6531,2369,236,9136,8572,106.57956136257583,60.12704842570429,23.982691953599705
194,GETULINA,3517000,11447,6667,1951,255,8873,8072,109.92319127849355,58.24233423604438,19.27142482746571
195,GLICÉRIO,3517109,4829,2559,881,120,3560,3389,105.04573620537032,52.99233795816939,20.72892938496583
196,GUAIÇARA,3517208,12294,6178,1681,319,8178,7587,107.78964017398181,50.25215552301936,16.268098259313486
197,GUAIMBÊ,3517307,5785,3021,1083,130,4234,4185,101.17084826762246,52.221261884183235,20.968020743301643
198,GUAÍRA,3517406,41040,21948,6541,1034,29523,28152,104.8699914748508,53.4795321637427,18.457602339181285
199,GUAPIAÇU,3517505,21775,11840,4025,69,15934,15738,101.245393315542,54.37428243398392,18.80137772675086
200,GUAPIARA,3517604,17025,9524,2899,326,12749,12278,103.83612966281153,55.94126284875184,18.94273127753304
201,GUARÁ,3517703,21308,10457,3472,487,14416,13448,107.19809637120761,49.075464614229396,18.579876102872163
202,GUARAÇAÍ,3517802,8290,4973,2014,194,7181,6783,105.86761020197552,59.98793727382389,26.634499396863692
203,GUARACI,3517901,11287,5468,1910,296,7674,7724,99.35266701191092,48.44511384778949,19.544608842030655
204,GUARANI D'OESTE,3518008,1998,1351,593,30,1974,1804,109.42350332594235,67.61761761761763,31.181181181181184
205,GUARANTÃ,3518107,6675,3353,1145,182,4680,4550,102.85714285714285,50.232209737827716,19.880149812734082
206,GUARARAPES,3518206,33100,18703,5770,830,25303,24062,105.1575097664367,56.50453172205439,19.939577039274926
207,GUARAREMA,3518305,30136,17472,5544,853,23869,20877,114.3315610480433,57.97717016193257,21.227103796124236
208,GUARATINGUETÁ,3518404,122505,70560,22855,2917,96332,95615,100.74988234063693,57.59764907554794,21.037508673115383
209,GUAREÍ,3518503,18887,8678,2742,431,11851,11450,103.50218340611355,45.94694763594006,16.79991528564621
210,GUARIBA,3518602,40487,19899,4329,1117,25345,23797,106.50502164138335,49.14910959073283,13.451231259416602
211,GUARUJÁ,3518701,322750,162826,40046,7876,210748,214029,98.4670301688089,50.44957397366383,14.848024786986832
212,GUARULHOS,3518800,1392121,625917,142338,33480,801735,848180,94.52415760805489,44.96139344209303,12.629505624870252
213,GUATAPARÁ,3518859,7709,4096,1159,210,5465,5145,106.21963070942664,53.13270203658062,17.758464132831755
214,GUZOLÂNDIA,3518909,5307,2810,916,115,3841,3403,112.87099617984131,52.94893536838138,19.427171660071604
215,HERCULÂNDIA,3519006,9588,4927,1615,210,6752,6676,101.1384062312762,51.387150604922816,19.034209428452233
216,HOLAMBRA,3519055,15272,8961,3085,414,12460,10910,114.20714940421632,58.676008381351494,22.91121005762179
217,HORTOLÂNDIA,3519071,234259,113138,29163,4141,146442,143477,102.0665333119594,48.29611669135444,14.216743006672102
218,IACANGA,3519105,11858,6432,2275,358,9065,7847,115.52185548617307,54.24186203406982,22.204418957665712
219,IACRI,3519204,6295,3754,1297,144,5195,4942,105.11938486442736,59.634630659253375,22.89118347895155
220,IARAS,3519253,9517,5065,1216,175,6456,6443,100.20176936209839,53.22055269517705,14.615950404539246
221,IBATÉ,3519303,35472,16781,4380,1020,22181,20766,106.81402292208418,47.30773567884528,15.223274695534506
222,IBIRÁ,3519402,12518,6976,2694,341,10011,9172,109.14740514609682,55.72775203706662,24.24508707461256
223,IBIRAREMA,3519501,7841,3841,1366,159,5366,5180,103.59073359073359,48.98609871189899,19.449049866088508
224,IBITINGA,3519600,60600,30132,10295,1319,41746,42569,98.06666823275152,49.72277227722772,19.165016501650165
225,IBIÚNA,3519709,79479,36838,10873,1547,49258,55899,88.11964435857529,46.349350142805015,15.626769335296117
226,ICÉM,3519808,8304,4511,1709,189,6409,6024,106.39110225763613,54.32321772639692,22.85645472061657
227,IEPÊ,3519907,8194,4763,1812,185,6760,5982,113.00568371782013,58.12789846228949,24.37149133512326
228,IGARAÇU DO TIETÊ,3520004,24749,12882,3338,693,16913,15863,106.619176700498,52.05058790254151,16.287526768758333
229,IGARAPAVA,3520103,30614,15483,5014,746,21243,20099,105.69182546395344,50.57490037237865,18.814921277846736
230,IGARATÁ,3520202,9583,5312,1749,215,7276,6881,105.74044470280481,55.43149326933111,20.494625900031306
231,IGUAPE,3520301,30989,16953,6246,588,23787,23028,103.29598749348618,54.706508761173325,22.05298654361225
232,ILHABELA,3520400,35591,17869,5866,864,24599,22235,110.63188666516753,50.20651288247029,18.909274816667136
233,ILHA COMPRIDA,3520426,11362,7137,2348,195,9680,9257,104.56951496165064,62.81464530892449,22.38162295370533
234,ILHA SOLTEIRA,3520442,26788,16871,6461,492,23824,21559,110.50605315645439,62.9796923995819,25.955651784381068
235,INDAIATUBA,3520509,256223,132994,45052,6864,184910,170503,108.44970469727807,51.90556663531377,20.262037365888308
236,INDIANA,3520608,4879,2990,1214,113,4317,3715,116.20457604306864,61.28304980528797,27.198196351711417
237,INDIAPORÃ,3520707,3886,2638,1014,83,3735,3628,102.94928335170891,67.8847143592383,28.229541945445185
238,INÚBIA PAULISTA,3520806,4019,2080,846,90,3016,2990,100.8695652173913,51.754167703408804,23.28937546653396
239,IPAUSSU,3520905,15069,8063,2596,368,11027,9506,116.00042078687144,53.5072002123565,19.66952020704758
240,IPERÓ,3521002,37964,14225,3953,984,19162,21111,90.76784614655867,37.469708144558,13.004425244968917
241,IPEÚNA,3521101,7687,3191,980,180,4351,4283,101.58767219238851,41.51164303369325,15.090412384545338
242,IPIGUÁ,3521150,5476,3244,986,120,4350,4091,106.33097042287949,59.240321402483566,20.197224251278307
