,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,TAQUARITUBA,3553807.0,23256.0,973.0,193.0,0.0,1166.0,4.183866529067768,0.8298933608531132,2021-02-21,19.0,0.0,12.0,0.1428571428571428,90.31,47.0,0.0
1,1,TAQUARITUBA,3553807.0,23256.0,976.0,52.0,0.0,1028.0,4.196766425868593,0.2235982112143103,2021-02-22,9.0,1.0,12.0,0.1428571428571428,91.60,38.66666666666666,0.0
2,2,TAQUARITUBA,3553807.0,23256.0,976.0,52.0,0.0,1028.0,4.196766425868593,0.2235982112143103,2021-02-23,8.0,0.0,11.857142857142858,0.1428571428571428,93.05,39.0,0.0
3,3,TAQUARITUBA,3553807.0,23256.0,977.0,1.0,0.0,978.0,4.201066391468868,0.0042999656002751,2021-02-24,11.0,0.0,12.428571428571429,0.1428571428571428,94.98,51.5,0.0
4,4,TAQUARITUBA,3553807.0,23256.0,977.0,37.0,0.0,1014.0,4.201066391468868,0.1590987272101823,2021-02-25,9.0,0.0,12.285714285714286,0.1428571428571428,95.51,39.333333333333336,0.0
5,5,TAQUARITUBA,3553807.0,23256.0,978.0,37.0,0.0,1015.0,4.205366357069144,0.1590987272101823,2021-02-26,17.0,0.0,12.0,0.1428571428571428,94.34,38.16666666666666,0.0
6,6,TAQUARITUBA,3553807.0,23256.0,978.0,37.0,0.0,1015.0,4.205366357069144,0.1590987272101823,2021-02-27,17.0,2.0,12.857142857142858,0.4285714285714285,96.28,42.5,0.0
7,7,TAQUARITUBA,3553807.0,23256.0,978.0,37.0,0.0,1015.0,4.205366357069144,0.1590987272101823,2021-02-28,16.0,0.0,12.428571428571429,0.4285714285714285,96.35,48.16666666666666,0.0
8,8,TAQUARITUBA,3553807.0,23256.0,1106.0,37.0,0.0,1143.0,4.7557619539043685,0.1590987272101823,2021-03-01,17.0,0.0,13.571428571428571,0.2857142857142857,97.46,38.16666666666666,0.0
9,9,TAQUARITUBA,3553807.0,23256.0,1220.0,498.0,0.0,1718.0,5.245958032335742,2.141382868937048,2021-03-02,10.0,0.0,13.857142857142858,0.2857142857142857,95.64,39.66666666666666,0.0
10,10,TAQUARITUBA,3553807.0,23256.0,1374.0,565.0,0.0,1939.0,5.908152734778121,2.429480564155486,2021-03-03,16.0,0.0,14.571428571428571,0.2857142857142857,94.64,39.16666666666666,0.0
11,11,TAQUARITUBA,3553807.0,23256.0,1386.0,571.0,0.0,1957.0,5.959752321981425,2.4552803577571383,2021-03-04,16.0,0.0,15.571428571428571,0.2857142857142857,96.32,39.66666666666666,0.0
12,12,TAQUARITUBA,3553807.0,23256.0,1434.0,600.0,0.0,2034.0,6.166150670794634,2.5799793601651184,2021-03-05,10.0,2.0,14.571428571428571,0.5714285714285714,94.62,39.5,0.0
13,13,TAQUARITUBA,3553807.0,23256.0,1468.0,601.0,0.0,2069.0,6.31234950120399,2.5842793257653938,2021-03-06,20.0,0.0,15.0,0.2857142857142857,96.42,44.0,0.0
14,14,TAQUARITUBA,3553807.0,23256.0,1468.0,601.0,0.0,2069.0,6.31234950120399,2.5842793257653938,2021-03-07,26.0,3.0,16.428571428571427,0.7142857142857143,97.54,49.66666666666666,0.0
15,15,TAQUARITUBA,3553807.0,23256.0,1507.0,606.0,0.0,2113.0,6.480048159614723,2.60577915376677,2021-03-08,27.0,1.0,17.857142857142858,0.8571428571428571,95.27,40.16666666666666,0.0
