,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,99.0,339.0,0.0,438.0,4.598235020901068,15.745471435206689,2021-02-21,0.0,0.0,0.0,0.0,76.74,50.8,0.0
1,1,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,99.0,472.0,0.0,571.0,4.598235020901068,21.92289828146772,2021-02-22,0.0,0.0,0.0,0.0,77.05,44.4,0.0
2,2,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,477.0,0.0,577.0,4.644681839294009,22.15513237343242,2021-02-23,0.0,0.0,0.0,0.0,76.98,44.8,0.0
3,3,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,288.0,0.0,388.0,4.644681839294009,13.376683697166744,2021-02-24,2.0,0.0,0.2857142857142857,0.0,79.31,55.8,0.0
4,4,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,325.0,0.0,425.0,4.644681839294009,15.095215977705529,2021-02-25,0.0,0.0,0.2857142857142857,0.0,80.55,43.6,0.0
5,5,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,358.0,0.0,458.0,4.644681839294009,16.627960984672548,2021-02-26,0.0,0.0,0.2857142857142857,0.0,81.02,44.0,0.0
6,6,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,358.0,0.0,458.0,4.644681839294009,16.627960984672548,2021-02-27,0.0,0.0,0.2857142857142857,0.0,79.25,46.4,0.0
7,7,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,358.0,0.0,458.0,4.644681839294009,16.627960984672548,2021-02-28,0.0,0.0,0.2857142857142857,0.0,82.15,52.0,0.0
8,8,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,371.0,0.0,471.0,4.644681839294009,17.23176962378077,2021-03-01,0.0,0.0,0.2857142857142857,0.0,82.25,44.0,0.0
9,9,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,31.0,0.0,131.0,4.644681839294009,1.4398513701811426,2021-03-02,0.0,0.0,0.2857142857142857,0.0,84.80,45.8,0.0
10,10,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,31.0,0.0,131.0,4.644681839294009,1.4398513701811426,2021-03-03,1.0,0.0,0.1428571428571428,0.0,85.32,44.8,0.0
11,11,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,100.0,31.0,0.0,131.0,4.644681839294009,1.4398513701811426,2021-03-04,0.0,0.0,0.1428571428571428,0.0,85.76,44.8,0.0
12,12,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,130.0,60.0,0.0,190.0,6.038086391082211,2.786809103576405,2021-03-05,3.0,0.0,0.5714285714285714,0.0,86.62,45.2,0.0
13,13,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,130.0,60.0,0.0,190.0,6.038086391082211,2.786809103576405,2021-03-06,1.0,0.0,0.7142857142857143,0.0,84.62,49.4,0.0
14,14,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,130.0,60.0,0.0,190.0,6.038086391082211,2.786809103576405,2021-03-07,0.0,0.0,0.7142857142857143,0.0,87.75,55.4,0.0
15,15,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,130.0,60.0,0.0,190.0,6.038086391082211,2.786809103576405,2021-03-08,1.0,0.0,0.8571428571428571,0.0,90.97,46.8,0.0
16,16,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,130.0,60.0,0.0,190.0,6.038086391082211,2.786809103576405,2021-03-09,0.0,0.0,0.8571428571428571,0.0,89.81,47.2,0.0
17,17,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,158.0,60.0,0.0,218.0,7.338597306084534,2.786809103576405,2021-03-10,5.0,0.0,1.4285714285714286,0.0,89.49,46.6,0.0
18,18,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,161.0,70.0,0.0,231.0,7.4779377612633535,3.251277287505806,2021-03-11,0.0,0.0,1.4285714285714286,0.0,85.23,45.2,0.0
19,19,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,171.0,70.0,0.0,241.0,7.942405945192754,3.251277287505806,2021-03-12,3.0,0.0,1.4285714285714286,0.0,85.63,44.0,0.0
20,20,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,171.0,70.0,0.0,241.0,7.942405945192754,3.251277287505806,2021-03-13,1.0,0.0,1.4285714285714286,0.0,83.77,49.0,0.0
21,21,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,171.0,70.0,0.0,241.0,7.942405945192754,3.251277287505806,2021-03-14,3.0,0.0,1.8571428571428568,0.0,86.30,54.8,0.0
22,22,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,171.0,70.0,0.0,241.0,7.942405945192754,3.251277287505806,2021-03-15,3.0,0.0,2.142857142857143,0.0,91.43,46.8,0.0
23,23,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,171.0,71.0,0.0,242.0,7.942405945192754,3.297724105898746,2021-03-16,1.0,0.0,2.2857142857142856,0.0,93.24,47.0,0.0
24,24,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,187.0,71.0,0.0,258.0,8.685555039479796,3.297724105898746,2021-03-17,1.0,0.0,1.7142857142857142,0.0,94.20,49.6,0.0
25,25,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,200.0,72.0,0.0,272.0,9.289363678588018,3.344170924291686,2021-03-18,0.0,0.0,1.7142857142857142,0.0,92.78,51.0,0.0
26,26,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,202.0,72.0,0.0,274.0,9.382257315373897,3.344170924291686,2021-03-19,3.0,0.0,1.7142857142857142,0.0,92.93,48.8,0.0
27,27,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,202.0,72.0,0.0,274.0,9.382257315373897,3.344170924291686,2021-03-20,2.0,0.0,1.8571428571428568,0.0,93.14,52.6,0.0
28,28,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,202.0,0.0,0.0,202.0,9.382257315373897,0.0,2021-03-21,4.0,0.0,2.0,0.0,91.47,54.8,0.0
29,29,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,202.0,0.0,0.0,202.0,9.382257315373897,0.0,2021-03-22,2.0,0.0,1.8571428571428568,0.0,91.82,47.6,0.0
30,30,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,223.0,72.0,0.0,295.0,10.35764050162564,3.344170924291686,2021-03-23,1.0,0.0,1.8571428571428568,0.0,93.96,48.4,0.0
31,31,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,223.0,72.0,0.0,295.0,10.35764050162564,3.344170924291686,2021-03-24,3.0,0.0,2.142857142857143,0.0,95.04,47.6,0.0
32,32,SANTA CRUZ DA ESPERANÇA,3546256.0,2153.0,223.0,72.0,0.0,295.0,10.35764050162564,3.344170924291686,2021-03-25,4.0,0.0,2.7142857142857144,0.0,92.86,46.2,0.0
