,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,MOGI DAS CRUZES,3530607.0,450785.0,13950.0,46.0,0.0,13996.0,3.0946016393624456,0.0102044211763922,2021-02-21,75.0,6.0,80.14285714285714,4.0,68.39,45.06060606060606,0.0
1,1,MOGI DAS CRUZES,3530607.0,450785.0,14342.0,1071.0,0.0,15413.0,3.181561054604745,0.2375855452155684,2021-02-22,103.0,5.0,81.28571428571429,3.7142857142857135,70.26,37,0.0
2,2,MOGI DAS CRUZES,3530607.0,450785.0,14398.0,1072.0,0.0,15470.0,3.193983828210788,0.2378073804585334,2021-02-23,85.0,7.0,81.14285714285714,4.428571428571429,72.04,38.45454545454545,0.0
3,3,MOGI DAS CRUZES,3530607.0,450785.0,14542.0,1420.0,0.0,15962.0,3.225928103197756,0.3150060450103707,2021-02-24,89.0,4.0,84.42857142857143,4.571428571428571,73.29,41,0.0
4,4,MOGI DAS CRUZES,3530607.0,450785.0,14732.0,1422.0,0.0,16154.0,3.2680767993611144,0.3154497154963009,2021-02-25,112.0,6.0,90.42857142857144,5.0,74.11,38.75757575757576,0.0
5,5,MOGI DAS CRUZES,3530607.0,450785.0,14919.0,1425.0,0.0,16344.0,3.309559989795579,0.316115221225196,2021-02-26,109.0,5.0,94.42857142857144,5.285714285714286,75.15,38,0.0
6,6,MOGI DAS CRUZES,3530607.0,450785.0,14919.0,1425.0,0.0,16344.0,3.309559989795579,0.316115221225196,2021-02-27,111.0,9.0,97.71428571428572,6.0,76.85,41,0.0
7,7,MOGI DAS CRUZES,3530607.0,450785.0,14919.0,1425.0,0.0,16344.0,3.309559989795579,0.316115221225196,2021-02-28,126.0,8.0,105.0,6.285714285714286,78.19,46,0.0
8,8,MOGI DAS CRUZES,3530607.0,450785.0,16322.0,1430.0,0.0,17752.0,3.620794835675544,0.3172243974400213,2021-03-01,170.0,16.0,114.57142857142856,7.857142857142857,79.00,37,0.0
9,9,MOGI DAS CRUZES,3530607.0,450785.0,17230.0,3518.0,0.0,20748.0,3.8222212362878087,0.7804163847510454,2021-03-02,134.0,14.0,121.57142857142856,8.857142857142858,80.17,38,0.0
10,10,MOGI DAS CRUZES,3530607.0,450785.0,19242.0,3663.0,0.0,22905.0,4.26855374513349,0.8125824949809777,2021-03-03,160.0,3.0,131.71428571428572,8.714285714285714,81.49,40,0.0
11,11,MOGI DAS CRUZES,3530607.0,450785.0,19288.0,3665.0,0.0,22953.0,4.278758166309881,0.8130261654669078,2021-03-04,139.0,8.0,135.57142857142858,9.0,82.02,38.84848484848485,0.0
12,12,MOGI DAS CRUZES,3530607.0,450785.0,19595.0,4232.0,0.0,23827.0,4.346861585900152,0.938806748228091,2021-03-05,157.0,9.0,142.42857142857142,9.571428571428571,82.30,38.06060606060606,0.0
