,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,RUBINÉIA,3544509.0,3170.0,117.0,37.0,0.0,154.0,3.690851735015773,1.167192429022082,2021-02-21,1.0,0.0,2.0,0.0,"70,43",46.6,0.0
1,RUBINÉIA,3544509.0,3170.0,117.0,17.0,0.0,134.0,3.690851735015773,0.5362776025236593,2021-02-22,0.0,0.0,1.7142857142857142,0.0,"73,05",38.4,0.0
2,RUBINÉIA,3544509.0,3170.0,117.0,17.0,0.0,134.0,3.690851735015773,0.5362776025236593,2021-02-23,0.0,0.0,1.5714285714285714,0.0,"71,43",39.4,0.0
3,RUBINÉIA,3544509.0,3170.0,117.0,3.0,0.0,120.0,3.690851735015773,0.0946372239747634,2021-02-24,1.0,0.0,1.4285714285714286,0.0,"72,68",46.0,0.0
4,RUBINÉIA,3544509.0,3170.0,117.0,3.0,0.0,120.0,3.690851735015773,0.0946372239747634,2021-02-25,2.0,0.0,1.4285714285714286,0.0,"78,20",38.6,0.0
5,RUBINÉIA,3544509.0,3170.0,119.0,3.0,0.0,122.0,3.7539432176656153,0.0946372239747634,2021-02-26,1.0,0.0,1.4285714285714286,0.0,"81,20",38.6,0.0
6,RUBINÉIA,3544509.0,3170.0,119.0,3.0,0.0,122.0,3.7539432176656153,0.0946372239747634,2021-02-27,3.0,0.0,1.1428571428571428,0.0,"81,93",41.4,0.0
7,RUBINÉIA,3544509.0,3170.0,119.0,3.0,0.0,122.0,3.7539432176656153,0.0946372239747634,2021-02-28,0.0,0.0,1.0,0.0,"86,67",47.4,0.0
8,RUBINÉIA,3544509.0,3170.0,132.0,3.0,0.0,135.0,4.16403785488959,0.0946372239747634,2021-03-01,2.0,0.0,1.2857142857142858,0.0,"85,64",38.6,0.0
9,RUBINÉIA,3544509.0,3170.0,154.0,30.0,0.0,184.0,4.858044164037855,0.946372239747634,2021-03-02,1.0,0.0,1.4285714285714286,0.0,"84,52",39.6,0.0
10,RUBINÉIA,3544509.0,3170.0,186.0,35.0,0.0,221.0,5.867507886435331,1.1041009463722398,2021-03-03,2.0,0.0,1.5714285714285714,0.0,"87,93",40.4,0.0
11,RUBINÉIA,3544509.0,3170.0,203.0,37.0,0.0,240.0,6.403785488958991,1.167192429022082,2021-03-04,1.0,0.0,1.4285714285714286,0.0,"86,24",40.0,0.0
12,RUBINÉIA,3544509.0,3170.0,222.0,38.0,0.0,260.0,7.003154574132492,1.1987381703470033,2021-03-05,3.0,0.0,1.7142857142857142,0.0,"89,24",39.4,0.0
13,RUBINÉIA,3544509.0,3170.0,222.0,38.0,0.0,260.0,7.003154574132492,1.1987381703470033,2021-03-06,4.0,0.0,1.8571428571428568,0.0,"87,99",45.6,0.0
14,RUBINÉIA,3544509.0,3170.0,222.0,38.0,0.0,260.0,7.003154574132492,1.1987381703470033,2021-03-07,1.0,0.0,2.0,0.0,"90,05",52.2,0.0
15,RUBINÉIA,3544509.0,3170.0,227.0,38.0,0.0,265.0,7.160883280757098,1.1987381703470033,2021-03-08,3.0,0.0,2.142857142857143,0.0,"90,49",41.4,0.0
16,RUBINÉIA,3544509.0,3170.0,241.0,76.0,0.0,317.0,7.602523659305993,2.3974763406940065,2021-03-09,2.0,0.0,2.2857142857142856,0.0,"93,98",42.0,0.0
17,RUBINÉIA,3544509.0,3170.0,246.0,76.0,0.0,322.0,7.760252365930599,2.3974763406940065,2021-03-10,1.0,0.0,2.142857142857143,0.0,"93,26",40.2,0.0
18,RUBINÉIA,3544509.0,3170.0,246.0,76.0,0.0,322.0,7.760252365930599,2.3974763406940065,2021-03-11,0.0,0.0,2.0,0.0,"93,93",41.2,0.0
19,RUBINÉIA,3544509.0,3170.0,257.0,77.0,0.0,334.0,8.107255520504731,2.4290220820189274,2021-03-12,1.0,0.0,1.7142857142857142,0.0,"92,91",41.8,0.0
20,RUBINÉIA,3544509.0,3170.0,257.0,77.0,0.0,334.0,8.107255520504731,2.4290220820189274,2021-03-13,3.0,0.0,1.5714285714285714,0.0,"92,24",46.6,0.0
21,RUBINÉIA,3544509.0,3170.0,257.0,77.0,0.0,334.0,8.107255520504731,2.4290220820189274,2021-03-14,4.0,0.0,2.0,0.0,"91,70",50.8,0.0
22,RUBINÉIA,3544509.0,3170.0,272.0,79.0,0.0,351.0,8.580441640378549,2.4921135646687698,2021-03-15,7.0,1.0,2.571428571428572,0.1428571428571428,"92,55",41.2,0.0
23,RUBINÉIA,3544509.0,3170.0,290.0,79.0,0.0,369.0,9.14826498422713,2.4921135646687698,2021-03-16,2.0,0.0,2.571428571428572,0.1428571428571428,"93,68",42.8,0.0
24,RUBINÉIA,3544509.0,3170.0,291.0,79.0,0.0,370.0,9.179810725552052,2.4921135646687698,2021-03-17,0.0,0.0,2.4285714285714284,0.1428571428571428,"94,97",44.4,0.0
25,RUBINÉIA,3544509.0,3170.0,300.0,80.0,0.0,380.0,9.46372239747634,2.5236593059936907,2021-03-18,1.0,0.0,2.571428571428572,0.1428571428571428,"94,26",44.4,0.0
26,RUBINÉIA,3544509.0,3170.0,301.0,80.0,0.0,381.0,9.49526813880126,2.5236593059936907,2021-03-19,5.0,0.0,3.142857142857143,0.1428571428571428,"93,28",45.6,0.0
27,RUBINÉIA,3544509.0,3170.0,301.0,80.0,0.0,381.0,9.49526813880126,2.5236593059936907,2021-03-20,2.0,0.0,3.0,0.1428571428571428,"94,74",49.2,0.0
28,RUBINÉIA,3544509.0,3170.0,301.0,0.0,0.0,301.0,9.49526813880126,0.0,2021-03-21,6.0,0.0,3.2857142857142856,0.1428571428571428,"93,04",54.2,0.0
