,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,BARUERI,3505708.0,276982.0,9827.0,3129.0,0.0,12956.0,3.5478839780202325,1.1296762966546563,2021-02-21,71.0,1.0,72.14285714285714,3.4285714285714284,68.39,43,0.0
1,1,BARUERI,3505708.0,276982.0,9961.0,180.0,0.0,10141.0,3.5962625730191857,0.0649861723866532,2021-02-22,97.0,3.0,73.85714285714286,3.142857142857143,70.26,33,0.0
2,2,BARUERI,3505708.0,276982.0,10084.0,182.0,0.0,10266.0,3.640669790816732,0.0657082409687272,2021-02-23,82.0,3.0,77.42857142857143,3.2857142857142856,72.04,33,0.0
3,3,BARUERI,3505708.0,276982.0,10163.0,2975.0,0.0,13138.0,3.669191499808651,1.0740770158349642,2021-02-24,82.0,4.0,80.57142857142857,3.571428571428572,73.29,43.18181818181818,0.0
4,4,BARUERI,3505708.0,276982.0,10363.0,2992.0,0.0,13355.0,3.7413983580160446,1.0802145987825924,2021-02-25,103.0,4.0,86.42857142857143,3.7142857142857135,74.11,38.75757575757576,0.0
5,5,BARUERI,3505708.0,276982.0,10525.0,3081.0,0.0,13606.0,3.799885913164033,1.112346650684882,2021-02-26,91.0,5.0,88.28571428571429,3.571428571428572,75.15,37.96969696969697,0.0
6,6,BARUERI,3505708.0,276982.0,10657.0,3368.0,0.0,14025.0,3.847542439580912,1.2159634922124902,2021-02-27,97.0,2.0,89.0,3.142857142857143,76.85,37,0.0
7,7,BARUERI,3505708.0,276982.0,10657.0,3368.0,0.0,14025.0,3.847542439580912,1.2159634922124902,2021-02-28,113.0,2.0,95.0,3.2857142857142856,78.19,43,0.0
8,8,BARUERI,3505708.0,276982.0,11131.0,3783.0,0.0,14914.0,4.018672693532432,1.36579272299283,2021-03-01,254.0,16.0,117.42857142857144,5.142857142857143,79.00,32,0.0
9,9,BARUERI,3505708.0,276982.0,11317.0,3968.0,0.0,15285.0,4.085825071665307,1.432584066834668,2021-03-02,180.0,11.0,131.42857142857142,6.285714285714286,80.17,38.90909090909091,0.0
10,10,BARUERI,3505708.0,276982.0,11850.0,4394.0,0.0,16244.0,4.278256348788008,1.586384674816414,2021-03-03,173.0,8.0,144.42857142857142,6.857142857142857,81.49,34,0.0
11,11,BARUERI,3505708.0,276982.0,11868.0,4414.0,0.0,16282.0,4.284754966026673,1.5936053606371532,2021-03-04,151.0,6.0,151.28571428571428,7.142857142857143,82.02,38.84848484848485,0.0
12,12,BARUERI,3505708.0,276982.0,12544.0,4974.0,0.0,17518.0,4.52881414676766,1.7957845636178522,2021-03-05,210.0,13.0,168.28571428571428,8.285714285714286,82.30,38.06060606060606,0.0
13,13,BARUERI,3505708.0,276982.0,13211.0,5487.0,0.0,18698.0,4.7696240188893135,1.9809951549198144,2021-03-06,181.0,7.0,180.28571428571428,9.0,82.88,40,0.0
14,14,BARUERI,3505708.0,276982.0,13348.0,5654.0,0.0,19002.0,4.819085716761378,2.041287881522987,2021-03-07,159.0,8.0,186.8571428571429,9.857142857142858,82.73,49.121212121212125,0.0
15,15,BARUERI,3505708.0,276982.0,13579.0,5715.0,0.0,19294.0,4.902484637990916,2.063310973276242,2021-03-08,220.0,7.0,182.0,8.571428571428571,84.47,36,0.0
16,16,BARUERI,3505708.0,276982.0,14273.0,5795.0,0.0,20068.0,5.153042435970569,2.092193716559199,2021-03-09,206.0,6.0,185.7142857142857,7.857142857142857,87.32,37,0.0
17,17,BARUERI,3505708.0,276982.0,14311.0,5890.0,0.0,20201.0,5.1667617390299725,2.12649197420771,2021-03-10,290.0,12.0,202.42857142857144,8.428571428571429,87.86,36,0.0
