,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,JAGUARIÚNA,3524709.0,58722.0,1144.0,285.0,0.0,1429.0,1.9481625285242328,0.4853376928578726,2021-02-21,16.0,1.0,17.285714285714285,0.5714285714285714,72.51,47,0.0
1,1,JAGUARIÚNA,3524709.0,58722.0,1185.0,50.0,0.0,1235.0,2.0179830387248394,0.0851469636592759,2021-02-22,30.0,0.0,18.857142857142858,0.2857142857142857,72.38,37.5,0.0
2,2,JAGUARIÚNA,3524709.0,58722.0,1215.0,50.0,0.0,1265.0,2.069071216920405,0.0851469636592759,2021-02-23,15.0,0.0,17.714285714285715,0.2857142857142857,74.12,37,0.0
3,3,JAGUARIÚNA,3524709.0,58722.0,1246.0,684.0,0.0,1930.0,2.121862334389156,1.1648104628588944,2021-02-24,29.0,1.0,20.571428571428573,0.2857142857142857,76.31,42.54545454545455,0.0
4,4,JAGUARIÚNA,3524709.0,58722.0,1255.0,685.0,0.0,1940.0,2.1371887878478253,1.16651340213208,2021-02-25,15.0,1.0,19.714285714285715,0.4285714285714285,76.61,41,0.0
5,5,JAGUARIÚNA,3524709.0,58722.0,1280.0,774.0,0.0,2054.0,2.1797622696774632,1.318074997445591,2021-02-26,29.0,0.0,21.428571428571427,0.4285714285714285,77.27,37.40909090909091,0.0
6,6,JAGUARIÚNA,3524709.0,58722.0,1280.0,774.0,0.0,2054.0,2.1797622696774632,1.318074997445591,2021-02-27,30.0,0.0,23.428571428571427,0.4285714285714285,76.47,40.45454545454545,0.0
7,7,JAGUARIÚNA,3524709.0,58722.0,1280.0,774.0,0.0,2054.0,2.1797622696774632,1.318074997445591,2021-02-28,16.0,0.0,23.428571428571427,0.2857142857142857,79.65,49,0.0
8,8,JAGUARIÚNA,3524709.0,58722.0,1372.0,775.0,0.0,2147.0,2.336432682810531,1.3197779367187763,2021-03-01,46.0,2.0,25.714285714285715,0.5714285714285714,80.07,36.59090909090909,0.0
9,9,JAGUARIÚNA,3524709.0,58722.0,1513.0,200.0,0.0,1713.0,2.576547120329689,0.3405878546371036,2021-03-02,32.0,2.0,28.142857142857142,0.8571428571428571,81.34,38.54545454545455,0.0
