,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,PALESTINA,3535002.0,13123.0,518.0,336.0,0.0,854.0,3.94726815514745,2.560390154690239,2021-02-21,1.0,0.0,3.0,0.0,70.43,46.6,0.0
1,1,PALESTINA,3535002.0,13123.0,518.0,112.0,0.0,630.0,3.94726815514745,0.8534633848967462,2021-02-22,2.0,0.0,2.857142857142857,0.0,73.05,38.4,0.0
2,2,PALESTINA,3535002.0,13123.0,518.0,112.0,0.0,630.0,3.94726815514745,0.8534633848967462,2021-02-23,3.0,0.0,3.142857142857143,0.0,71.43,39.4,0.0
3,3,PALESTINA,3535002.0,13123.0,518.0,91.0,0.0,609.0,3.94726815514745,0.6934390002286063,2021-02-24,1.0,0.0,3.0,0.0,72.68,46.0,0.0
4,4,PALESTINA,3535002.0,13123.0,518.0,91.0,0.0,609.0,3.94726815514745,0.6934390002286063,2021-02-25,1.0,0.0,2.4285714285714284,0.0,78.20,38.6,0.0
5,5,PALESTINA,3535002.0,13123.0,518.0,91.0,0.0,609.0,3.94726815514745,0.6934390002286063,2021-02-26,5.0,0.0,2.571428571428572,0.0,81.20,38.6,0.0
6,6,PALESTINA,3535002.0,13123.0,518.0,91.0,0.0,609.0,3.94726815514745,0.6934390002286063,2021-02-27,1.0,0.0,2.0,0.0,81.93,41.4,0.0
7,7,PALESTINA,3535002.0,13123.0,518.0,91.0,0.0,609.0,3.94726815514745,0.6934390002286063,2021-02-28,1.0,0.0,2.0,0.0,86.67,47.4,0.0
8,8,PALESTINA,3535002.0,13123.0,518.0,91.0,0.0,609.0,3.94726815514745,0.6934390002286063,2021-03-01,0.0,0.0,1.7142857142857142,0.0,85.64,38.6,0.0
9,9,PALESTINA,3535002.0,13123.0,522.0,97.0,0.0,619.0,3.977748990322335,0.7391602529909319,2021-03-02,3.0,0.0,1.7142857142857142,0.0,84.52,39.6,0.0
10,10,PALESTINA,3535002.0,13123.0,530.0,97.0,0.0,627.0,4.038710660672103,0.7391602529909319,2021-03-03,0.0,0.0,1.5714285714285714,0.0,87.93,40.4,0.0
11,11,PALESTINA,3535002.0,13123.0,530.0,97.0,0.0,627.0,4.038710660672103,0.7391602529909319,2021-03-04,1.0,0.0,1.5714285714285714,0.0,86.24,40.0,0.0
12,12,PALESTINA,3535002.0,13123.0,595.0,132.0,0.0,727.0,4.534024232263964,1.0058675607711651,2021-03-05,4.0,0.0,1.4285714285714286,0.0,89.24,39.4,0.0
13,13,PALESTINA,3535002.0,13123.0,620.0,211.0,0.0,831.0,4.724529452106988,1.6078640554751202,2021-03-06,5.0,0.0,2.0,0.0,87.99,45.6,0.0
14,14,PALESTINA,3535002.0,13123.0,620.0,211.0,0.0,831.0,4.724529452106988,1.6078640554751202,2021-03-07,1.0,0.0,2.0,0.0,90.05,52.2,0.0
15,15,PALESTINA,3535002.0,13123.0,643.0,211.0,0.0,854.0,4.899794254362569,1.6078640554751202,2021-03-08,0.0,0.0,2.0,0.0,90.49,41.4,0.0
16,16,PALESTINA,3535002.0,13123.0,707.0,228.0,0.0,935.0,5.38748761716071,1.7374076049683762,2021-03-09,2.0,0.0,1.8571428571428568,0.0,93.98,42.0,0.0
17,17,PALESTINA,3535002.0,13123.0,855.0,233.0,0.0,1088.0,6.515278518631411,1.775508648936981,2021-03-10,3.0,0.0,2.2857142857142856,0.0,93.26,40.2,0.0
18,18,PALESTINA,3535002.0,13123.0,899.0,262.0,0.0,1161.0,6.850567705555132,1.9964947039548888,2021-03-11,1.0,0.0,2.2857142857142856,0.0,93.93,41.2,0.0
19,19,PALESTINA,3535002.0,13123.0,925.0,274.0,0.0,1199.0,7.048693134191877,2.08793720947954,2021-03-12,3.0,0.0,2.142857142857143,0.0,92.91,41.8,0.0
20,20,PALESTINA,3535002.0,13123.0,925.0,274.0,0.0,1199.0,7.048693134191877,2.08793720947954,2021-03-13,2.0,1.0,1.7142857142857142,0.1428571428571428,92.24,46.6,0.0
21,21,PALESTINA,3535002.0,13123.0,925.0,274.0,0.0,1199.0,7.048693134191877,2.08793720947954,2021-03-14,0.0,0.0,1.5714285714285714,0.1428571428571428,91.70,50.8,0.0
22,22,PALESTINA,3535002.0,13123.0,962.0,384.0,0.0,1346.0,7.330640859559552,2.926160176788844,2021-03-15,2.0,0.0,1.8571428571428568,0.1428571428571428,92.55,41.2,0.0
23,23,PALESTINA,3535002.0,13123.0,993.0,398.0,0.0,1391.0,7.566867332164902,3.032843099900937,2021-03-16,3.0,0.0,2.0,0.1428571428571428,93.68,42.8,0.0
24,24,PALESTINA,3535002.0,13123.0,1006.0,400.0,0.0,1406.0,7.665930046483274,3.04808351748838,2021-03-17,1.0,0.0,1.7142857142857142,0.1428571428571428,94.97,44.4,0.0
25,25,PALESTINA,3535002.0,13123.0,1017.0,403.0,0.0,1420.0,7.749752343214205,3.070944143869542,2021-03-18,2.0,0.0,1.8571428571428568,0.1428571428571428,94.26,44.4,0.0
26,26,PALESTINA,3535002.0,13123.0,1140.0,405.0,0.0,1545.0,8.68703802484188,3.086184561456984,2021-03-19,3.0,1.0,1.8571428571428568,0.2857142857142857,93.28,45.6,0.0
27,27,PALESTINA,3535002.0,13123.0,1140.0,405.0,0.0,1545.0,8.68703802484188,3.086184561456984,2021-03-20,1.0,0.0,1.7142857142857142,0.1428571428571428,94.74,49.2,0.0
28,28,PALESTINA,3535002.0,13123.0,1140.0,0.0,0.0,1140.0,8.68703802484188,0.0,2021-03-21,1.0,0.0,1.8571428571428568,0.1428571428571428,93.04,54.2,0.0
29,29,PALESTINA,3535002.0,13123.0,1273.0,0.0,0.0,1273.0,9.700525794406769,0.0,2021-03-22,2.0,0.0,1.8571428571428568,0.1428571428571428,92.53,42.4,0.0
30,30,PALESTINA,3535002.0,13123.0,1282.0,417.0,0.0,1699.0,9.769107673550256,3.177627066981635,2021-03-23,1.0,1.0,1.5714285714285714,0.2857142857142857,95.28,44.4,0.0
31,31,PALESTINA,3535002.0,13123.0,1309.0,417.0,0.0,1726.0,9.97485331098072,3.177627066981635,2021-03-24,0.0,0.0,1.4285714285714286,0.2857142857142857,94.64,44.6,0.0
32,32,PALESTINA,3535002.0,13123.0,1309.0,417.0,0.0,1726.0,9.97485331098072,3.177627066981635,2021-03-25,5.0,0.0,1.8571428571428568,0.2857142857142857,93.75,45.0,0.0
33,33,PALESTINA,3535002.0,13123.0,1393.0,418.0,0.0,1811.0,10.61495084965328,3.1852472757753563,2021-03-26,5.0,2.0,2.142857142857143,0.4285714285714285,93.31,43.8,0.0
34,34,PALESTINA,3535002.0,13123.0,1393.0,418.0,0.0,1811.0,10.61495084965328,3.1852472757753563,2021-03-27,4.0,0.0,2.571428571428572,0.4285714285714285,94.06,46.4,0.0
35,35,PALESTINA,3535002.0,13123.0,1517.0,418.0,0.0,1935.0,11.55985674007468,3.1852472757753563,2021-03-28,2.0,0.0,2.7142857142857144,0.4285714285714285,91.77,52.4,0.0
36,36,PALESTINA,3535002.0,13123.0,1599.0,419.0,0.0,2018.0,12.184713861159796,3.192867484569077,2021-03-29,2.0,1.0,2.7142857142857144,0.5714285714285714,92.17,42.6,0.0
37,37,PALESTINA,3535002.0,13123.0,1617.0,420.0,0.0,2037.0,12.321877619446772,3.200487693362798,2021-03-30,1.0,0.0,2.7142857142857144,0.4285714285714285,92.40,42.8,0.0
38,38,PALESTINA,3535002.0,13123.0,1709.0,421.0,0.0,2130.0,13.0229368284691,3.20810790215652,2021-03-31,2.0,0.0,3.0,0.4285714285714285,93.69,42.4,0.0
39,39,PALESTINA,3535002.0,13123.0,1717.0,421.0,0.0,2138.0,13.083898498818868,3.20810790215652,2021-04-01,3.0,1.0,2.7142857142857144,0.5714285714285714,92.26,40.0,0.0
40,40,PALESTINA,3535002.0,13123.0,1757.0,421.0,0.0,2178.0,13.388706850567706,3.20810790215652,2021-04-02,3.0,1.0,2.4285714285714284,0.4285714285714285,91.03,46.0,0.0
41,41,PALESTINA,3535002.0,13123.0,1757.0,421.0,0.0,2178.0,13.388706850567706,3.20810790215652,2021-04-03,5.0,0.0,2.571428571428572,0.4285714285714285,90.85,46.0,0.0
42,42,PALESTINA,3535002.0,13123.0,1793.0,421.0,0.0,2214.0,13.66303436714166,3.20810790215652,2021-04-04,0.0,0.0,2.2857142857142856,0.4285714285714285,92.45,50.0,0.0
43,43,PALESTINA,3535002.0,13123.0,1796.0,428.0,0.0,2224.0,13.685894993522824,3.261449363712566,2021-04-05,5.0,0.0,2.7142857142857144,0.2857142857142857,90.00,42.8,0.0
44,44,PALESTINA,3535002.0,13123.0,1906.0,467.0,0.0,2373.0,14.524117960832127,3.5586375066676825,2021-04-06,1.0,0.0,2.7142857142857144,0.2857142857142857,92.96,39.4,0.0
45,45,PALESTINA,3535002.0,13123.0,1908.0,566.0,0.0,2474.0,14.539358378419568,4.313038177246057,2021-04-07,2.0,0.0,2.7142857142857144,0.2857142857142857,91.86,41.6,0.0
46,46,PALESTINA,3535002.0,13123.0,1908.0,566.0,0.0,2474.0,14.539358378419568,4.313038177246057,2021-04-08,0.0,0.0,2.2857142857142856,0.1428571428571428,92.32,39.0,0.0
47,47,PALESTINA,3535002.0,13123.0,1915.0,609.0,0.0,2524.0,14.592699839975614,4.640707155376058,2021-04-09,1.0,0.0,2.0,0.0,90.98,40.6,0.0
48,48,PALESTINA,3535002.0,13123.0,1915.0,609.0,0.0,2524.0,14.592699839975614,4.640707155376058,2021-04-10,1.0,0.0,1.4285714285714286,0.0,91.63,42.6,0.0
49,49,PALESTINA,3535002.0,13123.0,1915.0,609.0,0.0,2524.0,14.592699839975614,4.640707155376058,2021-04-11,1.0,0.0,1.5714285714285714,0.0,91.25,49.4,0.0
50,50,PALESTINA,3535002.0,13123.0,1915.0,609.0,0.0,2524.0,14.592699839975614,4.640707155376058,2021-04-12,1.0,0.0,1.0,0.0,91.29,40.2,0.0
51,51,PALESTINA,3535002.0,13123.0,1955.0,669.0,0.0,2624.0,14.897508191724452,5.097919682999314,2021-04-13,0.0,0.0,0.8571428571428571,0.0,89.90,42.0,0.0
52,52,PALESTINA,3535002.0,13123.0,2009.0,671.0,0.0,2680.0,15.308999466585384,5.113160100586756,2021-04-14,0.0,0.0,0.5714285714285714,0.0,88.89,39.0,0.0
53,53,PALESTINA,3535002.0,13123.0,2089.0,701.0,0.0,2790.0,15.91861617008306,5.341766364398384,2021-04-15,0.0,0.0,0.5714285714285714,0.0,86.07,41.2,0.0
54,54,PALESTINA,3535002.0,13123.0,2089.0,709.0,0.0,2798.0,15.91861617008306,5.402728034748152,2021-04-16,0.0,0.0,0.4285714285714285,0.0,86.75,40.4,0.0
55,55,PALESTINA,3535002.0,13123.0,2090.0,718.0,0.0,2808.0,15.926236378876782,5.47130991389164,2021-04-17,2.0,0.0,0.5714285714285714,0.0,88.35,43.6,0.0
56,56,PALESTINA,3535002.0,13123.0,2090.0,718.0,0.0,2808.0,15.926236378876782,5.47130991389164,2021-04-18,1.0,0.0,0.5714285714285714,0.0,90.28,49.4,0.0
57,57,PALESTINA,3535002.0,13123.0,2100.0,728.0,0.0,2828.0,16.002438466813988,5.54751200182885,2021-04-19,3.0,0.0,0.8571428571428571,0.0,83.91,40.0,0.0
58,58,PALESTINA,3535002.0,13123.0,2100.0,893.0,0.0,2993.0,16.002438466813988,6.804846452792806,2021-04-20,1.0,0.0,1.0,0.0,87.34,41.4,0.0
59,59,PALESTINA,3535002.0,13123.0,2100.0,893.0,0.0,2993.0,16.002438466813988,6.804846452792806,2021-04-21,2.0,0.0,1.2857142857142858,0.0,86.02,47.8,0.0
60,60,PALESTINA,3535002.0,13123.0,2199.0,1020.0,0.0,3219.0,16.756839137392365,7.772612969595367,2021-04-22,1.0,0.0,1.4285714285714286,0.0,86.16,39.6,0.0
