,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,CAPÃO BONITO,3510203.0,47118.0,1180.0,1028.0,0.0,2208.0,2.504350778895539,2.1817564412750965,2021-02-21,7.0,0.0,12.428571428571429,0.0,70.94,46.07692307692308,0.0
1,1,CAPÃO BONITO,3510203.0,47118.0,1180.0,24.0,0.0,1204.0,2.504350778895539,0.0509359480453329,2021-02-22,21.0,1.0,13.0,0.1428571428571428,69.16,39.30769230769231,0.0
2,2,CAPÃO BONITO,3510203.0,47118.0,1188.0,24.0,0.0,1212.0,2.521329428243983,0.0509359480453329,2021-02-23,16.0,0.0,14.142857142857142,0.1428571428571428,75.00,39.84615384615385,0.0
3,3,CAPÃO BONITO,3510203.0,47118.0,1190.0,111.0,0.0,1301.0,2.5255740905810944,0.2355787597096651,2021-02-24,11.0,0.0,13.857142857142858,0.1428571428571428,76.88,49.30769230769231,0.0
4,4,CAPÃO BONITO,3510203.0,47118.0,1191.0,112.0,0.0,1303.0,2.52769642174965,0.2377010908782206,2021-02-25,23.0,0.0,15.571428571428571,0.1428571428571428,79.26,39.92307692307692,0.0
5,5,CAPÃO BONITO,3510203.0,47118.0,1200.0,125.0,0.0,1325.0,2.54679740226665,0.2652913960694426,2021-02-26,18.0,0.0,15.714285714285714,0.1428571428571428,76.54,39.23076923076923,0.0
6,6,CAPÃO BONITO,3510203.0,47118.0,1200.0,125.0,0.0,1325.0,2.54679740226665,0.2652913960694426,2021-02-27,24.0,2.0,17.142857142857142,0.4285714285714285,79.38,42.38461538461539,0.0
7,7,CAPÃO BONITO,3510203.0,47118.0,1200.0,125.0,0.0,1325.0,2.54679740226665,0.2652913960694426,2021-02-28,15.0,0.0,18.285714285714285,0.4285714285714285,77.13,47.0,0.0
8,8,CAPÃO BONITO,3510203.0,47118.0,1326.0,125.0,0.0,1451.0,2.814211129504648,0.2652913960694426,2021-03-01,24.0,2.0,18.714285714285715,0.5714285714285714,81.57,37.69230769230769,0.0
9,9,CAPÃO BONITO,3510203.0,47118.0,1495.0,512.0,0.0,2007.0,3.1728850969905347,1.0866335583004372,2021-03-02,25.0,0.0,20.0,0.5714285714285714,80.12,39.76923076923077,0.0
