,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,TERRA ROXA,3554409.0,9437.0,407.0,52.0,0.0,459.0,4.312811274769524,0.5510225707322242,2021-02-21,3.0,0.0,1.5714285714285714,0.0,"79,00",48.333333333333336,0.0
1,TERRA ROXA,3554409.0,9437.0,407.0,42.0,0.0,449.0,4.312811274769524,0.445056691745258,2021-02-22,1.0,0.0,1.7142857142857142,0.0,"78,00",43.333333333333336,0.0
2,TERRA ROXA,3554409.0,9437.0,407.0,35.0,0.0,442.0,4.312811274769524,0.3708805764543817,2021-02-23,0.0,0.0,1.7142857142857142,0.0,"74,29",42.0,0.0
3,TERRA ROXA,3554409.0,9437.0,407.0,405.0,0.0,812.0,4.312811274769524,4.291618098972131,2021-02-24,2.0,0.0,1.8571428571428568,0.0,"80,95",46.66666666666666,0.0
4,TERRA ROXA,3554409.0,9437.0,407.0,406.0,0.0,813.0,4.312811274769524,4.302214686870828,2021-02-25,3.0,0.0,1.5714285714285714,0.0,"80,95",43.0,0.0
5,TERRA ROXA,3554409.0,9437.0,413.0,406.0,0.0,819.0,4.376390802161704,4.302214686870828,2021-02-26,4.0,0.0,2.0,0.0,"73,58",42.0,0.0
6,TERRA ROXA,3554409.0,9437.0,413.0,406.0,0.0,819.0,4.376390802161704,4.302214686870828,2021-02-27,2.0,0.0,2.142857142857143,0.0,"82,24",44.66666666666666,0.0
7,TERRA ROXA,3554409.0,9437.0,413.0,406.0,0.0,819.0,4.376390802161704,4.302214686870828,2021-02-28,0.0,0.0,1.7142857142857142,0.0,"83,18",50.66666666666666,0.0
8,TERRA ROXA,3554409.0,9437.0,472.0,406.0,0.0,878.0,5.001589488184805,4.302214686870828,2021-03-01,6.0,1.0,2.4285714285714284,0.1428571428571428,"80,37",42.66666666666666,0.0
9,TERRA ROXA,3554409.0,9437.0,501.0,110.0,0.0,611.0,5.308890537247007,1.1656246688566283,2021-03-02,1.0,0.0,2.571428571428572,0.1428571428571428,"82,18",45.66666666666666,0.0
10,TERRA ROXA,3554409.0,9437.0,569.0,148.0,0.0,717.0,6.029458514358376,1.5682950090070995,2021-03-03,4.0,0.0,2.857142857142857,0.1428571428571428,"85,15",44.0,0.0
11,TERRA ROXA,3554409.0,9437.0,569.0,154.0,0.0,723.0,6.029458514358376,1.6318745363992793,2021-03-04,2.0,0.0,2.7142857142857144,0.1428571428571428,"87,13",44.66666666666666,0.0
12,TERRA ROXA,3554409.0,9437.0,573.0,241.0,0.0,814.0,6.071844865953163,2.5537776835858854,2021-03-05,1.0,0.0,2.2857142857142856,0.1428571428571428,"86,14",43.0,0.0
13,TERRA ROXA,3554409.0,9437.0,613.0,245.0,0.0,858.0,6.495708381901028,2.596164035180672,2021-03-06,3.0,0.0,2.4285714285714284,0.1428571428571428,"91,26",49.66666666666666,0.0
14,TERRA ROXA,3554409.0,9437.0,613.0,245.0,0.0,858.0,6.495708381901028,2.596164035180672,2021-03-07,0.0,0.0,2.4285714285714284,0.1428571428571428,"90,20",52.0,0.0
15,TERRA ROXA,3554409.0,9437.0,637.0,270.0,0.0,907.0,6.750026491469746,2.861078732648087,2021-03-08,1.0,0.0,1.7142857142857142,0.0,"90,20",46.333333333333336,0.0
16,TERRA ROXA,3554409.0,9437.0,664.0,283.0,0.0,947.0,7.036134364734556,2.9988343753311435,2021-03-09,0.0,0.0,1.5714285714285714,0.0,"90,20",48.0,0.0
17,TERRA ROXA,3554409.0,9437.0,672.0,288.0,0.0,960.0,7.120907067924128,3.0518173148246266,2021-03-10,2.0,0.0,1.2857142857142858,0.0,"94,12",47.0,0.0
18,TERRA ROXA,3554409.0,9437.0,673.0,289.0,0.0,962.0,7.131503655822826,3.062413902723323,2021-03-11,2.0,0.0,1.2857142857142858,0.0,"95,05",44.66666666666666,0.0
19,TERRA ROXA,3554409.0,9437.0,734.0,298.0,0.0,1032.0,7.777895517643318,3.157783193811593,2021-03-12,5.0,0.0,1.8571428571428568,0.0,"94,06",45.66666666666666,0.0
20,TERRA ROXA,3554409.0,9437.0,734.0,298.0,0.0,1032.0,7.777895517643318,3.157783193811593,2021-03-13,7.0,0.0,2.4285714285714284,0.0,"97,03",49.333333333333336,0.0
21,TERRA ROXA,3554409.0,9437.0,734.0,298.0,0.0,1032.0,7.777895517643318,3.157783193811593,2021-03-14,1.0,0.0,2.571428571428572,0.0,"89,42",53.0,0.0
22,TERRA ROXA,3554409.0,9437.0,763.0,299.0,0.0,1062.0,8.085196566705521,3.168379781710289,2021-03-15,11.0,0.0,4.0,0.0,"92,31",45.66666666666666,0.0
23,TERRA ROXA,3554409.0,9437.0,763.0,299.0,0.0,1062.0,8.085196566705521,3.168379781710289,2021-03-16,3.0,2.0,4.428571428571429,0.2857142857142857,"95,24",47.66666666666666,0.0
24,TERRA ROXA,3554409.0,9437.0,764.0,300.0,0.0,1064.0,8.095793154604218,3.1789763696089857,2021-03-17,2.0,0.0,4.428571428571429,0.2857142857142857,"95,24",44.66666666666666,0.0
25,TERRA ROXA,3554409.0,9437.0,856.0,303.0,0.0,1159.0,9.070679241284306,3.2107661333050754,2021-03-18,7.0,0.0,5.142857142857143,0.2857142857142857,"96,19",47.66666666666666,0.0
26,TERRA ROXA,3554409.0,9437.0,954.0,303.0,0.0,1257.0,10.109144855356575,3.2107661333050754,2021-03-19,14.0,1.0,6.428571428571429,0.4285714285714285,"90,65",44.333333333333336,0.0
27,TERRA ROXA,3554409.0,9437.0,954.0,303.0,0.0,1257.0,10.109144855356575,3.2107661333050754,2021-03-20,22.0,1.0,8.571428571428571,0.5714285714285714,"92,52",50.0,0.0
28,TERRA ROXA,3554409.0,9437.0,954.0,0.0,0.0,954.0,10.109144855356575,0.0,2021-03-21,9.0,0.0,9.714285714285714,0.5714285714285714,"93,46",52.0,0.0
29,TERRA ROXA,3554409.0,9437.0,956.0,0.0,0.0,956.0,10.130338031153968,0.0,2021-03-22,2.0,1.0,8.428571428571429,0.7142857142857143,"96,26",44.0,0.0
30,TERRA ROXA,3554409.0,9437.0,956.0,303.0,0.0,1259.0,10.130338031153968,3.2107661333050754,2021-03-23,10.0,0.0,9.428571428571429,0.4285714285714285,"98,31",48.0,0.0
31,TERRA ROXA,3554409.0,9437.0,1032.0,303.0,0.0,1335.0,10.935678711454912,3.2107661333050754,2021-03-24,11.0,0.0,10.714285714285714,0.4285714285714285,"95,33",45.0,0.0
32,TERRA ROXA,3554409.0,9437.0,1042.0,303.0,0.0,1345.0,11.041644590441878,3.2107661333050754,2021-03-25,29.0,1.0,13.857142857142858,0.5714285714285714,"93,52",46.333333333333336,0.0
33,TERRA ROXA,3554409.0,9437.0,1115.0,351.0,0.0,1466.0,11.815195507046733,3.7194023524425135,2021-03-26,8.0,0.0,13.0,0.4285714285714285,"97,22",46.333333333333336,0.0
34,TERRA ROXA,3554409.0,9437.0,1115.0,351.0,0.0,1466.0,11.815195507046733,3.7194023524425135,2021-03-27,2.0,0.0,10.142857142857142,0.2857142857142857,"97,22",47.66666666666666,0.0
