,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,1961.0,52.0,0.0,2013.0,4.090273866883591,0.1084621321152201,2021-02-21,8.0,0.0,16.428571428571427,0.4285714285714285,79.81,43.0,0.0
1,1,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,1973.0,516.0,0.0,2489.0,4.115303589679411,1.0762780802202616,2021-02-22,17.0,1.0,14.428571428571429,0.2857142857142857,80.29,37.25,0.0
2,2,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,1995.0,529.0,0.0,2524.0,4.161191414805081,1.1033936132490665,2021-02-23,13.0,1.0,14.285714285714286,0.4285714285714285,80.77,38.25,0.0
3,3,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,1998.0,39.0,0.0,2037.0,4.167448845504036,0.0813465990864151,2021-02-24,11.0,1.0,12.857142857142858,0.5714285714285714,79.81,50.25,0.0
4,4,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2003.0,39.0,0.0,2042.0,4.177877896668961,0.0813465990864151,2021-02-25,6.0,0.0,11.571428571428571,0.5714285714285714,77.03,38.0,0.0
5,5,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2004.0,39.0,0.0,2043.0,4.179963706901946,0.0813465990864151,2021-02-26,15.0,0.0,11.0,0.5714285714285714,77.88,36.75,0.0
6,6,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2280.0,39.0,0.0,2319.0,4.755647331205807,0.0813465990864151,2021-02-27,3.0,0.0,10.428571428571429,0.4285714285714285,80.77,39.75,0.0
7,7,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2280.0,39.0,0.0,2319.0,4.755647331205807,0.0813465990864151,2021-02-28,5.0,0.0,10.0,0.4285714285714285,81.34,47.25,0.0
8,8,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2533.0,39.0,0.0,2572.0,5.283357320151013,0.0813465990864151,2021-03-01,12.0,0.0,9.285714285714286,0.2857142857142857,82.30,37.75,0.0
9,9,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2580.0,835.0,0.0,3415.0,5.381390401101307,1.7416515445424774,2021-03-02,21.0,1.0,10.428571428571429,0.2857142857142857,85.17,39.75,0.0
10,10,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2827.0,1023.0,0.0,3850.0,5.896585528648603,2.133783868343658,2021-03-03,9.0,1.0,10.142857142857142,0.2857142857142857,86.60,39.5,0.0
11,11,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2831.0,1024.0,0.0,3855.0,5.904928769580543,2.135869678576643,2021-03-04,8.0,1.0,10.428571428571429,0.4285714285714285,85.78,39.5,0.0
12,12,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,2920.0,1039.0,0.0,3959.0,6.090565880316209,2.1671568320714183,2021-03-05,9.0,0.0,9.571428571428571,0.4285714285714285,88.04,39.25,0.0
13,13,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3033.0,1040.0,0.0,4073.0,6.326262436643513,2.169242642304403,2021-03-06,12.0,1.0,10.857142857142858,0.5714285714285714,90.05,43.5,0.0
14,14,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3033.0,1040.0,0.0,4073.0,6.326262436643513,2.169242642304403,2021-03-07,6.0,1.0,11.0,0.7142857142857143,79.45,49.0,0.0
15,15,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3150.0,1042.0,0.0,4192.0,6.57030223390276,2.173414262770373,2021-03-08,16.0,1.0,11.571428571428571,0.8571428571428571,91.93,39.0,0.0
16,16,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3273.0,1095.0,0.0,4368.0,6.826856892559915,2.283962205118578,2021-03-09,17.0,3.0,11.0,1.1428571428571428,93.78,40.0,0.0
17,17,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3345.0,1353.0,0.0,4698.0,6.977035229334835,2.822101245228709,2021-03-10,15.0,1.0,11.857142857142858,1.1428571428571428,95.15,39.75,0.0
18,18,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3350.0,1360.0,0.0,4710.0,6.98746428049976,2.836701916859604,2021-03-11,7.0,0.0,11.714285714285714,1.0,95.20,39.0,0.0
19,19,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3384.0,1372.0,0.0,4756.0,7.0583818284212505,2.861731639655424,2021-03-12,13.0,1.0,12.285714285714286,1.1428571428571428,91.74,39.5,0.0
20,20,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3707.0,1373.0,0.0,5080.0,7.732098533675407,2.8638174498884093,2021-03-13,12.0,1.0,12.285714285714286,1.1428571428571428,93.22,41.75,0.0
21,21,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3707.0,1373.0,0.0,5080.0,7.732098533675407,2.8638174498884093,2021-03-14,7.0,1.0,12.428571428571429,1.1428571428571428,91.60,47.25,0.0
22,22,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3747.0,1382.0,0.0,5129.0,7.8155309429948066,2.8825897419852744,2021-03-15,13.0,2.0,12.0,1.2857142857142858,96.96,39.75,0.0
23,23,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3835.0,1427.0,0.0,5262.0,7.999082243497487,2.9764512024696,2021-03-16,11.0,0.0,11.142857142857142,0.8571428571428571,96.07,41.0,0.0
24,24,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3844.0,1430.0,0.0,5274.0,8.017854535594351,2.982708633168554,2021-03-17,20.0,2.0,11.857142857142858,1.0,96.96,40.25,0.0
25,25,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,3851.0,1433.0,0.0,5284.0,8.032455207225246,2.988966063867509,2021-03-18,14.0,1.0,12.857142857142858,1.1428571428571428,94.83,40.0,0.0
26,26,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,4046.0,1446.0,0.0,5492.0,8.439188202657322,3.0160815968963144,2021-03-19,14.0,1.0,13.0,1.1428571428571428,95.71,39.5,0.0
27,27,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,4509.0,1446.0,0.0,5955.0,9.40491834052938,3.0160815968963144,2021-03-20,14.0,1.0,13.285714285714286,1.1428571428571428,92.70,43.0,0.0
28,28,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,4509.0,0.0,0.0,4509.0,9.40491834052938,0.0,2021-03-21,17.0,2.0,14.714285714285714,1.2857142857142858,95.76,48.25,0.0
29,29,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,4620.0,0.0,0.0,4620.0,9.636443276390716,0.0,2021-03-22,21.0,0.0,15.857142857142858,1.0,95.73,39.5,0.0
30,30,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,4782.0,1464.0,0.0,6246.0,9.974344534134284,3.053626181090044,2021-03-23,18.0,3.0,16.857142857142858,1.4285714285714286,96.65,40.75,0.0
31,31,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,4847.0,1476.0,0.0,6323.0,10.109922199278309,3.0786559038858643,2021-03-24,21.0,0.0,17.0,1.1428571428571428,96.23,39.75,0.0
32,32,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,4959.0,1476.0,0.0,6435.0,10.34353294537263,3.0786559038858643,2021-03-25,27.0,2.0,18.857142857142858,1.2857142857142858,96.67,40.0,0.0
33,33,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5395.0,1489.0,0.0,6884.0,11.25294620695409,3.1057714369146696,2021-03-26,24.0,0.0,20.285714285714285,1.1428571428571428,96.23,39.0,0.0
34,34,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5395.0,1489.0,0.0,6884.0,11.25294620695409,3.1057714369146696,2021-03-27,30.0,1.0,22.571428571428573,1.1428571428571428,93.88,42.25,0.0
35,35,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5523.0,1489.0,0.0,7012.0,11.51992991677617,3.1057714369146696,2021-03-28,26.0,2.0,23.857142857142858,1.1428571428571428,96.68,49.0,0.0
36,36,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5601.0,1547.0,0.0,7148.0,11.682623114949005,3.2267484304278,2021-03-29,28.0,3.0,24.857142857142858,1.5714285714285714,92.53,40.0,0.0
37,37,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5620.0,1588.0,0.0,7208.0,11.722253509375715,3.312266649980185,2021-03-30,26.0,3.0,26.0,1.5714285714285714,95.06,40.25,0.0
38,38,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5648.0,1748.0,0.0,7396.0,11.780656195899295,3.645996287257786,2021-03-31,27.0,0.0,26.857142857142858,1.5714285714285714,95.44,40.25,0.0
39,39,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5740.0,1799.0,0.0,7539.0,11.972550737333917,3.752372609140021,2021-04-01,42.0,5.0,29.0,2.0,95.88,39.25,0.0
40,40,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5755.0,1799.0,0.0,7554.0,12.003837890828692,3.752372609140021,2021-04-02,35.0,1.0,30.571428571428573,2.142857142857143,95.92,44.5,0.0
41,41,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5755.0,1849.0,0.0,7604.0,12.003837890828692,3.856663120789271,2021-04-03,38.0,2.0,31.714285714285715,2.2857142857142856,96.36,44.0,0.0
42,42,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5757.0,1931.0,0.0,7688.0,12.008009511294665,4.027699559894041,2021-04-04,36.0,2.0,33.142857142857146,2.2857142857142856,95.16,48.25,0.0
43,43,SANTA CRUZ DO RIO PARDO,3546405.0,47943.0,5969.0,2098.0,0.0,8067.0,12.450201280687482,4.3760298688025365,2021-04-05,47.0,0.0,35.857142857142854,1.8571428571428568,95.55,40.0,0.0
