,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,PLANALTO,3539608.0,5304.0,168.0,37.0,0.0,205.0,3.167420814479638,0.6975867269984918,2021-02-21,2.0,0.0,1.1428571428571428,0.0,70.43,46.6,0.0
1,1,PLANALTO,3539608.0,5304.0,169.0,721.0,0.0,890.0,3.1862745098039214,13.593514328808446,2021-02-22,2.0,0.0,1.2857142857142858,0.0,73.05,38.4,0.0
2,2,PLANALTO,3539608.0,5304.0,172.0,724.0,0.0,896.0,3.2428355957767727,13.650075414781297,2021-02-23,0.0,0.0,0.7142857142857143,0.0,71.43,39.4,0.0
3,3,PLANALTO,3539608.0,5304.0,172.0,27.0,0.0,199.0,3.2428355957767727,0.5090497737556561,2021-02-24,1.0,0.0,0.8571428571428571,0.0,72.68,46.0,0.0
4,4,PLANALTO,3539608.0,5304.0,173.0,27.0,0.0,200.0,3.261689291101056,0.5090497737556561,2021-02-25,1.0,0.0,1.0,0.0,78.20,38.6,0.0
5,5,PLANALTO,3539608.0,5304.0,215.0,35.0,0.0,250.0,4.053544494720965,0.6598793363499246,2021-02-26,4.0,0.0,1.5714285714285714,0.0,81.20,38.6,0.0
6,6,PLANALTO,3539608.0,5304.0,215.0,35.0,0.0,250.0,4.053544494720965,0.6598793363499246,2021-02-27,2.0,1.0,1.7142857142857142,0.1428571428571428,81.93,41.4,0.0
7,7,PLANALTO,3539608.0,5304.0,215.0,35.0,0.0,250.0,4.053544494720965,0.6598793363499246,2021-02-28,0.0,0.0,1.4285714285714286,0.1428571428571428,86.67,47.4,0.0
8,8,PLANALTO,3539608.0,5304.0,215.0,35.0,0.0,250.0,4.053544494720965,0.6598793363499246,2021-03-01,5.0,0.0,1.8571428571428568,0.1428571428571428,85.64,38.6,0.0
9,9,PLANALTO,3539608.0,5304.0,225.0,79.0,0.0,304.0,4.242081447963801,1.4894419306184012,2021-03-02,2.0,0.0,2.142857142857143,0.1428571428571428,84.52,39.6,0.0
10,10,PLANALTO,3539608.0,5304.0,248.0,98.0,0.0,346.0,4.675716440422323,1.847662141779789,2021-03-03,2.0,0.0,2.2857142857142856,0.1428571428571428,87.93,40.4,0.0
11,11,PLANALTO,3539608.0,5304.0,266.0,99.0,0.0,365.0,5.015082956259427,1.8665158371040724,2021-03-04,5.0,0.0,2.857142857142857,0.1428571428571428,86.24,40.0,0.0
12,12,PLANALTO,3539608.0,5304.0,274.0,100.0,0.0,374.0,5.165912518853695,1.885369532428356,2021-03-05,2.0,0.0,2.571428571428572,0.1428571428571428,89.24,39.4,0.0
13,13,PLANALTO,3539608.0,5304.0,276.0,100.0,0.0,376.0,5.203619909502263,1.885369532428356,2021-03-06,3.0,0.0,2.7142857142857144,0.0,87.99,45.6,0.0
14,14,PLANALTO,3539608.0,5304.0,276.0,100.0,0.0,376.0,5.203619909502263,1.885369532428356,2021-03-07,6.0,0.0,3.571428571428572,0.0,90.05,52.2,0.0
15,15,PLANALTO,3539608.0,5304.0,276.0,100.0,0.0,376.0,5.203619909502263,1.885369532428356,2021-03-08,10.0,1.0,4.285714285714286,0.1428571428571428,90.49,41.4,0.0
16,16,PLANALTO,3539608.0,5304.0,276.0,100.0,0.0,376.0,5.203619909502263,1.885369532428356,2021-03-09,5.0,0.0,4.714285714285714,0.1428571428571428,93.98,42.0,0.0
17,17,PLANALTO,3539608.0,5304.0,276.0,101.0,0.0,377.0,5.203619909502263,1.90422322775264,2021-03-10,9.0,0.0,5.714285714285714,0.1428571428571428,93.26,40.2,0.0
18,18,PLANALTO,3539608.0,5304.0,276.0,112.0,0.0,388.0,5.203619909502263,2.1116138763197587,2021-03-11,3.0,0.0,5.428571428571429,0.1428571428571428,93.93,41.2,0.0
19,19,PLANALTO,3539608.0,5304.0,276.0,113.0,0.0,389.0,5.203619909502263,2.130467571644042,2021-03-12,13.0,1.0,7.0,0.2857142857142857,92.91,41.8,0.0
