,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,SERRA AZUL,3551405.0,14981.0,411.0,41.0,0.0,452.0,2.7434750684199987,0.2736799946599025,2021-02-21,1.0,0.0,1.7142857142857142,0.0,"76,74",50.8,0.0
1,SERRA AZUL,3551405.0,14981.0,411.0,241.0,0.0,652.0,2.7434750684199987,1.608704358854549,2021-02-22,0.0,0.0,1.7142857142857142,0.0,"77,05",44.4,0.0
2,SERRA AZUL,3551405.0,14981.0,417.0,241.0,0.0,658.0,2.783525799345838,1.608704358854549,2021-02-23,2.0,1.0,1.7142857142857142,0.1428571428571428,"76,98",44.8,0.0
3,SERRA AZUL,3551405.0,14981.0,417.0,265.0,0.0,682.0,2.783525799345838,1.7689072825579066,2021-02-24,1.0,0.0,1.2857142857142858,0.1428571428571428,"79,31",55.8,0.0
4,SERRA AZUL,3551405.0,14981.0,417.0,265.0,0.0,682.0,2.783525799345838,1.7689072825579066,2021-02-25,1.0,0.0,1.4285714285714286,0.1428571428571428,"80,55",43.6,0.0
5,SERRA AZUL,3551405.0,14981.0,418.0,267.0,0.0,685.0,2.790200921166812,1.782257526199853,2021-02-26,4.0,0.0,1.4285714285714286,0.1428571428571428,"81,02",44.0,0.0
6,SERRA AZUL,3551405.0,14981.0,418.0,267.0,0.0,685.0,2.790200921166812,1.782257526199853,2021-02-27,7.0,0.0,2.2857142857142856,0.1428571428571428,"79,25",46.4,0.0
7,SERRA AZUL,3551405.0,14981.0,418.0,267.0,0.0,685.0,2.790200921166812,1.782257526199853,2021-02-28,2.0,0.0,2.4285714285714284,0.1428571428571428,"82,15",52.0,0.0
8,SERRA AZUL,3551405.0,14981.0,440.0,268.0,0.0,708.0,2.9370536012282225,1.7889326480208263,2021-03-01,4.0,0.0,3.0,0.1428571428571428,"82,25",44.0,0.0
9,SERRA AZUL,3551405.0,14981.0,452.0,172.0,0.0,624.0,3.017155063079901,1.1481209532073962,2021-03-02,5.0,0.0,3.4285714285714284,0.0,"84,80",45.8,0.0
