,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,GUAIÇARA,3517208.0,12294.0,286.0,103.0,0.0,389.0,2.3263380510818283,0.8378070603546445,2021-02-21,11.0,0.0,4.857142857142857,0.0,"90,31",47.0,0.0
1,GUAIÇARA,3517208.0,12294.0,287.0,275.0,0.0,562.0,2.334472100211485,2.2368635106556045,2021-02-22,3.0,0.0,4.571428571428571,0.0,"91,60",38.66666666666666,0.0
2,GUAIÇARA,3517208.0,12294.0,288.0,374.0,0.0,662.0,2.342606149341142,3.042134374491622,2021-02-23,6.0,0.0,4.857142857142857,0.0,"93,05",39.0,0.0
3,GUAIÇARA,3517208.0,12294.0,288.0,77.0,0.0,365.0,2.342606149341142,0.6263217829835692,2021-02-24,9.0,0.0,5.714285714285714,0.0,"94,98",51.5,0.0
4,GUAIÇARA,3517208.0,12294.0,290.0,77.0,0.0,367.0,2.3588742476004554,0.6263217829835692,2021-02-25,5.0,0.0,6.285714285714286,0.0,"95,51",39.333333333333336,0.0
5,GUAIÇARA,3517208.0,12294.0,292.0,77.0,0.0,369.0,2.3751423458597687,0.6263217829835692,2021-02-26,9.0,0.0,6.714285714285714,0.0,"94,34",38.16666666666666,0.0
6,GUAIÇARA,3517208.0,12294.0,318.0,77.0,0.0,395.0,2.5866276232308443,0.6263217829835692,2021-02-27,6.0,0.0,7.0,0.0,"96,28",42.5,0.0
7,GUAIÇARA,3517208.0,12294.0,318.0,77.0,0.0,395.0,2.5866276232308443,0.6263217829835692,2021-02-28,13.0,1.0,7.285714285714286,0.1428571428571428,"96,35",48.16666666666666,0.0
8,GUAIÇARA,3517208.0,12294.0,384.0,77.0,0.0,461.0,3.123474865788189,0.6263217829835692,2021-03-01,8.0,0.0,8.0,0.1428571428571428,"97,46",38.16666666666666,0.0
9,GUAIÇARA,3517208.0,12294.0,432.0,96.0,0.0,528.0,3.513909224011713,0.7808687164470474,2021-03-02,8.0,0.0,8.285714285714286,0.1428571428571428,"95,64",39.66666666666666,0.0
10,GUAIÇARA,3517208.0,12294.0,457.0,105.0,0.0,562.0,3.7172604522531314,0.8540751586139581,2021-03-03,4.0,0.0,7.571428571428571,0.1428571428571428,"94,64",39.16666666666666,0.0
11,GUAIÇARA,3517208.0,12294.0,465.0,107.0,0.0,572.0,3.7823328452903855,0.8703432568732716,2021-03-04,7.0,1.0,7.857142857142857,0.2857142857142857,"96,32",39.66666666666666,0.0
12,GUAIÇARA,3517208.0,12294.0,491.0,120.0,0.0,611.0,3.993818122661461,0.9760858955588092,2021-03-05,15.0,0.0,8.714285714285714,0.2857142857142857,"94,62",39.5,0.0
13,GUAIÇARA,3517208.0,12294.0,516.0,130.0,0.0,646.0,4.19716935090288,1.0574263868553766,2021-03-06,12.0,0.0,9.571428571428571,0.2857142857142857,"96,42",44.0,0.0
14,GUAIÇARA,3517208.0,12294.0,516.0,130.0,0.0,646.0,4.19716935090288,1.0574263868553766,2021-03-07,6.0,0.0,8.571428571428571,0.1428571428571428,"97,54",49.66666666666666,0.0
15,GUAIÇARA,3517208.0,12294.0,528.0,133.0,0.0,661.0,4.2947779404587605,1.0818285342443468,2021-03-08,7.0,0.0,8.428571428571429,0.1428571428571428,"95,27",40.16666666666666,0.0
16,GUAIÇARA,3517208.0,12294.0,531.0,135.0,0.0,666.0,4.319180087847731,1.0980966325036603,2021-03-09,3.0,0.0,7.714285714285714,0.1428571428571428,"98,95",40.5,0.0
17,GUAIÇARA,3517208.0,12294.0,534.0,144.0,0.0,678.0,4.343582235236701,1.171303074670571,2021-03-10,8.0,0.0,8.285714285714286,0.1428571428571428,"98,26",40.333333333333336,0.0
18,GUAIÇARA,3517208.0,12294.0,542.0,147.0,0.0,689.0,4.408654628273954,1.1957052220595412,2021-03-11,4.0,0.0,7.857142857142857,0.0,"97,97",39.833333333333336,0.0
19,GUAIÇARA,3517208.0,12294.0,551.0,153.0,0.0,704.0,4.481861070440865,1.2445095168374818,2021-03-12,8.0,0.0,6.857142857142857,0.0,"92,74",39.0,0.0
20,GUAIÇARA,3517208.0,12294.0,551.0,153.0,0.0,704.0,4.481861070440865,1.2445095168374818,2021-03-13,7.0,1.0,6.142857142857143,0.1428571428571428,"94,95",43.66666666666666,0.0
21,GUAIÇARA,3517208.0,12294.0,551.0,153.0,0.0,704.0,4.481861070440865,1.2445095168374818,2021-03-14,4.0,0.0,5.857142857142857,0.1428571428571428,"96,55",49.66666666666666,0.0
22,GUAIÇARA,3517208.0,12294.0,568.0,163.0,0.0,731.0,4.62013990564503,1.3258500081340492,2021-03-15,10.0,0.0,6.285714285714286,0.1428571428571428,"97,33",42.0,0.0
23,GUAIÇARA,3517208.0,12294.0,622.0,183.0,0.0,805.0,5.059378558646494,1.488530990727184,2021-03-16,0.0,0.0,5.857142857142857,0.1428571428571428,"99,33",41.16666666666666,0.0
24,GUAIÇARA,3517208.0,12294.0,627.0,191.0,0.0,818.0,5.1000488042947785,1.553603383764438,2021-03-17,11.0,0.0,6.285714285714286,0.1428571428571428,"96,15",39.833333333333336,0.0
25,GUAIÇARA,3517208.0,12294.0,637.0,199.0,0.0,836.0,5.181389295591345,1.618675776801692,2021-03-18,11.0,0.0,7.285714285714286,0.1428571428571428,"93,35",40.66666666666666,0.0
26,GUAIÇARA,3517208.0,12294.0,713.0,202.0,0.0,915.0,5.799577029445258,1.6430779241906623,2021-03-19,5.0,0.0,6.857142857142857,0.1428571428571428,"93,27",39.333333333333336,0.0
27,GUAIÇARA,3517208.0,12294.0,713.0,202.0,0.0,915.0,5.799577029445258,1.6430779241906623,2021-03-20,6.0,0.0,6.714285714285714,0.0,"98,38",44.5,0.0
28,GUAIÇARA,3517208.0,12294.0,713.0,0.0,0.0,713.0,5.799577029445258,0.0,2021-03-21,5.0,1.0,6.857142857142857,0.1428571428571428,"96,18",50.833333333333336,0.0
29,GUAIÇARA,3517208.0,12294.0,721.0,0.0,0.0,721.0,5.864649422482512,0.0,2021-03-22,6.0,0.0,6.285714285714286,0.1428571428571428,"96,45",40.333333333333336,0.0
30,GUAIÇARA,3517208.0,12294.0,735.0,204.0,0.0,939.0,5.9785261102977065,1.6593460224499756,2021-03-23,2.0,0.0,6.571428571428571,0.1428571428571428,"97,78",41.0,0.0
31,GUAIÇARA,3517208.0,12294.0,790.0,205.0,0.0,995.0,6.425898812428827,1.6674800715796323,2021-03-24,5.0,0.0,5.714285714285714,0.1428571428571428,"97,82",40.66666666666666,0.0
