,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,RIBEIRÃO CORRENTE,3543105.0,4752.0,160.0,8514.0,0.0,8674.0,3.3670033670033668,179.16666666666669,2021-02-21,0.0,0.0,0.5714285714285714,0.0,"62,96",53.5,0.0
1,RIBEIRÃO CORRENTE,3543105.0,4752.0,160.0,55.0,0.0,215.0,3.3670033670033668,1.1574074074074074,2021-02-22,0.0,0.0,0.2857142857142857,0.0,"70,45",47.0,0.0
2,RIBEIRÃO CORRENTE,3543105.0,4752.0,160.0,56.0,0.0,216.0,3.3670033670033668,1.1784511784511784,2021-02-23,0.0,0.0,0.2857142857142857,0.0,"66,67",46.5,0.0
3,RIBEIRÃO CORRENTE,3543105.0,4752.0,160.0,33.0,0.0,193.0,3.3670033670033668,0.6944444444444444,2021-02-24,0.0,0.0,0.1428571428571428,0.0,"61,36",56.0,0.0
4,RIBEIRÃO CORRENTE,3543105.0,4752.0,161.0,33.0,0.0,194.0,3.388047138047138,0.6944444444444444,2021-02-25,1.0,0.0,0.2857142857142857,0.0,"62,88",47.0,0.0
5,RIBEIRÃO CORRENTE,3543105.0,4752.0,161.0,33.0,0.0,194.0,3.388047138047138,0.6944444444444444,2021-02-26,0.0,0.0,0.1428571428571428,0.0,"62,04",46.5,0.0
6,RIBEIRÃO CORRENTE,3543105.0,4752.0,161.0,33.0,0.0,194.0,3.388047138047138,0.6944444444444444,2021-02-27,1.0,0.0,0.2857142857142857,0.0,"65,12",48.5,0.0
7,RIBEIRÃO CORRENTE,3543105.0,4752.0,161.0,33.0,0.0,194.0,3.388047138047138,0.6944444444444444,2021-02-28,2.0,0.0,0.5714285714285714,0.0,"62,41",53.5,0.0
8,RIBEIRÃO CORRENTE,3543105.0,4752.0,172.0,33.0,0.0,205.0,3.61952861952862,0.6944444444444444,2021-03-01,1.0,0.0,0.7142857142857143,0.0,"69,17",47.0,0.0
9,RIBEIRÃO CORRENTE,3543105.0,4752.0,181.0,59.0,0.0,240.0,3.808922558922559,1.2415824915824916,2021-03-02,0.0,0.0,0.7142857142857143,0.0,"60,90",48.0,0.0
