,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,PORTO FERREIRA,3540705.0,56504.0,1580.0,193.0,0.0,1773.0,2.796262211524848,0.3415687384963896,2021-02-21,10.0,0.0,10.428571428571429,0.2857142857142857,84.97,56,0.0
1,1,PORTO FERREIRA,3540705.0,56504.0,1598.0,180.0,0.0,1778.0,2.828118363301713,0.3185615177686535,2021-02-22,15.0,1.0,11.142857142857142,0.4285714285714285,89.09,46.166666666666664,0.0
2,2,PORTO FERREIRA,3540705.0,56504.0,1644.0,199.0,0.0,1843.0,2.9095285289537025,0.3521874557553447,2021-02-23,12.0,0.0,11.285714285714286,0.2857142857142857,91.62,51,0.0
3,3,PORTO FERREIRA,3540705.0,56504.0,1645.0,124.0,0.0,1769.0,2.911298315163528,0.2194534900184057,2021-02-24,9.0,0.0,11.428571428571429,0.1428571428571428,91.67,54.666666666666664,0.0
4,4,PORTO FERREIRA,3540705.0,56504.0,1673.0,133.0,0.0,1806.0,2.9608523290386524,0.2353815659068384,2021-02-25,14.0,1.0,11.857142857142858,0.2857142857142857,91.86,51,0.0
5,5,PORTO FERREIRA,3540705.0,56504.0,1698.0,142.0,0.0,1840.0,3.0050969842842985,0.2513096417952711,2021-02-26,14.0,0.0,11.714285714285714,0.2857142857142857,91.38,44.5,0.0
6,6,PORTO FERREIRA,3540705.0,56504.0,2029.0,142.0,0.0,2171.0,3.5908962197366554,0.2513096417952711,2021-02-27,7.0,0.0,11.571428571428571,0.2857142857142857,93.30,46.833333333333336,0.0
7,7,PORTO FERREIRA,3540705.0,56504.0,2029.0,142.0,0.0,2171.0,3.5908962197366554,0.2513096417952711,2021-02-28,11.0,3.0,11.714285714285714,0.7142857142857143,91.11,58,0.0
8,8,PORTO FERREIRA,3540705.0,56504.0,2160.0,142.0,0.0,2302.0,3.8227382132238414,0.2513096417952711,2021-03-01,10.0,0.0,11.0,0.5714285714285714,90.27,44.333333333333336,0.0
9,9,PORTO FERREIRA,3540705.0,56504.0,2345.0,565.0,0.0,2910.0,4.150148662041625,0.9999292085516068,2021-03-02,12.0,0.0,11.0,0.5714285714285714,96.09,45.333333333333336,0.0
10,10,PORTO FERREIRA,3540705.0,56504.0,2619.0,601.0,0.0,3220.0,4.635070083533909,1.0636415121053375,2021-03-03,4.0,0.0,10.285714285714286,0.5714285714285714,92.82,51,0.0
11,11,PORTO FERREIRA,3540705.0,56504.0,2642.0,604.0,0.0,3246.0,4.675775166359903,1.0689508707348152,2021-03-04,14.0,0.0,10.285714285714286,0.4285714285714285,93.30,44.5,0.0
12,12,PORTO FERREIRA,3540705.0,56504.0,2934.0,626.0,0.0,3560.0,5.192552739629052,1.107886167350984,2021-03-05,17.0,0.0,10.714285714285714,0.4285714285714285,96.17,44.333333333333336,0.0
13,13,PORTO FERREIRA,3540705.0,56504.0,3128.0,677.0,0.0,3805.0,5.535891264335268,1.1981452640521024,2021-03-06,13.0,1.0,11.571428571428571,0.5714285714285714,95.05,48.666666666666664,0.0
14,14,PORTO FERREIRA,3540705.0,56504.0,3128.0,677.0,0.0,3805.0,5.535891264335268,1.1981452640521024,2021-03-07,14.0,1.0,12.0,0.2857142857142857,94.12,54.333333333333336,0.0
15,15,PORTO FERREIRA,3540705.0,56504.0,3159.0,685.0,0.0,3844.0,5.590754636839869,1.2123035537307094,2021-03-08,15.0,0.0,12.714285714285714,0.2857142857142857,94.54,51,0.0
16,16,PORTO FERREIRA,3540705.0,56504.0,3199.0,685.0,0.0,3884.0,5.661546085232904,1.2123035537307094,2021-03-09,14.0,0.0,13.0,0.2857142857142857,95.70,46.333333333333336,0.0
17,17,PORTO FERREIRA,3540705.0,56504.0,3236.0,689.0,0.0,3925.0,5.727028174996461,1.2193826985700127,2021-03-10,11.0,0.0,14.0,0.2857142857142857,96.22,51,0.0
18,18,PORTO FERREIRA,3540705.0,56504.0,3268.0,737.0,0.0,4005.0,5.783661333710888,1.3043324366416535,2021-03-11,15.0,2.0,14.142857142857142,0.5714285714285714,94.54,44.833333333333336,0.0
19,19,PORTO FERREIRA,3540705.0,56504.0,3302.0,813.0,0.0,4115.0,5.843834064844967,1.4388361885884189,2021-03-12,23.0,0.0,15.0,0.5714285714285714,92.93,51,0.0
20,20,PORTO FERREIRA,3540705.0,56504.0,3564.0,873.0,0.0,4437.0,6.30751805181934,1.5450233611779698,2021-03-13,10.0,0.0,14.571428571428571,0.4285714285714285,97.86,48.166666666666664,0.0
21,21,PORTO FERREIRA,3540705.0,56504.0,3564.0,873.0,0.0,4437.0,6.30751805181934,1.5450233611779698,2021-03-14,17.0,3.0,15.0,0.7142857142857143,97.89,52.333333333333336,0.0
22,22,PORTO FERREIRA,3540705.0,56504.0,3709.0,890.0,0.0,4599.0,6.564137052244089,1.5751097267450092,2021-03-15,15.0,0.0,15.0,0.7142857142857143,94.50,45.0,0.0
23,23,PORTO FERREIRA,3540705.0,56504.0,3770.0,924.0,0.0,4694.0,6.672094011043465,1.635282457879088,2021-03-16,14.0,1.0,15.0,0.8571428571428571,91.67,46.333333333333336,0.0
24,24,PORTO FERREIRA,3540705.0,56504.0,3813.0,944.0,0.0,4757.0,6.748194818065977,1.6706781820756054,2021-03-17,15.0,1.0,15.571428571428571,1.0,89.27,44.666666666666664,0.0
25,25,PORTO FERREIRA,3540705.0,56504.0,3860.0,1057.0,0.0,4917.0,6.831374769927792,1.8706640237859269,2021-03-18,16.0,0.0,15.714285714285714,0.7142857142857143,90.00,46.166666666666664,0.0
26,26,PORTO FERREIRA,3540705.0,56504.0,4106.0,1061.0,0.0,5167.0,7.266742177544952,1.8777431686252304,2021-03-19,19.0,2.0,15.142857142857142,1.0,95.52,52,0.0
27,27,PORTO FERREIRA,3540705.0,56504.0,4264.0,1081.0,0.0,5345.0,7.546368398697437,1.913138892821747,2021-03-20,14.0,0.0,15.714285714285714,1.0,94.81,48.833333333333336,0.0
28,28,PORTO FERREIRA,3540705.0,56504.0,4264.0,0.0,0.0,4264.0,7.546368398697437,0.0,2021-03-21,16.0,0.0,15.571428571428571,0.5714285714285714,91.94,52.333333333333336,0.0
29,29,PORTO FERREIRA,3540705.0,56504.0,4515.0,0.0,0.0,4515.0,7.990584737363726,0.0,2021-03-22,18.0,1.0,16.0,0.7142857142857143,95.28,45.0,0.0
30,30,PORTO FERREIRA,3540705.0,56504.0,4701.0,1116.0,0.0,5817.0,8.319764972391335,1.975081410165652,2021-03-23,20.0,1.0,16.857142857142858,0.7142857142857143,94.98,52,0.0
