,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,IEPÊ,3519907.0,8194.0,382.0,104.0,0.0,486.0,4.661947766658531,1.2692213814986577,2021-02-21,4.0,0.0,3.7142857142857135,0.0,83.18,42.0,0.0
1,1,IEPÊ,3519907.0,8194.0,382.0,182.0,0.0,564.0,4.661947766658531,2.221137417622651,2021-02-22,3.0,0.0,4.0,0.0,92.52,35.0,0.0
2,2,IEPÊ,3519907.0,8194.0,382.0,183.0,0.0,565.0,4.661947766658531,2.23334146936783,2021-02-23,2.0,0.0,3.571428571428572,0.0,93.75,34.0,0.0
3,3,IEPÊ,3519907.0,8194.0,382.0,152.0,0.0,534.0,4.661947766658531,1.8550158652672688,2021-02-24,3.0,0.0,3.857142857142857,0.0,91.96,42.0,0.0
4,4,IEPÊ,3519907.0,8194.0,382.0,154.0,0.0,536.0,4.661947766658531,1.8794239687576275,2021-02-25,6.0,0.0,3.571428571428572,0.0,90.35,35.0,0.0
5,5,IEPÊ,3519907.0,8194.0,418.0,156.0,0.0,574.0,5.101293629484989,1.9038320722479865,2021-02-26,7.0,0.0,4.285714285714286,0.0,91.15,34.0,0.0
6,6,IEPÊ,3519907.0,8194.0,418.0,156.0,0.0,574.0,5.101293629484989,1.9038320722479865,2021-02-27,1.0,0.0,3.7142857142857135,0.0,88.39,37.0,0.0
7,7,IEPÊ,3519907.0,8194.0,418.0,156.0,0.0,574.0,5.101293629484989,1.9038320722479865,2021-02-28,2.0,0.0,3.4285714285714284,0.0,90.27,46.0,0.0
8,8,IEPÊ,3519907.0,8194.0,506.0,156.0,0.0,662.0,6.175250183060776,1.9038320722479865,2021-03-01,1.0,0.0,3.142857142857143,0.0,89.47,34.0,0.0
9,9,IEPÊ,3519907.0,8194.0,514.0,132.0,0.0,646.0,6.272882597022211,1.6109348303636806,2021-03-02,4.0,0.0,3.4285714285714284,0.0,90.83,35.0,0.0
10,10,IEPÊ,3519907.0,8194.0,539.0,171.0,0.0,710.0,6.577983890651697,2.086892848425677,2021-03-03,3.0,0.0,3.4285714285714284,0.0,95.76,35.0,0.0
11,11,IEPÊ,3519907.0,8194.0,540.0,173.0,0.0,713.0,6.590187942396876,2.111300951916036,2021-03-04,4.0,0.0,3.142857142857143,0.0,94.07,36.0,0.0
12,12,IEPÊ,3519907.0,8194.0,611.0,209.0,0.0,820.0,7.456675616304613,2.5506468147424943,2021-03-05,1.0,0.0,2.2857142857142856,0.0,94.02,35.0,0.0
13,13,IEPÊ,3519907.0,8194.0,635.0,213.0,0.0,848.0,7.749572858188919,2.599463021723212,2021-03-06,2.0,0.0,2.4285714285714284,0.0,96.58,40.0,0.0
14,14,IEPÊ,3519907.0,8194.0,635.0,213.0,0.0,848.0,7.749572858188919,2.599463021723212,2021-03-07,2.0,0.0,2.4285714285714284,0.0,97.46,47.0,0.0
15,15,IEPÊ,3519907.0,8194.0,645.0,213.0,0.0,858.0,7.871613375640712,2.599463021723212,2021-03-08,1.0,0.0,2.4285714285714284,0.0,97.50,35.0,0.0
16,16,IEPÊ,3519907.0,8194.0,648.0,247.0,0.0,895.0,7.90822553087625,3.014400781059312,2021-03-09,9.0,0.0,3.142857142857143,0.0,96.83,36.0,0.0
17,17,IEPÊ,3519907.0,8194.0,649.0,274.0,0.0,923.0,7.92042958262143,3.343910178179156,2021-03-10,5.0,0.0,3.4285714285714284,0.0,89.47,36.0,0.0
18,18,IEPÊ,3519907.0,8194.0,655.0,289.0,0.0,944.0,7.993653893092506,3.5269709543568464,2021-03-11,4.0,0.0,3.4285714285714284,0.0,90.51,35.0,0.0
19,19,IEPÊ,3519907.0,8194.0,656.0,292.0,0.0,948.0,8.005857944837686,3.5635831095923844,2021-03-12,7.0,0.0,4.285714285714286,0.0,87.68,35.0,0.0
20,20,IEPÊ,3519907.0,8194.0,656.0,292.0,0.0,948.0,8.005857944837686,3.5635831095923844,2021-03-13,3.0,0.0,4.428571428571429,0.0,90.15,39.0,0.0
21,21,IEPÊ,3519907.0,8194.0,656.0,292.0,0.0,948.0,8.005857944837686,3.5635831095923844,2021-03-14,3.0,1.0,4.571428571428571,0.1428571428571428,94.16,45.0,0.0
22,22,IEPÊ,3519907.0,8194.0,718.0,292.0,0.0,1010.0,8.762509153038808,3.5635831095923844,2021-03-15,4.0,0.0,5.0,0.1428571428571428,96.55,36.0,0.0
23,23,IEPÊ,3519907.0,8194.0,732.0,293.0,0.0,1025.0,8.93336587747132,3.575787161337564,2021-03-16,3.0,0.0,4.142857142857143,0.1428571428571428,95.21,37.0,0.0
24,24,IEPÊ,3519907.0,8194.0,733.0,293.0,0.0,1026.0,8.9455699292165,3.575787161337564,2021-03-17,3.0,0.0,3.857142857142857,0.1428571428571428,95.86,37.0,0.0
25,25,IEPÊ,3519907.0,8194.0,750.0,294.0,0.0,1044.0,9.15303880888455,3.587991213082743,2021-03-18,3.0,0.0,3.7142857142857135,0.1428571428571428,95.21,39.0,0.0
26,26,IEPÊ,3519907.0,8194.0,877.0,295.0,0.0,1172.0,10.702953380522333,3.6001952648279225,2021-03-19,5.0,0.0,3.4285714285714284,0.1428571428571428,93.96,36.0,0.0
27,27,IEPÊ,3519907.0,8194.0,877.0,295.0,0.0,1172.0,10.702953380522333,3.6001952648279225,2021-03-20,2.0,0.0,3.2857142857142856,0.1428571428571428,94.74,40.0,0.0
28,28,IEPÊ,3519907.0,8194.0,877.0,0.0,0.0,877.0,10.702953380522333,0.0,2021-03-21,1.0,0.0,3.0,0.0,94.56,47.0,0.0
29,29,IEPÊ,3519907.0,8194.0,896.0,0.0,0.0,896.0,10.934830363680742,0.0,2021-03-22,2.0,0.0,2.7142857142857144,0.0,97.33,37.0,0.0
30,30,IEPÊ,3519907.0,8194.0,905.0,298.0,0.0,1203.0,11.044666829387356,3.6368074200634615,2021-03-23,3.0,0.0,2.7142857142857144,0.0,95.21,37.0,0.0
31,31,IEPÊ,3519907.0,8194.0,910.0,298.0,0.0,1208.0,11.105687088113251,3.6368074200634615,2021-03-24,6.0,1.0,3.142857142857143,0.1428571428571428,94.77,36.0,0.0
32,32,IEPÊ,3519907.0,8194.0,920.0,298.0,0.0,1218.0,11.227727605565049,3.6368074200634615,2021-03-25,2.0,0.0,3.0,0.1428571428571428,94.34,36.0,0.0
33,33,IEPÊ,3519907.0,8194.0,1075.0,300.0,0.0,1375.0,13.119355626067856,3.66121552355382,2021-03-26,2.0,0.0,2.571428571428572,0.1428571428571428,96.18,36.0,0.0
34,34,IEPÊ,3519907.0,8194.0,1075.0,300.0,0.0,1375.0,13.119355626067856,3.66121552355382,2021-03-27,1.0,0.0,2.4285714285714284,0.1428571428571428,95.06,39.0,0.0
35,35,IEPÊ,3519907.0,8194.0,1075.0,300.0,0.0,1375.0,13.119355626067856,3.66121552355382,2021-03-28,0.0,0.0,2.2857142857142856,0.1428571428571428,96.84,46.0,0.0
36,36,IEPÊ,3519907.0,8194.0,1081.0,305.0,0.0,1386.0,13.192579936538932,3.722235782279717,2021-03-29,2.0,0.0,2.2857142857142856,0.1428571428571428,92.68,36.0,0.0
37,37,IEPÊ,3519907.0,8194.0,1081.0,315.0,0.0,1396.0,13.192579936538932,3.844276299731511,2021-03-30,0.0,0.0,1.8571428571428568,0.1428571428571428,95.03,37.0,0.0
38,38,IEPÊ,3519907.0,8194.0,1086.0,417.0,0.0,1503.0,13.253600195264829,5.089089577739809,2021-03-31,1.0,0.0,1.1428571428571428,0.0,95.71,36.0,0.0
39,39,IEPÊ,3519907.0,8194.0,1086.0,417.0,0.0,1503.0,13.253600195264829,5.089089577739809,2021-04-01,0.0,0.0,0.8571428571428571,0.0,95.73,36.0,0.0
40,40,IEPÊ,3519907.0,8194.0,1086.0,417.0,0.0,1503.0,13.253600195264829,5.089089577739809,2021-04-02,2.0,0.0,0.8571428571428571,0.0,95.68,42.0,0.0
41,41,IEPÊ,3519907.0,8194.0,1145.0,417.0,0.0,1562.0,13.973639248230413,5.089089577739809,2021-04-03,1.0,0.0,0.8571428571428571,0.0,91.82,40.0,0.0
42,42,IEPÊ,3519907.0,8194.0,1145.0,417.0,0.0,1562.0,13.973639248230413,5.089089577739809,2021-04-04,1.0,0.0,1.0,0.0,93.71,45.0,0.0
