,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,CHAVANTES,3557204.0,12418.0,233.0,0.0,0.0,233.0,1.8763085843130936,0.0,2021-02-21,0.0,0.0,1.0,0.0,"79,81",43.0,0.0
1,CHAVANTES,3557204.0,12418.0,239.0,0.0,0.0,239.0,1.924625543565792,0.0,2021-02-22,1.0,0.0,0.7142857142857143,0.0,"80,29",37.25,0.0
2,CHAVANTES,3557204.0,12418.0,257.0,0.0,0.0,257.0,2.0695764213238843,0.0,2021-02-23,1.0,0.0,0.8571428571428571,0.0,"80,77",38.25,0.0
3,CHAVANTES,3557204.0,12418.0,261.0,38.0,0.0,299.0,2.1017877274923498,0.3060074086004187,2021-02-24,1.0,0.0,0.5714285714285714,0.0,"79,81",50.25,0.0
4,CHAVANTES,3557204.0,12418.0,327.0,38.0,0.0,365.0,2.6332742792720247,0.3060074086004187,2021-02-25,7.0,0.0,1.5714285714285714,0.0,"77,03",38.0,0.0
5,CHAVANTES,3557204.0,12418.0,327.0,38.0,0.0,365.0,2.6332742792720247,0.3060074086004187,2021-02-26,4.0,0.0,2.0,0.0,"77,88",36.75,0.0
6,CHAVANTES,3557204.0,12418.0,327.0,38.0,0.0,365.0,2.6332742792720247,0.3060074086004187,2021-02-27,2.0,1.0,2.2857142857142856,0.1428571428571428,"80,77",39.75,0.0
7,CHAVANTES,3557204.0,12418.0,327.0,38.0,0.0,365.0,2.6332742792720247,0.3060074086004187,2021-02-28,1.0,0.0,2.4285714285714284,0.1428571428571428,"81,34",47.25,0.0
8,CHAVANTES,3557204.0,12418.0,327.0,51.0,0.0,378.0,2.6332742792720247,0.4106941536479304,2021-03-01,4.0,1.0,2.857142857142857,0.2857142857142857,"82,30",37.75,0.0
9,CHAVANTES,3557204.0,12418.0,339.0,131.0,0.0,470.0,2.72990819777742,1.054920277017233,2021-03-02,1.0,0.0,2.857142857142857,0.2857142857142857,"85,17",39.75,0.0
10,CHAVANTES,3557204.0,12418.0,339.0,132.0,0.0,471.0,2.72990819777742,1.0629731035593493,2021-03-03,2.0,0.0,3.0,0.2857142857142857,"86,60",39.5,0.0
11,CHAVANTES,3557204.0,12418.0,339.0,132.0,0.0,471.0,2.72990819777742,1.0629731035593493,2021-03-04,0.0,0.0,2.0,0.2857142857142857,"85,78",39.5,0.0
12,CHAVANTES,3557204.0,12418.0,360.0,173.0,0.0,533.0,2.899017555161862,1.393138991786117,2021-03-05,2.0,0.0,1.7142857142857142,0.2857142857142857,"88,04",39.25,0.0
13,CHAVANTES,3557204.0,12418.0,360.0,173.0,0.0,533.0,2.899017555161862,1.393138991786117,2021-03-06,0.0,0.0,1.4285714285714286,0.1428571428571428,"90,05",43.5,0.0
