,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,CONCHAS,3512308.0,18019.0,564.0,31.0,0.0,595.0,3.130029413396969,0.1720406237860036,2021-02-21,6.0,0.0,5.857142857142857,0.0,"90,31",47.0,0.0
1,CONCHAS,3512308.0,18019.0,587.0,31.0,0.0,618.0,3.2576724568511017,0.1720406237860036,2021-02-22,8.0,1.0,6.285714285714286,0.1428571428571428,"91,60",38.66666666666666,0.0
2,CONCHAS,3512308.0,18019.0,587.0,31.0,0.0,618.0,3.2576724568511017,0.1720406237860036,2021-02-23,13.0,0.0,7.714285714285714,0.1428571428571428,"93,05",39.0,0.0
3,CONCHAS,3512308.0,18019.0,587.0,27.0,0.0,614.0,3.2576724568511017,0.1498418336200677,2021-02-24,11.0,0.0,8.714285714285714,0.1428571428571428,"94,98",51.5,0.0
4,CONCHAS,3512308.0,18019.0,601.0,27.0,0.0,628.0,3.335368222431877,0.1498418336200677,2021-02-25,7.0,0.0,8.428571428571429,0.1428571428571428,"95,51",39.333333333333336,0.0
5,CONCHAS,3512308.0,18019.0,609.0,28.0,0.0,637.0,3.379765802763749,0.1553915311615517,2021-02-26,6.0,1.0,8.857142857142858,0.2857142857142857,"94,34",38.16666666666666,0.0
6,CONCHAS,3512308.0,18019.0,609.0,28.0,0.0,637.0,3.379765802763749,0.1553915311615517,2021-02-27,11.0,0.0,8.857142857142858,0.2857142857142857,"96,28",42.5,0.0
7,CONCHAS,3512308.0,18019.0,609.0,28.0,0.0,637.0,3.379765802763749,0.1553915311615517,2021-02-28,8.0,1.0,9.142857142857142,0.4285714285714285,"96,35",48.16666666666666,0.0
8,CONCHAS,3512308.0,18019.0,687.0,52.0,0.0,739.0,3.812642210999501,0.2885842721571674,2021-03-01,6.0,0.0,8.857142857142858,0.2857142857142857,"97,46",38.16666666666666,0.0
9,CONCHAS,3512308.0,18019.0,736.0,184.0,0.0,920.0,4.084577390532216,1.021144347633054,2021-03-02,7.0,1.0,8.0,0.4285714285714285,"95,64",39.66666666666666,0.0
10,CONCHAS,3512308.0,18019.0,820.0,187.0,0.0,1007.0,4.550751984016871,1.037793440257506,2021-03-03,10.0,0.0,7.857142857142857,0.4285714285714285,"94,64",39.16666666666666,0.0
11,CONCHAS,3512308.0,18019.0,846.0,187.0,0.0,1033.0,4.695044120095455,1.037793440257506,2021-03-04,12.0,1.0,8.571428571428571,0.5714285714285714,"96,32",39.66666666666666,0.0
12,CONCHAS,3512308.0,18019.0,1008.0,205.0,0.0,1213.0,5.594095121815861,1.1376879960042177,2021-03-05,10.0,0.0,9.142857142857142,0.4285714285714285,"94,62",39.5,0.0
13,CONCHAS,3512308.0,18019.0,1010.0,205.0,0.0,1215.0,5.605194516898829,1.1376879960042177,2021-03-06,12.0,2.0,9.285714285714286,0.7142857142857143,"96,42",44.0,0.0
14,CONCHAS,3512308.0,18019.0,1010.0,205.0,0.0,1215.0,5.605194516898829,1.1376879960042177,2021-03-07,8.0,0.0,9.285714285714286,0.5714285714285714,"97,54",49.66666666666666,0.0
15,CONCHAS,3512308.0,18019.0,1039.0,208.0,0.0,1247.0,5.766135745601865,1.1543370886286697,2021-03-08,21.0,2.0,11.428571428571429,0.8571428571428571,"95,27",40.16666666666666,0.0
16,CONCHAS,3512308.0,18019.0,1083.0,223.0,0.0,1306.0,6.010322437427161,1.2375825517509296,2021-03-09,15.0,0.0,12.571428571428571,0.7142857142857143,"98,95",40.5,0.0
