,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,GÁLIA,3516606.0,6482.0,408.0,194.0,0.0,602.0,6.294353594569577,2.992903424868868,2021-02-21,3.0,0.0,1.2857142857142858,0.0,79.81,43.0,0.0
1,1,GÁLIA,3516606.0,6482.0,408.0,38.0,0.0,446.0,6.294353594569577,0.5862388151804999,2021-02-22,0.0,0.0,1.1428571428571428,0.0,80.29,37.25,0.0
2,2,GÁLIA,3516606.0,6482.0,408.0,38.0,0.0,446.0,6.294353594569577,0.5862388151804999,2021-02-23,0.0,0.0,1.0,0.0,80.77,38.25,0.0
3,3,GÁLIA,3516606.0,6482.0,408.0,528.0,0.0,936.0,6.294353594569577,8.14563406356063,2021-02-24,1.0,0.0,1.1428571428571428,0.0,79.81,50.25,0.0
4,4,GÁLIA,3516606.0,6482.0,408.0,533.0,0.0,941.0,6.294353594569577,8.222770749768591,2021-02-25,0.0,0.0,1.1428571428571428,0.0,77.03,38.0,0.0
5,5,GÁLIA,3516606.0,6482.0,408.0,534.0,0.0,942.0,6.294353594569577,8.238198087010181,2021-02-26,0.0,0.0,1.1428571428571428,0.0,77.88,36.75,0.0
6,6,GÁLIA,3516606.0,6482.0,408.0,534.0,0.0,942.0,6.294353594569577,8.238198087010181,2021-02-27,1.0,0.0,0.7142857142857143,0.0,80.77,39.75,0.0
7,7,GÁLIA,3516606.0,6482.0,408.0,534.0,0.0,942.0,6.294353594569577,8.238198087010181,2021-02-28,0.0,0.0,0.2857142857142857,0.0,81.34,47.25,0.0
8,8,GÁLIA,3516606.0,6482.0,408.0,536.0,0.0,944.0,6.294353594569577,8.269052761493366,2021-03-01,2.0,0.0,0.5714285714285714,0.0,82.30,37.75,0.0
9,9,GÁLIA,3516606.0,6482.0,409.0,132.0,0.0,541.0,6.3097809318111695,2.036408515890157,2021-03-02,2.0,0.0,0.8571428571428571,0.0,85.17,39.75,0.0
10,10,GÁLIA,3516606.0,6482.0,409.0,177.0,0.0,586.0,6.3097809318111695,2.730638691761802,2021-03-03,7.0,0.0,1.7142857142857142,0.0,86.60,39.5,0.0
11,11,GÁLIA,3516606.0,6482.0,409.0,177.0,0.0,586.0,6.3097809318111695,2.730638691761802,2021-03-04,1.0,0.0,1.8571428571428568,0.0,85.78,39.5,0.0
12,12,GÁLIA,3516606.0,6482.0,431.0,191.0,0.0,622.0,6.649182351126195,2.946621413144092,2021-03-05,1.0,0.0,2.0,0.0,88.04,39.25,0.0
13,13,GÁLIA,3516606.0,6482.0,432.0,191.0,0.0,623.0,6.664609688367788,2.946621413144092,2021-03-06,1.0,0.0,2.0,0.0,90.05,43.5,0.0
14,14,GÁLIA,3516606.0,6482.0,432.0,191.0,0.0,623.0,6.664609688367788,2.946621413144092,2021-03-07,2.0,0.0,2.2857142857142856,0.0,79.45,49.0,0.0
15,15,GÁLIA,3516606.0,6482.0,473.0,301.0,0.0,774.0,7.297130515273063,4.643628509719223,2021-03-08,0.0,0.0,2.0,0.0,91.93,39.0,0.0
16,16,GÁLIA,3516606.0,6482.0,505.0,301.0,0.0,806.0,7.790805307004012,4.643628509719223,2021-03-09,4.0,0.0,2.2857142857142856,0.0,93.78,40.0,0.0
17,17,GÁLIA,3516606.0,6482.0,528.0,304.0,0.0,832.0,8.14563406356063,4.689910521443999,2021-03-10,5.0,1.0,2.0,0.1428571428571428,95.15,39.75,0.0
18,18,GÁLIA,3516606.0,6482.0,560.0,305.0,0.0,865.0,8.639308855291576,4.705337858685591,2021-03-11,2.0,0.0,2.142857142857143,0.1428571428571428,95.20,39.0,0.0
19,19,GÁLIA,3516606.0,6482.0,567.0,306.0,0.0,873.0,8.74730021598272,4.720765195927183,2021-03-12,0.0,0.0,2.0,0.1428571428571428,91.74,39.5,0.0
20,20,GÁLIA,3516606.0,6482.0,567.0,306.0,0.0,873.0,8.74730021598272,4.720765195927183,2021-03-13,4.0,0.0,2.4285714285714284,0.1428571428571428,93.22,41.75,0.0
21,21,GÁLIA,3516606.0,6482.0,567.0,306.0,0.0,873.0,8.74730021598272,4.720765195927183,2021-03-14,0.0,0.0,2.142857142857143,0.1428571428571428,91.60,47.25,0.0
22,22,GÁLIA,3516606.0,6482.0,603.0,306.0,0.0,909.0,9.302684356680038,4.720765195927183,2021-03-15,5.0,0.0,2.857142857142857,0.1428571428571428,96.96,39.75,0.0
23,23,GÁLIA,3516606.0,6482.0,611.0,306.0,0.0,917.0,9.426103054612774,4.720765195927183,2021-03-16,5.0,0.0,3.0,0.1428571428571428,96.07,41.0,0.0
24,24,GÁLIA,3516606.0,6482.0,611.0,306.0,0.0,917.0,9.426103054612774,4.720765195927183,2021-03-17,1.0,0.0,2.4285714285714284,0.0,96.96,40.25,0.0
25,25,GÁLIA,3516606.0,6482.0,611.0,306.0,0.0,917.0,9.426103054612774,4.720765195927183,2021-03-18,2.0,0.0,2.4285714285714284,0.0,94.83,40.0,0.0
26,26,GÁLIA,3516606.0,6482.0,611.0,307.0,0.0,918.0,9.426103054612774,4.736192533168775,2021-03-19,0.0,0.0,2.4285714285714284,0.0,95.71,39.5,0.0
27,27,GÁLIA,3516606.0,6482.0,611.0,307.0,0.0,918.0,9.426103054612774,4.736192533168775,2021-03-20,2.0,0.0,2.142857142857143,0.0,92.70,43.0,0.0
28,28,GÁLIA,3516606.0,6482.0,611.0,0.0,0.0,611.0,9.426103054612774,0.0,2021-03-21,0.0,0.0,2.142857142857143,0.0,95.76,48.25,0.0
29,29,GÁLIA,3516606.0,6482.0,671.0,0.0,0.0,671.0,10.3517432891083,0.0,2021-03-22,1.0,0.0,1.5714285714285714,0.0,95.73,39.5,0.0
30,30,GÁLIA,3516606.0,6482.0,751.0,307.0,0.0,1058.0,11.585930268435668,4.736192533168775,2021-03-23,3.0,0.0,1.2857142857142858,0.0,96.65,40.75,0.0
31,31,GÁLIA,3516606.0,6482.0,804.0,307.0,0.0,1111.0,12.40357914224005,4.736192533168775,2021-03-24,3.0,0.0,1.5714285714285714,0.0,96.23,39.75,0.0
32,32,GÁLIA,3516606.0,6482.0,808.0,311.0,0.0,1119.0,12.46528849120642,4.797901882135144,2021-03-25,4.0,0.0,1.8571428571428568,0.0,96.67,40.0,0.0
33,33,GÁLIA,3516606.0,6482.0,885.0,316.0,0.0,1201.0,13.65319345880901,4.875038568343104,2021-03-26,4.0,0.0,2.4285714285714284,0.0,96.23,39.0,0.0
34,34,GÁLIA,3516606.0,6482.0,885.0,316.0,0.0,1201.0,13.65319345880901,4.875038568343104,2021-03-27,2.0,0.0,2.4285714285714284,0.0,93.88,42.25,0.0
35,35,GÁLIA,3516606.0,6482.0,885.0,317.0,0.0,1202.0,13.65319345880901,4.890465905584696,2021-03-28,5.0,2.0,3.142857142857143,0.2857142857142857,96.68,49.0,0.0
36,36,GÁLIA,3516606.0,6482.0,963.0,334.0,0.0,1297.0,14.856525763653195,5.152730638691762,2021-03-29,1.0,0.0,3.142857142857143,0.2857142857142857,92.53,40.0,0.0
37,37,GÁLIA,3516606.0,6482.0,1005.0,343.0,0.0,1348.0,15.504473927800062,5.291576673866091,2021-03-30,2.0,1.0,3.0,0.4285714285714285,95.06,40.25,0.0
38,38,GÁLIA,3516606.0,6482.0,999.0,342.0,0.0,1341.0,15.41190990435051,5.276149336624498,2021-03-31,1.0,0.0,2.7142857142857144,0.4285714285714285,95.44,40.25,0.0
39,39,GÁLIA,3516606.0,6482.0,1049.0,351.0,0.0,1400.0,16.18327676643011,5.414995371798828,2021-04-01,4.0,0.0,2.7142857142857144,0.4285714285714285,95.88,39.25,0.0
40,40,GÁLIA,3516606.0,6482.0,1049.0,351.0,0.0,1400.0,16.18327676643011,5.414995371798828,2021-04-02,2.0,0.0,2.4285714285714284,0.4285714285714285,95.92,44.5,0.0
41,41,GÁLIA,3516606.0,6482.0,1049.0,351.0,0.0,1400.0,16.18327676643011,5.414995371798828,2021-04-03,3.0,1.0,2.571428571428572,0.5714285714285714,96.36,44.0,0.0
42,42,GÁLIA,3516606.0,6482.0,1049.0,351.0,0.0,1400.0,16.18327676643011,5.414995371798828,2021-04-04,2.0,0.0,2.142857142857143,0.2857142857142857,95.16,48.25,0.0
43,43,GÁLIA,3516606.0,6482.0,1083.0,423.0,0.0,1506.0,16.707806232644245,6.525763653193459,2021-04-05,1.0,0.0,2.142857142857143,0.2857142857142857,95.55,40.0,0.0
44,44,GÁLIA,3516606.0,6482.0,1088.0,426.0,0.0,1514.0,16.784942918852206,6.572045664918235,2021-04-06,4.0,0.0,2.4285714285714284,0.1428571428571428,94.82,39.5,0.0
45,45,GÁLIA,3516606.0,6482.0,1088.0,426.0,0.0,1514.0,16.784942918852206,6.572045664918235,2021-04-07,0.0,0.0,2.2857142857142856,0.1428571428571428,94.05,40.5,0.0
46,46,GÁLIA,3516606.0,6482.0,1088.0,426.0,0.0,1514.0,16.784942918852206,6.572045664918235,2021-04-08,2.0,0.0,2.0,0.1428571428571428,94.42,40.0,0.0
47,47,GÁLIA,3516606.0,6482.0,1093.0,432.0,0.0,1525.0,16.862079605060167,6.664609688367788,2021-04-09,2.0,0.0,2.0,0.1428571428571428,95.60,39.75,0.0
48,48,GÁLIA,3516606.0,6482.0,1093.0,432.0,0.0,1525.0,16.862079605060167,6.664609688367788,2021-04-10,6.0,0.0,2.4285714285714284,0.0,94.38,41.5,0.0
49,49,GÁLIA,3516606.0,6482.0,1093.0,432.0,0.0,1525.0,16.862079605060167,6.664609688367788,2021-04-11,5.0,0.0,2.857142857142857,0.0,94.49,47.0,0.0
50,50,GÁLIA,3516606.0,6482.0,1133.0,546.0,0.0,1679.0,17.47917309472385,8.423326133909287,2021-04-12,1.0,0.0,2.857142857142857,0.0,94.07,39.0,0.0
51,51,GÁLIA,3516606.0,6482.0,1174.0,564.0,0.0,1738.0,18.11169392162913,8.701018204257945,2021-04-13,1.0,0.0,2.4285714285714284,0.0,94.86,40.25,0.0
52,52,GÁLIA,3516606.0,6482.0,1174.0,564.0,0.0,1738.0,18.11169392162913,8.701018204257945,2021-04-14,1.0,0.0,2.571428571428572,0.0,96.06,39.25,0.0
53,53,GÁLIA,3516606.0,6482.0,1186.0,569.0,0.0,1755.0,18.29682196852823,8.778154890465906,2021-04-15,4.0,0.0,2.857142857142857,0.0,94.21,40.0,0.0
54,54,GÁLIA,3516606.0,6482.0,1191.0,643.0,0.0,1834.0,18.373958654736192,9.91977784634372,2021-04-16,1.0,0.0,2.7142857142857144,0.0,94.14,40.0,0.0
55,55,GÁLIA,3516606.0,6482.0,1205.0,676.0,0.0,1881.0,18.58994137611848,10.42887997531626,2021-04-17,2.0,0.0,2.142857142857143,0.0,96.15,42.0,0.0
56,56,GÁLIA,3516606.0,6482.0,1205.0,676.0,0.0,1881.0,18.58994137611848,10.42887997531626,2021-04-18,0.0,0.0,1.4285714285714286,0.0,96.20,47.25,0.0
57,57,GÁLIA,3516606.0,6482.0,1234.0,728.0,0.0,1962.0,19.03733415612465,11.23110151187905,2021-04-19,2.0,0.0,1.5714285714285714,0.0,94.42,39.0,0.0
58,58,GÁLIA,3516606.0,6482.0,1297.0,737.0,0.0,2034.0,20.00925640234496,11.369947547053378,2021-04-20,0.0,0.0,1.4285714285714286,0.0,96.53,39.0,0.0
59,59,GÁLIA,3516606.0,6482.0,1297.0,737.0,0.0,2034.0,20.00925640234496,11.369947547053378,2021-04-21,1.0,0.0,1.4285714285714286,0.0,95.56,45.75,0.0
60,60,GÁLIA,3516606.0,6482.0,1298.0,808.0,0.0,2106.0,20.024683739586543,12.46528849120642,2021-04-22,0.0,0.0,0.8571428571428571,0.0,94.57,39.0,0.0
61,61,GÁLIA,3516606.0,6482.0,1303.0,852.0,0.0,2155.0,20.101820425794507,13.14409132983647,2021-04-23,2.0,1.0,1.0,0.1428571428571428,93.39,40.0,0.0
62,62,GÁLIA,3516606.0,6482.0,1379.0,897.0,0.0,2276.0,21.27429805615551,13.838321505708114,2021-04-24,7.0,0.0,1.7142857142857142,0.1428571428571428,94.25,42.0,0.0
63,63,GÁLIA,3516606.0,6482.0,1382.0,904.0,0.0,2286.0,21.32058006788029,13.94631286639926,2021-04-25,3.0,0.0,2.142857142857143,0.1428571428571428,95.28,47.25,0.0
64,64,GÁLIA,3516606.0,6482.0,1396.0,913.0,0.0,2309.0,21.53656278926257,14.085158901573587,2021-04-26,1.0,0.0,2.0,0.1428571428571428,94.49,38.75,0.0
65,65,GÁLIA,3516606.0,6482.0,1423.0,917.0,0.0,2340.0,21.95310089478556,14.146868250539956,2021-04-27,4.0,0.0,2.571428571428572,0.1428571428571428,95.26,37.0,0.0
66,66,GÁLIA,3516606.0,6482.0,1423.0,917.0,0.0,2340.0,21.95310089478556,14.146868250539956,2021-04-28,3.0,0.0,2.857142857142857,0.1428571428571428,95.24,39.0,0.0
67,67,GÁLIA,3516606.0,6482.0,1468.0,928.0,0.0,2396.0,22.6473310706572,14.31656896019747,2021-04-29,0.0,0.0,2.857142857142857,0.1428571428571428,96.83,38.25,0.0
68,68,GÁLIA,3516606.0,6482.0,1471.0,929.0,0.0,2400.0,22.69361308238198,14.331996297439062,2021-04-30,0.0,0.0,2.571428571428572,0.0,95.67,40.75,0.0
69,69,GÁLIA,3516606.0,6482.0,1501.0,950.0,0.0,2451.0,23.156433199629745,14.655970379512496,2021-05-01,4.0,1.0,2.142857142857143,0.1428571428571428,93.02,41.75,0.0
70,70,GÁLIA,3516606.0,6482.0,1501.0,950.0,0.0,2451.0,23.156433199629745,14.655970379512496,2021-05-02,2.0,0.0,2.0,0.1428571428571428,95.74,46.25,0.0
71,71,GÁLIA,3516606.0,6482.0,1509.0,952.0,0.0,2461.0,23.27985189756248,14.686825053995682,2021-05-03,3.0,0.0,2.2857142857142856,0.1428571428571428,94.98,38.5,0.0
72,72,GÁLIA,3516606.0,6482.0,1523.0,959.0,0.0,2482.0,23.49583461894477,14.794816414686826,2021-05-04,4.0,0.0,2.2857142857142856,0.1428571428571428,96.15,38.0,0.0
73,73,GÁLIA,3516606.0,6482.0,1668.0,1010.0,0.0,2678.0,25.732798518975624,15.581610614008024,2021-05-05,5.0,0.0,2.571428571428572,0.1428571428571428,96.54,38.25,0.0
74,74,GÁLIA,3516606.0,6482.0,1668.0,1013.0,0.0,2681.0,25.732798518975624,15.627892625732798,2021-05-06,0.0,0.0,2.571428571428572,0.1428571428571428,95.74,37.75,0.0
75,75,GÁLIA,3516606.0,6482.0,1668.0,1013.0,0.0,2681.0,25.732798518975624,15.627892625732798,2021-05-07,1.0,0.0,2.7142857142857144,0.1428571428571428,96.11,37.75,0.0
76,76,GÁLIA,3516606.0,6482.0,1668.0,1015.0,0.0,2683.0,25.732798518975624,15.658747300215984,2021-05-08,0.0,0.0,2.142857142857143,0.0,93.16,40.0,0.0
77,77,GÁLIA,3516606.0,6482.0,1668.0,1015.0,0.0,2683.0,25.732798518975624,15.658747300215984,2021-05-09,2.0,0.0,2.142857142857143,0.0,94.59,44.0,0.0
78,78,GÁLIA,3516606.0,6482.0,1723.0,1024.0,0.0,2747.0,26.58130206726319,15.797593335390312,2021-05-10,3.0,0.0,2.142857142857143,0.0,95.75,38.25,0.0
79,79,GÁLIA,3516606.0,6482.0,1726.0,1028.0,0.0,2754.0,26.627584078987965,15.85930268435668,2021-05-11,4.0,0.0,2.142857142857143,0.0,95.82,38.75,0.0
80,80,GÁLIA,3516606.0,6482.0,1745.0,1030.0,0.0,2775.0,26.92070348657822,15.890157358839865,2021-05-12,2.0,0.0,1.7142857142857142,0.0,95.44,39.0,0.0
81,81,GÁLIA,3516606.0,6482.0,1767.0,1031.0,0.0,2798.0,27.260104905893247,15.905584696081457,2021-05-13,3.0,0.0,2.142857142857143,0.0,94.68,38.75,0.0
82,82,GÁLIA,3516606.0,6482.0,1773.0,1032.0,0.0,2805.0,27.352668929342794,15.921012033323048,2021-05-14,3.0,0.0,2.4285714285714284,0.0,95.02,37.25,0.0
83,83,GÁLIA,3516606.0,6482.0,1773.0,1032.0,0.0,2805.0,27.352668929342794,15.921012033323048,2021-05-15,3.0,0.0,2.857142857142857,0.0,94.66,40.75,0.0
84,84,GÁLIA,3516606.0,6482.0,1813.0,1035.0,0.0,2848.0,27.96976241900648,15.967294045047826,2021-05-16,6.0,1.0,3.4285714285714284,0.1428571428571428,92.34,46.25,0.0
85,85,GÁLIA,3516606.0,6482.0,1835.0,1035.0,0.0,2870.0,28.309163838321503,15.967294045047826,2021-05-17,5.0,0.0,3.7142857142857135,0.1428571428571428,95.79,38.75,0.0
86,86,GÁLIA,3516606.0,6482.0,1864.0,1103.0,0.0,2967.0,28.75655661832768,17.01635297747609,2021-05-18,6.0,0.0,4.0,0.1428571428571428,96.18,39.0,0.0
87,87,GÁLIA,3516606.0,6482.0,1904.0,1124.0,0.0,3028.0,29.373650107991363,17.34032705954952,2021-05-19,3.0,0.0,4.142857142857143,0.1428571428571428,96.59,38.75,0.0
88,88,GÁLIA,3516606.0,6482.0,1905.0,1124.0,0.0,3029.0,29.38907744523296,17.34032705954952,2021-05-20,1.0,0.0,3.857142857142857,0.1428571428571428,97.01,39.0,0.0
89,89,GÁLIA,3516606.0,6482.0,1934.0,1124.0,0.0,3058.0,29.836470225239125,17.34032705954952,2021-05-21,2.0,0.0,3.7142857142857135,0.1428571428571428,97.37,37.75,0.0
90,90,GÁLIA,3516606.0,6482.0,1986.0,1138.0,0.0,3124.0,30.638691761801912,17.556309780931812,2021-05-22,11.0,0.0,4.857142857142857,0.1428571428571428,97.76,41.25,0.0
