,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,ILHA COMPRIDA,3520426.0,11362.0,323.0,63.0,0.0,386.0,2.842809364548495,0.5544798450976941,2021-02-21,6.0,0.0,4.0,0.0,"61,22",45.0,0.0
1,ILHA COMPRIDA,3520426.0,11362.0,345.0,2313.0,0.0,2658.0,3.0364372469635628,20.357331455729625,2021-02-22,1.0,0.0,3.2857142857142856,0.0,"55,10",40.0,0.0
2,ILHA COMPRIDA,3520426.0,11362.0,345.0,2380.0,0.0,2725.0,3.0364372469635628,20.94701637035733,2021-02-23,3.0,0.0,3.0,0.0,"59,18",41.0,0.0
3,ILHA COMPRIDA,3520426.0,11362.0,352.0,366.0,0.0,718.0,3.098046118641084,3.221263861996128,2021-02-24,1.0,0.0,2.857142857142857,0.0,"55,10",50.0,0.0
4,ILHA COMPRIDA,3520426.0,11362.0,354.0,369.0,0.0,723.0,3.1156486534060903,3.2476676641436364,2021-02-25,1.0,0.0,2.2857142857142856,0.0,"44,90",41.0,0.0
5,ILHA COMPRIDA,3520426.0,11362.0,354.0,381.0,0.0,735.0,3.1156486534060903,3.353282872733673,2021-02-26,4.0,1.0,2.571428571428572,0.1428571428571428,"51,02",40.0,0.0
6,ILHA COMPRIDA,3520426.0,11362.0,354.0,381.0,0.0,735.0,3.1156486534060903,3.353282872733673,2021-02-27,0.0,0.0,2.2857142857142856,0.1428571428571428,"53,06",42.0,0.0
7,ILHA COMPRIDA,3520426.0,11362.0,354.0,381.0,0.0,735.0,3.1156486534060903,3.353282872733673,2021-02-28,7.0,2.0,2.4285714285714284,0.4285714285714285,"55,10",47.0,0.0
8,ILHA COMPRIDA,3520426.0,11362.0,355.0,446.0,0.0,801.0,3.1244499207885936,3.925365252596374,2021-03-01,10.0,0.0,3.7142857142857135,0.4285714285714285,"55,10",39.0,0.0
9,ILHA COMPRIDA,3520426.0,11362.0,377.0,68.0,0.0,445.0,3.318077803203661,0.5984861820102095,2021-03-02,6.0,0.0,4.142857142857143,0.4285714285714285,"55,10",42.0,0.0
10,ILHA COMPRIDA,3520426.0,11362.0,435.0,74.0,0.0,509.0,3.82855131138884,0.6512937863052279,2021-03-03,4.0,0.0,4.571428571428571,0.4285714285714285,"53,06",38.0,0.0
