,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,SUMARÉ,3552403.0,286211.0,7669.0,56.0,0.0,7725.0,2.679491703673164,0.0195659845358843,2021-02-21,82.0,1.0,77.28571428571429,2.2857142857142856,72.51,41,0.0
1,1,SUMARÉ,3552403.0,286211.0,7732.0,21.0,0.0,7753.0,2.701503436276034,0.0073372442009566,2021-02-22,98.0,6.0,80.57142857142857,2.857142857142857,72.38,37.5,0.0
2,2,SUMARÉ,3552403.0,286211.0,7882.0,21.0,0.0,7903.0,2.753912323425725,0.0073372442009566,2021-02-23,89.0,2.0,85.42857142857143,2.857142857142857,74.12,37.59090909090909,0.0
3,3,SUMARÉ,3552403.0,286211.0,7951.0,2224.0,0.0,10175.0,2.778020411514582,0.7770491001394076,2021-02-24,87.0,3.0,87.42857142857143,3.0,76.31,42.54545454545455,0.0
4,4,SUMARÉ,3552403.0,286211.0,7958.0,2237.0,0.0,10195.0,2.780466159581568,0.7815912036923808,2021-02-25,101.0,4.0,90.71428571428572,3.2857142857142856,76.61,37.45454545454545,0.0
5,5,SUMARÉ,3552403.0,286211.0,7965.0,2238.0,0.0,10203.0,2.782911907648553,0.7819405962733786,2021-02-26,107.0,6.0,92.28571428571428,3.7142857142857135,77.27,35,0.0
6,6,SUMARÉ,3552403.0,286211.0,7965.0,2238.0,0.0,10203.0,2.782911907648553,0.7819405962733786,2021-02-27,128.0,4.0,98.85714285714286,3.7142857142857135,76.47,38,0.0
7,7,SUMARÉ,3552403.0,286211.0,7965.0,2238.0,0.0,10203.0,2.782911907648553,0.7819405962733786,2021-02-28,129.0,7.0,105.57142857142856,4.571428571428571,79.65,42,0.0
8,8,SUMARÉ,3552403.0,286211.0,8433.0,2240.0,0.0,10673.0,2.9464276355555867,0.7826393814353747,2021-03-01,179.0,8.0,117.14285714285714,4.857142857142857,80.07,34,0.0
9,9,SUMARÉ,3552403.0,286211.0,8690.0,2050.0,0.0,10740.0,3.036221528872056,0.716254791045767,2021-03-02,148.0,5.0,125.57142857142856,5.285714285714286,81.34,38.54545454545455,0.0
10,10,SUMARÉ,3552403.0,286211.0,9062.0,2249.0,0.0,11311.0,3.166195569003288,0.785783914664356,2021-03-03,115.0,3.0,129.57142857142858,5.285714285714286,83.93,38.18181818181818,0.0
11,11,SUMARÉ,3552403.0,286211.0,9106.0,2320.0,0.0,11426.0,3.1815688425671973,0.8105907879152094,2021-03-04,156.0,7.0,137.42857142857142,5.714285714285714,86.15,38.59090909090909,0.0
12,12,SUMARÉ,3552403.0,286211.0,10061.0,2870.0,0.0,12931.0,3.515238757420225,1.0027567074640735,2021-03-05,169.0,3.0,146.28571428571428,5.285714285714286,85.05,38.04545454545455,0.0
