,Unnamed: 0,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos,ocupacao_leitos,media_isolamento,Mean.R
0,0,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,245.0,3905.0,0.0,4150.0,3.5886919584004686,57.19935550021972,2021-02-21,0.0,0.0,1.1428571428571428,0.0,59.18,46.16666666666666,0.0
1,1,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,245.0,43.0,0.0,288.0,3.5886919584004686,0.6298520580049802,2021-02-22,1.0,0.0,1.1428571428571428,0.0,59.09,40.333333333333336,0.0
2,2,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,245.0,44.0,0.0,289.0,3.5886919584004686,0.6444997802841658,2021-02-23,2.0,0.0,1.2857142857142858,0.0,59.60,41.583333333333336,0.0
3,3,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,245.0,40.0,0.0,285.0,3.5886919584004686,0.5859088911674235,2021-02-24,2.0,0.0,1.4285714285714286,0.0,58.96,44.083333333333336,0.0
4,4,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,245.0,40.0,0.0,285.0,3.5886919584004686,0.5859088911674235,2021-02-25,3.0,0.0,1.2857142857142858,0.0,58.65,41.5,0.0
5,5,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,251.0,40.0,0.0,291.0,3.676578292075582,0.5859088911674235,2021-02-26,2.0,0.0,1.5714285714285714,0.0,57.14,40.91666666666666,0.0
6,6,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,251.0,40.0,0.0,291.0,3.676578292075582,0.5859088911674235,2021-02-27,1.0,0.0,1.5714285714285714,0.0,55.62,43.5,0.0
7,7,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,251.0,40.0,0.0,291.0,3.676578292075582,0.5859088911674235,2021-02-28,4.0,0.0,2.142857142857143,0.0,56.71,47.0,0.0
8,8,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,251.0,40.0,0.0,291.0,3.676578292075582,0.5859088911674235,2021-03-01,5.0,0.0,2.7142857142857144,0.0,58.10,39.41666666666666,0.0
9,9,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,286.0,72.0,0.0,358.0,4.189248571847077,1.0546360041013625,2021-03-02,2.0,1.0,2.7142857142857144,0.1428571428571428,59.60,41.91666666666666,0.0
10,10,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,306.0,132.0,0.0,438.0,4.482203017430789,1.9334993408524976,2021-03-03,3.0,0.0,2.857142857142857,0.1428571428571428,57.42,41.583333333333336,0.0
11,11,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,306.0,132.0,0.0,438.0,4.482203017430789,1.9334993408524976,2021-03-04,1.0,0.0,2.571428571428572,0.1428571428571428,60.54,40.41666666666666,0.0
12,12,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,343.0,132.0,0.0,475.0,5.024168741760656,1.9334993408524976,2021-03-05,9.0,0.0,3.571428571428572,0.1428571428571428,67.12,40.583333333333336,0.0
13,13,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,343.0,132.0,0.0,475.0,5.024168741760656,1.9334993408524976,2021-03-06,5.0,0.0,4.142857142857143,0.1428571428571428,65.49,46.41666666666666,0.0
14,14,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,343.0,132.0,0.0,475.0,5.024168741760656,1.9334993408524976,2021-03-07,2.0,0.0,3.857142857142857,0.1428571428571428,66.92,49.333333333333336,0.0
15,15,SANTO ANTÔNIO DO PINHAL,3548203.0,6827.0,364.0,132.0,0.0,496.0,5.331770909623554,1.9334993408524976,2021-03-08,0.0,0.0,3.142857142857143,0.1428571428571428,68.67,42.66666666666666,0.0
