,Unnamed: 0,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,0,Lucélia,3527405,2020-04-01T00:00:00Z,0.0,0.0
1,1,Lucélia,3527405,2020-04-06T00:00:00Z,0.0,0.5
2,2,Lucélia,3527405,2020-04-08T00:00:00Z,0.0,0.5
3,3,Lucélia,3527405,2020-04-13T00:00:00Z,0.0,0.0
4,4,Lucélia,3527405,2020-04-14T00:00:00Z,0.01282051282051282,0.5
5,5,Lucélia,3527405,2020-04-16T00:00:00Z,0.01282051282051282,0.0
6,6,Lucélia,3527405,2020-04-17T00:00:00Z,0.0,0.0
7,7,Lucélia,3527405,2020-04-20T00:00:00Z,0.025641025641025644,0.0
8,8,Lucélia,3527405,2020-04-21T00:00:00Z,0.01282051282051282,0.0
9,9,Lucélia,3527405,2020-04-22T00:00:00Z,0.038461538461538464,0.0
10,10,Lucélia,3527405,2020-04-24T00:00:00Z,0.0,0.0
11,11,Lucélia,3527405,2020-04-25T00:00:00Z,0.025641025641025644,0.5
12,12,Lucélia,3527405,2020-04-27T00:00:00Z,0.0,0.0
13,13,Lucélia,3527405,2020-04-29T00:00:00Z,0.0,0.0
14,14,Lucélia,3527405,2020-05-01T00:00:00Z,0.01282051282051282,0.5
15,15,Lucélia,3527405,2020-05-02T00:00:00Z,0.0,0.0
16,16,Lucélia,3527405,2020-05-03T00:00:00Z,0.0,0.0
17,17,Lucélia,3527405,2020-05-04T00:00:00Z,0.01282051282051282,0.0
18,18,Lucélia,3527405,2020-05-05T00:00:00Z,0.0,0.0
19,19,Lucélia,3527405,2020-05-09T00:00:00Z,0.0,0.0
20,20,Lucélia,3527405,2020-05-15T00:00:00Z,0.0,0.0
21,21,Lucélia,3527405,2020-05-20T00:00:00Z,0.0,0.0
22,22,Lucélia,3527405,2020-05-28T00:00:00Z,0.0,0.0
23,23,Lucélia,3527405,2020-06-02T00:00:00Z,0.0,0.0
24,24,Lucélia,3527405,2020-06-08T00:00:00Z,0.0,0.0
25,25,Lucélia,3527405,2020-06-12T00:00:00Z,0.0,0.0
26,26,Lucélia,3527405,2020-06-13T00:00:00Z,0.0,0.0
27,27,Lucélia,3527405,2020-06-17T00:00:00Z,0.0,0.0
28,28,Lucélia,3527405,2020-06-18T00:00:00Z,0.0,0.0
29,29,Lucélia,3527405,2020-06-19T00:00:00Z,0.01282051282051282,0.0
30,30,Lucélia,3527405,2020-06-30T00:00:00Z,0.0,0.0
31,31,Lucélia,3527405,2020-07-01T00:00:00Z,0.0,0.0
32,32,Lucélia,3527405,2020-07-02T00:00:00Z,0.0,0.0
33,33,Lucélia,3527405,2020-07-03T00:00:00Z,0.0,0.0
34,34,Lucélia,3527405,2020-07-05T00:00:00Z,0.0,0.0
35,35,Lucélia,3527405,2020-07-06T00:00:00Z,0.0,0.0
36,36,Lucélia,3527405,2020-07-07T00:00:00Z,0.01282051282051282,0.0
37,37,Lucélia,3527405,2020-07-08T00:00:00Z,0.0,0.0
38,38,Lucélia,3527405,2020-07-12T00:00:00Z,0.01282051282051282,0.0
39,39,Lucélia,3527405,2020-07-13T00:00:00Z,0.0,0.0
40,40,Lucélia,3527405,2020-07-14T00:00:00Z,0.0,0.0
41,41,Lucélia,3527405,2020-07-20T00:00:00Z,0.0,0.0
42,42,Lucélia,3527405,2020-07-22T00:00:00Z,0.0,0.0
43,43,Lucélia,3527405,2020-07-23T00:00:00Z,0.0,0.0
44,44,Lucélia,3527405,2020-07-24T00:00:00Z,0.0,0.0
45,45,Lucélia,3527405,2020-07-27T00:00:00Z,0.0,0.0
46,46,Lucélia,3527405,2020-07-30T00:00:00Z,0.0,0.0
47,47,Lucélia,3527405,2020-08-05T00:00:00Z,0.0,0.0
48,48,Lucélia,3527405,2020-08-09T00:00:00Z,0.0,0.0
49,49,Lucélia,3527405,2020-08-13T00:00:00Z,0.01282051282051282,0.0
50,50,Lucélia,3527405,2020-08-14T00:00:00Z,0.025641025641025644,0.0
51,51,Lucélia,3527405,2020-08-16T00:00:00Z,0.01282051282051282,0.0
52,52,Lucélia,3527405,2020-08-17T00:00:00Z,0.0,0.0
53,53,Lucélia,3527405,2020-08-18T00:00:00Z,0.0,0.0
54,54,Lucélia,3527405,2020-08-19T00:00:00Z,0.0,0.0
55,55,Lucélia,3527405,2020-08-20T00:00:00Z,0.025641025641025644,0.0
56,56,Lucélia,3527405,2020-08-22T00:00:00Z,0.01282051282051282,0.0
57,57,Lucélia,3527405,2020-08-23T00:00:00Z,0.0,0.0
58,58,Lucélia,3527405,2020-08-24T00:00:00Z,0.0,0.0
59,59,Lucélia,3527405,2020-08-25T00:00:00Z,0.0,0.0
60,60,Lucélia,3527405,2020-08-26T00:00:00Z,0.01282051282051282,0.0
61,61,Lucélia,3527405,2020-08-28T00:00:00Z,0.01282051282051282,0.0
62,62,Lucélia,3527405,2020-08-29T00:00:00Z,0.0,0.0
63,63,Lucélia,3527405,2020-08-30T00:00:00Z,0.0,0.0
64,64,Lucélia,3527405,2020-08-31T00:00:00Z,0.0,0.0
65,65,Lucélia,3527405,2020-09-01T00:00:00Z,0.0,0.0
66,66,Lucélia,3527405,2020-09-02T00:00:00Z,0.025641025641025644,0.0
67,67,Lucélia,3527405,2020-09-06T00:00:00Z,0.0,0.0
68,68,Lucélia,3527405,2020-09-08T00:00:00Z,0.01282051282051282,0.0
69,69,Lucélia,3527405,2020-09-13T00:00:00Z,0.0,0.0
70,70,Lucélia,3527405,2020-09-14T00:00:00Z,0.0,0.0
71,71,Lucélia,3527405,2020-09-18T00:00:00Z,0.0,0.0
72,72,Lucélia,3527405,2020-09-20T00:00:00Z,0.0,0.0
73,73,Lucélia,3527405,2020-09-21T00:00:00Z,0.0,0.0
74,74,Lucélia,3527405,2020-09-23T00:00:00Z,0.0,0.0
75,75,Lucélia,3527405,2020-09-25T00:00:00Z,0.0,0.0
76,76,Lucélia,3527405,2020-09-26T00:00:00Z,0.0,0.0
77,77,Lucélia,3527405,2020-09-28T00:00:00Z,0.0,0.0
78,78,Lucélia,3527405,2020-09-29T00:00:00Z,0.0,0.0
79,79,Lucélia,3527405,2020-10-01T00:00:00Z,0.01282051282051282,1.0
80,80,Lucélia,3527405,2020-10-25T00:00:00Z,0.0,0.0
81,81,Lucélia,3527405,2020-10-26T00:00:00Z,0.0,0.0
82,82,Lucélia,3527405,2020-10-30T00:00:00Z,0.0,0.0
83,83,Lucélia,3527405,2020-11-07T00:00:00Z,0.0,0.0
84,84,Lucélia,3527405,2020-11-10T00:00:00Z,0.0,0.0
85,85,Lucélia,3527405,2020-11-11T00:00:00Z,0.0,0.0
86,86,Lucélia,3527405,2020-11-12T00:00:00Z,0.0,0.0
87,87,Lucélia,3527405,2020-11-17T00:00:00Z,0.0,0.0
88,88,Lucélia,3527405,2020-11-19T00:00:00Z,0.01282051282051282,0.0
89,89,Lucélia,3527405,2020-11-24T00:00:00Z,0.025641025641025644,0.0
90,90,Lucélia,3527405,2020-11-25T00:00:00Z,0.0,0.0
91,91,Lucélia,3527405,2020-11-26T00:00:00Z,0.0,0.0
92,92,Lucélia,3527405,2020-11-27T00:00:00Z,0.025641025641025644,0.0
93,93,Lucélia,3527405,2020-12-06T00:00:00Z,0.01282051282051282,0.0
94,94,Lucélia,3527405,2020-12-10T00:00:00Z,0.01282051282051282,0.0
95,95,Lucélia,3527405,2020-12-12T00:00:00Z,0.0,0.0
96,96,Lucélia,3527405,2020-12-13T00:00:00Z,0.025641025641025644,0.0
97,97,Lucélia,3527405,2020-12-14T00:00:00Z,0.01282051282051282,0.0
98,98,Lucélia,3527405,2020-12-15T00:00:00Z,0.0,0.0
99,99,Lucélia,3527405,2020-12-17T00:00:00Z,0.01282051282051282,0.0
100,100,Lucélia,3527405,2020-12-18T00:00:00Z,0.0,0.0
101,101,Lucélia,3527405,2020-12-19T00:00:00Z,0.0,0.0
102,102,Lucélia,3527405,2020-12-20T00:00:00Z,0.025641025641025644,0.0
103,103,Lucélia,3527405,2020-12-21T00:00:00Z,0.0,0.0
104,104,Lucélia,3527405,2020-12-22T00:00:00Z,0.01282051282051282,0.0
105,105,Lucélia,3527405,2020-12-24T00:00:00Z,0.025641025641025644,0.0
106,106,Lucélia,3527405,2020-12-25T00:00:00Z,0.01282051282051282,0.0
107,107,Lucélia,3527405,2020-12-26T00:00:00Z,0.0,0.0
108,108,Lucélia,3527405,2020-12-27T00:00:00Z,0.01282051282051282,0.0
109,109,Lucélia,3527405,2020-12-28T00:00:00Z,0.0,0.0
110,110,Lucélia,3527405,2020-12-29T00:00:00Z,0.01282051282051282,0.0
