,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,8240,4778,0,13018,13078,99.54121425294387,23.46842869755917,13.608270912249724
1,ADOLFO,3500204,3554,890,538,0,1428,1256,113.69426751592357,25.042205965109737,15.137872819358469
2,AGUAÍ,3500303,36648,4860,2950,0,7810,7868,99.2628368073208,13.261296660117877,8.049552499454268
3,ÁGUAS DA PRATA,3500402,8221,1895,949,0,2844,2901,98.03516028955532,23.050723756234035,11.543607833596885
4,ÁGUAS DE LINDÓIA,3500501,18808,3547,2062,0,5609,5580,100.51971326164875,18.858996171841767,10.963419821352616
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1036,664,0,1700,1740,97.70114942528735,16.958585693239485,10.869209363234573
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1162,663,0,1825,1735,105.18731988472622,33.00198807157058,18.829877875603522
7,AGUDOS,3500709,37401,6920,3953,0,10873,12075,90.04554865424431,18.502179086120695,10.569236116681372
8,ALAMBARI,3500758,6129,900,419,0,1319,1339,98.50634802091113,14.684287812041116,6.836351770272476
9,ALFREDO MARCONDES,3500808,4184,1162,650,0,1812,1748,103.66132723112129,27.772466539196937,15.535372848948375
10,ALTAIR,3500907,4186,587,391,0,978,982,99.59266802443992,14.022933588150979,9.340659340659341
11,ALTINÓPOLIS,3501004,16203,3201,2044,0,5245,5173,101.39184225787746,19.75560081466395,12.614947849163736
12,ALTO ALEGRE,3501103,4088,1002,616,0,1618,1619,99.93823347745521,24.510763209393346,15.068493150684931
13,ALUMÍNIO,3501152,18767,2134,1169,0,3303,3409,96.89058374889997,11.37102360526456,6.229019022752704
14,ÁLVARES FLORENCE,3501202,3647,954,503,0,1457,1460,99.79452054794521,26.15848642720044,13.792157938031258
15,ÁLVARES MACHADO,3501301,24998,4258,2477,0,6735,6874,97.9778876927553,17.03336266901352,9.908792703416273
16,ÁLVARO DE CARVALHO,3501400,5274,599,373,0,972,1024,94.921875,11.357603337125521,7.072430792567311
17,ALVINLÂNDIA,3501509,3237,575,305,0,880,826,106.53753026634382,17.763361136855114,9.422304603027493
18,AMERICANA,3501608,242018,40358,22589,0,62947,65545,96.03631093142117,16.675619168822152,9.33360328570602
19,AMÉRICO BRASILIENSE,3501707,41032,5252,3205,0,8457,8725,96.92836676217766,12.799766036264378,7.810976798596217
20,AMÉRICO DE CAMPOS,3501806,5981,1273,689,0,1962,1985,98.84130982367758,21.284066209663933,11.519812740344424
