,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,6759,3458,0,10217,10419,98.06123428352049,19.250377374611947,9.848765344194128
1,ADOLFO,3500204,3554,687,375,0,1062,994,106.841046277666,19.330332020258865,10.551491277433877
2,AGUAÍ,3500303,36648,3779,2205,0,5984,6083,98.37251356238697,10.311613184894128,6.0166994106090375
3,ÁGUAS DA PRATA,3500402,8221,1485,605,0,2090,2301,90.83007388092133,18.06349592506994,7.359202043547014
4,ÁGUAS DE LINDÓIA,3500501,18808,2786,1270,0,4056,4373,92.75097187285616,14.812845597618034,6.7524457677584016
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,962,401,0,1363,1371,99.41648431801605,15.747258143722377,6.564085775085939
6,ÁGUAS DE SÃO PEDRO,3500600,3521,974,416,0,1390,1422,97.74964838255977,27.66259585345072,11.814825333712013
7,AGUDOS,3500709,37401,5631,2981,0,8612,9548,90.19689987431923,15.055747172535494,7.970375123659795
8,ALAMBARI,3500758,6129,708,240,0,948,1032,91.86046511627907,11.551639745472345,3.915810083210964
9,ALFREDO MARCONDES,3500808,4184,894,520,0,1414,1415,99.92932862190813,21.367112810707457,12.4282982791587
10,ALTAIR,3500907,4186,499,264,0,763,803,95.01867995018681,11.920688007644529,6.306736741519351
11,ALTINÓPOLIS,3501004,16203,2465,1197,0,3662,4050,90.41975308641975,15.213232117509104,7.387520829476022
12,ALTO ALEGRE,3501103,4088,817,451,0,1268,1301,97.46348962336664,19.9853228962818,11.03228962818004
13,ALUMÍNIO,3501152,18767,1744,574,0,2318,2617,88.57470385938096,9.292907763627644,3.058560238716897
14,ÁLVARES FLORENCE,3501202,3647,783,324,0,1107,1161,95.34883720930233,21.46970112421168,8.884014258294489
15,ÁLVARES MACHADO,3501301,24998,3363,1540,0,4903,5386,91.03230597846267,13.453076246099688,6.160492839427154
16,ÁLVARO DE CARVALHO,3501400,5274,483,246,0,729,811,89.88902589395808,9.158134243458475,4.6643913538111486
17,ALVINLÂNDIA,3501509,3237,472,169,0,641,639,100.31298904538342,14.581402533209761,5.220883534136546
18,AMERICANA,3501608,242018,32317,15520,0,47837,50781,94.20255607412221,13.35313902271732,6.412746159376575
19,AMÉRICO BRASILIENSE,3501707,41032,4252,2278,0,6530,6798,96.05766401882907,10.362643790212516,5.551764476506142
