,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,7401,4337,0,11738,11379,103.15493452851744,21.078864173620804,12.352254279285695
1,ADOLFO,3500204,3554,714,469,0,1183,1104,107.15579710144927,20.0900393922341,13.196398424310635
2,AGUAÍ,3500303,36648,4250,2305,0,6555,6773,96.78133766425513,11.596812922942588,6.289565597031216
3,ÁGUAS DA PRATA,3500402,8221,1609,781,0,2390,2531,94.4290794152509,19.571828244739084,9.5000608198516
4,ÁGUAS DE LINDÓIA,3500501,18808,2918,1628,0,4546,4823,94.2566867095169,15.514674606550404,8.655891110165886
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,962,538,0,1500,1521,98.61932938856016,15.747258143722377,8.806678670813554
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1064,551,0,1615,1542,104.73411154345007,30.218687872763418,15.648963362681057
7,AGUDOS,3500709,37401,6000,3249,0,9249,10258,90.1637746149347,16.042351808775166,8.686933504451751
8,ALAMBARI,3500758,6129,770,298,0,1068,1142,93.52014010507881,12.56322401696851,4.862130853320281
9,ALFREDO MARCONDES,3500808,4184,1071,611,0,1682,1545,108.8673139158576,25.59751434034417,14.603250478011473
10,ALTAIR,3500907,4186,499,341,0,840,883,95.13023782559456,11.920688007644529,8.146201624462494
11,ALTINÓPOLIS,3501004,16203,2512,1700,0,4212,4460,94.43946188340807,15.503301857680677,10.491884218971794
12,ALTO ALEGRE,3501103,4088,894,514,0,1408,1421,99.08515130190007,21.868884540117417,12.573385518591
13,ALUMÍNIO,3501152,18767,1757,731,0,2488,2907,85.58651530787755,9.362178291682207,3.8951350775297064
14,ÁLVARES FLORENCE,3501202,3647,783,432,0,1215,1291,94.1130906274206,21.46970112421168,11.845352344392651
15,ÁLVARES MACHADO,3501301,24998,3685,1641,0,5326,5986,88.97427330437688,14.741179294343548,6.564525162012962
16,ÁLVARO DE CARVALHO,3501400,5274,487,299,0,786,891,88.21548821548821,9.233978005309064,5.6693211983314376
17,ALVINLÂNDIA,3501509,3237,498,252,0,750,699,107.29613733905579,15.384615384615385,7.784986098239111
18,AMERICANA,3501608,242018,32943,18280,0,51223,55941,91.56611429899358,13.611797469609698,7.553157203183234
19,AMÉRICO BRASILIENSE,3501707,41032,4288,2406,0,6694,7368,90.85233441910965,10.450380191070384,5.86371612400078
20,AMÉRICO DE CAMPOS,3501806,5981,1006,422,0,1428,1731,82.49566724436743,16.81992977762916,7.055676308309647
21,AMPARO,3501905,72677,10954,5761,0,16715,18730,89.2418579818473,15.07216863657003,7.926854438130358
22,ANALÂNDIA,3502002,5056,669,372,0,1041,1131,92.04244031830238,13.231803797468356,7.357594936708861
23,ANDRADINA,3502101,57202,10062,4319,0,14381,16367,87.86582757988636,17.590294045662738,7.550435299465054
24,ANGATUBA,3502200,25479,3245,969,0,4214,5074,83.05084745762711,12.73597864908356,3.803131991051454
25,ANHEMBI,3502309,6819,832,304,0,1136,1277,88.9584964761159,12.201202522363982,4.458131690863763
26,ANHUMAS,3502408,4144,659,326,0,985,986,99.89858012170384,15.902509652509652,7.866795366795366
27,APARECIDA,3502507,36185,4763,2840,0,7603,8048,94.47067594433399,13.162912809175072,7.848556031504768
28,APARECIDA D'OESTE,3502606,4158,992,643,0,1635,1464,111.68032786885247,23.857623857623857,15.464165464165463
29,APIAÍ,3502705,24226,3297,1798,0,5095,4979,102.32978509740911,13.609345331462066,7.421778254767605
30,ARAÇARIGUAMA,3502754,22860,1797,887,0,2684,2896,92.67955801104972,7.860892388451443,3.880139982502187
31,ARAÇATUBA,3502804,198129,32177,18353,0,50530,54793,92.21980909970252,16.24042921530922,9.263156832164903
32,ARAÇOIABA DA SERRA,3502903,34776,3882,1919,0,5801,6738,86.0937963787474,11.162870945479641,5.518173452956061
33,ARAMINA,3503000,5655,772,511,0,1283,1289,99.53452288595811,13.651635720601238,9.036251105216623
34,ARANDU,3503109,6365,883,355,0,1238,1365,90.6959706959707,13.87274155538099,5.577376276512176
35,ARAPEÍ,3503158,2460,380,231,0,611,628,97.29299363057325,15.447154471544716,9.390243902439025
36,ARARAQUARA,3503208,238339,39328,19862,0,59190,64004,92.47859508780701,16.500866412966406,8.333508154351575
37,ARARAS,3503307,135506,19301,9436,0,28737,31057,92.52986444279873,14.243649727687336,6.9635292902159325
38,ARCO-ÍRIS,3503356,1773,508,357,0,865,922,93.8177874186551,28.65200225606317,20.135363790186126
39,AREALVA,3503406,8613,1486,605,0,2091,2543,82.22571765631145,17.25298966678277,7.0242656449553005
40,AREIAS,3503505,3896,593,300,0,893,908,98.34801762114537,15.220739219712526,7.7002053388090355
41,AREIÓPOLIS,3503604,11158,941,404,0,1345,1751,76.81324957167332,8.433411005556552,3.620720559240007
42,ARIRANHA,3503703,9761,1452,793,0,2245,2136,105.10299625468164,14.875525048663047,8.124167605778096
43,ARTUR NOGUEIRA,3503802,55340,6072,2648,0,8720,9651,90.35333126100922,10.97217202746657,4.784965666787134
44,ARUJÁ,3503901,91157,8343,4489,0,12832,14514,88.41118919663774,9.152341564553462,4.92447096767116
45,ASPÁSIA,3503950,1818,368,217,0,585,570,102.63157894736842,20.242024202420243,11.936193619361935
46,ASSIS,3504008,105087,17602,10071,0,27673,28437,97.3133593557689,16.749931009544472,9.583487967112964
47,ATIBAIA,3504107,144088,20771,11847,0,32618,35613,91.59014966444838,14.41549608572539,8.222058741879962
48,AURIFLAMA,3504206,15253,2255,1058,0,3313,4193,79.01264011447651,14.78397692257261,6.936340392054022
49,AVAÍ,3504305,5436,1046,639,0,1685,1965,85.75063613231552,19.242089771891095,11.754966887417218
50,AVANHANDAVA,3504404,13859,1244,608,0,1852,1952,94.87704918032787,8.976116602929505,4.387040912042716
51,AVARÉ,3504503,91232,13070,6010,0,19080,22294,85.58356508477617,14.32611364433532,6.587600841809891
52,BADY BASSITT,3504602,17761,2667,1511,0,4178,3943,105.95992898808014,15.016046393784134,8.507403862395135
53,BALBINOS,3504701,5934,316,107,0,423,434,97.46543778801843,5.325244354566903,1.8031681833501856
54,BÁLSAMO,3504800,9139,1712,1012,0,2724,2496,109.13461538461537,18.73290294342926,11.073421599737388
55,BANANAL,3504909,10993,1673,1071,0,2744,2961,92.67139479905437,15.21877558446284,9.742563449467843
56,BARÃO DE ANTONINA,3505005,3498,600,296,0,896,981,91.33537206931702,17.152658662092623,8.461978273299028
57,BARBOSA,3505104,7468,949,581,0,1530,1619,94.50277949351451,12.707552222817354,7.7798607391537224
58,BARIRI,3505203,35558,5449,2549,0,7998,8872,90.1487826871055,15.324258957196694,7.168569660835818
59,BARRA BONITA,3505302,36126,5658,2844,0,8502,9490,89.58904109589041,15.661850190998173,7.872446437468859
60,BARRA DO CHAPÉU,3505351,5760,602,214,0,816,1124,72.59786476868328,10.45138888888889,3.7152777777777777
61,BARRA DO TURVO,3505401,7632,1784,1016,0,2800,3018,92.7766732935719,23.37526205450734,13.31236897274633
62,BARRETOS,3505500,122833,21064,12078,0,33142,36321,91.24748767930399,17.148486156000423,9.832862504375859
63,BARRINHA,3505609,33180,2715,1603,0,4318,4576,94.36188811188812,8.182640144665461,4.831223628691983
64,BARUERI,3505708,276982,31763,17178,0,48941,48462,100.98840328504808,11.467532186207045,6.201847051432945
65,BASTOS,3505807,20953,3037,1636,0,4673,4771,97.94592328652274,14.494344485276573,7.807951128716652
66,BATATAIS,3505906,62980,8767,4815,0,13582,15221,89.23198212995203,13.920292156240077,7.645284217211813
67,BAURU,3506003,379297,62728,37243,0,99971,107577,92.92971545962428,16.537963653812184,9.818954539582437
68,BEBEDOURO,3506102,77555,12400,6657,0,19057,22107,86.20346496584791,15.988653213848236,8.58358584230546
69,BENTO DE ABREU,3506201,3005,375,179,0,554,579,95.68221070811744,12.479201331114808,5.956738768718802
70,BERNARDINO DE CAMPOS,3506300,11158,2152,1204,0,3356,3279,102.3482769136932,19.286610503674492,10.790464240903388
71,BERTIOGA,3506359,64723,6747,3610,0,10357,9978,103.79835638404491,10.424424084174095,5.577615376295907
72,BILAC,3506409,8117,1519,878,0,2397,2325,103.09677419354838,18.713810521128497,10.816804238018971
73,BIRIGUI,3506508,124883,15205,7021,0,22226,27376,81.18790181180596,12.175396170815883,5.622062250266249
74,BIRITIBA MIRIM,3506607,32936,3411,2133,0,5544,5562,99.67637540453075,10.356448870536799,6.476196259412194
75,BOA ESPERANÇA DO SUL,3506706,15018,1784,744,0,2528,2599,97.2681800692574,11.879078439206287,4.954055133839392
76,BOCAINA,3506805,12452,1590,739,0,2329,2452,94.9836867862969,12.769033087054288,5.934789592033408
77,BOFETE,3506904,11921,1478,719,0,2197,2519,87.21714966256451,12.398288734166597,6.031373206945726
78,BOITUVA,3507001,62170,6227,2462,0,8689,10193,85.24477582654762,10.01608492842207,3.9601093775132696
79,BOM JESUS DOS PERDÕES,3507100,25985,2430,1173,0,3603,4086,88.1791483113069,9.351548970559938,4.5141427746776985
80,BOM SUCESSO DE ITARARÉ,3507159,3984,317,126,0,443,566,78.26855123674912,7.956827309236949,3.1626506024096384
81,BORÁ,3507209,838,157,98,0,255,262,97.32824427480917,18.73508353221957,11.694510739856803
82,BORACÉIA,3507308,4868,733,345,0,1078,1198,89.98330550918196,15.057518488085456,7.0870994248151185
83,BORBOREMA,3507407,16164,2284,1146,0,3430,3909,87.74622665643386,14.13016580054442,7.0898292501855975
84,BOREBI,3507456,2683,300,123,0,423,551,76.76950998185119,11.181513231457323,4.584420424897503
85,BOTUCATU,3507506,148130,27563,14493,0,42056,41929,100.30289298576164,18.60730439478836,9.783973536758253
86,BRAGANÇA PAULISTA,3507605,170533,23987,12231,0,36218,40162,90.17977192370897,14.06589926876323,7.172218866729607
87,BRAÚNA,3507704,5741,950,608,0,1558,1564,99.61636828644501,16.547639784009753,10.590489461766243
88,BREJO ALEGRE,3507753,2889,450,306,0,756,760,99.47368421052632,15.57632398753894,10.59190031152648
89,BRODOWSKI,3507803,25277,3147,2084,0,5231,5556,94.150467962563,12.450053408236737,8.244649285912093
90,BROTAS,3507902,24636,3380,1429,0,4809,5134,93.66965329178029,13.719759701250203,5.800454619256373
91,BURI,3508009,19965,2030,810,0,2840,3498,81.18925100057176,10.16779363886802,4.0570999248685204
92,BURITAMA,3508108,17281,2432,1356,0,3788,4017,94.2992282798108,14.07325964932585,7.846768126844511
93,BURITIZAL,3508207,4514,762,381,0,1143,1207,94.69759734879868,16.880815241470977,8.440407620735488
94,CABRÁLIA PAULISTA,3508306,4243,641,331,0,972,1004,96.81274900398407,15.107235446617958,7.801084138581192
95,CABREÚVA,3508405,50429,4015,1323,0,5338,7048,75.7377979568672,7.961688710860814,2.6234904519225046
96,CAÇAPAVA,3508504,95018,12003,7619,0,19622,21356,91.88050196666042,12.632343345471384,8.018480708918311
97,CACHOEIRA PAULISTA,3508603,33581,5121,2199,0,7320,8171,89.58511810059969,15.249694767874692,6.548345790774546
98,CACONDE,3508702,19009,2870,1579,0,4449,4825,92.20725388601036,15.098111420905886,8.306591614498396
99,CAFELÂNDIA,3508801,17843,2579,1257,0,3836,4620,83.03030303030303,14.453847447178164,7.044779465336546
100,CAIABU,3508900,4193,642,342,0,984,1097,89.69917958067457,15.311233007393273,8.15645122823754
101,CAIEIRAS,3509007,102775,10161,4791,0,14952,16232,92.114342040414,9.886645585015811,4.661639503770372
102,CAIUÁ,3509106,5946,920,400,0,1320,1502,87.88282290279628,15.472586612848973,6.727211570803902
103,CAJAMAR,3509205,77934,6364,2597,0,8961,10131,88.45128812555522,8.16588395308851,3.3323068237226368
104,CAJATI,3509254,28494,2900,1652,0,4552,5321,85.54782935538434,10.177581245174423,5.7977117989752225
105,CAJOBI,3509304,10596,1532,1007,0,2539,2639,96.21068586585828,14.458286145715366,9.503586258965647
106,CAJURU,3509403,26393,3566,2044,0,5610,6310,88.90649762282092,13.511158261660288,7.744477702421096
107,CAMPINA DO MONTE ALEGRE,3509452,6057,889,405,0,1294,1251,103.43725019984014,14.677232953607398,6.686478454680535
108,CAMPINAS,3509502,1213792,166399,99716,0,266115,303644,87.64046053931578,13.709020985473625,8.215246104769186
109,CAMPO LIMPO PAULISTA,3509601,85541,8242,3080,0,11322,14219,79.62585273225964,9.635145719596451,3.60061257174922
110,CAMPOS DO JORDÃO,3509700,52405,5875,2575,0,8450,9461,89.31402600147976,11.210762331838566,4.913653277359031
111,CAMPOS NOVOS PAULISTA,3509809,4997,744,413,0,1157,1140,101.49122807017544,14.88893336001601,8.26495897538523
112,CANANÉIA,3509908,12541,1788,1055,0,2843,3049,93.24368645457527,14.257236265050635,8.41240730404274
113,CANAS,3509957,5204,532,252,0,784,822,95.37712895377129,10.222905457340508,4.842428900845504
114,CÂNDIDO MOTA,3510005,31346,4716,2616,0,7332,7268,100.88057237204183,15.044981815861671,8.345562432208256
115,CÂNDIDO RODRIGUES,3510104,2799,628,289,0,917,920,99.67391304347825,22.43658449446231,10.325116112897463
116,CANITAR,3510153,5292,494,257,0,751,768,97.78645833333334,9.334845049130763,4.856386999244142
117,CAPÃO BONITO,3510203,47118,5661,2450,0,8111,9191,88.24937438798824,12.01451674519292,5.199711362961076
118,CAPELA DO ALTO,3510302,20985,2119,923,0,3042,3350,90.80597014925374,10.097688825351442,4.398379795091732
119,CAPIVARI,3510401,56379,6382,3765,0,10147,10467,96.94277252316806,11.319817662604871,6.67801841111052
120,CARAGUATATUBA,3510500,123389,13701,7345,0,21046,26840,78.41281669150521,11.10390715541904,5.952718637804018
121,CARAPICUÍBA,3510609,403183,38484,17064,0,55548,62999,88.17282814012921,9.545045302009262,4.2323213032295515
122,CARDOSO,3510708,12349,2114,899,0,3013,3429,87.86818314377369,17.11879504413313,7.279941695683862
123,CASA BRANCA,3510807,30520,4360,2237,0,6597,8278,79.69316259966175,14.285714285714285,7.329619921363041
124,CÁSSIA DOS COQUEIROS,3510906,2505,519,261,0,780,702,111.11111111111111,20.718562874251496,10.419161676646707
125,CASTILHO,3511003,21267,3031,1210,0,4241,5052,83.94695170229612,14.25212770959703,5.689565994263413
126,CATANDUVA,3511102,122497,22631,13772,0,36403,37657,96.66994184348195,18.474738156852823,11.242724311615794
