,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,7482,4367,0,11849,11379,104.13041567800335,21.309561106206033,12.437697587650593
1,ADOLFO,3500204,3554,764,478,0,1242,1104,112.5,21.49690489589195,13.44963421496905
2,AGUAÍ,3500303,36648,4336,2609,0,6945,6773,102.53949505389043,11.831477843265663,7.119078803754639
3,ÁGUAS DA PRATA,3500402,8221,1634,834,0,2468,2531,97.510865270644,19.875927502736893,10.144751246806957
4,ÁGUAS DE LINDÓIA,3500501,18808,3257,1716,0,4973,4823,103.11009744972009,17.317099106763077,9.1237771161208
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,962,554,0,1516,1521,99.67126890203814,15.747258143722377,9.068587330168604
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1117,594,0,1711,1542,110.95979247730222,31.72394206191423,16.87020732746379
7,AGUDOS,3500709,37401,6223,3313,0,9536,10258,92.96159095340222,16.63859255100131,8.858051923745354
8,ALAMBARI,3500758,6129,816,326,0,1142,1142,100.0,13.313754282917278,5.318975363028226
9,ALFREDO MARCONDES,3500808,4184,1071,611,0,1682,1545,108.8673139158576,25.59751434034417,14.603250478011473
10,ALTAIR,3500907,4186,499,341,0,840,883,95.13023782559456,11.920688007644529,8.146201624462494
11,ALTINÓPOLIS,3501004,16203,2824,1704,0,4528,4460,101.52466367713005,17.42887119669197,10.516571005369377
12,ALTO ALEGRE,3501103,4088,895,521,0,1416,1421,99.64813511611541,21.89334637964775,12.744618395303329
13,ALUMÍNIO,3501152,18767,1807,778,0,2585,2907,88.92328861369108,9.628603399584376,4.145574678957745
14,ÁLVARES FLORENCE,3501202,3647,799,455,0,1254,1291,97.13400464756003,21.908417877707706,12.476007677543185
15,ÁLVARES MACHADO,3501301,24998,3792,1723,0,5515,5986,92.13164049448713,15.169213537082967,6.8925514041123295
16,ÁLVARO DE CARVALHO,3501400,5274,487,299,0,786,891,88.21548821548821,9.233978005309064,5.6693211983314376
17,ALVINLÂNDIA,3501509,3237,511,254,0,765,699,109.4420600858369,15.786221810318196,7.846771702193389
18,AMERICANA,3501608,242018,34245,18784,0,53029,55941,94.7945156504174,14.149773983753274,7.7614061764001026
19,AMÉRICO BRASILIENSE,3501707,41032,4677,2560,0,7237,7368,98.22204125950054,11.39842074478456,6.239032949892766
20,AMÉRICO DE CAMPOS,3501806,5981,1032,472,0,1504,1731,86.88619295205083,17.254639692359135,7.891656913559605
21,AMPARO,3501905,72677,11368,6370,0,17738,18730,94.70368392952483,15.64181240282345,8.7648086739959
22,ANALÂNDIA,3502002,5056,695,476,0,1171,1131,103.53669319186561,13.74604430379747,9.414556962025317
23,ANDRADINA,3502101,57202,10774,4634,0,15408,16367,94.14064886662186,18.835005769029056,8.101115345617286
24,ANGATUBA,3502200,25479,3346,1255,0,4601,5074,90.67796610169492,13.132383531535774,4.925625024530005
25,ANHEMBI,3502309,6819,862,320,0,1182,1277,92.56068911511355,12.641149728699222,4.692770200909225
26,ANHUMAS,3502408,4144,690,347,0,1037,986,105.17241379310344,16.65057915057915,8.373552123552123
27,APARECIDA,3502507,36185,5107,2877,0,7984,8048,99.20477137176938,14.113582976371426,7.950808345999724
28,APARECIDA D'OESTE,3502606,4158,1043,643,0,1686,1464,115.1639344262295,25.084175084175087,15.464165464165463
29,APIAÍ,3502705,24226,3332,1814,0,5146,4979,103.35408716609761,13.75381821183852,7.487823000082557
30,ARAÇARIGUAMA,3502754,22860,1985,995,0,2980,2896,102.90055248618783,8.6832895888014,4.352580927384077
31,ARAÇATUBA,3502804,198129,33075,19110,0,52185,54793,95.2402679174347,16.693669276077706,9.645231137289342
32,ARAÇOIABA DA SERRA,3502903,34776,4023,1937,0,5960,6738,88.45354704660137,11.568322981366459,5.5699332873245915
33,ARAMINA,3503000,5655,808,533,0,1341,1289,104.03413498836306,14.288240495137048,9.425287356321839
34,ARANDU,3503109,6365,957,438,0,1395,1365,102.19780219780219,15.035349567949725,6.881382560879812
35,ARAPEÍ,3503158,2460,398,261,0,659,628,104.93630573248407,16.178861788617883,10.609756097560975
36,ARARAQUARA,3503208,238339,40303,21244,0,61547,64004,96.16117742641084,16.909947595651573,8.913354507655063
37,ARARAS,3503307,135506,19763,12383,0,32146,31057,103.50645587146215,14.584594040116306,9.138340737679512
38,ARCO-ÍRIS,3503356,1773,526,357,0,883,922,95.7700650759219,29.667230682459113,20.135363790186126
39,AREALVA,3503406,8613,1570,661,0,2231,2543,87.73102634683445,18.228259607569953,7.674445605480089
40,AREIAS,3503505,3896,602,315,0,917,908,100.99118942731278,15.451745379876797,8.085215605749486
41,AREIÓPOLIS,3503604,11158,1097,458,0,1555,1751,88.80639634494575,9.83151102348091,4.104678257752285
42,ARIRANHA,3503703,9761,1472,794,0,2266,2136,106.08614232209739,15.08042208790083,8.134412457739986
43,ARTUR NOGUEIRA,3503802,55340,6214,3172,0,9386,9651,97.25417055227437,11.228767618359234,5.731839537405132
44,ARUJÁ,3503901,91157,8975,4818,0,13793,14514,95.03238252721509,9.845650909968516,5.285386750331845
45,ASPÁSIA,3503950,1818,389,217,0,606,570,106.3157894736842,21.3971397139714,11.936193619361935
46,ASSIS,3504008,105087,17783,10724,0,28507,28437,100.24615817420965,16.922169250240277,10.204877863103905
47,ATIBAIA,3504107,144088,21962,12390,0,34352,35613,96.45915817257743,15.24207428793515,8.598911776136806
48,AURIFLAMA,3504206,15253,2415,1061,0,3476,4193,82.90007154781779,15.83295089490592,6.956008654035271
49,AVAÍ,3504305,5436,1136,693,0,1829,1965,93.07888040712469,20.897718910963945,12.748344370860929
50,AVANHANDAVA,3504404,13859,1379,707,0,2086,1952,106.86475409836065,9.950212858070568,5.101378165812829
51,AVARÉ,3504503,91232,13552,6162,0,19714,22294,88.42737956400826,14.854437039635215,6.754209049456331
52,BADY BASSITT,3504602,17761,2670,1576,0,4246,3943,107.68450418463101,15.032937334609539,8.873374246945556
53,BALBINOS,3504701,5934,332,107,0,439,434,101.15207373271889,5.594876980114593,1.8031681833501856
54,BÁLSAMO,3504800,9139,1740,1106,0,2846,2496,114.0224358974359,19.039282197176934,12.101980523033154
55,BANANAL,3504909,10993,1903,1108,0,3011,2961,101.6886187098953,17.31101610115528,10.079141271718365
56,BARÃO DE ANTONINA,3505005,3498,602,321,0,923,981,94.08766564729868,17.209834190966266,9.176672384219554
57,BARBOSA,3505104,7468,1036,581,0,1617,1619,99.87646695491044,13.87252276379218,7.7798607391537224
58,BARIRI,3505203,35558,5484,3036,0,8520,8872,96.03246167718666,15.422689690083807,8.538163001293661
59,BARRA BONITA,3505302,36126,6285,2844,0,9129,9490,96.19599578503689,17.397442285334662,7.872446437468859
60,BARRA DO CHAPÉU,3505351,5760,654,250,0,904,1124,80.42704626334519,11.354166666666666,4.340277777777778
61,BARRA DO TURVO,3505401,7632,1796,1067,0,2863,3018,94.86414844267726,23.532494758909852,13.980607966457024
62,BARRETOS,3505500,122833,21417,12401,0,33818,36321,93.1086699154759,17.43586821131129,10.09582115555266
