,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,6078,2213,0,8291,8949,92.64722315342496,17.310814274728717,6.302868047050782
1,ADOLFO,3500204,3554,580,251,0,831,819,101.46520146520146,16.319639842431062,7.062464828362408
2,AGUAÍ,3500303,36648,3484,1151,0,4635,5012,92.4780526735834,9.5066579349487,3.1406898057192754
3,ÁGUAS DA PRATA,3500402,8221,1343,344,0,1687,1976,85.3744939271255,16.336212139642377,4.184405790049873
4,ÁGUAS DE LINDÓIA,3500501,18808,2375,619,0,2994,3613,82.86742319402158,12.627605274351339,3.2911527009783073
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,845,233,0,1078,1143,94.31321084864392,13.832051072188575,3.8140448518579144
6,ÁGUAS DE SÃO PEDRO,3500600,3521,886,279,0,1165,1232,94.56168831168831,25.163305879011645,7.923885259869355
7,AGUDOS,3500709,37401,4997,1857,0,6854,8382,81.770460510618,13.360605331408252,4.9651078848159145
8,ALAMBARI,3500758,6129,602,136,0,738,842,87.64845605700712,9.822156958720836,2.2189590471528797
9,ALFREDO MARCONDES,3500808,4184,790,263,0,1053,1223,86.09975470155355,18.881453154875715,6.28585086042065
10,ALTAIR,3500907,4186,465,204,0,669,668,100.1497005988024,11.108456760630673,4.873387482083134
11,ALTINÓPOLIS,3501004,16203,2024,613,0,2637,3442,76.61243463102846,12.491513917175832,3.7832500154292417
12,ALTO ALEGRE,3501103,4088,729,261,0,990,1115,88.78923766816143,17.832681017612526,6.38454011741683
13,ALUMÍNIO,3501152,18767,1405,356,0,1761,2103,83.73751783166904,7.486545532050941,1.896946768263441
14,ÁLVARES FLORENCE,3501202,3647,697,231,0,928,986,94.11764705882352,19.11159857417055,6.333973128598848
15,ÁLVARES MACHADO,3501301,24998,2951,903,0,3854,4492,85.79697239536954,11.804944395551646,3.612288983118649
16,ÁLVARO DE CARVALHO,3501400,5274,400,139,0,539,667,80.8095952023988,7.584376185058779,2.6355707243079256
17,ALVINLÂNDIA,3501509,3237,409,133,0,542,541,100.18484288354898,12.635156008649984,4.10874266295953
18,AMERICANA,3501608,242018,25887,8468,0,34355,42669,80.51512807893319,10.696311844573545,3.4989133039691263
19,AMÉRICO BRASILIENSE,3501707,41032,3772,1654,0,5426,5872,92.40463215258855,9.192825112107624,4.03100019496978
20,AMÉRICO DE CAMPOS,3501806,5981,870,251,0,1121,1335,83.97003745318352,14.546062531349271,4.19662263835479
21,AMPARO,3501905,72677,9366,3047,0,12413,14439,85.9685573793199,12.887158248139027,4.192523081580142
22,ANALÂNDIA,3502002,5056,566,171,0,737,845,87.21893491124261,11.194620253164556,3.382120253164557
23,ANDRADINA,3502101,57202,7970,2510,0,10480,12754,82.17029951387799,13.933079262962833,4.387958462990805
24,ANGATUBA,3502200,25479,2451,664,0,3115,3794,82.10332103321034,9.619686800894854,2.6060677420620904
25,ANHEMBI,3502309,6819,606,128,0,734,942,77.91932059447984,8.886933567971843,1.8771080803636895
26,ANHUMAS,3502408,4144,554,188,0,742,756,98.14814814814815,13.36872586872587,4.536679536679537
27,APARECIDA,3502507,36185,3498,1198,0,4696,6048,77.64550264550265,9.666989083874533,3.310764128782645
28,APARECIDA D'OESTE,3502606,4158,807,348,0,1155,1151,100.3475238922676,19.40836940836941,8.369408369408369
29,APIAÍ,3502705,24226,2451,859,0,3310,3560,92.97752808988764,10.117229422934038,3.5457772640964254
30,ARAÇARIGUAMA,3502754,22860,1483,447,0,1930,2046,94.3304007820137,6.487314085739282,1.9553805774278215
31,ARAÇATUBA,3502804,198129,27075,10641,0,37716,43332,87.03960121849903,13.665339248671321,5.370743303605227
32,ARAÇOIABA DA SERRA,3502903,34776,3200,853,0,4053,4962,81.68077388149939,9.201748332183115,2.4528410397975615
33,ARAMINA,3503000,5655,636,215,0,851,972,87.55144032921811,11.246684350132625,3.801945181255526
34,ARANDU,3503109,6365,730,217,0,947,1014,93.39250493096647,11.468970934799685,3.409269442262372
35,ARAPEÍ,3503158,2460,325,128,0,453,486,93.20987654320987,13.211382113821138,5.203252032520325
36,ARARAQUARA,3503208,238339,33813,11032,0,44845,50460,88.87237415774871,14.18693541552159,4.628701135777192
37,ARARAS,3503307,135506,15550,5147,0,20697,23862,86.73623334171486,11.475506619633078,3.798355792363438
38,ARCO-ÍRIS,3503356,1773,433,254,0,687,779,88.18998716302953,24.421883812746756,14.326001128031585
39,AREALVA,3503406,8613,1244,326,0,1570,1921,81.72826652785008,14.44328340880065,3.784976198769302
40,AREIAS,3503505,3896,460,180,0,640,722,88.64265927977839,11.806981519507186,4.620123203285421
41,AREIÓPOLIS,3503604,11158,684,248,0,932,1311,71.09077040427155,6.1301308478221905,2.222620541315648
42,ARIRANHA,3503703,9761,1095,424,0,1519,1646,92.28432563791009,11.21811289826862,4.343817231840999
43,ARTUR NOGUEIRA,3503802,55340,4905,1472,0,6377,7227,88.2385498823855,8.863389953017709,2.659920491507047
44,ARUJÁ,3503901,91157,6689,2421,0,9110,10438,87.2772561793447,7.337889575128624,2.655857476661145
45,ASPÁSIA,3503950,1818,287,125,0,412,428,96.26168224299066,15.786578657865787,6.875687568756876
46,ASSIS,3504008,105087,14282,5981,0,20263,22531,89.93386889174914,13.590643942638007,5.691474682881803
47,ATIBAIA,3504107,144088,18301,7320,0,25621,27925,91.7493285586392,12.70126589306535,5.080228749097774
48,AURIFLAMA,3504206,15253,1963,577,0,2540,3239,78.41926520531028,12.869599423064315,3.782862387727005
49,AVAÍ,3504305,5436,892,535,0,1427,1686,84.63819691577699,16.409124356144222,9.841795437821927
50,AVANHANDAVA,3504404,13859,1065,290,0,1355,1434,94.49093444909344,7.684537123890613,2.0925030665993214
51,AVARÉ,3504503,91232,11232,3663,0,14895,17342,85.88974743397532,12.311469659768502,4.015038582953349
52,BADY BASSITT,3504602,17761,1722,779,0,2501,3078,81.25406107862248,9.695400033781882,4.386014300996566
53,BALBINOS,3504701,5934,269,87,0,356,358,99.4413407821229,4.53319851702056,1.4661274014155714
