,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,6767,4262,0,11029,11379,96.92415853765709,19.273162256842586,12.138646008373444
1,ADOLFO,3500204,3554,692,404,0,1096,1104,99.27536231884058,19.471018570624647,11.36747326955543
2,AGUAÍ,3500303,36648,3785,2214,0,5999,6773,88.57227225749298,10.327985156079459,6.041257367387034
3,ÁGUAS DA PRATA,3500402,8221,1486,655,0,2141,2531,84.59107072303438,18.075659895389855,7.967400559542635
4,ÁGUAS DE LINDÓIA,3500501,18808,2910,1416,0,4326,4823,89.69521044992743,15.472139515099958,7.528711186729052
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,962,412,0,1374,1521,90.3353057199211,15.747258143722377,6.744147978392536
6,ÁGUAS DE SÃO PEDRO,3500600,3521,994,546,0,1540,1542,99.87029831387808,28.230616302186878,15.50695825049702
7,AGUDOS,3500709,37401,5649,2993,0,8642,10258,84.24644180152076,15.10387422796182,8.002459827277345
8,ALAMBARI,3500758,6129,708,240,0,948,1142,83.0122591943958,11.551639745472345,3.915810083210964
9,ALFREDO MARCONDES,3500808,4184,898,608,0,1506,1545,97.47572815533981,21.462715105162523,14.531548757170173
10,ALTAIR,3500907,4186,499,264,0,763,883,86.40996602491506,11.920688007644529,6.306736741519351
11,ALTINÓPOLIS,3501004,16203,2482,1241,0,3723,4460,83.47533632286995,15.318150959698821,7.6590754798494105
12,ALTO ALEGRE,3501103,4088,818,469,0,1287,1421,90.57002111189303,20.009784735812133,11.472602739726028
13,ALUMÍNIO,3501152,18767,1745,574,0,2319,2907,79.77296181630547,9.298236265785688,3.058560238716897
14,ÁLVARES FLORENCE,3501202,3647,783,324,0,1107,1291,85.74748257164988,21.46970112421168,8.884014258294489
15,ÁLVARES MACHADO,3501301,24998,3365,1541,0,4906,5986,81.95790177079853,13.461076886150892,6.164493159452756
16,ÁLVARO DE CARVALHO,3501400,5274,484,273,0,757,891,84.96071829405163,9.177095183921123,5.176336746302616
17,ALVINLÂNDIA,3501509,3237,475,199,0,674,699,96.42346208869814,14.674080939141179,6.147667593450726
18,AMERICANA,3501608,242018,32385,15912,0,48297,55941,86.33560358234568,13.381236106405309,6.574717582989694
19,AMÉRICO BRASILIENSE,3501707,41032,4257,2281,0,6538,7368,88.73507057546145,10.374829401442778,5.5590758432442975
20,AMÉRICO DE CAMPOS,3501806,5981,987,401,0,1388,1731,80.18486424032352,16.502257147634175,6.704564454104665
21,AMPARO,3501905,72677,10878,4781,0,15659,18730,83.60384410037373,14.967596350977614,6.578422334438681
22,ANALÂNDIA,3502002,5056,669,309,0,978,1131,86.47214854111405,13.231803797468356,6.111550632911392
23,ANDRADINA,3502101,57202,9798,3864,0,13662,16367,83.47284169365186,17.12877172126849,6.755008566134051
24,ANGATUBA,3502200,25479,3127,861,0,3988,5074,78.5967678360268,12.272852152753249,3.3792535028847284
25,ANHEMBI,3502309,6819,776,210,0,986,1277,77.21221613155834,11.379967737204868,3.0796304443466784
26,ANHUMAS,3502408,4144,625,326,0,951,986,96.45030425963489,15.082046332046332,7.866795366795366
27,APARECIDA,3502507,36185,4553,2622,0,7175,8048,89.15258449304176,12.582561835014507,7.246096448804754
28,APARECIDA D'OESTE,3502606,4158,899,579,0,1478,1464,100.95628415300546,21.62097162097162,13.924963924963926
29,APIAÍ,3502705,24226,2994,1762,0,4756,4979,95.52118899377385,12.358622967060183,7.2731775778089665
30,ARAÇARIGUAMA,3502754,22860,1781,852,0,2633,2896,90.91850828729282,7.790901137357831,3.727034120734908
31,ARAÇATUBA,3502804,198129,30762,16593,0,47355,54793,86.42527330133412,15.526248050512544,8.374846690792362
32,ARAÇOIABA DA SERRA,3502903,34776,3872,1579,0,5451,6738,80.8993766696349,11.134115481941569,4.540487692661606
33,ARAMINA,3503000,5655,770,425,0,1195,1289,92.70752521334367,13.61626878868258,7.515473032714412
34,ARANDU,3503109,6365,875,285,0,1160,1365,84.98168498168498,13.747054202670855,4.477611940298507
35,ARAPEÍ,3503158,2460,377,182,0,559,628,89.01273885350318,15.325203252032521,7.398373983739838
36,ARARAQUARA,3503208,238339,37737,18708,0,56445,64004,88.18980063746015,15.833329836912968,7.849323862229849
37,ARARAS,3503307,135506,18714,7914,0,26628,31057,85.73912483498084,13.810458577479965,5.840331793426121
38,ARCO-ÍRIS,3503356,1773,500,325,0,825,922,89.47939262472885,28.20078962210942,18.330513254371123
39,AREALVA,3503406,8613,1417,553,0,1970,2543,77.46755800235941,16.45187507256473,6.420527110182282
40,AREIAS,3503505,3896,593,248,0,841,908,92.62114537444934,15.220739219712526,6.365503080082135
41,AREIÓPOLIS,3503604,11158,923,342,0,1265,1751,72.24443175328383,8.272091772719126,3.0650654239110953
42,ARIRANHA,3503703,9761,1333,793,0,2126,2136,99.53183520599251,13.656387665198238,8.124167605778096
43,ARTUR NOGUEIRA,3503802,55340,5594,2314,0,7908,9651,81.93969536835561,10.108420672208169,4.1814239248283345
44,ARUJÁ,3503901,91157,8158,3702,0,11860,14514,81.7142069725782,8.949394999835448,4.06112531127615
45,ASPÁSIA,3503950,1818,330,206,0,536,570,94.03508771929825,18.151815181518153,11.331133113311331
46,ASSIS,3504008,105087,16090,9895,0,25985,28437,91.37743081197031,15.311123164615987,9.41600768886732
47,ATIBAIA,3504107,144088,20581,10717,0,31298,35613,87.88363799736052,14.28363222475154,7.437815779246017
48,AURIFLAMA,3504206,15253,2197,978,0,3175,4193,75.72144049606487,14.403723857601783,6.411853405887366
49,AVAÍ,3504305,5436,986,615,0,1601,1965,81.47582697201018,18.138337012509197,11.313465783664459
50,AVANHANDAVA,3504404,13859,1243,509,0,1752,1952,89.75409836065575,8.968901075113644,3.6727036582726025
51,AVARÉ,3504503,91232,12932,5219,0,18151,22294,81.41652462545976,14.174850929498422,5.720580498070852
52,BADY BASSITT,3504602,17761,2393,1484,0,3877,3943,98.3261476033477,13.473340465063904,8.3553853949665
53,BALBINOS,3504701,5934,316,107,0,423,434,97.46543778801843,5.325244354566903,1.8031681833501856
54,BÁLSAMO,3504800,9139,1538,1010,0,2548,2496,102.08333333333333,16.828974723711564,11.05153736732684
55,BANANAL,3504909,10993,1667,992,0,2659,2961,89.80074299223236,15.164195397070863,9.023924315473483
56,BARÃO DE ANTONINA,3505005,3498,582,265,0,847,981,86.34046890927624,16.638078902229847,7.575757575757576
57,BARBOSA,3505104,7468,843,571,0,1414,1619,87.33786287831995,11.288162828066417,7.645956079271558
58,BARIRI,3505203,35558,5160,2123,0,7283,8872,82.08972046889089,14.511502334214525,5.970527026266944
59,BARRA BONITA,3505302,36126,5596,2406,0,8002,9490,84.32033719704953,15.490228644189779,6.660023251951504
60,BARRA DO CHAPÉU,3505351,5760,553,185,0,738,1124,65.65836298932385,9.600694444444445,3.2118055555555554
61,BARRA DO TURVO,3505401,7632,1738,911,0,2649,3018,87.77335984095429,22.772536687631025,11.93658280922432
62,BARRETOS,3505500,122833,20100,10997,0,31097,36321,85.61713609206795,16.3636807698257,8.95280584207827
63,BARRINHA,3505609,33180,2557,1569,0,4126,4576,90.16608391608392,7.706449668474985,4.7287522603978305
64,BARUERI,3505708,276982,28612,16766,0,45378,48462,93.63625108332302,10.329913135149576,6.053100923525716
65,BASTOS,3505807,20953,3009,1542,0,4551,4771,95.3888073779082,14.360712069870662,7.359328019853958
66,BATATAIS,3505906,62980,8546,3756,0,12302,15221,80.82254779580842,13.569387107018102,5.963798031120991
67,BAURU,3506003,379297,60075,33858,0,93933,107577,87.31699155023843,15.838511773096018,8.92651405099434
68,BEBEDOURO,3506102,77555,11912,5350,0,17262,22107,78.08386483919121,15.359422345432275,6.898330217265166
69,BENTO DE ABREU,3506201,3005,369,157,0,526,579,90.84628670120898,12.279534109816971,5.224625623960066
70,BERNARDINO DE CAMPOS,3506300,11158,1948,969,0,2917,3279,88.96004879536444,17.458325864850334,8.684352034414768
71,BERTIOGA,3506359,64723,6043,3297,0,9340,9978,93.60593305271597,9.336711833505863,5.094016037575514
72,BILAC,3506409,8117,1449,801,0,2250,2325,96.7741935483871,17.85142293950967,9.868177898238265
