,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,7870,4395,0,12265,12678,96.74238838933586,22.41462789439207,12.517444675457835
1,ADOLFO,3500204,3554,809,517,0,1326,1216,109.04605263157893,22.763083849184017,14.546989307822173
2,AGUAÍ,3500303,36648,4623,2897,0,7520,7548,99.6290408055114,12.614603798297317,7.904933420650513
3,ÁGUAS DA PRATA,3500402,8221,1798,932,0,2730,2811,97.11846318036285,21.87081863520253,11.336820338158375
4,ÁGUAS DE LINDÓIA,3500501,18808,3498,1738,0,5236,5390,97.14285714285714,18.598468736707787,9.240748617609528
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,990,625,0,1615,1680,96.13095238095238,16.205598297593717,10.230807006056637
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1125,624,0,1749,1705,102.58064516129033,31.951150241408694,17.72223800056802
7,AGUDOS,3500709,37401,6640,3615,0,10255,11735,87.38815509160631,17.753536001711183,9.665516964787038
8,ALAMBARI,3500758,6129,862,410,0,1272,1289,98.68114817688131,14.064284548866047,6.689508892152064
9,ALFREDO MARCONDES,3500808,4184,1103,634,0,1737,1698,102.29681978798585,26.3623326959847,15.152963671128106
10,ALTAIR,3500907,4186,520,390,0,910,952,95.58823529411765,12.422360248447205,9.316770186335404
11,ALTINÓPOLIS,3501004,16203,3009,1870,0,4879,5003,97.52148710773537,18.570635067580078,11.541072640868975
12,ALTO ALEGRE,3501103,4088,957,557,0,1514,1569,96.49458253664754,23.40998043052838,13.625244618395305
13,ALUMÍNIO,3501152,18767,1978,1059,0,3037,3269,92.903028449067,10.539777268609795,5.642883785367933
14,ÁLVARES FLORENCE,3501202,3647,915,482,0,1397,1410,99.07801418439716,25.08911434055388,13.216342199067727
15,ÁLVARES MACHADO,3501301,24998,4065,2266,0,6331,6634,95.4326198372023,16.261300904072325,9.06472517801424
16,ÁLVARO DE CARVALHO,3501400,5274,576,341,0,917,994,92.25352112676056,10.921501706484642,6.4656806977626085
