,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,6105,2224,0,8329,8949,93.07185160353112,17.38771325225713,6.334197260117912
1,ADOLFO,3500204,3554,593,258,0,851,819,103.90720390720392,16.685424873382104,7.259425998874508
2,AGUAÍ,3500303,36648,3537,1619,0,5156,5012,102.8731045490822,9.651277013752456,4.417703558175071
3,ÁGUAS DA PRATA,3500402,8221,1355,451,0,1806,1976,91.39676113360325,16.482179783481328,5.485950614280501
4,ÁGUAS DE LINDÓIA,3500501,18808,2519,827,0,3346,3613,92.61001937448104,13.393236920459378,4.397065078689919
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,845,275,0,1120,1143,97.98775153105862,13.832051072188575,4.501555082664921
6,ÁGUAS DE SÃO PEDRO,3500600,3521,891,341,0,1232,1232,100.0,25.305310991195682,9.684748650951434
7,AGUDOS,3500709,37401,5273,2259,0,7532,8382,89.85922214268672,14.098553514611908,6.03994545600385
8,ALAMBARI,3500758,6129,622,173,0,795,842,94.41805225653206,10.148474465655083,2.8226464349812366
9,ALFREDO MARCONDES,3500808,4184,829,409,0,1238,1223,101.22649223221588,19.813575525812617,9.775334608030594
10,ALTAIR,3500907,4186,466,204,0,670,668,100.2994011976048,11.13234591495461,4.873387482083134
11,ALTINÓPOLIS,3501004,16203,2163,842,0,3005,3442,87.30389308541545,13.34937974449176,5.196568536690736
12,ALTO ALEGRE,3501103,4088,754,322,0,1076,1115,96.50224215246637,18.444227005870843,7.876712328767123
13,ALUMÍNIO,3501152,18767,1472,411,0,1883,2103,89.53875416072277,7.843555176639846,2.1900143869558266
14,ÁLVARES FLORENCE,3501202,3647,723,243,0,966,986,97.97160243407707,19.82451329860159,6.663010693720866
15,ÁLVARES MACHADO,3501301,24998,2988,943,0,3931,4492,87.51113089937667,11.95295623649892,3.7723017841427313
16,ÁLVARO DE CARVALHO,3501400,5274,406,195,0,601,667,90.10494752623688,7.698141827834661,3.6973833902161544
17,ALVINLÂNDIA,3501509,3237,418,133,0,551,541,101.84842883548984,12.913191226444237,4.10874266295953
18,AMERICANA,3501608,242018,28614,10757,0,39371,42669,92.27073519416908,11.823087538943385,4.444710723995736
19,AMÉRICO BRASILIENSE,3501707,41032,3841,1757,0,5598,5872,95.33378746594006,9.360986547085203,4.282023786313122
20,AMÉRICO DE CAMPOS,3501806,5981,902,295,0,1197,1335,89.66292134831461,15.081090118709245,4.932285570974754
21,AMPARO,3501905,72677,9618,3620,0,13238,14439,91.68224946325923,13.233897931945457,4.980943076901909
22,ANALÂNDIA,3502002,5056,603,231,0,834,845,98.69822485207101,11.92642405063291,4.568829113924051
23,ANDRADINA,3502101,57202,8461,2972,0,11433,12754,89.64246510898542,14.791440858711233,5.195622530680746
24,ANGATUBA,3502200,25479,2612,699,0,3311,3794,87.26937269372694,10.251579732328585,2.7434357706346404
25,ANHEMBI,3502309,6819,668,151,0,819,942,86.94267515923568,9.796157794398006,2.21440093855404
26,ANHUMAS,3502408,4144,558,224,0,782,756,103.43915343915344,13.465250965250966,5.405405405405405
27,APARECIDA,3502507,36185,3700,1300,0,5000,6048,82.67195767195767,10.225231449495647,3.592648887660633
28,APARECIDA D'OESTE,3502606,4158,817,453,0,1270,1151,110.33883579496091,19.64886964886965,10.894660894660895
29,APIAÍ,3502705,24226,2531,945,0,3476,3560,97.64044943820225,10.447453149508792,3.9007677701642867
30,ARAÇARIGUAMA,3502754,22860,1487,457,0,1944,2046,95.01466275659824,6.504811898512686,1.99912510936133
31,ARAÇATUBA,3502804,198129,27800,11573,0,39373,43332,90.86356503277024,14.031262460316258,5.841143901195686
32,ARAÇOIABA DA SERRA,3502903,34776,3337,965,0,4302,4962,86.69891172914147,9.595698182654704,2.7749022314239706
33,ARAMINA,3503000,5655,675,249,0,924,972,95.06172839506173,11.936339522546419,4.403183023872679
34,ARANDU,3503109,6365,750,228,0,978,1014,96.44970414201184,11.78318931657502,3.582089552238806
35,ARAPEÍ,3503158,2460,331,141,0,472,486,97.11934156378601,13.455284552845528,5.731707317073171
36,ARARAQUARA,3503208,238339,34097,12811,0,46908,50460,92.96076099881094,14.30609342155501,5.375116955261204
37,ARARAS,3503307,135506,16614,6075,0,22689,23862,95.08423434749811,12.260711702802828,4.483196316030287
38,ARCO-ÍRIS,3503356,1773,461,257,0,718,779,92.16944801026958,26.001128031584887,14.495205865764241
39,AREALVA,3503406,8613,1273,372,0,1645,1921,85.63248308172827,14.779983745500989,4.319052594914663
40,AREIAS,3503505,3896,483,184,0,667,722,92.38227146814404,12.397330595482545,4.722792607802875
41,AREIÓPOLIS,3503604,11158,723,251,0,974,1311,74.29443173150267,6.479655852303281,2.249507080121886
42,ARIRANHA,3503703,9761,1174,599,0,1773,1646,107.71567436208991,12.027456203257863,6.136666325171601
43,ARTUR NOGUEIRA,3503802,55340,4972,1534,0,6506,7227,90.02352290023524,8.984459703650161,2.771955186122154
44,ARUJÁ,3503901,91157,7033,2677,0,9710,10438,93.02548380915884,7.715260484658337,2.936691641892559
45,ASPÁSIA,3503950,1818,289,158,0,447,428,104.43925233644859,15.896589658965896,8.690869086908691
46,ASSIS,3504008,105087,14403,7612,0,22015,22531,97.70982202299055,13.705786633931885,7.2435220341241076
47,ATIBAIA,3504107,144088,18424,8391,0,26815,27925,96.02506714413607,12.786630392537893,5.823524512797735
48,AURIFLAMA,3504206,15253,1992,626,0,2618,3239,80.8274158690954,13.059725955549728,4.104110666754082
49,AVAÍ,3504305,5436,898,541,0,1439,1686,85.34994068801898,16.519499632082415,9.952170713760118
50,AVANHANDAVA,3504404,13859,1066,371,0,1437,1434,100.2092050209205,7.691752651706472,2.67696081968396
51,AVARÉ,3504503,91232,11508,3921,0,15429,17342,88.96897704993657,12.613995089442302,4.2978340933005965
52,BADY BASSITT,3504602,17761,2028,1160,0,3188,3078,103.57374918778429,11.418275997973087,6.53116378582287
53,BALBINOS,3504701,5934,269,87,0,356,358,99.4413407821229,4.53319851702056,1.4661274014155714
54,BÁLSAMO,3504800,9139,1393,760,0,2153,1934,111.32368148914166,15.242367873946822,8.316008316008316
55,BANANAL,3504909,10993,1488,746,0,2234,2286,97.72528433945756,13.535886473210223,6.786136632402438
56,BARÃO DE ANTONINA,3505005,3498,521,207,0,728,770,94.54545454545455,14.89422527158376,5.917667238421955
57,BARBOSA,3505104,7468,783,303,0,1086,1220,89.01639344262296,10.484734868773433,4.057311194429566
58,BARIRI,3505203,35558,4640,1569,0,6209,6951,89.32527693856998,13.049102874177402,4.412509139996625
59,BARRA BONITA,3505302,36126,4944,1806,0,6750,7299,92.47842170160297,13.685434313237005,4.9991695731606045
60,BARRA DO CHAPÉU,3505351,5760,484,135,0,619,789,78.45373891001267,8.402777777777779,2.34375
61,BARRA DO TURVO,3505401,7632,1609,871,0,2480,2547,97.36945425991362,21.082285115303982,11.412473794549266
62,BARRETOS,3505500,122833,18385,9341,0,27726,29697,93.36296595615718,14.967476166828133,7.604633933877704
63,BARRINHA,3505609,33180,2325,1127,0,3452,3479,99.2239149180799,7.007233273056059,3.39662447257384
64,BARUERI,3505708,276982,24483,12402,0,36885,37058,99.53316422904635,8.839202547457957,4.4775472774404115
65,BASTOS,3505807,20953,2604,1040,0,3644,3583,101.70248395199553,12.427814632749486,4.9634897150766
66,BATATAIS,3505906,62980,7099,2210,0,9309,11591,80.31231127598998,11.271832327723088,3.5090504922197523
67,BAURU,3506003,379297,54629,27038,0,81667,87067,93.79787979372207,14.40269762217998,7.128450791859678
68,BEBEDOURO,3506102,77555,10521,3370,0,13891,17381,79.92060295725217,13.565856488943332,4.345303333118432
69,BENTO DE ABREU,3506201,3005,313,121,0,434,429,101.16550116550115,10.415973377703827,4.026622296173045
70,BERNARDINO DE CAMPOS,3506300,11158,1721,588,0,2309,2545,90.72691552062868,15.423911095178347,5.269761606022585
71,BERTIOGA,3506359,64723,5124,2008,0,7132,7529,94.72705538584141,7.9168147335568495,3.1024519877014356
72,BILAC,3506409,8117,1330,572,0,1902,1845,103.08943089430895,16.38536405075767,7.0469385240852525
73,BIRIGUI,3506508,124883,13415,4676,0,18091,20896,86.57637825421133,10.742054563071035,3.744304669170343
74,BIRITIBA MIRIM,3506607,32936,2873,1296,0,4169,3991,104.46003507892758,8.722977896526597,3.934904056351712
75,BOA ESPERANÇA DO SUL,3506706,15018,1517,426,0,1943,1958,99.23391215526047,10.10121187907844,2.836596084698362
76,BOCAINA,3506805,12452,1292,462,0,1754,1849,94.86208761492698,10.37584323803405,3.7102473498233217
77,BOFETE,3506904,11921,1287,390,0,1677,1832,91.53930131004367,10.79607415485278,3.271537622682661
78,BOITUVA,3507001,62170,4981,1555,0,6536,7559,86.46646381796535,8.01190284703233,2.501206369631655
79,BOM JESUS DOS PERDÕES,3507100,25985,2103,680,0,2783,3030,91.84818481848185,8.093130652299402,2.6168943621319993
80,BOM SUCESSO DE ITARARÉ,3507159,3984,310,75,0,385,415,92.7710843373494,7.781124497991968,1.8825301204819278
81,BORÁ,3507209,838,134,68,0,202,197,102.53807106598984,15.990453460620524,8.1145584725537
82,BORACÉIA,3507308,4868,639,176,0,815,903,90.2547065337763,13.126540673788003,3.61544782251438
83,BORBOREMA,3507407,16164,2026,649,0,2675,3007,88.95909544396409,12.534026231130907,4.015095273447167
84,BOREBI,3507456,2683,254,74,0,328,429,76.45687645687646,9.467014535967202,2.7581065970928065
85,BOTUCATU,3507506,148130,23932,10662,0,34594,34001,101.74406635098967,16.156079119692162,7.197731722135961
86,BRAGANÇA PAULISTA,3507605,170533,21283,7918,0,29201,30935,94.39469856149992,12.480282408683363,4.643089607290085
87,BRAÚNA,3507704,5741,787,435,0,1222,1258,97.13831478537361,13.708413168437556,7.577077164257099
88,BREJO ALEGRE,3507753,2889,408,214,0,622,611,101.80032733224222,14.122533748701974,7.4074074074074066
89,BRODOWSKI,3507803,25277,2829,1489,0,4318,4327,99.79200369771203,11.191992720655142,5.890730703801875
90,BROTAS,3507902,24636,2687,863,0,3550,3910,90.7928388746803,10.906803052443578,3.5030037343724634
91,BURI,3508009,19965,1666,359,0,2025,2566,78.91660171473109,8.344603055346857,1.798146756824443
92,BURITAMA,3508108,17281,2161,831,0,2992,3021,99.04005296259517,12.505063364388636,4.808749493663561
93,BURITIZAL,3508207,4514,685,278,0,963,936,102.88461538461537,15.17501107665042,6.15861763402747
94,CABRÁLIA PAULISTA,3508306,4243,545,194,0,739,766,96.47519582245431,12.844685364129155,4.57223662502946
95,CABREÚVA,3508405,50429,3098,942,0,4040,5095,79.29342492639843,6.143290566935692,1.8679727934323505
96,CAÇAPAVA,3508504,95018,10511,3855,0,14366,16309,88.08633269973635,11.062114546717464,4.057126018228125
97,CACHOEIRA PAULISTA,3508603,33581,4016,1183,0,5199,6242,83.29061198333866,11.9591435633245,3.5228254072243232
98,CACONDE,3508702,19009,2352,601,0,2953,3636,81.21562156215622,12.373086432742385,3.1616602661896995
