,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,7744,4375,0,12119,11379,106.50320766323931,22.055765999259492,12.460482469881235
1,ADOLFO,3500204,3554,765,494,0,1259,1104,114.03985507246377,21.525042205965107,13.89983117613956
2,AGUAÍ,3500303,36648,4578,2752,0,7330,6773,108.22382991288941,12.491814014407336,7.509277450338354
3,ÁGUAS DA PRATA,3500402,8221,1681,907,0,2588,2531,102.25207427894114,20.447634107772778,11.032721080160563
4,ÁGUAS DE LINDÓIA,3500501,18808,3305,1716,0,5021,4823,104.1053286336305,17.57230965546576,9.1237771161208
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,963,596,0,1559,1521,102.49835634451019,15.763627434932067,9.75609756097561
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1125,595,0,1720,1542,111.54345006485084,31.951150241408694,16.898608349900595
7,AGUDOS,3500709,37401,6421,3332,0,9753,10258,95.07701306297524,17.16799016069089,8.908852704473142
8,ALAMBARI,3500758,6129,837,341,0,1178,1142,103.15236427320491,13.656387665198238,5.563713493228912
9,ALFREDO MARCONDES,3500808,4184,1086,619,0,1705,1545,110.35598705501619,25.95602294455067,14.794455066921605
10,ALTAIR,3500907,4186,520,341,0,861,883,97.50849377123443,12.422360248447205,8.146201624462494
11,ALTINÓPOLIS,3501004,16203,3008,1870,0,4878,4460,109.37219730941703,18.564463370980683,11.541072640868975
12,ALTO ALEGRE,3501103,4088,919,527,0,1446,1421,101.75932441942295,22.480430528375734,12.891389432485322
13,ALUMÍNIO,3501152,18767,1833,818,0,2651,2907,91.1936704506364,9.767144455693504,4.35871476527948
14,ÁLVARES FLORENCE,3501202,3647,820,455,0,1275,1291,98.76065065840433,22.484233616671236,12.476007677543185
15,ÁLVARES MACHADO,3501301,24998,3914,1903,0,5817,5986,97.17674574006014,15.657252580206416,7.612609008720697
16,ÁLVARO DE CARVALHO,3501400,5274,551,312,0,863,891,96.8574635241302,10.447478194918467,5.915813424345847
17,ALVINLÂNDIA,3501509,3237,530,264,0,794,699,113.59084406294706,16.373185047883844,8.155699721964782
18,AMERICANA,3501608,242018,34887,19262,0,54149,55941,96.79662501564148,14.415043509160474,7.958912147030387
19,AMÉRICO BRASILIENSE,3501707,41032,4714,2800,0,7514,7368,101.9815418023887,11.488594267888477,6.823942288945213
20,AMÉRICO DE CAMPOS,3501806,5981,1068,491,0,1559,1731,90.06354708261121,17.856545728139107,8.20932954355459
21,AMPARO,3501905,72677,11563,6664,0,18227,18730,97.31446876668446,15.91012287243557,9.169338305103402
22,ANALÂNDIA,3502002,5056,743,485,0,1228,1131,108.5764809902741,14.695411392405063,9.592563291139241
23,ANDRADINA,3502101,57202,10920,5185,0,16105,16367,98.39921793853486,19.090241599944058,9.064368378728016
24,ANGATUBA,3502200,25479,3445,1355,0,4800,5074,94.59992116673236,13.520938812355274,5.318105106165862
25,ANHEMBI,3502309,6819,893,354,0,1247,1277,97.65074393108848,13.095761841912305,5.1913770347558295
26,ANHUMAS,3502408,4144,712,360,0,1072,986,108.72210953346857,17.18146718146718,8.687258687258687
27,APARECIDA,3502507,36185,5299,2882,0,8181,8048,101.65258449304176,14.644189581318226,7.964626226336879
28,APARECIDA D'OESTE,3502606,4158,1064,654,0,1718,1464,117.34972677595627,25.589225589225588,15.728715728715729
29,APIAÍ,3502705,24226,3431,1859,0,5290,4979,106.246234183571,14.162470073474779,7.673573846280855
30,ARAÇARIGUAMA,3502754,22860,1986,1092,0,3078,2896,106.28453038674033,8.68766404199475,4.776902887139108
31,ARAÇATUBA,3502804,198129,33883,19723,0,53606,54793,97.83366488420053,17.1014843864351,9.954625521756027
32,ARAÇOIABA DA SERRA,3502903,34776,4330,2415,0,6745,6738,100.10388839418225,12.451115711985278,6.944444444444445
33,ARAMINA,3503000,5655,838,543,0,1381,1289,107.13731574864237,14.818744473916887,9.60212201591512
34,ARANDU,3503109,6365,978,512,0,1490,1365,109.15750915750915,15.365278868813824,8.043990573448546
35,ARAPEÍ,3503158,2460,425,268,0,693,628,110.35031847133759,17.276422764227643,10.894308943089431
36,ARARAQUARA,3503208,238339,41657,22444,0,64101,64004,100.15155302793575,17.47804597652923,9.416839040190652
37,ARARAS,3503307,135506,19792,13449,0,33241,31057,107.03223105902052,14.605995306480892,9.925021770253716
38,ARCO-ÍRIS,3503356,1773,527,357,0,884,922,95.87852494577007,29.723632261703326,20.135363790186126
39,AREALVA,3503406,8613,1624,694,0,2318,2543,91.15218246165946,18.855218855218855,8.057587367932195
40,AREIAS,3503505,3896,606,333,0,939,908,103.41409691629957,15.554414784394249,8.547227926078028
41,AREIÓPOLIS,3503604,11158,1128,476,0,1604,1751,91.60479725870931,10.109338591145367,4.265997490589712
42,ARIRANHA,3503703,9761,1533,801,0,2334,2136,109.26966292134833,15.705358057576069,8.20612642147321
43,ARTUR NOGUEIRA,3503802,55340,6371,3350,0,9721,9651,100.72531343902187,11.51246837730394,6.053487531622697
44,ARUJÁ,3503901,91157,9380,4830,0,14210,14514,97.90547058012953,10.289939335432276,5.298550851827068
45,ASPÁSIA,3503950,1818,393,235,0,628,570,110.17543859649123,21.61716171617162,12.926292629262925
46,ASSIS,3504008,105087,18555,10991,0,29546,28437,103.89984878855012,17.65679865254503,10.458953057942466
47,ATIBAIA,3504107,144088,22487,12858,0,35345,35613,99.24746581304579,15.606434956415525,8.923713286325023
48,AURIFLAMA,3504206,15253,2522,1087,0,3609,4193,86.0720248032435,16.53445223890382,7.126466924539435
49,AVAÍ,3504305,5436,1139,752,0,1891,1965,96.23409669211196,20.95290654893304,13.833701250919795
50,AVANHANDAVA,3504404,13859,1408,745,0,2153,1952,110.29713114754098,10.1594631647305,5.375568222815499
51,AVARÉ,3504503,91232,14018,6703,0,20721,22294,92.94428994348254,15.365222728867064,7.347202735882147
52,BADY BASSITT,3504602,17761,2840,1578,0,4418,3943,112.04666497590668,15.990090648049096,8.88463487416249
53,BALBINOS,3504701,5934,332,107,0,439,434,101.15207373271889,5.594876980114593,1.8031681833501856
54,BÁLSAMO,3504800,9139,1797,1128,0,2925,2496,117.1875,19.66298282087756,12.342707079549186
55,BANANAL,3504909,10993,1905,1113,0,3018,2961,101.92502532928064,17.329209496952604,10.12462476121168
56,BARÃO DE ANTONINA,3505005,3498,604,359,0,963,981,98.1651376146789,17.26700971983991,10.263007432818753
57,BARBOSA,3505104,7468,1059,581,0,1640,1619,101.2970969734404,14.180503481521157,7.7798607391537224
58,BARIRI,3505203,35558,5708,3307,0,9015,8872,101.61181244364292,16.052646380561335,9.300298104505316
59,BARRA BONITA,3505302,36126,6430,3077,0,9507,9490,100.17913593256058,17.79881525770913,8.517411282732658
60,BARRA DO CHAPÉU,3505351,5760,655,252,0,907,1124,80.69395017793595,11.371527777777777,4.375
61,BARRA DO TURVO,3505401,7632,1796,1067,0,2863,3018,94.86414844267726,23.532494758909852,13.980607966457024
62,BARRETOS,3505500,122833,22139,12459,0,34598,36321,95.25618788028964,18.0236581374712,10.143039736878526
63,BARRINHA,3505609,33180,2909,1649,0,4558,4576,99.60664335664336,8.767329716696805,4.969861362266426
64,BARUERI,3505708,276982,33173,18040,0,51213,48462,105.67661260368948,11.976590536569164,6.513058610306807
65,BASTOS,3505807,20953,3267,1743,0,5010,4771,105.00943198490882,15.592039326110818,8.318617859017802
66,BATATAIS,3505906,62980,9765,4922,0,14687,15221,96.49168911372445,15.504922197523024,7.815179422038742
67,BAURU,3506003,379297,66361,38361,0,104722,107577,97.3460869888545,17.495788260914267,10.113710364173722
68,BEBEDOURO,3506102,77555,13090,7107,0,20197,22107,91.3602026507441,16.878344400747856,9.163819225066081
69,BENTO DE ABREU,3506201,3005,410,215,0,625,579,107.9447322970639,13.643926788685523,7.154742096505824
70,BERNARDINO DE CAMPOS,3506300,11158,2268,1208,0,3476,3279,106.00792924672156,20.326223337515685,10.826312959311704
71,BERTIOGA,3506359,64723,7028,3779,0,10807,9978,108.30827821206654,10.858581956955025,5.838728118288707
72,BILAC,3506409,8117,1591,879,0,2470,2325,106.23655913978493,19.60083774793643,10.829124060613529
73,BIRIGUI,3506508,124883,15307,7331,0,22638,27376,82.69286966686148,12.257072619972293,5.870294595741614
74,BIRITIBA MIRIM,3506607,32936,3668,2277,0,5945,5562,106.88601222581806,11.136750060723829,6.91340782122905
75,BOA ESPERANÇA DO SUL,3506706,15018,1849,1035,0,2884,2599,110.96575606002308,12.311892395791716,6.8917299240910905
76,BOCAINA,3506805,12452,1680,991,0,2671,2452,108.93148450244698,13.491808544812079,7.9585608737552205
77,BOFETE,3506904,11921,1636,728,0,2364,2519,93.84676458912267,13.723680899253418,6.106870229007633
78,BOITUVA,3507001,62170,6698,3511,0,10209,10193,100.15697046993036,10.773685057101495,5.647418368988258
79,BOM JESUS DOS PERDÕES,3507100,25985,2892,1346,0,4238,4086,103.72001957905042,11.129497787184913,5.179911487396574
80,BOM SUCESSO DE ITARARÉ,3507159,3984,351,165,0,516,566,91.16607773851591,8.810240963855422,4.141566265060241
81,BORÁ,3507209,838,157,109,0,266,262,101.52671755725191,18.73508353221957,13.007159904534607
82,BORACÉIA,3507308,4868,764,436,0,1200,1198,100.1669449081803,15.694330320460148,8.95645028759244
83,BORBOREMA,3507407,16164,2560,1447,0,4007,3909,102.50703504732668,15.837663944568176,8.951992081168028
84,BOREBI,3507456,2683,370,152,0,522,551,94.73684210526315,13.790532985464033,5.665300037271711
85,BOTUCATU,3507506,148130,28177,15732,0,43909,41929,104.72226859691382,19.02180517113346,10.620400999122392
86,BRAGANÇA PAULISTA,3507605,170533,26804,14353,0,41157,40162,102.47746626164036,15.717778963602353,8.416552807960922
87,BRAÚNA,3507704,5741,1011,627,0,1638,1564,104.73145780051152,17.610172443825117,10.921442257446438
88,BREJO ALEGRE,3507753,2889,451,322,0,773,760,101.71052631578948,15.610938040844582,11.145725164416753
89,BRODOWSKI,3507803,25277,3451,2101,0,5552,5556,99.92800575953925,13.652727776239267,8.311904102543814
90,BROTAS,3507902,24636,3450,1936,0,5386,5134,104.9084534476042,14.003896736483195,7.858418574443904
