,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,7830,4381,0,12211,11379,107.31171456191228,22.30070348323887,12.477571131554214
1,ADOLFO,3500204,3554,772,513,0,1285,1104,116.39492753623189,21.722003376477208,14.434440067529545
2,AGUAÍ,3500303,36648,4588,2757,0,7345,6773,108.44529750479846,12.51910063304955,7.5229207596594625
3,ÁGUAS DA PRATA,3500402,8221,1683,913,0,2596,2531,102.56815487949427,20.4719620484126,11.10570490208004
4,ÁGUAS DE LINDÓIA,3500501,18808,3479,1736,0,5215,4823,108.12772133526852,18.497447894512973,9.230114844746916
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,966,609,0,1575,1521,103.55029585798816,15.812735308561141,9.968898346701588
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1125,624,0,1749,1542,113.42412451361868,31.951150241408694,17.72223800056802
7,AGUDOS,3500709,37401,6449,3338,0,9787,10258,95.4084616884383,17.242854469131842,8.924895056281917
8,ALAMBARI,3500758,6129,837,341,0,1178,1142,103.15236427320491,13.656387665198238,5.563713493228912
9,ALFREDO MARCONDES,3500808,4184,1103,620,0,1723,1545,111.5210355987055,26.3623326959847,14.818355640535371
10,ALTAIR,3500907,4186,520,341,0,861,883,97.50849377123443,12.422360248447205,8.146201624462494
11,ALTINÓPOLIS,3501004,16203,3008,1870,0,4878,4460,109.37219730941703,18.564463370980683,11.541072640868975
12,ALTO ALEGRE,3501103,4088,943,529,0,1472,1421,103.5890218156228,23.067514677103716,12.94031311154599
13,ALUMÍNIO,3501152,18767,1887,899,0,2786,2907,95.83763329893361,10.054883572227846,4.790323440080993
14,ÁLVARES FLORENCE,3501202,3647,845,455,0,1300,1291,100.69713400464757,23.169728544008773,12.476007677543185
15,ÁLVARES MACHADO,3501301,24998,3921,1903,0,5824,5986,97.29368526561977,15.68525482038563,7.612609008720697
16,ÁLVARO DE CARVALHO,3501400,5274,552,312,0,864,891,96.96969696969697,10.466439135381114,5.915813424345847
17,ALVINLÂNDIA,3501509,3237,544,264,0,808,699,115.5937052932761,16.80568427556379,8.155699721964782
