,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,10757,6046,0,16803,18692,89.89407233040873,30.637122269374274,17.219674745806156
1,ADOLFO,3500204,3554,1205,623,0,1828,1852,98.70410367170626,33.90545863815419,17.529544175576813
2,AGUAÍ,3500303,36648,6743,3653,0,10396,11989,86.712820085078,18.3993669504475,9.967801790002182
3,ÁGUAS DA PRATA,3500402,8221,2515,1133,0,3648,4362,83.63136176066025,30.592385354579736,13.78177837246077
4,ÁGUAS DE LINDÓIA,3500501,18808,4853,2443,0,7296,8354,87.33540818769453,25.80284985112718,12.989153551680136
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1333,844,0,2177,2563,84.93952399531798,21.8202651825176,13.815681780978883
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1507,755,0,2262,2318,97.58412424503882,42.80034081226924,21.442771939789832
7,AGUDOS,3500709,37401,8694,5157,0,13851,16533,83.77789874795863,23.245367770915216,13.788401379642256
8,ALAMBARI,3500758,6129,1355,453,0,1808,2043,88.49730788056779,22.108011094795234,7.391091532060695
9,ALFREDO MARCONDES,3500808,4184,1361,818,0,2179,2427,89.78162340337865,32.52868068833652,19.550669216061188
10,ALTAIR,3500907,4186,836,467,0,1303,1430,91.11888111888112,19.971333014811275,11.156235069278548
11,ALTINÓPOLIS,3501004,16203,4188,2479,0,6667,7533,88.50391610248242,25.847065358266985,15.299635869900635
12,ALTO ALEGRE,3501103,4088,1205,718,0,1923,2229,86.27187079407807,29.47651663405088,17.563600782778867
13,ALUMÍNIO,3501152,18767,3097,1487,0,4584,5324,86.10067618332081,16.50237118346033,7.923482709010497
14,ÁLVARES FLORENCE,3501202,3647,1194,585,0,1779,2112,84.23295454545455,32.739237729640806,16.04058129969838
15,ÁLVARES MACHADO,3501301,24998,5778,2900,0,8678,10161,85.40497982482039,23.113849107928637,11.600928074245939
16,ÁLVARO DE CARVALHO,3501400,5274,800,475,0,1275,1542,82.68482490272373,15.168752370117558,9.0064467197573
17,ALVINLÂNDIA,3501509,3237,737,355,0,1092,1199,91.07589658048374,22.767995057151683,10.966944701884461
18,AMERICANA,3501608,242018,53899,28339,0,82238,97650,84.21710189452125,22.27065755439678,11.709459626969895
19,AMÉRICO BRASILIENSE,3501707,41032,7295,4121,0,11416,12656,90.20227560050569,17.778806784948333,10.043380775979722
20,AMÉRICO DE CAMPOS,3501806,5981,1597,841,0,2438,2952,82.58807588075881,26.701220531683667,14.061193780304295
21,AMPARO,3501905,72677,17122,9499,0,26621,31840,83.60866834170855,23.5590351830703,13.070159747925752
22,ANALÂNDIA,3502002,5056,1121,592,0,1713,1931,88.71051268772656,22.171677215189874,11.708860759493671
23,ANDRADINA,3502101,57202,14444,8433,0,22877,26699,85.68485711075321,25.250865354358236,14.74249152127548
24,ANGATUBA,3502200,25479,5044,2326,0,7370,8933,82.50307847307735,19.796695317712626,9.129086698850033
25,ANHEMBI,3502309,6819,1412,608,0,2020,2284,88.44133099824869,20.706848511511954,8.916263381727527
26,ANHUMAS,3502408,4144,1026,578,0,1604,1705,94.07624633431085,24.75868725868726,13.947876447876448
27,APARECIDA,3502507,36185,8503,3928,0,12431,14327,86.76624555035947,23.498687301367973,10.855326792869974
28,APARECIDA D'OESTE,3502606,4158,1589,753,0,2342,2398,97.66472060050042,38.215488215488215,18.10966810966811
29,APIAÍ,3502705,24226,4954,2666,0,7620,8918,85.44516707782014,20.449104268141667,11.00470568810369
