,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,10767,6046,0,16813,18692,89.94757115343462,30.66560337216257,17.219674745806156
1,ADOLFO,3500204,3554,1221,640,0,1861,1852,100.48596112311014,34.355655599324706,18.007878446820484
2,AGUAÍ,3500303,36648,6783,3686,0,10469,11989,87.3217115689382,18.50851342501637,10.057847631521502
3,ÁGUAS DA PRATA,3500402,8221,2516,1134,0,3650,4362,83.67721228794132,30.60454932489965,13.793942342780682
4,ÁGUAS DE LINDÓIA,3500501,18808,4871,2538,0,7409,8354,88.68805362700502,25.898553806890686,13.494257762654192
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1336,844,0,2180,2563,85.05657432696059,21.869373056146667,13.815681780978883
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1526,913,0,2439,2318,105.22001725625539,43.33996023856859,25.930133484805452
7,AGUDOS,3500709,37401,8722,5161,0,13883,16533,83.9714510373193,23.320232079356167,13.799096280848106
8,ALAMBARI,3500758,6129,1355,453,0,1808,2043,88.49730788056779,22.108011094795234,7.391091532060695
9,ALFREDO MARCONDES,3500808,4184,1362,850,0,2212,2427,91.14132674083231,32.55258126195029,20.31548757170172
10,ALTAIR,3500907,4186,851,485,0,1336,1430,93.42657342657343,20.32967032967033,11.586239847109413
11,ALTINÓPOLIS,3501004,16203,4304,2483,0,6787,7533,90.09690694278508,26.56298216379683,15.324322656298218
12,ALTO ALEGRE,3501103,4088,1205,718,0,1923,2229,86.27187079407807,29.47651663405088,17.563600782778867
13,ALUMÍNIO,3501152,18767,3107,1497,0,4604,5324,86.4763335837716,16.555656205040766,7.976767730590931
14,ÁLVARES FLORENCE,3501202,3647,1197,674,0,1871,2112,88.58901515151516,32.82149712092131,18.480943241020018
15,ÁLVARES MACHADO,3501301,24998,5811,2928,0,8739,10161,86.00531443755536,23.2458596687735,11.712937034962797
16,ÁLVARO DE CARVALHO,3501400,5274,800,475,0,1275,1542,82.68482490272373,15.168752370117558,9.0064467197573
