,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,10518,5875,0,16393,16797,97.59480859677323,29.956423912733904,16.73264788812623
1,ADOLFO,3500204,3554,1158,605,0,1763,1667,105.75884823035393,32.58300506471581,17.02307259425999
2,AGUAÍ,3500303,36648,6472,3386,0,9858,10589,93.09660968930021,17.659899585243398,9.239249072254967
3,ÁGUAS DA PRATA,3500402,8221,2443,1120,0,3563,3812,93.46799580272823,29.716579491546042,13.623646758301911
4,ÁGUAS DE LINDÓIA,3500501,18808,4691,2349,0,7040,7394,95.21233432512848,24.941514249255636,12.489366227137388
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1187,802,0,1989,2273,87.5054993400792,19.430348665902766,13.128171550171878
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1415,745,0,2160,2118,101.98300283286119,40.187446748082934,21.158761715421758
7,AGUDOS,3500709,37401,8447,5131,0,13578,15003,90.50189962007599,22.58495762145397,13.718884521804231
8,ALAMBARI,3500758,6129,1297,453,0,1750,1828,95.73304157549234,21.16169032468592,7.391091532060695
9,ALFREDO MARCONDES,3500808,4184,1325,802,0,2127,2192,97.03467153284672,31.66826003824092,19.168260038240916
10,ALTAIR,3500907,4186,779,436,0,1215,1270,95.66929133858267,18.60965121834687,10.415671285236503
11,ALTINÓPOLIS,3501004,16203,4099,2245,0,6344,6773,93.66602687140116,25.297784360920815,13.855458865642165
12,ALTO ALEGRE,3501103,4088,1192,718,0,1910,1984,96.27016129032258,29.158512720156555,17.563600782778867
13,ALUMÍNIO,3501152,18767,2902,1487,0,4389,4679,93.80209446462919,15.46331326264187,7.923482709010497
14,ÁLVARES FLORENCE,3501202,3647,1154,585,0,1739,1872,92.89529914529915,31.642445845900742,16.04058129969838
15,ÁLVARES MACHADO,3501301,24998,5607,2764,0,8371,9031,92.69183922046284,22.429794383550682,11.05688455076406
16,ÁLVARO DE CARVALHO,3501400,5274,769,450,0,1219,1382,88.205499276411,14.580963215775503,8.532423208191126
17,ALVINLÂNDIA,3501509,3237,697,345,0,1042,1069,97.47427502338635,21.53228297806611,10.658016682113068
18,AMERICANA,3501608,242018,52645,27670,0,80315,87070,92.24187435396807,21.75251427579767,11.433033906568934
19,AMÉRICO BRASILIENSE,3501707,41032,6857,4056,0,10913,11341,96.22608235605325,16.711347241177616,9.884967829986351
20,AMÉRICO DE CAMPOS,3501806,5981,1536,821,0,2357,2627,89.72211648267987,25.681324193278716,13.726801538204313
21,AMPARO,3501905,72677,16681,9196,0,25877,28490,90.82836082836083,22.952240736409042,12.653246556682307
22,ANALÂNDIA,3502002,5056,1058,590,0,1648,1736,94.93087557603687,20.925632911392405,11.669303797468354
23,ANDRADINA,3502101,57202,13987,8383,0,22370,23954,93.38732570760625,24.451942239781825,14.655081990140204
24,ANGATUBA,3502200,25479,4868,2136,0,7004,7868,89.01881037112354,19.105930374033516,8.383374543741905
25,ANHEMBI,3502309,6819,1354,558,0,1912,2019,94.70034670629023,19.856283912597156,8.18301803783546
26,ANHUMAS,3502408,4144,1015,517,0,1532,1500,102.13333333333334,24.493243243243242,12.475868725868725
27,APARECIDA,3502507,36185,8163,3885,0,12048,12682,95.00078851916102,22.559071438441343,10.73649302197043
28,APARECIDA D'OESTE,3502606,4158,1427,751,0,2178,2143,101.63322445170321,34.31938431938432,18.06156806156806
29,APIAÍ,3502705,24226,4776,2554,0,7330,7903,92.7495887637606,19.714356476512837,10.542392470899035
30,ARAÇARIGUAMA,3502754,22860,2696,1571,0,4267,4949,86.21943827035766,11.79352580927384,6.8722659667541555
31,ARAÇATUBA,3502804,198129,49870,26886,0,76756,82342,93.21609871025723,25.170469744459417,13.569946852808018
32,ARAÇOIABA DA SERRA,3502903,34776,5712,2985,0,8697,10889,79.86959316741667,16.425120772946862,8.583505866114562
33,ARAMINA,3503000,5655,1284,620,0,1904,1980,96.16161616161617,22.70557029177719,10.963748894783377
34,ARANDU,3503109,6365,1392,669,0,2061,2153,95.72689270784952,21.869599371563236,10.510604870384919
35,ARAPEÍ,3503158,2460,594,337,0,931,940,99.04255319148936,24.146341463414632,13.699186991869919
36,ARARAQUARA,3503208,238339,57736,31879,0,89615,95174,94.15911908714565,24.224319142062356,13.37548617725173
37,ARARAS,3503307,135506,29420,15862,0,45282,47905,94.52457989771422,21.71121573952445,11.705754726727967
38,ARCO-ÍRIS,3503356,1773,693,485,0,1178,1191,98.90848026868177,39.08629441624365,27.354765933446135
39,AREALVA,3503406,8613,2240,1222,0,3462,3778,91.63578613022764,26.00719842099152,14.187855567165911
40,AREIAS,3503505,3896,776,451,0,1227,1368,89.69298245614034,19.917864476386036,11.575975359342916
41,AREIÓPOLIS,3503604,11158,1557,821,0,2378,2805,84.77718360071302,13.954113640437354,7.357949453307045
42,ARIRANHA,3503703,9761,2027,1095,0,3122,3182,98.11439346323067,20.766314926749306,11.21811289826862
43,ARTUR NOGUEIRA,3503802,55340,9429,4803,0,14232,15100,94.25165562913908,17.038308637513552,8.679074810263824
44,ARUJÁ,3503901,91157,15624,6974,0,22598,24433,92.48966561617485,17.139660146779732,7.6505369856401595
45,ASPÁSIA,3503950,1818,601,284,0,885,860,102.90697674418605,33.05830583058306,15.62156215621562
46,ASSIS,3504008,105087,24556,13715,0,38271,42527,89.99224022385779,23.367305185227476,13.051091000789821
47,ATIBAIA,3504107,144088,30843,16577,0,47420,54536,86.95173830130555,21.405668757981232,11.504774859807895
48,AURIFLAMA,3504206,15253,3559,1851,0,5410,6213,87.07548688234348,23.333114797089095,12.135317642430996
49,AVAÍ,3504305,5436,1353,989,0,2342,2542,92.13217938630999,24.88962472406181,18.19352465047829
50,AVANHANDAVA,3504404,13859,2121,1026,0,3147,3119,100.8977236293684,15.304134497438488,7.403131539072083
51,AVARÉ,3504503,91232,20812,10854,0,31666,33992,93.15721346199106,22.812171168011226,11.897141353910909
52,BADY BASSITT,3504602,17761,4055,2050,0,6105,6223,98.10380845251487,22.830921682337706,11.542142897359382
53,BALBINOS,3504701,5934,435,220,0,655,642,102.02492211838006,7.330637007077856,3.7074486012807553
54,BÁLSAMO,3504800,9139,2389,1331,0,3720,3675,101.22448979591836,26.140715614399824,14.563956669219827
55,BANANAL,3504909,10993,2537,1514,0,4051,4270,94.8711943793911,23.078322568907485,13.772400618575457
