,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,8275,5294,0,13569,13812,98.24066029539532,23.56811255731822,15.077895816126
1,ADOLFO,3500204,3554,915,538,0,1453,1342,108.27123695976155,25.74563871693866,15.137872819358469
2,AGUAÍ,3500303,36648,4980,3063,0,8043,8439,95.30750088873089,13.588736083824493,8.35789129011133
3,ÁGUAS DA PRATA,3500402,8221,1905,1011,0,2916,3077,94.76763080922977,23.17236345943316,12.297773993431456
4,ÁGUAS DE LINDÓIA,3500501,18808,3749,2088,0,5837,5914,98.69800473452824,19.933007230965547,11.101658868566568
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1085,678,0,1763,1848,95.40043290043289,17.76068096251432,11.098379440170241
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1162,663,0,1825,1793,101.78471834913552,33.00198807157058,18.829877875603522
7,AGUDOS,3500709,37401,6995,4148,0,11143,12673,87.92708908703543,18.702708483730383,11.090612550466565
8,ALAMBARI,3500758,6129,999,425,0,1424,1428,99.71988795518207,16.299559471365637,6.934247022352749
9,ALFREDO MARCONDES,3500808,4184,1166,678,0,1844,1837,100.38105606967882,27.86806883365201,16.204588910133843
10,ALTAIR,3500907,4186,595,421,0,1016,1040,97.6923076923077,14.214046822742473,10.057333970377448
11,ALTINÓPOLIS,3501004,16203,3201,2045,0,5246,5478,95.76487769258854,19.75560081466395,12.621119545763129
12,ALTO ALEGRE,3501103,4088,1049,625,0,1674,1709,97.95201872440023,25.66046966731898,15.288649706457926
13,ALUMÍNIO,3501152,18767,2223,1209,0,3432,3654,93.92446633825944,11.845260297330421,6.4421591090744394
14,ÁLVARES FLORENCE,3501202,3647,958,527,0,1485,1557,95.37572254335261,26.268165615574446,14.450233068275296
15,ÁLVARES MACHADO,3501301,24998,4278,2529,0,6807,7311,93.10627821091506,17.11336906952556,10.11680934474758
16,ÁLVARO DE CARVALHO,3501400,5274,620,383,0,1003,1092,91.84981684981685,11.755783086841106,7.262040197193781
17,ALVINLÂNDIA,3501509,3237,590,305,0,895,874,102.40274599542334,18.226753166512204,9.422304603027493
18,AMERICANA,3501608,242018,41898,23508,0,65406,69925,93.53736145870576,17.311935475873696,9.713327107901065
19,AMÉRICO BRASILIENSE,3501707,41032,5299,3401,0,8700,9231,94.24764380890478,12.914310781828817,8.288652758822382
20,AMÉRICO DE CAMPOS,3501806,5981,1281,720,0,2001,2112,94.74431818181817,21.41782310650393,12.038120715599398
21,AMPARO,3501905,72677,13350,8243,0,21593,23000,93.88260869565217,18.36894753498356,11.341965133398462
22,ANALÂNDIA,3502002,5056,813,496,0,1309,1411,92.7710843373494,16.07990506329114,9.81012658227848
23,ANDRADINA,3502101,57202,11836,7202,0,19038,19894,95.69719513421133,20.691584210342295,12.59046886472501
24,ANGATUBA,3502200,25479,4067,1953,0,6020,6313,95.35878346269602,15.962164920130304,7.665135994348287
25,ANHEMBI,3502309,6819,1025,472,0,1497,1569,95.41108986615679,15.03152954978736,6.921836046341105
26,ANHUMAS,3502408,4144,781,473,0,1254,1210,103.63636363636364,18.846525096525095,11.414092664092664
27,APARECIDA,3502507,36185,6016,3436,0,9452,9987,94.64303594673075,16.625673621666436,9.495647367693797
28,APARECIDA D'OESTE,3502606,4158,1193,731,0,1924,1798,107.00778642936596,28.69167869167869,17.58056758056758
29,APIAÍ,3502705,24226,3796,2200,0,5996,6148,97.52765126870527,15.669115825972096,9.081152480805747
30,ARAÇARIGUAMA,3502754,22860,2156,1368,0,3524,3679,95.78689861375373,9.431321084864392,5.984251968503937
31,ARAÇATUBA,3502804,198129,40179,24501,0,64680,67537,95.76972622414381,20.279212028526867,12.36618566691398
32,ARAÇOIABA DA SERRA,3502903,34776,4744,2792,0,7536,8449,89.19398745413658,13.641591902461467,8.028525419829768
33,ARAMINA,3503000,5655,1003,584,0,1587,1600,99.1875,17.73651635720601,10.327144120247569
34,ARANDU,3503109,6365,1117,613,0,1730,1703,101.58543746330007,17.549096622152398,9.630793401413982
35,ARAPEÍ,3503158,2460,478,299,0,777,760,102.23684210526316,19.43089430894309,12.154471544715447
36,ARARAQUARA,3503208,238339,46966,28661,0,75627,78529,96.30454991149766,19.705545462555435,12.025308489168788
37,ARARAS,3503307,135506,23766,14760,0,38526,38570,99.88592170080373,17.538706773131818,10.892506604873585
38,ARCO-ÍRIS,3503356,1773,562,428,0,990,1031,96.02327837051406,31.697687535250985,24.139875916525664
39,AREALVA,3503406,8613,1936,1048,0,2984,3078,96.94606887589343,22.47765006385696,12.16765354696389
40,AREIAS,3503505,3896,676,399,0,1075,1118,96.15384615384616,17.35112936344969,10.241273100616016
41,AREIÓPOLIS,3503604,11158,1308,669,0,1977,2195,90.06833712984054,11.722530919519627,5.995698153791002
42,ARIRANHA,3503703,9761,1643,1007,0,2650,2647,100.11333585190782,16.832291773383876,10.316565925622374
43,ARTUR NOGUEIRA,3503802,55340,7250,3957,0,11207,12080,92.77317880794702,13.100831225153595,7.150343332128658
44,ARUJÁ,3503901,91157,11277,6088,0,17365,18763,92.5491659116346,12.370964380135371,6.678587491909563
45,ASPÁSIA,3503950,1818,440,257,0,697,680,102.49999999999999,24.202420242024203,14.136413641364138
46,ASSIS,3504008,105087,19985,11745,0,31730,34947,90.79463187111912,19.017575913290894,11.176453795426648
47,ATIBAIA,3504107,144088,25211,14240,0,39451,43926,89.812411783454,17.496946310587973,9.882849369829549
48,AURIFLAMA,3504206,15253,2799,1651,0,4450,5113,87.03305300215138,18.35048842850587,10.824100177014358
49,AVAÍ,3504305,5436,1226,828,0,2054,2212,92.85714285714286,22.553348050036792,15.2317880794702
50,AVANHANDAVA,3504404,13859,1511,914,0,2425,2404,100.87354409317804,10.902662529764052,6.5949924236957935
51,AVARÉ,3504503,91232,16195,9347,0,25542,27492,92.90702749890877,17.751446860750615,10.245308663626798
52,BADY BASSITT,3504602,17761,3064,1869,0,4933,4933,100.0,17.25128089634593,10.523056134226676
53,BALBINOS,3504701,5934,361,133,0,494,532,92.85714285714286,6.083586113919784,2.2413211998651836
54,BÁLSAMO,3504800,9139,1918,1212,0,3130,3045,102.79146141215108,20.98697888171572,13.26184484079221
55,BANANAL,3504909,10993,2046,1323,0,3369,3555,94.76793248945148,18.61184390066406,12.034931319930866
56,BARÃO DE ANTONINA,3505005,3498,695,424,0,1119,1184,94.51013513513513,19.868496283590623,12.121212121212121
57,BARBOSA,3505104,7468,1148,695,0,1843,1968,93.64837398373984,15.372254954472417,9.30637386181039
58,BARIRI,3505203,35558,6496,3676,0,10172,10809,94.10676288278287,18.26874402384836,10.338039259800889
59,BARRA BONITA,3505302,36126,7114,4230,0,11344,11731,96.70104850396386,19.692188451530754,11.709018435475835
60,BARRA DO CHAPÉU,3505351,5760,742,396,0,1138,1376,82.70348837209302,12.881944444444443,6.875000000000001
61,BARRA DO TURVO,3505401,7632,1931,1213,0,3144,3434,91.55503785672686,25.301362683438157,15.893605870020963
62,BARRETOS,3505500,122833,24776,14843,0,39619,44271,89.49199250073411,20.170475360855797,12.083886252065813
63,BARRINHA,3505609,33180,3213,1921,0,5134,5768,89.00832177531207,9.683544303797468,5.78963230861965
64,BARUERI,3505708,276982,37439,22256,0,59695,61584,96.93264484281632,13.516762822132847,8.035179181318641
65,BASTOS,3505807,20953,3810,2045,0,5855,5890,99.40577249575551,18.183553667732543,9.759938910895814
66,BATATAIS,3505906,62980,11058,6179,0,17237,18786,91.7544980304482,17.557954906319466,9.811051127342013
67,BAURU,3506003,379297,71987,41733,0,113720,131959,86.17828264839837,18.979058626880782,11.00272345945262
68,BEBEDOURO,3506102,77555,15020,9017,0,24037,26999,89.02922330456684,19.3669009090323,11.626587583005609
69,BENTO DE ABREU,3506201,3005,419,257,0,676,733,92.2237380627558,13.94342762063228,8.552412645590682
70,BERNARDINO DE CAMPOS,3506300,11158,2406,1421,0,3827,3907,97.95239314051702,21.563004122602617,12.73525721455458
71,BERTIOGA,3506359,64723,7696,4400,0,12096,12545,96.42088481466719,11.890672558441358,6.798201566676452
72,BILAC,3506409,8117,1799,1060,0,2859,2845,100.4920913884007,22.163360847603794,13.059011950227916
73,BIRIGUI,3506508,124883,17674,9879,0,27553,34097,80.80769569170309,14.152446690101936,7.910604325648807
74,BIRITIBA MIRIM,3506607,32936,4254,2556,0,6810,6912,98.52430555555556,12.915958222006315,7.76050522224921
75,BOA ESPERANÇA DO SUL,3506706,15018,1955,1172,0,3127,3267,95.71472298745026,13.017712078838727,7.803968571048076
76,BOCAINA,3506805,12452,1921,1097,0,3018,3013,100.16594756057087,15.42724060391905,8.809829746225507
77,BOFETE,3506904,11921,1999,1099,0,3098,3151,98.31799428752777,16.76872745575036,9.219025249559602
78,BOITUVA,3507001,62170,7864,4345,0,12209,12774,95.57695318615939,12.649187711114685,6.988901399388772
79,BOM JESUS DOS PERDÕES,3507100,25985,3109,1494,0,4603,5077,90.66377782154817,11.964594958629979,5.749470848566481
80,BOM SUCESSO DE ITARARÉ,3507159,3984,398,197,0,595,709,83.9210155148096,9.989959839357429,4.944779116465863
81,BORÁ,3507209,838,187,123,0,310,319,97.17868338557993,22.315035799522672,14.677804295942721
82,BORACÉIA,3507308,4868,858,533,0,1391,1426,97.54558204768583,17.6253081347576,10.949055053410024
83,BORBOREMA,3507407,16164,2931,1673,0,4604,4828,95.36039768019884,18.13288789903489,10.350160851274437
84,BOREBI,3507456,2683,395,182,0,577,703,82.07681365576103,14.722325754752145,6.783451360417443
85,BOTUCATU,3507506,148130,32059,18461,0,50520,51754,97.61564323530548,21.64247620333491,12.462701680955918
86,BRAGANÇA PAULISTA,3507605,170533,30361,18733,0,49094,49587,99.0057878072882,17.803592266599427,10.984970650841772
87,BRAÚNA,3507704,5741,1095,687,0,1782,1875,95.04,19.07333217209545,11.966556349068107
88,BREJO ALEGRE,3507753,2889,507,358,0,865,934,92.61241970021413,17.549325025960542,12.391831083419868
89,BRODOWSKI,3507803,25277,3983,2435,0,6418,6868,93.44787419918462,15.757407920243699,9.633263441072911
90,BROTAS,3507902,24636,3878,2269,0,6147,6298,97.60241346459193,15.741191751907776,9.210099042052281
91,BURI,3508009,19965,2512,1370,0,3882,4347,89.30296756383713,12.582018532431755,6.862008514901078
92,BURITAMA,3508108,17281,3118,1833,0,4951,4947,100.08085708510208,18.042937330015622,10.607025056420346
93,BURITIZAL,3508207,4514,937,498,0,1435,1468,97.75204359673025,20.75764288879043,11.032343819229066
94,CABRÁLIA PAULISTA,3508306,4243,759,436,0,1195,1240,96.37096774193549,17.888286589677115,10.275748291303323
95,CABREÚVA,3508405,50429,5059,2339,0,7398,8826,83.82053025152956,10.031926074282655,4.63820420789625
96,CAÇAPAVA,3508504,95018,14344,9076,0,23420,26507,88.35401969291131,15.096087057189164,9.5518743816961
97,CACHOEIRA PAULISTA,3508603,33581,5711,3272,0,8983,10045,89.42757590841215,17.006640659896966,9.743605014740478
98,CACONDE,3508702,19009,3426,1943,0,5369,5880,91.30952380952381,18.02304171708138,10.22147403861329
99,CAFELÂNDIA,3508801,17843,3141,1880,0,5021,5655,88.78868258178602,17.60354200526817,10.536344785069774
100,CAIABU,3508900,4193,765,437,0,1202,1325,90.71698113207547,18.244693536847127,10.422132124970188
101,CAIEIRAS,3509007,102775,13243,6927,0,20170,20723,97.3314674516238,12.885429335927997,6.739965945025542
102,CAIUÁ,3509106,5946,967,641,0,1608,1875,85.76,16.263033972418434,10.780356542213253
103,CAJAMAR,3509205,77934,8185,3371,0,11556,12948,89.24930491195552,10.502476454435804,4.32545487207124
104,CAJATI,3509254,28494,3719,2240,0,5959,6565,90.76923076923077,13.051870569242647,7.861304134203692
105,CAJOBI,3509304,10596,1938,1083,0,3021,3252,92.89667896678966,18.28992072480181,10.22083805209513
106,CAJURU,3509403,26393,4244,2624,0,6868,7690,89.31079323797138,16.080021217747127,9.942030083734323
107,CAMPINA DO MONTE ALEGRE,3509452,6057,1014,519,0,1533,1532,100.06527415143603,16.74096087171867,8.568598315998019
108,CAMPINAS,3509502,1213792,203479,128110,0,331589,375874,88.21812628700043,16.763910126281935,10.554526640478764
109,CAMPO LIMPO PAULISTA,3509601,85541,10430,5229,0,15659,18276,85.68067410811993,12.192983481605312,6.112858161583334
110,CAMPOS DO JORDÃO,3509700,52405,7323,4311,0,11634,11896,97.79757901815736,13.973857456349585,8.226314282988264
111,CAMPOS NOVOS PAULISTA,3509809,4997,837,503,0,1340,1393,96.19526202440775,16.75005003001801,10.066039623774264
112,CANANÉIA,3509908,12541,2284,1224,0,3508,3698,94.86208761492698,18.212263774818595,9.759987241846742
113,CANAS,3509957,5204,640,320,0,960,1019,94.2100098135427,12.298232129131437,6.149116064565718
114,CÂNDIDO MOTA,3510005,31346,5398,3095,0,8493,8991,94.46112779446113,17.22069801569578,9.873668091622536
115,CÂNDIDO RODRIGUES,3510104,2799,677,383,0,1060,1085,97.6958525345622,24.187209717756343,13.683458377992139
116,CANITAR,3510153,5292,593,341,0,934,950,98.3157894736842,11.205593348450492,6.443688586545729
117,CAPÃO BONITO,3510203,47118,7098,3834,0,10932,11337,96.42762635617889,15.064306634407231,8.137017700241946
118,CAPELA DO ALTO,3510302,20985,2766,1453,0,4219,4180,100.93301435406698,13.18084345961401,6.923993328568025
119,CAPIVARI,3510401,56379,7681,4266,0,11947,13014,91.80113723682189,13.623867042693202,7.566647155855903
120,CARAGUATATUBA,3510500,123389,15290,9456,0,24746,33378,74.13865420336748,12.391704284822797,7.663568065224615
121,CARAPICUÍBA,3510609,403183,46845,24357,0,71202,80454,88.50026101871877,11.61879345111277,6.0411773313855
122,CARDOSO,3510708,12349,2589,1518,0,4107,4178,98.30062230732408,20.965260344967206,12.29249331929711
123,CASA BRANCA,3510807,30520,5264,3057,0,8321,10022,83.02733985232489,17.24770642201835,10.016382699868938
124,CÁSSIA DOS COQUEIROS,3510906,2505,597,310,0,907,881,102.95119182746879,23.832335329341316,12.375249500998004
125,CASTILHO,3511003,21267,3975,1985,0,5960,6210,95.97423510466989,18.69092960925377,9.333709502985847
126,CATANDUVA,3511102,122497,26490,17953,0,44443,45965,96.6887849450669,21.625019388229916,14.655869123325468
127,CATIGUÁ,3511201,7855,1278,716,0,1994,1970,101.21827411167513,16.26989178866964,9.115213239974539
128,CEDRAL,3511300,9346,2292,1237,0,3529,3702,95.32685035116153,24.523860475069547,13.235608816606033
129,CERQUEIRA CÉSAR,3511409,20191,3275,1919,0,5194,5375,96.63255813953488,16.220098063493634,9.504234559952454
130,CERQUILHO,3511508,49802,6918,3732,0,10650,11825,90.06342494714588,13.89100839323722,7.49367495281314
131,CESÁRIO LANGE,3511607,18375,2426,1421,0,3847,4090,94.05867970660147,13.202721088435373,7.733333333333333
132,CHARQUEADA,3511706,17367,2267,1436,0,3703,3961,93.48649330977025,13.05349225542696,8.268555306040192
133,CLEMENTINA,3511904,8757,1147,644,0,1791,1778,100.73115860517434,13.098092954208063,7.3541167066346915
134,COLINA,3512001,18535,3484,1831,0,5315,5354,99.27157265595817,18.79687078500135,9.878608038845428
135,COLÔMBIA,3512100,6216,1083,659,0,1742,1817,95.87231700605393,17.422779922779924,10.601673101673102
136,CONCHAL,3512209,28273,3693,2168,0,5861,6068,96.58866183256427,13.061931878470626,7.668093233827326
137,CONCHAS,3512308,18019,3184,1749,0,4933,5289,93.26904896955946,17.67023697208502,9.706421000055498
138,CORDEIRÓPOLIS,3512407,24826,3327,1767,0,5094,6448,79.00124069478908,13.40127285909933,7.117538064931926
139,COROADOS,3512506,6129,940,527,0,1467,1511,97.08802117802779,15.33692282590961,8.598466307717409
140,CORONEL MACEDO,3512605,4635,916,552,0,1468,1418,103.52609308885754,19.76267529665588,11.909385113268609
141,CORUMBATAÍ,3512704,4064,681,471,0,1152,1164,98.96907216494846,16.75688976377953,11.58956692913386
142,COSMÓPOLIS,3512803,73474,7902,4336,0,12238,13330,91.807951987997,10.754824835996407,5.901407300541688
143,COSMORAMA,3512902,7298,1649,1042,0,2691,2733,98.46322722283205,22.59523157029323,14.277884351877226
144,COTIA,3513009,253608,31011,14146,0,45157,51934,86.95074517657027,12.227926563830795,5.5778997507965045
145,CRAVINHOS,3513108,35579,5150,2744,0,7894,8890,88.79640044994376,14.474830658534529,7.712414626605582
146,CRISTAIS PAULISTA,3513207,8718,1383,786,0,2169,2173,99.81592268752875,15.863730213351687,9.015829318651067
147,CRUZÁLIA,3513306,2046,502,233,0,735,710,103.52112676056338,24.53567937438905,11.388074291300097
148,CRUZEIRO,3513405,82571,13866,7737,0,21603,22553,95.787700084246,16.792820723982995,9.370117837981857
149,CUBATÃO,3513504,131626,15613,8987,0,24600,27375,89.86301369863014,11.861638278151734,6.827678422196222
150,CUNHA,3513603,21459,3905,2188,0,6093,6361,95.78682597075931,18.197492893424673,10.196188079593643
151,DESCALVADO,3513702,33910,6841,4394,0,11235,10585,106.14076523382145,20.173989973459154,12.957829548805663
152,DIADEMA,3513801,426757,52177,24554,0,76731,86718,88.48335985608524,12.226395817760459,5.753625599580089
153,DIRCE REIS,3513850,1799,404,251,0,655,689,95.06531204644412,22.45692051139522,13.952195664257921
154,DIVINOLÂNDIA,3513900,11086,2932,1759,0,4691,4488,104.52317290552584,26.447771964640086,15.866859101569547
155,DOBRADA,3514007,9010,1029,508,0,1537,1716,89.56876456876456,11.42064372918979,5.638179800221976
156,DOIS CÓRREGOS,3514106,27512,4484,2593,0,7077,7309,96.82583116705432,16.298342541436465,9.42497819133469
157,DOLCINÓPOLIS,3514205,2112,526,339,0,865,851,101.64512338425382,24.90530303030303,16.051136363636363
158,DOURADO,3514304,8878,1790,1060,0,2850,2970,95.95959595959596,20.162198693399414,11.93962604190133
159,DRACENA,3514403,47043,10615,6106,0,16721,18636,89.72418974028761,22.564462300448525,12.979614395340434
160,DUARTINA,3514502,12433,2996,1773,0,4769,4327,110.21492951236422,24.097160781790397,14.260435936620286
161,DUMONT,3514601,10023,1334,730,0,2064,2076,99.42196531791907,13.309388406664672,7.283248528384716
162,ECHAPORÃ,3514700,6064,1303,890,0,2193,2392,91.68060200668896,21.48746701846966,14.676781002638522
163,ELDORADO,3514809,15544,3971,2192,0,6163,6204,99.3391360412637,25.54683479155944,14.101904271744726
164,ELIAS FAUSTO,3514908,17936,2300,1291,0,3591,3834,93.66197183098592,12.823371989295271,7.197814451382695
165,ELISIÁRIO,3514924,3697,631,391,0,1022,975,104.82051282051282,17.067892886123882,10.576142818501488
166,EMBAÚBA,3514957,2449,476,296,0,772,808,95.54455445544554,19.436504695794202,12.08656594528379
167,EMBU DAS ARTES,3515004,276535,29265,15422,0,44687,46783,95.51974007652352,10.582747211022113,5.576870920498309
168,EMBU-GUAÇU,3515103,69901,7597,5255,0,12852,15955,80.55155123785647,10.86822792234732,7.517775139125335
169,EMILIANÓPOLIS,3515129,3227,686,443,0,1129,1060,106.50943396226415,21.25813449023861,13.72792066935234
170,ENGENHEIRO COELHO,3515152,21249,2110,1274,0,3384,3424,98.83177570093457,9.929879053131913,5.9955762624123485
171,ESPÍRITO SANTO DO PINHAL,3515186,44471,8587,5089,0,13676,14345,95.33635413035901,19.30921274538463,11.443412560994807
172,ESPÍRITO SANTO DO TURVO,3515194,4878,639,350,0,989,977,101.22824974411463,13.099630996309964,7.175071750717507
173,ESTRELA D'OESTE,3515202,8419,1837,1142,0,2979,2999,99.33311103701233,21.819693550302887,13.564556360612901
174,ESTRELA DO NORTE,3515301,2770,488,269,0,757,698,108.45272206303724,17.617328519855597,9.711191335740073
175,EUCLIDES DA CUNHA PAULISTA,3515350,9325,1353,718,0,2071,2329,88.92228424216401,14.509383378016086,7.6997319034852545
176,FARTURA,3515400,16070,3091,1789,0,4880,5054,96.5571824297586,19.23459863098942,11.132545115121344
177,FERNANDÓPOLIS,3515509,69402,16241,9854,0,26095,27146,96.1283430339645,23.401342900780957,14.19843808535777
178,FERNANDO PRESTES,3515608,5794,1355,843,0,2198,2337,94.05220367993154,23.38626164998274,14.54953400069037
179,FERNÃO,3515657,1727,376,247,0,623,633,98.42022116903634,21.771858714533874,14.302258251302838
180,FERRAZ DE VASCONCELOS,3515707,196500,19726,11592,0,31318,35259,88.82271193170538,10.038676844783714,5.899236641221374
181,FLORA RICA,3515806,1430,503,324,0,827,774,106.84754521963823,35.17482517482517,22.657342657342657
182,FLOREAL,3515905,2900,855,509,0,1364,1305,104.52107279693486,29.48275862068965,17.551724137931036
183,FLÓRIDA PAULISTA,3516002,14790,2205,1358,0,3563,3583,99.44180854032933,14.908722109533468,9.181879648411089
184,FLORÍNEA,3516101,2653,660,393,0,1053,1004,104.8804780876494,24.877497173011683,14.813418771202414
185,FRANCA,3516200,355901,54177,31887,0,86064,90469,95.13092882644884,15.22249164795828,8.959514022157848
186,FRANCISCO MORATO,3516309,177633,19474,9076,0,28550,30082,94.90725350708064,10.96305303631645,5.109410976564039
187,FRANCO DA ROCHA,3516408,156492,21290,10781,0,32071,31961,100.34416945652514,13.604529305012397,6.88917005342126
188,GABRIEL MONTEIRO,3516507,2776,583,348,0,931,974,95.58521560574948,21.001440922190202,12.536023054755043
189,GÁLIA,3516606,6482,1523,959,0,2482,2529,98.1415579280348,23.49583461894477,14.794816414686826
190,GARÇA,3516705,44409,8757,4955,0,13712,14447,94.91243856856094,19.718975883266907,11.157648224459006
191,GASTÃO VIDIGAL,3516804,4860,736,470,0,1206,1203,100.24937655860349,15.144032921810698,9.670781893004115
192,GAVIÃO PEIXOTO,3516853,4815,747,355,0,1102,1120,98.39285714285714,15.514018691588785,7.372793354101765
193,GENERAL SALGADO,3516903,10862,2320,1427,0,3747,3937,95.17399034798069,21.358865770576323,13.137543730436382
194,GETULINA,3517000,11447,1815,1206,0,3021,3286,91.93548387096774,15.8556827116275,10.535511487726042
195,GLICÉRIO,3517109,4829,775,496,0,1271,1343,94.63886820551005,16.048871401946574,10.271277697245807
196,GUAIÇARA,3517208,12294,1706,934,0,2640,2806,94.08410548823949,13.876687815194405,7.5972018870993985
197,GUAIMBÊ,3517307,5785,1044,621,0,1665,1768,94.17420814479638,18.0466724286949,10.734658599827139
198,GUAÍRA,3517406,41040,6556,3972,0,10528,10735,98.07172799254774,15.97465886939571,9.678362573099415
199,GUAPIAÇU,3517505,21775,3298,2003,0,5301,5778,91.74454828660437,15.14580941446613,9.19862227324914
200,GUAPIARA,3517604,17025,2842,1623,0,4465,4800,93.02083333333333,16.69309838472834,9.533039647577093
201,GUARÁ,3517703,21308,3293,2186,0,5479,5423,101.03263876083348,15.454289468744134,10.259057630936736
202,GUARAÇAÍ,3517802,8290,1794,1017,0,2811,3021,93.04865938430983,21.640530759951748,12.26779252110977
203,GUARACI,3517901,11287,1711,1142,0,2853,3175,89.85826771653544,15.15903251528307,10.117834677062106
204,GUARANI D'OESTE,3518008,1998,414,260,0,674,667,101.04947526236883,20.72072072072072,13.013013013013014
205,GUARANTÃ,3518107,6675,1090,662,0,1752,1776,98.64864864864865,16.329588014981272,9.917602996254683
206,GUARARAPES,3518206,33100,5695,3534,0,9229,9812,94.05829596412556,17.205438066465256,10.676737160120846
207,GUARAREMA,3518305,30136,4757,2905,0,7662,7760,98.73711340206187,15.785107512609503,9.639633660737989
208,GUARATINGUETÁ,3518404,122505,20757,11036,0,31793,36963,86.01304006709412,16.943798212317866,9.008611893392105
