,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,10137,5703,0,15840,16797,94.30255402750491,28.871293896499672,16.242772920167468
1,ADOLFO,3500204,3554,1103,586,0,1689,1667,101.31973605278944,31.035453010692176,16.488463702870003
2,AGUAÍ,3500303,36648,6086,3363,0,9449,10589,89.23411086977052,16.606636105653788,9.176489849377866
3,ÁGUAS DA PRATA,3500402,8221,2354,1111,0,3465,3812,90.89716684155299,28.633986133073837,13.514171025422698
4,ÁGUAS DE LINDÓIA,3500501,18808,4514,2347,0,6861,7394,92.79145252907763,24.000425350914504,12.478732454274777
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1155,765,0,1920,2273,84.46986361636604,18.90653134719267,12.522507775413324
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1360,715,0,2075,2118,97.96978281397544,38.6253905140585,20.306731042317523
7,AGUDOS,3500709,37401,8162,5031,0,13193,15003,87.93574618409652,21.82294591053715,13.451511991657977
8,ALAMBARI,3500758,6129,1191,450,0,1641,1828,89.77024070021882,19.43220753793441,7.342143906020558
9,ALFREDO MARCONDES,3500808,4184,1288,769,0,2057,2192,93.84124087591242,30.78393881453155,18.379541108986615
10,ALTAIR,3500907,4186,731,436,0,1167,1270,91.88976377952756,17.462971810797896,10.415671285236503
11,ALTINÓPOLIS,3501004,16203,3907,2237,0,6144,6773,90.71312564594714,24.112818613836946,13.806085292847003
12,ALTO ALEGRE,3501103,4088,1170,673,0,1843,1984,92.89314516129032,28.62035225048924,16.462818003913895
13,ALUMÍNIO,3501152,18767,2691,1482,0,4173,4679,89.1857234451806,14.33899930729472,7.89684019822028
14,ÁLVARES FLORENCE,3501202,3647,1133,585,0,1718,1872,91.77350427350427,31.06663010693721,16.04058129969838
15,ÁLVARES MACHADO,3501301,24998,5236,2725,0,7961,9031,88.15192116044734,20.945675654052323,10.900872069765581
16,ÁLVARO DE CARVALHO,3501400,5274,739,428,0,1167,1382,84.44283646888567,14.012135001896095,8.115282518012894
17,ALVINLÂNDIA,3501509,3237,666,335,0,1001,1069,93.63891487371376,20.574606116774792,10.349088662341673
18,AMERICANA,3501608,242018,50417,26119,0,76536,87070,87.9016882967727,20.831921592608815,10.792172483038453
19,AMÉRICO BRASILIENSE,3501707,41032,6453,3649,0,10102,11341,89.0750374746495,15.726749853772665,8.893059075843244
20,AMÉRICO DE CAMPOS,3501806,5981,1504,820,0,2324,2627,88.46593071945185,25.146296605918746,13.710081926099315
21,AMPARO,3501905,72677,16093,9085,0,25178,28490,88.37486837486837,22.143181474194037,12.500515981672331
22,ANALÂNDIA,3502002,5056,975,589,0,1564,1736,90.09216589861751,19.28401898734177,11.649525316455696
23,ANDRADINA,3502101,57202,13268,8232,0,21500,23954,89.75536444852634,23.19499318205657,14.391105206111673
24,ANGATUBA,3502200,25479,4753,2098,0,6851,7868,87.07422470767666,18.654578280152283,8.23423211272028
25,ANHEMBI,3502309,6819,1275,539,0,1814,2019,89.84645864289253,18.69775626924769,7.904384807156474
26,ANHUMAS,3502408,4144,959,516,0,1475,1500,98.33333333333333,23.14189189189189,12.451737451737452
27,APARECIDA,3502507,36185,7384,3854,0,11238,12682,88.61378331493455,20.406245681912395,10.650822163880061
28,APARECIDA D'OESTE,3502606,4158,1323,738,0,2061,2143,96.17358842743818,31.818181818181817,17.74891774891775
29,APIAÍ,3502705,24226,4574,2479,0,7053,7903,89.24459066177401,18.88054156691158,10.232807727235201
30,ARAÇARIGUAMA,3502754,22860,2437,1543,0,3980,4949,80.42028692665185,10.660542432195976,6.749781277340332
31,ARAÇATUBA,3502804,198129,46582,26132,0,72714,82342,88.30730368463239,23.51094488944072,13.189386712697281
32,ARAÇOIABA DA SERRA,3502903,34776,5598,2980,0,8578,10889,78.77674717604923,16.097308488612835,8.569128134345526
33,ARAMINA,3503000,5655,1227,620,0,1847,1980,93.28282828282828,21.697612732095493,10.963748894783377
34,ARANDU,3503109,6365,1328,662,0,1990,2153,92.42916860195076,20.864100549882167,10.40062843676355
35,ARAPEÍ,3503158,2460,565,334,0,899,940,95.63829787234043,22.96747967479675,13.577235772357724
36,ARARAQUARA,3503208,238339,55472,31469,0,86941,95174,91.34952823250048,23.27441165734521,13.20346229530207
37,ARARAS,3503307,135506,28705,15853,0,44558,47905,93.01325540131509,21.183563827431996,11.699112954407923
38,ARCO-ÍRIS,3503356,1773,672,466,0,1138,1191,95.54995801847187,37.90186125211506,26.28313592780598
39,AREALVA,3503406,8613,2190,1205,0,3395,3778,89.86236103758603,25.426680599094393,13.990479507720888
40,AREIAS,3503505,3896,776,451,0,1227,1368,89.69298245614034,19.917864476386036,11.575975359342916
41,AREIÓPOLIS,3503604,11158,1499,785,0,2284,2805,81.42602495543672,13.43430722351676,7.035310987632191
42,ARIRANHA,3503703,9761,1950,1051,0,3001,3182,94.3117536140792,19.977461325683844,10.767339411945498
43,ARTUR NOGUEIRA,3503802,55340,8879,4749,0,13628,15100,90.25165562913907,16.044452475605347,8.581496205276473
44,ARUJÁ,3503901,91157,14487,6926,0,21413,24433,87.63966766258748,15.892361530107395,7.597880579659269
45,ASPÁSIA,3503950,1818,561,284,0,845,860,98.25581395348837,30.85808580858086,15.62156215621562
46,ASSIS,3504008,105087,23697,12750,0,36447,42527,85.70320031979684,22.54988723628993,12.132804247908876
47,ATIBAIA,3504107,144088,29371,16215,0,45586,54536,83.58882206249083,20.38407084559436,11.253539503636667
48,AURIFLAMA,3504206,15253,3375,1827,0,5202,6213,83.72766779333656,22.12679472890579,11.977971546581001
49,AVAÍ,3504305,5436,1309,921,0,2230,2542,87.7261998426436,24.080206033848416,16.94260485651214
50,AVANHANDAVA,3504404,13859,1954,1026,0,2980,3119,95.5434434113498,14.099141352189912,7.403131539072083
51,AVARÉ,3504503,91232,19628,10560,0,30188,33992,88.80913156036715,21.5143809189758,11.574886004910558
52,BADY BASSITT,3504602,17761,3904,2023,0,5927,6223,95.24345171139322,21.98074432745904,11.390124429930747
53,BALBINOS,3504701,5934,422,180,0,602,642,93.76947040498442,7.111560498820357,3.0333670374115265
54,BÁLSAMO,3504800,9139,2319,1263,0,3582,3675,97.46938775510205,25.374767480030634,13.819892767261187
