,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,10219,5712,0,15931,16797,94.84431743763767,29.10483893936373,16.26840591267694
1,ADOLFO,3500204,3554,1115,586,0,1701,1667,102.03959208158369,31.373100731570062,16.488463702870003
2,AGUAÍ,3500303,36648,6171,3367,0,9538,10589,90.07460572292001,16.83857236411264,9.187404496834754
3,ÁGUAS DA PRATA,3500402,8221,2364,1111,0,3475,3812,91.1594963273872,28.75562583627296,13.514171025422698
4,ÁGUAS DE LINDÓIA,3500501,18808,4584,2349,0,6933,7394,93.76521503922099,24.37260740110591,12.489366227137388
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1163,772,0,1935,2273,85.12978442586889,19.03748567687019,12.637092813881159
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1360,715,0,2075,2118,97.96978281397544,38.6253905140585,20.306731042317523
7,AGUDOS,3500709,37401,8199,5079,0,13278,15003,88.50229954009198,21.921873746691265,13.57985080612818
8,ALAMBARI,3500758,6129,1237,452,0,1689,1828,92.39606126914661,20.182737803883178,7.374775656713983
9,ALFREDO MARCONDES,3500808,4184,1300,769,0,2069,2192,94.38868613138686,31.07074569789675,18.379541108986615
10,ALTAIR,3500907,4186,749,436,0,1185,1270,93.30708661417323,17.892976588628763,10.415671285236503
11,ALTINÓPOLIS,3501004,16203,3932,2237,0,6169,6773,91.08223829912889,24.267111028821823,13.806085292847003
12,ALTO ALEGRE,3501103,4088,1175,676,0,1851,1984,93.29637096774194,28.7426614481409,16.53620352250489
13,ALUMÍNIO,3501152,18767,2745,1486,0,4231,4679,90.42530455225476,14.62673842382906,7.918154206852454
14,ÁLVARES FLORENCE,3501202,3647,1134,585,0,1719,1872,91.82692307692307,31.09404990403071,16.04058129969838
15,ÁLVARES MACHADO,3501301,24998,5296,2745,0,8041,9031,89.03775883069429,21.185694855588448,10.980878470277622
16,ÁLVARO DE CARVALHO,3501400,5274,757,432,0,1189,1382,86.03473227206948,14.35343193022374,8.19112627986348
17,ALVINLÂNDIA,3501509,3237,682,335,0,1017,1069,95.1356407857811,21.06889094840902,10.349088662341673
18,AMERICANA,3501608,242018,50913,26236,0,77149,87070,88.60571953600551,21.03686502656827,10.840515994678082
19,AMÉRICO BRASILIENSE,3501707,41032,6488,3651,0,10139,11341,89.40128736442995,15.812049132384482,8.897933320335348
20,AMÉRICO DE CAMPOS,3501806,5981,1504,820,0,2324,2627,88.46593071945185,25.146296605918746,13.710081926099315
21,AMPARO,3501905,72677,16200,9113,0,25313,28490,88.84871884871885,22.290408244699147,12.539042613206378
22,ANALÂNDIA,3502002,5056,975,589,0,1564,1736,90.09216589861751,19.28401898734177,11.649525316455696
23,ANDRADINA,3502101,57202,13367,8271,0,21638,23954,90.33146864824246,23.368064053704416,14.459284640397188
24,ANGATUBA,3502200,25479,4783,2099,0,6882,7868,87.46822572445349,18.772322304643037,8.238156913536638
25,ANHEMBI,3502309,6819,1292,539,0,1831,2019,90.68845963348193,18.94705968617099,7.904384807156474
26,ANHUMAS,3502408,4144,987,516,0,1503,1500,100.2,23.81756756756757,12.451737451737452
27,APARECIDA,3502507,36185,7524,3864,0,11388,12682,89.79656205645797,20.793146331352773,10.678457924554372
28,APARECIDA D'OESTE,3502606,4158,1358,738,0,2096,2143,97.80681287914139,32.659932659932664,17.74891774891775
29,APIAÍ,3502705,24226,4601,2482,0,7083,7903,89.62419334429963,18.991992074630563,10.245191116981756
30,ARAÇARIGUAMA,3502754,22860,2437,1544,0,3981,4949,80.44049302889472,10.660542432195976,6.754155730533682
31,ARAÇATUBA,3502804,198129,47617,26172,0,73789,82342,89.61283427655388,24.033331819168318,13.209575579546659
32,ARAÇOIABA DA SERRA,3502903,34776,5687,2982,0,8669,10889,79.61245293415374,16.35323211410168,8.57487922705314
33,ARAMINA,3503000,5655,1232,620,0,1852,1980,93.53535353535354,21.78603006189213,10.963748894783377
34,ARANDU,3503109,6365,1336,662,0,1998,2153,92.80074314909429,20.9897879025923,10.40062843676355
35,ARAPEÍ,3503158,2460,565,334,0,899,940,95.63829787234043,22.96747967479675,13.577235772357724
36,ARARAQUARA,3503208,238339,55947,31519,0,87466,95174,91.90114947359574,23.473707618140548,13.224440817491054
37,ARARAS,3503307,135506,28816,15856,0,44672,47905,93.25122638555474,21.265479019379217,11.701326878514605
38,ARCO-ÍRIS,3503356,1773,681,466,0,1147,1191,96.3056255247691,38.40947546531303,26.28313592780598
39,AREALVA,3503406,8613,2203,1206,0,3409,3778,90.23292747485442,25.577615232787647,14.00208986415883
40,AREIAS,3503505,3896,776,451,0,1227,1368,89.69298245614034,19.917864476386036,11.575975359342916
41,AREIÓPOLIS,3503604,11158,1512,785,0,2297,2805,81.88948306595366,13.55081555834379,7.035310987632191
42,ARIRANHA,3503703,9761,1961,1052,0,3013,3182,94.68887492143307,20.090154697264627,10.777584263907386
43,ARTUR NOGUEIRA,3503802,55340,8979,4758,0,13737,15100,90.97350993377484,16.225153595952293,8.597759306107697
44,ARUJÁ,3503901,91157,14605,6934,0,21539,24433,88.15536364752589,16.02180852814375,7.606656647322751
45,ASPÁSIA,3503950,1818,565,284,0,849,860,98.72093023255813,31.07810781078108,15.62156215621562
46,ASSIS,3504008,105087,23754,12774,0,36528,42527,85.89366755237849,22.60412800822176,12.155642467669644
47,ATIBAIA,3504107,144088,29863,16270,0,46133,54536,84.5918292504034,20.725528843484536,11.291710621286992
48,AURIFLAMA,3504206,15253,3405,1837,0,5242,6213,84.37147915660711,22.323477348718285,12.043532419851832
49,AVAÍ,3504305,5436,1314,929,0,2243,2542,88.23760818253344,24.17218543046358,17.089771891096394
50,AVANHANDAVA,3504404,13859,1955,1026,0,2981,3119,95.57550496954153,14.106356880005771,7.403131539072083
51,AVARÉ,3504503,91232,19795,10582,0,30377,33992,89.36514473993881,21.697430726061032,11.599000350754121
52,BADY BASSITT,3504602,17761,3938,2023,0,5961,6223,95.78981198778725,22.17217499014695,11.390124429930747
53,BALBINOS,3504701,5934,422,181,0,603,642,93.92523364485982,7.111560498820357,3.0502190765082577
54,BÁLSAMO,3504800,9139,2345,1263,0,3608,3675,98.17687074829932,25.659262501367763,13.819892767261187
55,BANANAL,3504909,10993,2384,1420,0,3804,4270,89.08665105386416,21.68652779041208,12.917311016101154
56,BARÃO DE ANTONINA,3505005,3498,827,495,0,1322,1439,91.86935371785962,23.642081189251,14.150943396226415
57,BARBOSA,3505104,7468,1385,795,0,2180,2428,89.78583196046128,18.5457953936797,10.64542046063203
58,BARIRI,3505203,35558,7429,4270,0,11699,13044,89.68874578350199,20.892626131953428,12.008549412227909
59,BARRA BONITA,3505302,36126,8766,4687,0,13453,14361,93.67732052085509,24.265072247135027,12.974035320821569
60,BARRA DO CHAPÉU,3505351,5760,916,458,0,1374,1796,76.5033407572383,15.902777777777777,7.951388888888888
61,BARRA DO TURVO,3505401,7632,2040,1337,0,3377,3979,84.87057049509927,26.729559748427672,17.518343815513624
62,BARRETOS,3505500,122833,28617,16516,0,45133,54631,82.61426662517619,23.29748520348766,13.445898089275682
63,BARRINHA,3505609,33180,4160,2166,0,6326,7348,86.09145345672292,12.537673297166968,6.528028933092224
64,BARUERI,3505708,276982,44865,24599,0,69464,80444,86.3507533190791,16.19780346737333,8.881082525218245
65,BASTOS,3505807,20953,4854,2249,0,7103,7355,96.57375934738273,23.16613372786713,10.733546508853149
66,BATATAIS,3505906,62980,13565,6947,0,20512,23986,85.51655132160427,21.53858367735789,11.030485868529691
67,BAURU,3506003,379297,85103,48031,0,133134,161179,82.60009058252005,22.437034830225393,12.663163694940904
68,BEBEDOURO,3506102,77555,17519,9612,0,27131,32939,82.36740641792404,22.589130294629616,12.393785055766875
69,BENTO DE ABREU,3506201,3005,535,310,0,845,903,93.57696566998892,17.803660565723796,10.316139767054908
70,BERNARDINO DE CAMPOS,3506300,11158,3020,1597,0,4617,4702,98.19225861335602,27.06578239827926,14.312600824520525
71,BERTIOGA,3506359,64723,9862,4819,0,14681,16280,90.17813267813268,15.237241784218902,7.445575761321323
72,BILAC,3506409,8117,2059,1106,0,3165,3380,93.63905325443787,25.366514722188,13.62572378957743
73,BIRIGUI,3506508,124883,20903,11646,0,32549,42867,75.93020272004107,16.738066830553397,9.325528694858388
74,BIRITIBA MIRIM,3506607,32936,5403,2707,0,8110,8787,92.29543644019574,16.404542142336652,8.218970123876609
75,BOA ESPERANÇA DO SUL,3506706,15018,2398,1266,0,3664,4067,90.09097614949594,15.967505659874817,8.42988413903316
76,BOCAINA,3506805,12452,2468,1208,0,3676,3708,99.13700107874865,19.820109219402507,9.701252810793447
77,BOFETE,3506904,11921,2367,1232,0,3599,4011,89.72824731987036,19.855716802281687,10.334703464474456
78,BOITUVA,3507001,62170,9375,5079,0,14454,16234,89.03535789084637,15.079620395689238,8.169535145568602
79,BOM JESUS DOS PERDÕES,3507100,25985,3903,1760,0,5663,6527,86.76267810632756,15.020203963825285,6.773138349047528
80,BOM SUCESSO DE ITARARÉ,3507159,3984,515,251,0,766,924,82.90043290043289,12.926706827309237,6.300200803212852
81,BORÁ,3507209,838,223,136,0,359,409,87.77506112469437,26.610978520286395,16.2291169451074
82,BORACÉIA,3507308,4868,964,596,0,1560,1731,90.1213171577123,19.80279375513558,12.243221035332786
83,BORBOREMA,3507407,16164,3591,1784,0,5375,5903,91.05539556157886,22.216035634743875,11.036872061370948
84,BOREBI,3507456,2683,501,241,0,742,883,84.0317100792752,18.673127096533733,8.982482295937382
85,BOTUCATU,3507506,148130,36706,20929,0,57635,63329,91.0088585008448,24.779585499223657,14.128805778707893
86,BRAGANÇA PAULISTA,3507605,170533,38397,20324,0,58721,64042,91.6913900252959,22.515876692487673,11.917927908381369
87,BRAÚNA,3507704,5741,1306,750,0,2056,2235,91.9910514541387,22.74865006096499,13.06392614527086
88,BREJO ALEGRE,3507753,2889,624,377,0,1001,1109,90.2614968440036,21.599169262720665,13.049498096227069
89,BRODOWSKI,3507803,25277,4635,2651,0,7286,8503,85.68740444548982,18.336827946354394,10.487795228864185
90,BROTAS,3507902,24636,4809,2511,0,7320,8028,91.18086696562034,19.520214320506575,10.192401363857769
91,BURI,3508009,19965,3107,1616,0,4723,5567,84.83923118376146,15.562233909341346,8.094164788379663
92,BURITAMA,3508108,17281,3986,1943,0,5929,6262,94.68221015649952,23.06579480354146,11.243562293848736
