,cod_ibge,data,ocupacao_leitos
18267,3505104,2020-10-08,"49,17"
19587,3505104,2020-10-09,"50,40"
14507,3505104,2020-10-10,"55,46"
13947,3505104,2020-10-11,"52,03"
15227,3505104,2020-10-12,"53,33"
14867,3505104,2020-10-13,"52,14"
12347,3505104,2020-10-14,"53,85"
20507,3505104,2020-10-15,"52,14"
20027,3505104,2020-10-16,"51,28"
18387,3505104,2020-10-17,"50,43"
16387,3505104,2020-10-18,"48,70"
17867,3505104,2020-10-19,"51,30"
18107,3505104,2020-10-20,"49,57"
18467,3505104,2020-10-21,"45,00"
18707,3505104,2020-10-22,"45,69"
16507,3505104,2020-10-23,"45,76"
16307,3505104,2020-10-24,"43,59"
17187,3505104,2020-10-25,"41,53"
19307,3505104,2020-10-26,"41,53"
21387,3505104,2020-10-27,"39,32"
20107,3505104,2020-10-28,"37,61"
19547,3505104,2020-10-29,"41,53"
20787,3505104,2020-10-30,"41,03"
20267,3505104,2020-10-31,"35,90"
11467,3505104,2020-11-01,"38,14"
12427,3505104,2020-11-02,"39,50"
11907,3505104,2020-11-03,"39,17"
11027,3505104,2020-11-04,"39,67"
14787,3505104,2020-11-05,"40,34"
15107,3505104,2020-11-06,"39,50"
15467,3505104,2020-11-07,"37,19"
13307,3505104,2020-11-08,"37,40"
12747,3505104,2020-11-09,"36,07"
13907,3505104,2020-11-10,"38,66"
13867,3505104,2020-11-11,"37,82"
15387,3505104,2020-11-12,"34,45"
10747,3505104,2020-11-13,"37,19"
11667,3505104,2020-11-14,"40,50"
19907,3505104,2020-11-15,"34,96"
17067,3505104,2020-11-16,"36,36"
18587,3505104,2020-11-17,"31,09"
19867,3505104,2020-11-18,"32,17"
19067,3505104,2020-11-19,"35,65"
16187,3505104,2020-11-20,"34,78"
16907,3505104,2020-11-21,"34,21"
21067,3505104,2020-11-22,"36,84"
20427,3505104,2020-11-23,"37,04"
11227,3505104,2020-11-24,"33,91"
11067,3505104,2020-11-25,"31,03"
14347,3505104,2020-11-26,"27,59"
13227,3505104,2020-11-27,"32,17"
