,cod_ibge,data,ocupacao_leitos
32511,3517901,2020-10-08,"63,74"
31665,3517901,2020-10-09,"62,64"
33933,3517901,2020-10-10,"65,93"
34365,3517901,2020-10-11,"62,64"
33501,3517901,2020-10-12,"56,04"
33645,3517901,2020-10-13,"62,64"
33033,3517901,2020-10-14,"53,85"
33267,3517901,2020-10-15,"51,65"
34401,3517901,2020-10-16,"59,34"
34599,3517901,2020-10-17,"52,75"
33987,3517901,2020-10-18,"52,75"
33825,3517901,2020-10-19,"49,45"
32043,3517901,2020-10-20,"50,55"
31593,3517901,2020-10-21,"42,42"
32655,3517901,2020-10-22,"49,45"
32223,3517901,2020-10-23,"42,86"
32457,3517901,2020-10-24,"45,35"
32943,3517901,2020-10-25,"40,91"
35949,3517901,2020-10-26,"39,77"
36147,3517901,2020-10-27,"39,77"
34905,3517901,2020-10-28,"52,27"
35589,3517901,2020-10-29,"43,18"
34923,3517901,2020-10-30,"37,50"
35895,3517901,2020-10-31,"39,77"
35787,3517901,2020-11-01,"34,09"
35607,3517901,2020-11-02,"38,64"
36363,3517901,2020-11-03,"35,23"
36453,3517901,2020-11-04,"35,23"
34743,3517901,2020-11-05,"31,18"
35211,3517901,2020-11-06,"34,09"
35499,3517901,2020-11-07,"28,41"
36003,3517901,2020-11-08,"32,95"
35265,3517901,2020-11-09,"30,68"
31611,3517901,2020-11-10,"27,27"
32385,3517901,2020-11-11,"30,68"
32169,3517901,2020-11-12,"28,41"
34221,3517901,2020-11-13,"25,00"
34545,3517901,2020-11-14,"20,45"
33069,3517901,2020-11-15,"21,59"
33483,3517901,2020-11-16,"23,86"
31863,3517901,2020-11-17,"27,27"
32763,3517901,2020-11-18,"21,11"
34095,3517901,2020-11-19,"14,44"
33123,3517901,2020-11-20,"17,78"
33555,3517901,2020-11-21,"18,89"
33195,3517901,2020-11-22,"18,89"
34383,3517901,2020-11-23,"23,33"
33951,3517901,2020-11-24,"20,00"
31845,3517901,2020-11-25,"23,33"
31575,3517901,2020-11-26,"25,56"
32691,3517901,2020-11-27,"31,11"
32439,3517901,2020-11-28,"28,89"
36543,3517901,2020-11-29,"22,22"
35085,3517901,2020-11-30,"17,24"
35481,3517901,2020-12-01,"14,44"
36021,3517901,2020-12-02,"16,48"
35067,3517901,2020-12-03,"21,11"
35049,3517901,2020-12-04,"25,56"
35931,3517901,2020-12-05,"23,33"
35625,3517901,2020-12-06,"24,44"
35535,3517901,2020-12-07,"25,56"
36093,3517901,2020-12-08,"25,56"
36255,3517901,2020-12-09,"26,67"
34779,3517901,2020-12-10,"18,89"
35355,3517901,2020-12-11,"20,00"
35175,3517901,2020-12-12,"19,57"
35679,3517901,2020-12-13,"25,81"
36561,3517901,2020-12-14,"29,35"
35229,3517901,2020-12-15,"35,87"
35427,3517901,2020-12-16,"31,52"
34707,3517901,2020-12-17,"34,78"
35031,3517901,2020-12-18,"34,41"
35877,3517901,2020-12-19,"33,33"
35859,3517901,2020-12-20,"37,63"
31737,3517901,2020-12-21,"39,78"
32187,3517901,2020-12-22,"37,63"
32349,3517901,2020-12-23,"37,63"
32367,3517901,2020-12-24,"36,56"
32745,3517901,2020-12-25,"37,63"
31719,3517901,2020-12-26,"47,73"
31539,3517901,2020-12-27,"38,71"
32115,3517901,2020-12-28,"39,78"
31935,3517901,2020-12-29,"43,01"
32997,3517901,2020-12-30,"46,24"
34059,3517901,2020-12-31,"41,94"
34275,3517901,2021-01-01,"48,39"
34563,3517901,2021-01-02,"45,65"
34347,3517901,2021-01-03,"47,83"
33357,3517901,2021-01-04,"44,57"
