,cod_ibge,data,ocupacao_leitos
65762,3538204,2020-10-08,"40,90"
65885,3538204,2020-10-09,"38,97"
66090,3538204,2020-10-10,"38,69"
66295,3538204,2020-10-11,"35,93"
66418,3538204,2020-10-12,"36,48"
66664,3538204,2020-10-13,"38,02"
66746,3538204,2020-10-14,"38,54"
64573,3538204,2020-10-15,"37,90"
64778,3538204,2020-10-16,"35,01"
65024,3538204,2020-10-17,"37,52"
65229,3538204,2020-10-18,"37,57"
65475,3538204,2020-10-19,"35,81"
66869,3538204,2020-10-20,"34,04"
67156,3538204,2020-10-21,"34,33"
67730,3538204,2020-10-22,"34,22"
67648,3538204,2020-10-23,"33,64"
67689,3538204,2020-10-24,"34,62"
67525,3538204,2020-10-25,"34,45"
60596,3538204,2020-10-26,"33,76"
60760,3538204,2020-10-27,"32,22"
60924,3538204,2020-10-28,"31,37"
61170,3538204,2020-10-29,"30,13"
61334,3538204,2020-10-30,"30,95"
64491,3538204,2020-10-31,"33,65"
61662,3538204,2020-11-01,"31,46"
60432,3538204,2020-11-02,"34,57"
59448,3538204,2020-11-03,"33,94"
59612,3538204,2020-11-04,"33,98"
59858,3538204,2020-11-05,"32,30"
60022,3538204,2020-11-06,"35,27"
60227,3538204,2020-11-07,"34,56"
61744,3538204,2020-11-08,"36,47"
64409,3538204,2020-11-09,"36,91"
63425,3538204,2020-11-10,"35,33"
63589,3538204,2020-11-11,"37,60"
63753,3538204,2020-11-12,"33,00"
63917,3538204,2020-11-13,"32,61"
64204,3538204,2020-11-14,"32,48"
64368,3538204,2020-11-15,"32,06"
62441,3538204,2020-11-16,"33,67"
62072,3538204,2020-11-17,"35,09"
62236,3538204,2020-11-18,"38,15"
62359,3538204,2020-11-19,"38,39"
62564,3538204,2020-11-20,"38,49"
62769,3538204,2020-11-21,"40,04"
62892,3538204,2020-11-22,"42,45"
66910,3538204,2020-11-23,"42,78"
62933,3538204,2020-11-24,"40,82"
62810,3538204,2020-11-25,"42,57"
62605,3538204,2020-11-26,"43,45"
63056,3538204,2020-11-27,"46,79"
62318,3538204,2020-11-28,"47,50"
62113,3538204,2020-11-29,"47,60"
61949,3538204,2020-11-30,"50,09"
63179,3538204,2020-12-01,"51,03"
64245,3538204,2020-12-02,"56,59"
64122,3538204,2020-12-03,"57,58"
63958,3538204,2020-12-04,"58,27"
63794,3538204,2020-12-05,"61,19"
63671,3538204,2020-12-06,"60,19"
63507,3538204,2020-12-07,"63,10"
63343,3538204,2020-12-08,"61,50"
61867,3538204,2020-12-09,"62,30"
60268,3538204,2020-12-10,"64,57"
60104,3538204,2020-12-11,"65,34"
59940,3538204,2020-12-12,"66,72"
60391,3538204,2020-12-13,"65,21"
59653,3538204,2020-12-14,"66,61"
59571,3538204,2020-12-15,"67,93"
59407,3538204,2020-12-16,"67,17"
59243,3538204,2020-12-17,"65,56"
61703,3538204,2020-12-18,"65,38"
61580,3538204,2020-12-19,"65,19"
61416,3538204,2020-12-20,"64,12"
61252,3538204,2020-12-21,"64,09"
61088,3538204,2020-12-22,"63,17"
60965,3538204,2020-12-23,"65,49"
60801,3538204,2020-12-24,"65,02"
60637,3538204,2020-12-25,"64,85"
61785,3538204,2020-12-26,"61,80"
66992,3538204,2020-12-27,"66,15"
67238,3538204,2020-12-28,"67,67"
67074,3538204,2020-12-29,"71,07"
67402,3538204,2020-12-30,"68,45"
67361,3538204,2020-12-31,"69,49"
65557,3538204,2021-01-01,"67,38"
65393,3538204,2021-01-02,"65,62"
65270,3538204,2021-01-03,"65,15"
65065,3538204,2021-01-04,"67,21"
64942,3538204,2021-01-05,"68,89"
64819,3538204,2021-01-06,"67,55"
64614,3538204,2021-01-07,"68,89"
65639,3538204,2021-01-08,"68,47"
66787,3538204,2021-01-09,"69,47"
66582,3538204,2021-01-10,"68,82"
66459,3538204,2021-01-11,"69,21"
66828,3538204,2021-01-12,"71,97"
66131,3538204,2021-01-13,"70,70"
65926,3538204,2021-01-14,"69,96"
59202,3538204,2021-01-15,"69,89"
56168,3538204,2021-01-16,"71,51"
57890,3538204,2021-01-17,"69,57"
58341,3538204,2021-01-18,"71,92"
58546,3538204,2021-01-19,"72,74"
58915,3538204,2021-01-20,"70,95"
56537,3538204,2021-01-21,"68,73"
56906,3538204,2021-01-22,"69,92"
57234,3538204,2021-01-23,"68,71"
57603,3538204,2021-01-24,"69,41"
57439,3538204,2021-01-25,"68,82"
56660,3538204,2021-01-26,"69,56"
58751,3538204,2021-01-27,"66,45"
58300,3538204,2021-01-28,"68,96"
56209,3538204,2021-01-29,"70,32"
58013,3538204,2021-01-30,"68,55"
56619,3538204,2021-01-31,"73,04"
57562,3538204,2021-02-01,"71,74"
56988,3538204,2021-02-02,"72,76"
58833,3538204,2021-02-03,"73,09"
58259,3538204,2021-02-04,"72,72"
57152,3538204,2021-02-05,"71,09"
58669,3538204,2021-02-06,"72,78"
56865,3538204,2021-02-07,"73,81"
57480,3538204,2021-02-08,"72,70"
57972,3538204,2021-02-09,"69,38"
56496,3538204,2021-02-10,"70,84"
58628,3538204,2021-02-11,"70,54"
56783,3538204,2021-02-12,"67,02"
57644,3538204,2021-02-13,"67,63"
57357,3538204,2021-02-14,"66,58"
56824,3538204,2021-02-15,"69,03"
58997,3538204,2021-02-16,"70,88"
58710,3538204,2021-02-17,"71,13"
58218,3538204,2021-02-18,"69,27"
56414,3538204,2021-02-19,"71,32"
56291,3538204,2021-02-20,"70,84"
58095,3538204,2021-02-21,"72,51"
58464,3538204,2021-02-22,"72,38"
58956,3538204,2021-02-23,"74,12"
56742,3538204,2021-02-24,"76,31"
57316,3538204,2021-02-25,"76,61"
56455,3538204,2021-02-26,"77,27"
57029,3538204,2021-02-27,"76,47"
58874,3538204,2021-02-28,"79,65"
58054,3538204,2021-03-01,"80,07"
59120,3538204,2021-03-02,"81,34"
57726,3538204,2021-03-03,"83,93"
57275,3538204,2021-03-04,"86,15"
59038,3538204,2021-03-05,"85,05"
57767,3538204,2021-03-06,"85,05"
57931,3538204,2021-03-07,"83,02"
58505,3538204,2021-03-08,"84,71"
56578,3538204,2021-03-09,"88,54"
57521,3538204,2021-03-10,"89,33"
57070,3538204,2021-03-11,"90,40"
58382,3538204,2021-03-12,"90,58"
56127,3538204,2021-03-13,"88,68"
58177,3538204,2021-03-14,"89,46"
58587,3538204,2021-03-15,"90,00"
57808,3538204,2021-03-16,"90,40"
57193,3538204,2021-03-17,"91,66"
57685,3538204,2021-03-18,"92,81"
57398,3538204,2021-03-19,"93,92"
57111,3538204,2021-03-20,"94,35"
56701,3538204,2021-03-21,"94,51"
57849,3538204,2021-03-22,"94,32"
58792,3538204,2021-03-23,"94,59"
58423,3538204,2021-03-24,"92,70"
58136,3538204,2021-03-25,"92,04"
56373,3538204,2021-03-26,"93,18"
56086,3538204,2021-03-27,"93,40"
65844,3538204,2021-03-28,"93,55"
65967,3538204,2021-03-29,"93,81"
66172,3538204,2021-03-30,"91,31"
66336,3538204,2021-03-31,"89,24"
66500,3538204,2021-04-01,"93,58"
66623,3538204,2021-04-02,"89,73"
65721,3538204,2021-04-03,"90,50"
65598,3538204,2021-04-04,"91,17"
64655,3538204,2021-04-05,"92,69"
64860,3538204,2021-04-06,"89,48"
64983,3538204,2021-04-07,"81,58"
65106,3538204,2021-04-08,"86,61"
65311,3538204,2021-04-09,"88,16"
65434,3538204,2021-04-10,"83,18"
66254,3538204,2021-04-11,"84,19"
67279,3538204,2021-04-12,"83,94"
67607,3538204,2021-04-13,"84,85"
67320,3538204,2021-04-14,"82,82"
67484,3538204,2021-04-15,"82,79"
67443,3538204,2021-04-16,"81,73"
60555,3538204,2021-04-17,"79,92"
60678,3538204,2021-04-18,"78,09"
60842,3538204,2021-04-19,"76,70"
61006,3538204,2021-04-20,"79,84"
61129,3538204,2021-04-21,"80,46"
61293,3538204,2021-04-22,"78,49"
61457,3538204,2021-04-23,"79,15"
61621,3538204,2021-04-24,"77,66"
60514,3538204,2021-04-25,"76,40"
59776,3538204,2021-04-26,"73,44"
59366,3538204,2021-04-27,"75,51"
59489,3538204,2021-04-28,"73,58"
59161,3538204,2021-04-29,"74,67"
59735,3538204,2021-04-30,"73,48"
59899,3538204,2021-05-01,"70,48"
60063,3538204,2021-05-02,"72,81"
60350,3538204,2021-05-03,"74,14"
63220,3538204,2021-05-04,"74,31"
63384,3538204,2021-05-05,"76,09"
63548,3538204,2021-05-06,"74,72"
63712,3538204,2021-05-07,"72,49"
63835,3538204,2021-05-08,"71,64"
63999,3538204,2021-05-09,"70,06"
64163,3538204,2021-05-10,"70,87"
64286,3538204,2021-05-11,"71,48"
63138,3538204,2021-05-12,"72,07"
61908,3538204,2021-05-13,"72,18"
62031,3538204,2021-05-14,"70,64"
62154,3538204,2021-05-15,"70,65"
62400,3538204,2021-05-16,"70,58"
62523,3538204,2021-05-17,"69,23"
62687,3538204,2021-05-18,"74,04"
62851,3538204,2021-05-19,"73,16"
62974,3538204,2021-05-20,"71,70"
63015,3538204,2021-05-21,"73,73"
62728,3538204,2021-05-22,"72,83"
62482,3538204,2021-05-23,"76,21"
62277,3538204,2021-05-24,"75,83"
62195,3538204,2021-05-25,"77,22"
61990,3538204,2021-05-26,"78,11"
63097,3538204,2021-05-27,"76,70"
64327,3538204,2021-05-28,"78,46"
64081,3538204,2021-05-29,"75,04"
64040,3538204,2021-05-30,"64,05"
63876,3538204,2021-05-31,"76,53"
63630,3538204,2021-06-01,"75,85"
63466,3538204,2021-06-02,"72,60"
63302,3538204,2021-06-03,"75,78"
61826,3538204,2021-06-04,"80,33"
60309,3538204,2021-06-05,"79,90"
60186,3538204,2021-06-06,"80,16"
59981,3538204,2021-06-07,"81,60"
59694,3538204,2021-06-08,"81,70"
59530,3538204,2021-06-09,"82,73"
59284,3538204,2021-06-10,"79,27"
60473,3538204,2021-06-11,"79,37"
61539,3538204,2021-06-12,"81,66"
61375,3538204,2021-06-13,"81,08"
61211,3538204,2021-06-14,"80,26"
61047,3538204,2021-06-15,"80,97"
60883,3538204,2021-06-16,"80,94"
60719,3538204,2021-06-17,"82,25"
64450,3538204,2021-06-18,"83,58"
67771,3538204,2021-06-19,"79,11"
67115,3538204,2021-06-20,"74,91"
67566,3538204,2021-06-21,"82,42"
66951,3538204,2021-06-22,"81,88"
67197,3538204,2021-06-23,"80,70"
65516,3538204,2021-06-24,"82,43"
65352,3538204,2021-06-25,"80,73"
65147,3538204,2021-06-26,"80,93"
64901,3538204,2021-06-27,"79,53"
64696,3538204,2021-06-28,"77,67"
65680,3538204,2021-06-29,"77,79"
66705,3538204,2021-06-30,"77,92"
66541,3538204,2021-07-01,"77,56"
66377,3538204,2021-07-02,"77,93"
66213,3538204,2021-07-03,"76,13"
66008,3538204,2021-07-04,"76,98"
65803,3538204,2021-07-05,"76,76"
64737,3538204,2021-07-06,"74,50"
59325,3538204,2021-07-07,"72,72"
62646,3538204,2021-07-08,"73,52"
63261,3538204,2021-07-09,"69,33"
64532,3538204,2021-07-10,"68,60"
66049,3538204,2021-07-11,"67,49"
56947,3538204,2021-07-12,"66,35"
56332,3538204,2021-07-13,"63,81"
59079,3538204,2021-07-14,"66,61"
56250,3538204,2021-07-15,"65,38"
67033,3538204,2021-07-16,"65,40"
60145,3538204,2021-07-17,"63,96"
61498,3538204,2021-07-18,"61,88"
59817,3538204,2021-07-19,"63,72"
65188,3538204,2021-07-20,"64,43"
