,cod_ibge,data,ocupacao_leitos
49162,3528007,2020-10-08,"67,53"
52630,3528007,2020-10-09,"68,26"
53378,3528007,2020-10-10,"68,28"
40866,3528007,2020-10-11,"63,04"
40730,3528007,2020-10-12,"64,19"
44538,3528007,2020-10-13,"61,90"
42566,3528007,2020-10-14,"59,03"
38894,3528007,2020-10-15,"60,09"
39166,3528007,2020-10-16,"56,19"
52290,3528007,2020-10-17,"57,14"
52086,3528007,2020-10-18,"52,14"
53514,3528007,2020-10-19,"49,78"
55010,3528007,2020-10-20,"54,87"
46510,3528007,2020-10-21,"53,30"
47394,3528007,2020-10-22,"53,10"
45898,3528007,2020-10-23,"53,10"
50046,3528007,2020-10-24,"58,33"
48210,3528007,2020-10-25,"52,54"
48346,3528007,2020-10-26,"50,00"
45830,3528007,2020-10-27,"53,54"
47462,3528007,2020-10-28,"50,22"
54330,3528007,2020-10-29,"49,11"
51678,3528007,2020-10-30,"50,44"
52766,3528007,2020-10-31,"52,65"
38214,3528007,2020-11-01,"47,48"
42362,3528007,2020-11-02,"41,74"
40662,3528007,2020-11-03,"42,42"
41410,3528007,2020-11-04,"45,13"
46102,3528007,2020-11-05,"46,88"
41342,3528007,2020-11-06,"50,23"
37874,3528007,2020-11-07,"49,10"
53242,3528007,2020-11-08,"46,22"
47122,3528007,2020-11-09,"47,11"
48414,3528007,2020-11-10,"47,30"
49706,3528007,2020-11-11,"47,95"
47054,3528007,2020-11-12,"47,03"
51406,3528007,2020-11-13,"42,47"
37670,3528007,2020-11-14,"45,37"
43042,3528007,2020-11-15,"42,47"
40526,3528007,2020-11-16,"42,92"
38350,3528007,2020-11-17,"42,79"
50182,3528007,2020-11-18,"43,18"
39642,3528007,2020-11-19,"44,13"
39574,3528007,2020-11-20,"49,07"
44266,3528007,2020-11-21,"47,20"
37126,3528007,2020-11-22,"49,51"
38758,3528007,2020-11-23,"50,00"
52154,3528007,2020-11-24,"54,15"
55214,3528007,2020-11-25,"56,19"
54806,3528007,2020-11-26,"56,46"
47598,3528007,2020-11-27,"51,18"
50114,3528007,2020-11-28,"49,29"
49026,3528007,2020-11-29,"47,85"
45150,3528007,2020-11-30,"44,60"
53854,3528007,2020-12-01,"48,13"
53174,3528007,2020-12-02,"53,52"
43110,3528007,2020-12-03,"53,08"
43790,3528007,2020-12-04,"52,66"
52902,3528007,2020-12-05,"51,21"
54466,3528007,2020-12-06,"51,42"
42702,3528007,2020-12-07,"52,11"
42022,3528007,2020-12-08,"56,40"
40594,3528007,2020-12-09,"57,48"
44606,3528007,2020-12-10,"61,72"
43246,3528007,2020-12-11,"62,38"
37602,3528007,2020-12-12,"59,33"
47734,3528007,2020-12-13,"54,93"
44946,3528007,2020-12-14,"58,29"
54194,3528007,2020-12-15,"56,02"
54262,3528007,2020-12-16,"59,42"
46986,3528007,2020-12-17,"61,84"
45422,3528007,2020-12-18,"61,84"
49910,3528007,2020-12-19,"59,42"
48754,3528007,2020-12-20,"58,77"
48482,3528007,2020-12-21,"60,29"
50386,3528007,2020-12-22,"58,53"
49570,3528007,2020-12-23,"58,74"
45694,3528007,2020-12-24,"63,90"
46442,3528007,2020-12-25,"63,90"
46918,3528007,2020-12-26,"60,29"
54670,3528007,2020-12-27,"58,05"
53786,3528007,2020-12-28,"58,82"
55282,3528007,2020-12-29,"60,77"
51746,3528007,2020-12-30,"63,11"
50862,3528007,2020-12-31,"58,94"
52970,3528007,2021-01-01,"60,87"
44878,3528007,2021-01-02,"63,59"
38486,3528007,2021-01-03,"62,75"
38282,3528007,2021-01-04,"62,62"
37398,3528007,2021-01-05,"70,33"
43382,3528007,2021-01-06,"71,01"
44742,3528007,2021-01-07,"70,94"
43994,3528007,2021-01-08,"67,76"
40458,3528007,2021-01-09,"70,56"
40798,3528007,2021-01-10,"70,83"
41206,3528007,2021-01-11,"76,17"
40322,3528007,2021-01-12,"71,89"
45014,3528007,2021-01-13,"77,73"
54602,3528007,2021-01-14,"79,17"
48142,3528007,2021-01-15,"79,63"
51542,3528007,2021-01-16,"75,78"
41818,3528007,2021-01-17,"84,75"
44470,3528007,2021-01-18,"85,84"
39098,3528007,2021-01-19,"84,82"
52494,3528007,2021-01-20,"86,78"
53582,3528007,2021-01-21,"89,91"
54874,3528007,2021-01-22,"83,06"
45286,3528007,2021-01-23,"83,20"
47938,3528007,2021-01-24,"88,24"
49366,3528007,2021-01-25,"86,42"
55350,3528007,2021-01-26,"85,95"
37534,3528007,2021-01-27,"87,95"
44198,3528007,2021-01-28,"89,43"
41750,3528007,2021-01-29,"88,58"
41274,3528007,2021-01-30,"90,59"
51814,3528007,2021-01-31,"91,30"
48278,3528007,2021-02-01,"89,02"
50658,3528007,2021-02-02,"87,40"
36718,3528007,2021-02-03,"90,15"
44062,3528007,2021-02-04,"91,54"
46306,3528007,2021-02-05,"90,53"
42634,3528007,2021-02-06,"89,93"
54398,3528007,2021-02-07,"93,33"
49774,3528007,2021-02-08,"92,41"
40254,3528007,2021-02-09,"93,41"
41614,3528007,2021-02-10,"94,91"
38418,3528007,2021-02-11,"95,36"
53650,3528007,2021-02-12,"93,55"
50522,3528007,2021-02-13,"93,26"
