,cod_ibge,data,ocupacao_leitos
65763,3538600,2020-10-08,"40,90"
65886,3538600,2020-10-09,"38,97"
66091,3538600,2020-10-10,"38,69"
66296,3538600,2020-10-11,"35,93"
66419,3538600,2020-10-12,"36,48"
66665,3538600,2020-10-13,"38,02"
66747,3538600,2020-10-14,"38,54"
64574,3538600,2020-10-15,"37,90"
64779,3538600,2020-10-16,"35,01"
65025,3538600,2020-10-17,"37,52"
65230,3538600,2020-10-18,"37,57"
65476,3538600,2020-10-19,"35,81"
66870,3538600,2020-10-20,"34,04"
67157,3538600,2020-10-21,"34,33"
67731,3538600,2020-10-22,"34,22"
67649,3538600,2020-10-23,"33,64"
67690,3538600,2020-10-24,"34,62"
67526,3538600,2020-10-25,"34,45"
60597,3538600,2020-10-26,"33,76"
60761,3538600,2020-10-27,"32,22"
60925,3538600,2020-10-28,"31,37"
61171,3538600,2020-10-29,"30,13"
61335,3538600,2020-10-30,"30,95"
64492,3538600,2020-10-31,"33,65"
61663,3538600,2020-11-01,"31,46"
60433,3538600,2020-11-02,"34,57"
59449,3538600,2020-11-03,"33,94"
59613,3538600,2020-11-04,"33,98"
59859,3538600,2020-11-05,"32,30"
60023,3538600,2020-11-06,"35,27"
60228,3538600,2020-11-07,"34,56"
61745,3538600,2020-11-08,"36,47"
64410,3538600,2020-11-09,"36,91"
63426,3538600,2020-11-10,"35,33"
63590,3538600,2020-11-11,"37,60"
63754,3538600,2020-11-12,"33,00"
63918,3538600,2020-11-13,"32,61"
64205,3538600,2020-11-14,"32,48"
64369,3538600,2020-11-15,"32,06"
62442,3538600,2020-11-16,"33,67"
62073,3538600,2020-11-17,"35,09"
62237,3538600,2020-11-18,"38,15"
62360,3538600,2020-11-19,"38,39"
62565,3538600,2020-11-20,"38,49"
62770,3538600,2020-11-21,"40,04"
62893,3538600,2020-11-22,"42,45"
66911,3538600,2020-11-23,"42,78"
62934,3538600,2020-11-24,"40,82"
62811,3538600,2020-11-25,"42,57"
62606,3538600,2020-11-26,"43,45"
63057,3538600,2020-11-27,"46,79"
62319,3538600,2020-11-28,"47,50"
62114,3538600,2020-11-29,"47,60"
61950,3538600,2020-11-30,"50,09"
63180,3538600,2020-12-01,"51,03"
64246,3538600,2020-12-02,"56,59"
64123,3538600,2020-12-03,"57,58"
63959,3538600,2020-12-04,"58,27"
