,cod_ibge,data,ocupacao_leitos
133686,3534005,2020-10-08,"57,43"
141362,3534005,2020-10-09,"59,59"
139443,3534005,2020-10-10,"59,95"
132070,3534005,2020-10-11,"55,76"
152169,3534005,2020-10-12,"54,55"
152068,3534005,2020-10-13,"52,14"
145099,3534005,2020-10-14,"51,13"
142574,3534005,2020-10-15,"48,53"
150250,3534005,2020-10-16,"49,19"
148331,3534005,2020-10-17,"49,07"
149442,3534005,2020-10-18,"51,16"
144796,3534005,2020-10-19,"48,51"
157017,3534005,2020-10-20,"52,63"
156714,3534005,2020-10-21,"54,52"
133181,3534005,2020-10-22,"52,70"
140352,3534005,2020-10-23,"50,37"
151260,3534005,2020-10-24,"52,72"
136615,3534005,2020-10-25,"51,49"
132373,3534005,2020-10-26,"50,37"
153684,3534005,2020-10-27,"50,62"
144493,3534005,2020-10-28,"49,13"
148129,3534005,2020-10-29,"47,89"
150856,3534005,2020-10-30,"45,77"
144392,3534005,2020-10-31,"45,36"
152876,3534005,2020-11-01,"43,56"
129646,3534005,2020-11-02,"43,80"
130252,3534005,2020-11-03,"46,42"
141867,3534005,2020-11-04,"46,83"
137524,3534005,2020-11-05,"42,22"
136211,3534005,2020-11-06,"41,08"
137423,3534005,2020-11-07,"42,43"
134090,3534005,2020-11-08,"40,92"
135302,3534005,2020-11-09,"39,46"
140655,3534005,2020-11-10,"38,74"
141766,3534005,2020-11-11,"40,38"
138736,3534005,2020-11-12,"37,91"
133585,3534005,2020-11-13,"37,40"
132979,3534005,2020-11-14,"37,95"
132272,3534005,2020-11-15,"34,07"
130757,3534005,2020-11-16,"32,78"
130555,3534005,2020-11-17,"33,24"
155098,3534005,2020-11-18,"31,58"
154290,3534005,2020-11-19,"34,44"
154492,3534005,2020-11-20,"33,33"
152775,3534005,2020-11-21,"32,88"
156815,3534005,2020-11-22,"36,81"
151361,3534005,2020-11-23,"38,92"
145301,3534005,2020-11-24,"38,74"
146412,3534005,2020-11-25,"41,46"
143079,3534005,2020-11-26,"40,39"
146513,3534005,2020-11-27,"42,11"
149745,3534005,2020-11-28,"44,60"
150755,3534005,2020-11-29,"40,11"
147523,3534005,2020-11-30,"44,32"
148432,3534005,2020-12-01,"48,37"
147018,3534005,2020-12-02,"47,41"
149846,3534005,2020-12-03,"49,18"
143887,3534005,2020-12-04,"51,64"
143180,3534005,2020-12-05,"52,59"
145402,3534005,2020-12-06,"48,23"
155805,3534005,2020-12-07,"47,96"
155300,3534005,2020-12-08,"46,05"
153886,3534005,2020-12-09,"53,66"
154694,3534005,2020-12-10,"55,04"
155401,3534005,2020-12-11,"54,22"
132575,3534005,2020-12-12,"54,50"
131969,3534005,2020-12-13,"55,03"
130858,3534005,2020-12-14,"55,08"
138938,3534005,2020-12-15,"57,22"
141665,3534005,2020-12-16,"55,11"
