,cod_ibge,data,ocupacao_leitos
29869,3518701,2020-10-08,"26,70"
29923,3518701,2020-10-09,"24,42"
29986,3518701,2020-10-10,"27,18"
30031,3518701,2020-10-11,"26,62"
29851,3518701,2020-10-12,"25,81"
29626,3518701,2020-10-13,"25,81"
29671,3518701,2020-10-14,"29,93"
29752,3518701,2020-10-15,"29,63"
29833,3518701,2020-10-16,"28,82"
30418,3518701,2020-10-17,"28,46"
30499,3518701,2020-10-18,"30,38"
30553,3518701,2020-10-19,"30,75"
30625,3518701,2020-10-20,"31,91"
30139,3518701,2020-10-21,"34,11"
30202,3518701,2020-10-22,"33,16"
30274,3518701,2020-10-23,"34,54"
30337,3518701,2020-10-24,"35,82"
30112,3518701,2020-10-25,"36,86"
29068,3518701,2020-10-26,"35,82"
28960,3518701,2020-10-27,"34,45"
29410,3518701,2020-10-28,"35,51"
29536,3518701,2020-10-29,"37,50"
29338,3518701,2020-10-30,"36,81"
29401,3518701,2020-10-31,"36,98"
29554,3518701,2020-11-01,"36,34"
29473,3518701,2020-11-02,"37,93"
29383,3518701,2020-11-03,"36,90"
28969,3518701,2020-11-04,"36,44"
29041,3518701,2020-11-05,"36,34"
31291,3518701,2020-11-06,"37,26"
30886,3518701,2020-11-07,"39,68"
30724,3518701,2020-11-08,"39,42"
31174,3518701,2020-11-09,"38,99"
30778,3518701,2020-11-10,"42,71"
31057,3518701,2020-11-11,"42,11"
31138,3518701,2020-11-12,"43,26"
31255,3518701,2020-11-13,"45,76"
30751,3518701,2020-11-14,"44,99"
30868,3518701,2020-11-15,"45,36"
30967,3518701,2020-11-16,"47,67"
31426,3518701,2020-11-17,"46,56"
31453,3518701,2020-11-18,"50,26"
31363,3518701,2020-11-19,"48,45"
31372,3518701,2020-11-20,"49,23"
30931,3518701,2020-11-21,"54,08"
30859,3518701,2020-11-22,"57,61"
30805,3518701,2020-11-23,"60,81"
30706,3518701,2020-11-24,"58,15"
30985,3518701,2020-11-25,"54,91"
31201,3518701,2020-11-26,"51,92"
31111,3518701,2020-11-27,"52,79"
31048,3518701,2020-11-28,"53,94"
31282,3518701,2020-11-29,"52,97"
31075,3518701,2020-11-30,"52,96"
31192,3518701,2020-12-01,"55,26"
30715,3518701,2020-12-02,"53,43"
30850,3518701,2020-12-03,"54,99"
31264,3518701,2020-12-04,"54,79"
31300,3518701,2020-12-05,"54,77"
30193,3518701,2020-12-06,"55,26"
29149,3518701,2020-12-07,"56,49"
29392,3518701,2020-12-08,"55,45"
29518,3518701,2020-12-09,"54,03"
29293,3518701,2020-12-10,"54,61"
29050,3518701,2020-12-11,"53,90"
29509,3518701,2020-12-12,"54,99"
29113,3518701,2020-12-13,"57,87"
29266,3518701,2020-12-14,"56,45"
29320,3518701,2020-12-15,"55,45"
29212,3518701,2020-12-16,"54,61"
29455,3518701,2020-12-17,"54,15"
29203,3518701,2020-12-18,"58,05"
29014,3518701,2020-12-19,"55,85"
29176,3518701,2020-12-20,"58,59"
