,cod_ibge,data,ocupacao_leitos
90334,3500105,2020-10-08,"39,38"
84334,3500105,2020-10-09,"38,75"
83194,3500105,2020-10-10,"41,94"
87754,3500105,2020-10-11,"38,51"
86494,3500105,2020-10-12,"35,76"
87394,3500105,2020-10-13,"41,21"
85174,3500105,2020-10-14,"44,72"
88774,3500105,2020-10-15,"44,23"
91054,3500105,2020-10-16,"42,24"
90814,3500105,2020-10-17,"46,58"
91174,3500105,2020-10-18,"44,38"
83374,3500105,2020-10-19,"46,30"
86974,3500105,2020-10-20,"39,13"
86734,3500105,2020-10-21,"35,40"
87334,3500105,2020-10-22,"38,51"
84094,3500105,2020-10-23,"38,51"
89914,3500105,2020-10-24,"36,42"
90154,3500105,2020-10-25,"44,30"
84754,3500105,2020-10-26,"41,98"
87514,3500105,2020-10-27,"42,59"
85774,3500105,2020-10-28,"42,59"
82714,3500105,2020-10-29,"41,36"
89794,3500105,2020-10-30,"41,36"
90034,3500105,2020-10-31,"35,80"
85234,3500105,2020-11-01,"30,25"
85654,3500105,2020-11-02,"29,63"
87994,3500105,2020-11-03,"32,72"
83914,3500105,2020-11-04,"31,68"
88954,3500105,2020-11-05,"32,92"
90574,3500105,2020-11-06,"34,78"
89434,3500105,2020-11-07,"37,89"
89494,3500105,2020-11-08,"37,27"
90874,3500105,2020-11-09,"38,06"
84514,3500105,2020-11-10,"41,29"
84994,3500105,2020-11-11,"38,06"
82774,3500105,2020-11-12,"40,00"
83854,3500105,2020-11-13,"41,29"
87034,3500105,2020-11-14,"40,00"
88054,3500105,2020-11-15,"40,76"
85834,3500105,2020-11-16,"41,29"
86434,3500105,2020-11-17,"37,42"
86254,3500105,2020-11-18,"41,94"
85594,3500105,2020-11-19,"39,35"
87214,3500105,2020-11-20,"38,71"
83614,3500105,2020-11-21,"37,91"
83074,3500105,2020-11-22,"41,94"
85114,3500105,2020-11-23,"42,14"
84214,3500105,2020-11-24,"49,34"
90994,3500105,2020-11-25,"41,83"
89254,3500105,2020-11-26,"40,65"
89074,3500105,2020-11-27,"43,87"
84694,3500105,2020-11-28,"45,81"
88474,3500105,2020-11-29,"45,16"
90394,3500105,2020-11-30,"48,72"
88894,3500105,2020-12-01,"48,39"
88414,3500105,2020-12-02,"51,33"
85354,3500105,2020-12-03,"44,00"
82954,3500105,2020-12-04,"46,45"
83734,3500105,2020-12-05,"48,00"
87094,3500105,2020-12-06,"49,33"
87934,3500105,2020-12-07,"49,33"
86794,3500105,2020-12-08,"50,00"
86554,3500105,2020-12-09,"52,67"
86194,3500105,2020-12-10,"50,63"
88114,3500105,2020-12-11,"53,33"
87274,3500105,2020-12-12,"54,84"
83554,3500105,2020-12-13,"54,84"
82834,3500105,2020-12-14,"54,19"
84874,3500105,2020-12-15,"58,71"
85414,3500105,2020-12-16,"63,87"
88834,3500105,2020-12-17,"61,78"
88594,3500105,2020-12-18,"59,87"
89674,3500105,2020-12-19,"61,15"
90694,3500105,2020-12-20,"59,87"
88714,3500105,2020-12-21,"66,24"
90934,3500105,2020-12-22,"66,24"
89014,3500105,2020-12-23,"66,67"
89374,3500105,2020-12-24,"67,52"
90454,3500105,2020-12-25,"69,23"
84454,3500105,2020-12-26,"65,19"
85054,3500105,2020-12-27,"72,33"
82654,3500105,2020-12-28,"71,25"
83014,3500105,2020-12-29,"71,79"
83674,3500105,2020-12-30,"68,35"
85534,3500105,2020-12-31,"71,34"
87634,3500105,2021-01-01,"70,06"
86914,3500105,2021-01-02,"75,16"
86014,3500105,2021-01-03,"75,32"
86314,3500105,2021-01-04,"75,95"
88354,3500105,2021-01-05,"76,10"
85954,3500105,2021-01-06,"76,88"
88174,3500105,2021-01-07,"81,01"
88234,3500105,2021-01-08,"79,75"
86854,3500105,2021-01-09,"81,01"
83494,3500105,2021-01-10,"83,23"
83314,3500105,2021-01-11,"82,61"
83254,3500105,2021-01-12,"83,75"
84634,3500105,2021-01-13,"85,71"
84154,3500105,2021-01-14,"85,88"
90214,3500105,2021-01-15,"89,47"
89614,3500105,2021-01-16,"91,81"
90514,3500105,2021-01-17,"90,06"
88534,3500105,2021-01-18,"85,88"
90754,3500105,2021-01-19,"85,80"
90634,3500105,2021-01-20,"84,62"
89854,3500105,2021-01-21,"87,91"
89554,3500105,2021-01-22,"85,56"
90094,3500105,2021-01-23,"85,41"
89974,3500105,2021-01-24,"83,33"
88294,3500105,2021-01-25,"81,87"
84574,3500105,2021-01-26,"84,46"
85294,3500105,2021-01-27,"81,96"
82894,3500105,2021-01-28,"81,12"
83434,3500105,2021-01-29,"75,38"
85474,3500105,2021-01-30,"79,90"
87454,3500105,2021-01-31,"76,73"
87874,3500105,2021-02-01,"76,68"
85714,3500105,2021-02-02,"78,24"
86074,3500105,2021-02-03,"74,75"
86614,3500105,2021-02-04,"70,44"
86374,3500105,2021-02-05,"71,72"
85894,3500105,2021-02-06,"72,50"
87574,3500105,2021-02-07,"73,63"
87694,3500105,2021-02-08,"69,80"
87154,3500105,2021-02-09,"74,37"
83794,3500105,2021-02-10,"72,36"
83134,3500105,2021-02-11,"75,63"
84034,3500105,2021-02-12,"72,00"
84814,3500105,2021-02-13,"72,00"
84394,3500105,2021-02-14,"75,76"
90274,3500105,2021-02-15,"74,87"
89314,3500105,2021-02-16,"74,50"
88654,3500105,2021-02-17,"75,88"
91114,3500105,2021-02-18,"75,50"
89134,3500105,2021-02-19,"78,50"
82594,3500105,2021-02-20,"78,43"
75874,3500105,2021-02-21,"79,81"
74914,3500105,2021-02-22,"80,29"
75814,3500105,2021-02-23,"80,77"
76654,3500105,2021-02-24,"79,81"
76834,3500105,2021-02-25,"77,03"
80434,3500105,2021-02-26,"77,88"
79894,3500105,2021-02-27,"80,77"
81154,3500105,2021-02-28,"81,34"
81934,3500105,2021-03-01,"82,30"
81454,3500105,2021-03-02,"85,17"
78034,3500105,2021-03-03,"86,60"
77554,3500105,2021-03-04,"85,78"
77014,3500105,2021-03-05,"88,04"
79354,3500105,2021-03-06,"90,05"
78934,3500105,2021-03-07,"79,45"
78394,3500105,2021-03-08,"91,93"
78634,3500105,2021-03-09,"93,78"
79114,3500105,2021-03-10,"95,15"
78874,3500105,2021-03-11,"95,20"
77194,3500105,2021-03-12,"91,74"
77674,3500105,2021-03-13,"93,22"
77974,3500105,2021-03-14,"91,60"
81394,3500105,2021-03-15,"96,96"
81874,3500105,2021-03-16,"96,07"
82294,3500105,2021-03-17,"96,96"
80314,3500105,2021-03-18,"94,83"
80194,3500105,2021-03-19,"95,71"
80554,3500105,2021-03-20,"92,70"
75094,3500105,2021-03-21,"95,76"
74134,3500105,2021-03-22,"95,73"
75994,3500105,2021-03-23,"96,65"
75214,3500105,2021-03-24,"96,23"
75394,3500105,2021-03-25,"96,67"
76294,3500105,2021-03-26,"96,23"
74074,3500105,2021-03-27,"93,88"
74314,3500105,2021-03-28,"96,68"
74194,3500105,2021-03-29,"92,53"
76414,3500105,2021-03-30,"95,06"
76054,3500105,2021-03-31,"95,44"
75754,3500105,2021-04-01,"95,88"
75454,3500105,2021-04-02,"95,92"
75034,3500105,2021-04-03,"96,36"
74974,3500105,2021-04-04,"95,16"
75154,3500105,2021-04-05,"95,55"
75514,3500105,2021-04-06,"94,82"
75634,3500105,2021-04-07,"94,05"
75934,3500105,2021-04-08,"94,42"
76234,3500105,2021-04-09,"95,60"
76474,3500105,2021-04-10,"94,38"
76594,3500105,2021-04-11,"94,49"
