,cod_ibge,data,ocupacao_leitos
173650,3554805,2020-10-08,"35,63"
173384,3554805,2020-10-09,"31,58"
172966,3554805,2020-10-10,"31,00"
173308,3554805,2020-10-11,"36,12"
175170,3554805,2020-10-12,"37,75"
175512,3554805,2020-10-13,"39,59"
174372,3554805,2020-10-14,"37,69"
174714,3554805,2020-10-15,"38,77"
171978,3554805,2020-10-16,"36,43"
172282,3554805,2020-10-17,"32,82"
175588,3554805,2020-10-18,"33,33"
180414,3554805,2020-10-19,"33,07"
180756,3554805,2020-10-20,"31,70"
179350,3554805,2020-10-21,"31,57"
179730,3554805,2020-10-22,"32,21"
181022,3554805,2020-10-23,"32,29"
182276,3554805,2020-10-24,"30,13"
181098,3554805,2020-10-25,"32,13"
181744,3554805,2020-10-26,"31,13"
176766,3554805,2020-10-27,"32,29"
177146,3554805,2020-10-28,"29,97"
175702,3554805,2020-10-29,"33,94"
176082,3554805,2020-10-30,"33,33"
177412,3554805,2020-10-31,"32,04"
178590,3554805,2020-11-01,"31,79"
178970,3554805,2020-11-02,"29,74"
177602,3554805,2020-11-03,"32,13"
177716,3554805,2020-11-04,"32,30"
178096,3554805,2020-11-05,"32,47"
175626,3554805,2020-11-06,"29,90"
178058,3554805,2020-11-07,"29,46"
177982,3554805,2020-11-08,"30,45"
177906,3554805,2020-11-09,"30,55"
177830,3554805,2020-11-10,"33,86"
177678,3554805,2020-11-11,"34,12"
177488,3554805,2020-11-12,"31,68"
178324,3554805,2020-11-13,"32,73"
179046,3554805,2020-11-14,"31,23"
178932,3554805,2020-11-15,"29,27"
178856,3554805,2020-11-16,"31,40"
179122,3554805,2020-11-17,"32,20"
178666,3554805,2020-11-18,"35,08"
178552,3554805,2020-11-19,"35,22"
178476,3554805,2020-11-20,"38,15"
178362,3554805,2020-11-21,"39,74"
178704,3554805,2020-11-22,"39,54"
176386,3554805,2020-11-23,"38,04"
176310,3554805,2020-11-24,"39,13"
176196,3554805,2020-11-25,"39,39"
176120,3554805,2020-11-26,"40,41"
176006,3554805,2020-11-27,"39,64"
175930,3554805,2020-11-28,"41,07"
175816,3554805,2020-11-29,"39,90"
176424,3554805,2020-11-30,"37,08"
177298,3554805,2020-12-01,"38,01"
177222,3554805,2020-12-02,"37,60"
177108,3554805,2020-12-03,"40,66"
177032,3554805,2020-12-04,"43,00"
176956,3554805,2020-12-05,"46,72"
176842,3554805,2020-12-06,"47,79"
176728,3554805,2020-12-07,"47,93"
176652,3554805,2020-12-08,"50,00"
177374,3554805,2020-12-09,"50,39"
179958,3554805,2020-12-10,"52,04"
181706,3554805,2020-12-11,"51,79"
181630,3554805,2020-12-12,"50,51"
181516,3554805,2020-12-13,"50,51"
181402,3554805,2020-12-14,"47,85"
181288,3554805,2020-12-15,"52,67"
181212,3554805,2020-12-16,"54,00"
181858,3554805,2020-12-17,"53,77"
182352,3554805,2020-12-18,"52,91"
181896,3554805,2020-12-19,"50,85"
182162,3554805,2020-12-20,"51,22"
182086,3554805,2020-12-21,"51,83"
182010,3554805,2020-12-22,"53,04"
181782,3554805,2020-12-23,"50,73"
180490,3554805,2020-12-24,"50,36"
179920,3554805,2020-12-25,"52,91"
179844,3554805,2020-12-26,"53,40"
179692,3554805,2020-12-27,"51,82"
179616,3554805,2020-12-28,"55,56"
179540,3554805,2020-12-29,"59,76"
179464,3554805,2020-12-30,"57,04"
179312,3554805,2020-12-31,"59,40"
179996,3554805,2021-01-01,"60,62"
180072,3554805,2021-01-02,"63,04"
180870,3554805,2021-01-03,"58,95"
180718,3554805,2021-01-04,"66,51"
180604,3554805,2021-01-05,"70,78"
180452,3554805,2021-01-06,"66,83"
180338,3554805,2021-01-07,"69,14"
180262,3554805,2021-01-08,"71,84"
180186,3554805,2021-01-09,"73,02"
176614,3554805,2021-01-10,"72,28"
172396,3554805,2021-01-11,"71,67"
172130,3554805,2021-01-12,"75,91"
171940,3554805,2021-01-13,"72,10"
172320,3554805,2021-01-14,"78,01"
171902,3554805,2021-01-15,"80,61"
172472,3554805,2021-01-16,"77,49"
172016,3554805,2021-01-17,"79,12"
172206,3554805,2021-01-18,"81,63"
172434,3554805,2021-01-19,"77,08"
171674,3554805,2021-01-20,"77,47"
174068,3554805,2021-01-21,"78,56"
174676,3554805,2021-01-22,"80,37"
174562,3554805,2021-01-23,"81,44"
174486,3554805,2021-01-24,"82,00"
174296,3554805,2021-01-25,"80,43"
174220,3554805,2021-01-26,"82,72"
174448,3554805,2021-01-27,"78,95"
175208,3554805,2021-01-28,"80,30"
175436,3554805,2021-01-29,"80,72"
175360,3554805,2021-01-30,"82,48"
175322,3554805,2021-01-31,"80,00"
175550,3554805,2021-02-01,"77,80"
175094,3554805,2021-02-02,"76,72"
175018,3554805,2021-02-03,"73,89"
174942,3554805,2021-02-04,"75,66"
174828,3554805,2021-02-05,"68,37"
173194,3554805,2021-02-06,"67,24"
173118,3554805,2021-02-07,"67,67"
173042,3554805,2021-02-08,"63,47"
172890,3554805,2021-02-09,"63,06"
172776,3554805,2021-02-10,"61,06"
172662,3554805,2021-02-11,"59,36"
173992,3554805,2021-02-12,"58,05"
173916,3554805,2021-02-13,"59,24"
173840,3554805,2021-02-14,"59,76"
173764,3554805,2021-02-15,"60,04"
173612,3554805,2021-02-16,"58,70"
173536,3554805,2021-02-17,"59,31"
173460,3554805,2021-02-18,"57,93"
181478,3554805,2021-02-19,"60,12"
173422,3554805,2021-02-20,"58,22"
173498,3554805,2021-02-21,"59,18"
173574,3554805,2021-02-22,"59,09"
174030,3554805,2021-02-23,"59,60"
173802,3554805,2021-02-24,"58,96"
173878,3554805,2021-02-25,"58,65"
173954,3554805,2021-02-26,"57,14"
173346,3554805,2021-02-27,"55,62"
172700,3554805,2021-02-28,"56,71"
172814,3554805,2021-03-01,"58,10"
173004,3554805,2021-03-02,"59,60"
173080,3554805,2021-03-03,"57,42"
173156,3554805,2021-03-04,"60,54"
173232,3554805,2021-03-05,"67,12"
174144,3554805,2021-03-06,"65,49"
174980,3554805,2021-03-07,"66,92"
175056,3554805,2021-03-08,"68,67"
175132,3554805,2021-03-09,"66,54"
175284,3554805,2021-03-10,"65,61"
172586,3554805,2021-03-11,"67,98"
175398,3554805,2021-03-12,"70,83"
175474,3554805,2021-03-13,"73,26"
174866,3554805,2021-03-14,"75,89"
174182,3554805,2021-03-15,"74,38"
174258,3554805,2021-03-16,"77,33"
174334,3554805,2021-03-17,"80,66"
174790,3554805,2021-03-18,"81,52"
174600,3554805,2021-03-19,"83,70"
172624,3554805,2021-03-20,"83,28"
171636,3554805,2021-03-21,"82,30"
172510,3554805,2021-03-22,"85,08"
172244,3554805,2021-03-23,"86,75"
171750,3554805,2021-03-24,"85,11"
171788,3554805,2021-03-25,"84,23"
172548,3554805,2021-03-26,"84,88"
171826,3554805,2021-03-27,"86,06"
172092,3554805,2021-03-28,"88,05"
172054,3554805,2021-03-29,"87,44"
172358,3554805,2021-03-30,"88,01"
171712,3554805,2021-03-31,"86,25"
180148,3554805,2021-04-01,"86,29"
180224,3554805,2021-04-02,"84,58"
180300,3554805,2021-04-03,"86,09"
180376,3554805,2021-04-04,"82,16"
180908,3554805,2021-04-05,"84,12"
180642,3554805,2021-04-06,"87,50"
180794,3554805,2021-04-07,"87,22"
180110,3554805,2021-04-08,"84,58"
180034,3554805,2021-04-09,"87,22"
179274,3554805,2021-04-10,"84,83"
179388,3554805,2021-04-11,"82,62"
179502,3554805,2021-04-12,"80,31"
179578,3554805,2021-04-13,"86,85"
179654,3554805,2021-04-14,"84,50"
179768,3554805,2021-04-15,"83,44"
179882,3554805,2021-04-16,"83,17"
180984,3554805,2021-04-17,"81,85"
180946,3554805,2021-04-18,"80,70"
181934,3554805,2021-04-19,"82,73"
182048,3554805,2021-04-20,"84,86"
182124,3554805,2021-04-21,"81,86"
182200,3554805,2021-04-22,"80,03"
182466,3554805,2021-04-23,"82,59"
182238,3554805,2021-04-24,"80,95"
181060,3554805,2021-04-25,"81,53"
181250,3554805,2021-04-26,"80,54"
181364,3554805,2021-04-27,"81,53"
181440,3554805,2021-04-28,"78,67"
181592,3554805,2021-04-29,"82,62"
181668,3554805,2021-04-30,"83,15"
179236,3554805,2021-05-01,"83,73"
179160,3554805,2021-05-02,"81,98"
179198,3554805,2021-05-03,"83,15"
176690,3554805,2021-05-04,"83,65"
176804,3554805,2021-05-05,"84,94"
176880,3554805,2021-05-06,"82,52"
176994,3554805,2021-05-07,"80,65"
177070,3554805,2021-05-08,"81,20"
177184,3554805,2021-05-09,"82,11"
177260,3554805,2021-05-10,"81,05"
176500,3554805,2021-05-11,"81,07"
175740,3554805,2021-05-12,"77,16"
175854,3554805,2021-05-13,"78,47"
175968,3554805,2021-05-14,"77,87"
176044,3554805,2021-05-15,"79,80"
176158,3554805,2021-05-16,"78,76"
176234,3554805,2021-05-17,"80,90"
176348,3554805,2021-05-18,"81,88"
176918,3554805,2021-05-19,"81,74"
177450,3554805,2021-05-20,"82,74"
178400,3554805,2021-05-21,"81,79"
178514,3554805,2021-05-22,"81,53"
178628,3554805,2021-05-23,"79,69"
178742,3554805,2021-05-24,"76,24"
178780,3554805,2021-05-25,"83,17"
178894,3554805,2021-05-26,"81,13"
179008,3554805,2021-05-27,"76,96"
179084,3554805,2021-05-28,"79,73"
178248,3554805,2021-05-29,"83,23"
177526,3554805,2021-05-30,"79,74"
177640,3554805,2021-05-31,"79,39"
177792,3554805,2021-06-01,"83,81"
177868,3554805,2021-06-02,"83,88"
177944,3554805,2021-06-03,"84,25"
178020,3554805,2021-06-04,"85,40"
178172,3554805,2021-06-05,"84,43"
178134,3554805,2021-06-06,"81,41"
177754,3554805,2021-06-07,"82,74"
178286,3554805,2021-06-08,"81,31"
178818,3554805,2021-06-09,"75,53"
178438,3554805,2021-06-10,"82,01"
176272,3554805,2021-06-11,"81,05"
175892,3554805,2021-06-12,"81,00"
176538,3554805,2021-06-13,"81,50"
177336,3554805,2021-06-14,"77,22"
176576,3554805,2021-06-15,"80,17"
181554,3554805,2021-06-16,"79,86"
181174,3554805,2021-06-17,"78,99"
182390,3554805,2021-06-18,"75,75"
181972,3554805,2021-06-19,"75,72"
179806,3554805,2021-06-20,"74,29"
179426,3554805,2021-06-21,"74,96"
180832,3554805,2021-06-22,"76,45"
180528,3554805,2021-06-23,"75,33"
175664,3554805,2021-06-24,"75,61"
172168,3554805,2021-06-25,"74,82"
171864,3554805,2021-06-26,"74,78"
174752,3554805,2021-06-27,"72,81"
174410,3554805,2021-06-28,"73,67"
174904,3554805,2021-06-29,"73,78"
175246,3554805,2021-06-30,"71,06"
174106,3554805,2021-07-01,"68,81"
173270,3554805,2021-07-02,"70,79"
173688,3554805,2021-07-03,"69,44"
173726,3554805,2021-07-04,"66,82"
182314,3554805,2021-07-05,"68,33"
181136,3554805,2021-07-06,"67,30"
177564,3554805,2021-07-07,"65,99"
175778,3554805,2021-07-08,"64,26"
181820,3554805,2021-07-09,"61,42"
180680,3554805,2021-07-10,"62,70"
174638,3554805,2021-07-11,"62,40"
172852,3554805,2021-07-12,"61,65"
172738,3554805,2021-07-13,"62,04"
174524,3554805,2021-07-14,"59,29"
180566,3554805,2021-07-15,"61,31"
182428,3554805,2021-07-16,"55,90"
176462,3554805,2021-07-17,"55,97"
178210,3554805,2021-07-18,"54,16"
181326,3554805,2021-07-19,"53,37"
172928,3554805,2021-07-20,"56,70"
