,cod_ibge,data,ocupacao_leitos
28457,3507407,2020-10-08,"39,84"
28337,3507407,2020-10-09,"37,40"
28193,3507407,2020-10-10,"35,77"
28025,3507407,2020-10-11,"39,68"
27857,3507407,2020-10-12,"35,48"
28769,3507407,2020-10-13,"33,33"
28841,3507407,2020-10-14,"29,27"
26513,3507407,2020-10-15,"28,46"
26705,3507407,2020-10-16,"27,87"
26825,3507407,2020-10-17,"27,87"
26081,3507407,2020-10-18,"26,23"
26273,3507407,2020-10-19,"30,33"
27377,3507407,2020-10-20,"27,05"
27521,3507407,2020-10-21,"30,33"
26033,3507407,2020-10-22,"28,69"
26969,3507407,2020-10-23,"25,41"
27113,3507407,2020-10-24,"26,23"
26777,3507407,2020-10-25,"29,75"
27137,3507407,2020-10-26,"26,23"
27689,3507407,2020-10-27,"30,25"
27497,3507407,2020-10-28,"29,41"
27737,3507407,2020-10-29,"30,00"
26201,3507407,2020-10-30,"30,43"
26753,3507407,2020-10-31,"26,96"
26873,3507407,2020-11-01,"29,06"
28625,3507407,2020-11-02,"31,93"
27929,3507407,2020-11-03,"35,34"
28169,3507407,2020-11-04,"36,21"
28409,3507407,2020-11-05,"40,17"
28265,3507407,2020-11-06,"39,32"
28745,3507407,2020-11-07,"33,33"
26729,3507407,2020-11-08,"35,54"
26849,3507407,2020-11-09,"34,15"
27041,3507407,2020-11-10,"35,20"
27281,3507407,2020-11-11,"33,87"
27713,3507407,2020-11-12,"30,40"
26297,3507407,2020-11-13,"28,80"
26441,3507407,2020-11-14,"29,84"
26561,3507407,2020-11-15,"31,45"
28529,3507407,2020-11-16,"32,79"
28505,3507407,2020-11-17,"34,15"
22097,3507407,2020-11-18,"33,33"
22721,3507407,2020-11-19,"33,61"
22457,3507407,2020-11-20,"31,40"
22241,3507407,2020-11-21,"33,06"
22433,3507407,2020-11-22,"32,50"
22313,3507407,2020-11-23,"34,15"
22409,3507407,2020-11-24,"34,71"
22913,3507407,2020-11-25,"30,58"
22793,3507407,2020-11-26,"29,27"
22577,3507407,2020-11-27,"28,33"
22265,3507407,2020-11-28,"29,66"
25169,3507407,2020-11-29,"33,33"
25049,3507407,2020-11-30,"34,45"
24953,3507407,2020-12-01,"35,83"
24881,3507407,2020-12-02,"35,83"
24737,3507407,2020-12-03,"35,54"
24665,3507407,2020-12-04,"36,07"
24593,3507407,2020-12-05,"34,71"
25265,3507407,2020-12-06,"35,83"
25913,3507407,2020-12-07,"35,29"
25841,3507407,2020-12-08,"34,43"
22961,3507407,2020-12-09,"34,43"
25673,3507407,2020-12-10,"34,43"
25553,3507407,2020-12-11,"30,33"
25457,3507407,2020-12-12,"30,58"
25385,3507407,2020-12-13,"32,50"
24473,3507407,2020-12-14,"33,33"
23633,3507407,2020-12-15,"36,67"
23537,3507407,2020-12-16,"37,82"
25985,3507407,2020-12-17,"34,71"
23345,3507407,2020-12-18,"34,17"
23297,3507407,2020-12-19,"35,83"
23177,3507407,2020-12-20,"31,40"
23081,3507407,2020-12-21,"32,50"
23681,3507407,2020-12-22,"35,83"
24305,3507407,2020-12-23,"38,33"
24257,3507407,2020-12-24,"37,82"
24185,3507407,2020-12-25,"32,79"
24089,3507407,2020-12-26,"37,90"
23993,3507407,2020-12-27,"40,98"
23921,3507407,2020-12-28,"42,62"
23777,3507407,2020-12-29,"43,55"
23825,3507407,2020-12-30,"43,65"
24425,3507407,2020-12-31,"44,88"
24377,3507407,2021-01-01,"42,52"
23009,3507407,2021-01-02,"42,28"
23369,3507407,2021-01-03,"43,09"
23585,3507407,2021-01-04,"42,40"
24497,3507407,2021-01-05,"46,46"
25505,3507407,2021-01-06,"46,88"
25769,3507407,2021-01-07,"46,88"
25601,3507407,2021-01-08,"48,82"
24689,3507407,2021-01-09,"49,61"
24977,3507407,2021-01-10,"43,41"
25121,3507407,2021-01-11,"40,94"
22889,3507407,2021-01-12,"48,03"
22289,3507407,2021-01-13,"48,44"
22361,3507407,2021-01-14,"51,18"
22649,3507407,2021-01-15,"53,97"
22865,3507407,2021-01-16,"51,59"
25217,3507407,2021-01-17,"56,69"
24833,3507407,2021-01-18,"61,42"
25289,3507407,2021-01-19,"57,81"
23105,3507407,2021-01-20,"57,69"
23873,3507407,2021-01-21,"61,24"
23945,3507407,2021-01-22,"67,18"
24161,3507407,2021-01-23,"64,12"
23705,3507407,2021-01-24,"59,44"
23273,3507407,2021-01-25,"60,00"
