,cod_ibge,data,ocupacao_leitos
173636,3538501,2020-10-08,"35,63"
173370,3538501,2020-10-09,"31,58"
172952,3538501,2020-10-10,"31,00"
173294,3538501,2020-10-11,"36,12"
175156,3538501,2020-10-12,"37,75"
175498,3538501,2020-10-13,"39,59"
174358,3538501,2020-10-14,"37,69"
174700,3538501,2020-10-15,"38,77"
171964,3538501,2020-10-16,"36,43"
172268,3538501,2020-10-17,"32,82"
175574,3538501,2020-10-18,"33,33"
180400,3538501,2020-10-19,"33,07"
180742,3538501,2020-10-20,"31,70"
179336,3538501,2020-10-21,"31,57"
179716,3538501,2020-10-22,"32,21"
181008,3538501,2020-10-23,"32,29"
182262,3538501,2020-10-24,"30,13"
181084,3538501,2020-10-25,"32,13"
181730,3538501,2020-10-26,"31,13"
176752,3538501,2020-10-27,"32,29"
177132,3538501,2020-10-28,"29,97"
175688,3538501,2020-10-29,"33,94"
176068,3538501,2020-10-30,"33,33"
177398,3538501,2020-10-31,"32,04"
178576,3538501,2020-11-01,"31,79"
178956,3538501,2020-11-02,"29,74"
177588,3538501,2020-11-03,"32,13"
177702,3538501,2020-11-04,"32,30"
178082,3538501,2020-11-05,"32,47"
175612,3538501,2020-11-06,"29,90"
178044,3538501,2020-11-07,"29,46"
177968,3538501,2020-11-08,"30,45"
177892,3538501,2020-11-09,"30,55"
177816,3538501,2020-11-10,"33,86"
177664,3538501,2020-11-11,"34,12"
177474,3538501,2020-11-12,"31,68"
178310,3538501,2020-11-13,"32,73"
179032,3538501,2020-11-14,"31,23"
178918,3538501,2020-11-15,"29,27"
178842,3538501,2020-11-16,"31,40"
179108,3538501,2020-11-17,"32,20"
178652,3538501,2020-11-18,"35,08"
178538,3538501,2020-11-19,"35,22"
178462,3538501,2020-11-20,"38,15"
178348,3538501,2020-11-21,"39,74"
178690,3538501,2020-11-22,"39,54"
176372,3538501,2020-11-23,"38,04"
176296,3538501,2020-11-24,"39,13"
176182,3538501,2020-11-25,"39,39"
176106,3538501,2020-11-26,"40,41"
175992,3538501,2020-11-27,"39,64"
175916,3538501,2020-11-28,"41,07"
175802,3538501,2020-11-29,"39,90"
176410,3538501,2020-11-30,"37,08"
177284,3538501,2020-12-01,"38,01"
177208,3538501,2020-12-02,"37,60"
177094,3538501,2020-12-03,"40,66"
177018,3538501,2020-12-04,"43,00"
176942,3538501,2020-12-05,"46,72"
176828,3538501,2020-12-06,"47,79"
176714,3538501,2020-12-07,"47,93"
176638,3538501,2020-12-08,"50,00"
177360,3538501,2020-12-09,"50,39"
179944,3538501,2020-12-10,"52,04"
181692,3538501,2020-12-11,"51,79"
181616,3538501,2020-12-12,"50,51"
181502,3538501,2020-12-13,"50,51"
181388,3538501,2020-12-14,"47,85"
181274,3538501,2020-12-15,"52,67"
181198,3538501,2020-12-16,"54,00"
181844,3538501,2020-12-17,"53,77"
182338,3538501,2020-12-18,"52,91"
181882,3538501,2020-12-19,"50,85"
182148,3538501,2020-12-20,"51,22"
182072,3538501,2020-12-21,"51,83"
181996,3538501,2020-12-22,"53,04"
181768,3538501,2020-12-23,"50,73"
180476,3538501,2020-12-24,"50,36"
179906,3538501,2020-12-25,"52,91"
179830,3538501,2020-12-26,"53,40"
179678,3538501,2020-12-27,"51,82"
179602,3538501,2020-12-28,"55,56"
179526,3538501,2020-12-29,"59,76"
179450,3538501,2020-12-30,"57,04"
179298,3538501,2020-12-31,"59,40"
179982,3538501,2021-01-01,"60,62"
180058,3538501,2021-01-02,"63,04"
180856,3538501,2021-01-03,"58,95"
180704,3538501,2021-01-04,"66,51"
180590,3538501,2021-01-05,"70,78"
180438,3538501,2021-01-06,"66,83"
180324,3538501,2021-01-07,"69,14"
180248,3538501,2021-01-08,"71,84"
180172,3538501,2021-01-09,"73,02"
176600,3538501,2021-01-10,"72,28"
172382,3538501,2021-01-11,"71,67"
172116,3538501,2021-01-12,"75,91"
171926,3538501,2021-01-13,"72,10"
172306,3538501,2021-01-14,"78,01"
